entry_time,exit_time,side,entry_price,exit_price,position_size,leveraged_pnl_pct,balance_change_pct,fees,hold_candles,exit_reason,exit_prob
2025-10-06 16:20:00,2025-10-06 16:30:00,SHORT,124834.2,124954.9,4432.134089934708,-0.3867529891648189,-0.41055658205088064,17.728536359738833,2,ML Exit,0.8398265838623047
2025-10-06 16:35:00,2025-10-06 16:40:00,SHORT,125142.1,125180.4,3035.918025887404,-0.12242083199814724,-0.1875076316967313,12.143672103549616,1,ML Exit,0.9125398397445679
2025-10-06 16:45:00,2025-10-06 16:50:00,SHORT,125157.9,125190.0,3130.2308116072263,-0.1025904077968896,-0.18634342712511634,12.520923246428906,1,ML Exit,0.9172824025154114
2025-10-06 16:55:00,2025-10-06 17:00:00,SHORT,125420.8,125368.6,5751.3699431598625,0.16647956319843946,-0.15937850652693292,23.00547977263945,1,ML Exit,0.874430239200592
2025-10-06 17:05:00,2025-10-06 17:10:00,SHORT,125530.7,125391.3,6598.421830126797,0.44419412940418296,0.03466018994724779,26.39368732050719,1,ML Exit,0.9167160391807556
2025-10-06 17:15:00,2025-10-06 17:20:00,SHORT,125430.0,125741.9,7453.710372063322,-0.9946583751893301,-1.23513984125898,29.81484148825329,1,ML Exit,0.822165310382843
2025-10-06 17:25:00,2025-10-06 17:30:00,SHORT,125597.3,125284.2,7281.4453649861225,0.9971551936228112,0.523092067347903,29.12578145994449,1,ML Exit,0.8731234073638916
2025-10-06 17:35:00,2025-10-06 17:50:00,SHORT,125182.2,125359.8,5806.691854544802,-0.5674928224619981,-0.6723323645040356,23.226767418179207,3,ML Exit,0.8461296558380127
2025-10-06 17:55:00,2025-10-06 18:40:00,SHORT,125238.0,125405.4,6220.978338160144,-0.5346620035452313,-0.700568369797235,24.883913352640576,9,ML Exit,0.8460350036621094
2025-10-06 18:45:00,2025-10-06 19:00:00,SHORT,125687.4,125766.6,7105.88057217372,-0.25205390516475523,-0.5622013575964616,28.42352228869488,3,ML Exit,0.8640714883804321
2025-10-06 19:05:00,2025-10-06 19:10:00,SHORT,125724.5,125594.8,5250.866289954394,0.41264829050820506,0.00810404372818949,21.003465159817576,1,ML Exit,0.8576805591583252
2025-10-06 19:15:00,2025-10-06 19:20:00,SHORT,125531.9,125637.6,3230.1773470032126,-0.3368068196211852,-0.2903914293481122,12.92070938801285,1,ML Exit,0.8602626919746399
2025-10-06 19:25:00,2025-10-06 19:30:00,SHORT,125617.1,125613.0,5261.098180783854,0.013055547373743927,-0.24911037206877673,21.044392723135417,1,ML Exit,0.8554818034172058
2025-10-06 19:35:00,2025-10-06 22:10:00,SHORT,125406.1,125101.6,4823.0910665536185,0.9712446204769943,0.3379851247526238,19.292364266214474,31,ML Exit,0.8499780297279358
2025-10-06 22:15:00,2025-10-06 22:20:00,SHORT,125199.3,125122.1,6954.4152252938065,0.24664674642748668,-0.13038818426147838,27.817660901175227,1,ML Exit,0.763716995716095
2025-10-06 22:25:00,2025-10-07 00:45:00,SHORT,125122.5,124814.2,7152.449085462326,0.9855941177646,0.5127465470515764,28.609796341849307,28,ML Exit,0.8175657987594604
2025-10-07 00:50:00,2025-10-07 00:55:00,SHORT,124840.9,124840.1,5892.041409718677,0.0025632625204988382,-0.2852094577538311,23.568165638874707,1,ML Exit,0.8326436877250671
2025-10-07 01:00:00,2025-10-07 01:05:00,SHORT,124890.4,124939.6,6826.012992409247,-0.15757816453470128,-0.464882727584696,27.30405196963699,1,ML Exit,0.8333181738853455
2025-10-07 01:10:00,2025-10-07 04:30:00,SHORT,124852.0,124447.0,4956.165858475063,1.2975362829590233,0.5458735549361697,19.824663433900252,40,ML Exit,0.8561593294143677
2025-10-07 04:35:00,2025-10-07 04:40:00,SHORT,124555.1,124536.0,6758.846540025422,0.06133831533194809,-0.2793628214581614,27.035386160101687,1,ML Exit,0.7592893838882446
2025-10-07 04:45:00,2025-10-07 04:50:00,SHORT,124478.9,124489.9,6984.642015376218,-0.03534735605793432,-0.3721559582292433,27.938568061504874,1,ML Exit,0.752524733543396
2025-10-07 04:55:00,2025-10-07 05:05:00,SHORT,124432.7,124388.8,6652.710279541686,0.14112046110064053,-0.21157313336680933,26.610841118166743,2,ML Exit,0.7934268116950989
2025-10-07 05:10:00,2025-10-07 05:25:00,SHORT,124406.9,124417.1,6618.680915383814,-0.032795608603740284,-0.35264545802289127,26.474723661535258,3,ML Exit,0.7749868035316467
2025-10-07 05:30:00,2025-10-07 05:35:00,SHORT,124425.2,124519.8,7096.483865335474,-0.30411845831875156,-0.6173154981246329,28.385935461341894,1,ML Exit,0.8037769198417664
2025-10-07 05:40:00,2025-10-07 08:50:00,SHORT,124468.0,123909.4,6347.16492858566,1.7951602018189599,1.1008074755970212,25.38865971434264,38,ML Exit,0.7679793834686279
2025-10-07 08:55:00,2025-10-07 13:40:00,LONG,123807.0,123741.7,6160.228759300896,-0.21097353138353375,-0.4627773762165296,24.640915037203584,57,ML Exit,0.960628867149353
2025-10-07 13:55:00,2025-10-07 18:10:00,SHORT,123837.3,121146.6,1937.1962772746588,8.691080958644921,1.984047870785045,7.748785109098635,51,ML Exit,0.8312093615531921
2025-10-07 18:15:00,2025-10-08 01:10:00,LONG,120996.5,121663.0,7351.1048268480945,2.2033695189530276,1.6057297726279032,29.404419307392377,83,ML Exit,0.7534582018852234
2025-10-08 01:15:00,2025-10-08 01:20:00,SHORT,122000.0,121930.0,7749.170308173455,0.22950819672131148,-0.15749821272052708,30.99668123269382,1,ML Exit,0.9738364815711975
2025-10-08 01:25:00,2025-10-08 01:30:00,SHORT,121783.7,121875.3,7457.059448430105,-0.3008612811074251,-0.6240237780707468,29.82823779372042,1,ML Exit,0.9645171165466309
2025-10-08 01:35:00,2025-10-08 01:40:00,SHORT,121775.7,121744.4,7138.300968511154,0.10281197316050054,-0.254886140068131,28.553203874044616,1,ML Exit,0.8810622096061707
2025-10-08 01:45:00,2025-10-08 01:50:00,SHORT,121852.9,121890.6,7282.597078706636,-0.12375577438045919,-0.45945558314347995,29.130388314826547,1,ML Exit,0.969321608543396
2025-10-08 01:55:00,2025-10-08 02:00:00,SHORT,121903.2,121895.1,7642.850472193222,0.026578465536561038,-0.34536882822067444,30.57140188877289,1,ML Exit,0.9654387831687927
2025-10-08 02:05:00,2025-10-08 02:10:00,SHORT,121836.5,121900.2,7272.273073071308,-0.20913273116019282,-0.5379142427289976,29.089092292285233,1,ML Exit,0.8724014163017273
2025-10-08 02:15:00,2025-10-08 02:20:00,SHORT,121976.1,122151.2,7641.138458484187,-0.5742108495024558,-0.9088336478338134,30.56455383393675,1,ML Exit,0.9458503723144531
2025-10-08 02:25:00,2025-10-08 02:30:00,SHORT,122132.8,122040.0,7549.214222200966,0.3039314582159842,-0.08935551747223788,30.196856888803865,1,ML Exit,0.9104868769645691
2025-10-08 02:35:00,2025-10-08 02:40:00,SHORT,121850.0,121862.3,7320.362861002071,-0.04037751333607849,-0.3975432735512858,29.281451444008287,1,ML Exit,0.7769524455070496
2025-10-08 02:45:00,2025-10-08 02:50:00,SHORT,121924.1,122034.5,7569.593332482729,-0.36219254437799964,-0.7143217264635688,30.27837332993092,1,ML Exit,0.9669482707977295
2025-10-08 02:55:00,2025-10-08 04:15:00,SHORT,121998.0,121521.9,7519.567708880086,1.561009196872099,1.0886757327798364,30.078270835520343,16,ML Exit,0.8367870450019836
2025-10-08 04:20:00,2025-10-08 04:30:00,SHORT,121412.9,121657.3,7110.024043077014,-0.8051862693338475,-1.0570432208111964,28.440096172308056,2,ML Exit,0.946946918964386
2025-10-08 04:35:00,2025-10-08 04:40:00,SHORT,121608.5,121547.1,7246.027757367503,0.20195956697103964,-0.17891076673612394,28.98411102947001,1,ML Exit,0.8730595707893372
2025-10-08 04:45:00,2025-10-08 04:50:00,SHORT,121718.4,121736.4,7357.768909755747,-0.05915293004180141,-0.4219527439003404,29.43107563902299,1,ML Exit,0.9152899980545044
2025-10-08 04:55:00,2025-10-08 05:00:00,SHORT,121861.5,121655.6,7432.935307106149,0.675849222272807,0.2571750441801878,29.731741228424596,1,ML Exit,0.9191405773162842
2025-10-08 05:05:00,2025-10-08 05:10:00,SHORT,121742.9,121723.9,7329.5770749151125,0.06242663843230283,-0.3095482318032725,29.31830829966045,1,ML Exit,0.9328253269195557
2025-10-08 05:15:00,2025-10-08 06:20:00,SHORT,121515.2,121368.8,6778.402317852315,0.4819150196847611,0.06968167165783004,27.11360927140926,13,ML Exit,0.766804039478302
2025-10-08 06:25:00,2025-10-08 06:35:00,SHORT,121350.1,121516.8,5803.165915192541,-0.5494845080473674,-0.6909999742928794,23.212663660770165,2,ML Exit,0.9101380109786987
2025-10-08 06:40:00,2025-10-08 06:45:00,SHORT,121535.8,121608.8,6863.984962526549,-0.2402584259123649,-0.5549683013142763,27.455939850106194,1,ML Exit,0.9026132822036743
2025-10-08 06:50:00,2025-10-08 06:55:00,SHORT,121641.9,121749.3,7353.732521429686,-0.35316778182520575,-0.7033200923006625,29.414930085718744,1,ML Exit,0.8401340842247009
2025-10-08 07:00:00,2025-10-08 07:05:00,SHORT,121799.8,121604.3,7276.974839487218,0.642037179042987,0.2252432004570596,29.10789935794887,1,ML Exit,0.913028359413147
2025-10-08 07:10:00,2025-10-08 07:15:00,SHORT,121629.8,121593.2,7272.4761089419335,0.12036523943969593,-0.25948668292155713,29.089904435767735,1,ML Exit,0.9245967864990234
2025-10-08 07:20:00,2025-10-08 07:25:00,SHORT,121577.3,121515.6,7115.578467687247,0.20299842158033476,-0.17932875525109368,28.46231387074899,1,ML Exit,0.7893874645233154
2025-10-08 07:30:00,2025-10-08 07:55:00,SHORT,121479.4,121557.9,6869.368323753159,-0.2584800385909051,-0.5797075375077244,27.477473295012636,5,ML Exit,0.8058635592460632
2025-10-08 08:00:00,2025-10-08 08:05:00,SHORT,121780.5,121623.6,7257.818160070996,0.5153534432852359,0.10792228683734098,29.031272640283984,1,ML Exit,0.9144492745399475
2025-10-08 08:10:00,2025-10-08 08:15:00,SHORT,121527.9,121763.7,6644.20056885046,-0.7761180765898298,-1.0062356614304553,26.57680227540184,1,ML Exit,0.9210827946662903
2025-10-08 08:20:00,2025-10-08 08:25:00,SHORT,121923.2,121878.0,7030.545319971074,0.14829007112673254,-0.2301905898565357,28.122181279884295,1,ML Exit,0.9523388147354126
2025-10-08 08:30:00,2025-10-08 08:35:00,SHORT,122330.5,122450.0,7126.341283896998,-0.390744744769293,-0.7346863915099439,28.505365135587994,1,ML Exit,0.9773116707801819
2025-10-08 08:40:00,2025-10-08 08:45:00,SHORT,122792.2,122557.4,7014.387808873222,0.7648694298172128,0.336146656972683,28.057551235492888,1,ML Exit,0.9822813272476196
2025-10-08 08:50:00,2025-10-08 08:55:00,SHORT,122396.7,122329.6,6950.078043025362,0.2192869578999802,-0.16440813585507988,27.800312172101446,1,ML Exit,0.9601927995681763
2025-10-08 09:00:00,2025-10-08 09:05:00,SHORT,122435.0,122515.2,6969.890627100587,-0.262016580226233,-0.6049974715358597,27.879562508402348,1,ML Exit,0.9785313606262207
2025-10-08 09:10:00,2025-10-08 09:15:00,SHORT,122514.8,122459.1,6804.3314321811995,0.18185557989727638,-0.19580498715451286,27.2173257287248,1,ML Exit,0.9750146865844727
2025-10-08 09:20:00,2025-10-08 09:25:00,SHORT,122542.9,122494.6,6886.629043157632,0.15765907286342454,-0.22058645416314196,27.54651617263053,1,ML Exit,0.9687804579734802
2025-10-08 09:30:00,2025-10-08 09:35:00,SHORT,122391.6,122502.3,6911.600314654713,-0.36178953457589275,-0.6974579926575757,27.64640125861885,1,ML Exit,0.9738770723342896
2025-10-08 09:40:00,2025-10-08 09:45:00,SHORT,122416.6,122383.0,6945.802022092957,0.1097890318796824,-0.2688934938025063,27.783208088371826,1,ML Exit,0.9217208027839661
2025-10-08 09:50:00,2025-10-08 09:55:00,SHORT,122419.9,122474.3,6962.660896924193,-0.17774887906299133,-0.538056385685269,27.850643587696773,1,ML Exit,0.8539977669715881
2025-10-08 10:00:00,2025-10-08 10:05:00,SHORT,122672.3,122688.7,6924.43152045408,-0.05347580505132513,-0.4222743846314156,27.69772608181632,1,ML Exit,0.781672477722168
2025-10-08 10:10:00,2025-10-08 10:15:00,SHORT,122515.8,122607.1,6829.988174769953,-0.2980840022266611,-0.643905192427269,27.319952699079813,1,ML Exit,0.8591873645782471
2025-10-08 10:20:00,2025-10-08 10:30:00,SHORT,122588.6,122700.5,6856.556710679229,-0.3651236738163065,-0.7130787407852881,27.426226842716915,2,ML Exit,0.7541661858558655
2025-10-08 10:35:00,2025-10-08 10:40:00,SHORT,122855.5,122926.9,6831.300619305468,-0.23246822486577867,-0.591493316225155,27.325202477221872,1,ML Exit,0.7888354063034058
2025-10-08 10:45:00,2025-10-08 10:50:00,SHORT,122898.7,122850.0,6760.638877600529,0.15850452445793842,-0.22484380174943877,27.042555510402117,1,ML Exit,0.8207303881645203
2025-10-08 10:55:00,2025-10-08 11:00:00,SHORT,122894.7,122853.6,6769.646266197399,0.13377305937519282,-0.248759539406117,27.078585064789596,1,ML Exit,0.8347985744476318
2025-10-08 11:05:00,2025-10-08 11:10:00,SHORT,123002.1,123064.8,6762.37850213561,-0.20389895782266187,-0.5650764613332111,27.049514008542438,1,ML Exit,0.844450056552887
2025-10-08 11:15:00,2025-10-08 11:25:00,SHORT,122917.5,122965.5,6642.2401904907865,-0.15620233083165538,-0.5141050830566175,26.568960761963147,2,ML Exit,0.8284711241722107
2025-10-08 11:30:00,2025-10-08 14:00:00,SHORT,122903.5,123026.9,6645.419374847411,-0.40161590190676155,-0.745129441344037,26.581677499389645,30,ML Exit,0.8832970857620239
2025-10-08 14:05:00,2025-10-08 14:10:00,SHORT,122824.5,122764.3,5482.562921709955,0.19605209058452372,-0.15757744756806363,21.93025168683982,1,ML Exit,0.8923389315605164
2025-10-08 14:15:00,2025-10-08 14:20:00,SHORT,123018.1,122605.8,6160.793811114115,1.34061573053072,0.8179466545505684,24.643175244456458,1,ML Exit,0.904048502445221
2025-10-08 14:25:00,2025-10-08 16:10:00,SHORT,122541.7,122675.9,6376.199961513728,-0.4380549641468891,-0.7481223892545029,25.504799846054915,21,ML Exit,0.8166199326515198
2025-10-08 16:15:00,2025-10-08 16:20:00,SHORT,122616.7,122636.7,6363.991319372793,-0.0652439675835347,-0.4176474353545345,25.455965277491174,1,ML Exit,0.8747943639755249
2025-10-08 16:25:00,2025-10-08 16:30:00,SHORT,122623.2,122612.2,5832.515890783082,0.035882280025313316,-0.30082564249322974,23.330063563132327,1,ML Exit,0.9020712971687317
2025-10-08 16:35:00,2025-10-08 16:40:00,SHORT,122623.8,122655.6,5606.8995288081505,-0.1037319019635761,-0.4012802412455945,22.427598115232602,1,ML Exit,0.9002916812896729
2025-10-08 16:45:00,2025-10-08 16:50:00,SHORT,122798.2,122931.7,5956.941493107445,-0.43485979436180666,-0.7094285645273272,23.82776597242978,1,ML Exit,0.9048595428466797
2025-10-08 16:55:00,2025-10-08 17:00:00,SHORT,122999.6,123016.0,5834.376558078682,-0.05333350677561286,-0.37999340131598586,23.33750623231473,1,ML Exit,0.8854833841323853
2025-10-08 17:05:00,2025-10-08 17:25:00,SHORT,123272.1,123750.6,5205.811930348323,-1.5526627679742617,-1.4659964996299961,20.82324772139329,4,ML Exit,0.9135283827781677
2025-10-08 17:30:00,2025-10-08 17:35:00,SHORT,123822.5,123681.1,5149.096121742658,0.4567828948696535,0.04279367790106369,20.596384486970635,1,ML Exit,0.915671169757843
2025-10-08 17:40:00,2025-10-08 17:45:00,SHORT,123725.2,123831.1,5414.030443441599,-0.3423716429636282,-0.5880135605412716,21.656121773766397,1,ML Exit,0.9066391587257385
2025-10-08 17:50:00,2025-10-08 17:55:00,SHORT,123969.6,123998.7,5295.317377745578,-0.09389398691289241,-0.38488612527854693,21.18126951098231,1,ML Exit,0.9004836082458496
2025-10-08 18:00:00,2025-10-08 18:05:00,SHORT,123828.9,123883.7,4978.442888644075,-0.17701845045866646,-0.4243893880212443,19.9137715545763,1,ML Exit,0.9302091002464294
2025-10-08 18:10:00,2025-10-08 18:15:00,SHORT,123821.7,123730.9,5653.349466747443,0.2933249987683998,-0.08947398842459961,22.613397866989775,1,ML Exit,0.8480333685874939
2025-10-08 18:20:00,2025-10-08 20:15:00,SHORT,123661.2,123529.1,6039.866048987918,0.4272965166114877,0.024482265223372685,24.15946419595167,23,ML Exit,0.9020479321479797
2025-10-08 20:20:00,2025-10-08 20:25:00,SHORT,123604.3,123504.6,3085.33334284841,0.32264249706522213,-0.035433600582223536,12.341333371393642,1,ML Exit,0.8521133065223694
2025-10-08 20:30:00,2025-10-08 22:05:00,SHORT,123362.1,123353.3,4933.623152692388,0.028533885204622522,-0.2721760084764777,19.734492610769554,19,ML Exit,0.7713717222213745
2025-10-08 22:10:00,2025-10-08 22:25:00,SHORT,123294.2,123232.2,5536.567434261709,0.20114490381542685,-0.1639553678895843,22.14626973704684,3,ML Exit,0.760481059551239
2025-10-08 22:30:00,2025-10-08 22:35:00,SHORT,123263.6,123301.3,5905.866059628592,-0.12233944165186508,-0.46014781905438923,23.623464238514366,1,ML Exit,0.9000493884086609
2025-10-08 22:40:00,2025-10-08 23:20:00,SHORT,123253.1,123363.5,5904.102543840638,-0.35828713436009046,-0.6708903452720395,23.616410175362553,8,ML Exit,0.9205217361450195
2025-10-08 23:25:00,2025-10-08 23:30:00,SHORT,123418.9,123472.6,6121.531318013434,-0.17404141505073095,-0.5301401810926132,24.486125272053737,1,ML Exit,0.9062321782112122
2025-10-08 23:35:00,2025-10-08 23:40:00,SHORT,123339.2,123293.9,5941.15823339804,0.14691193067573946,-0.22805453153385433,23.764632933592157,1,ML Exit,0.8295191526412964
2025-10-08 23:45:00,2025-10-09 04:25:00,SHORT,123284.6,122182.0,6033.905647768077,3.5774135617911913,2.914470965637848,24.13562259107231,56,ML Exit,0.7583230137825012
2025-10-09 04:30:00,2025-10-09 14:00:00,LONG,122040.6,122115.8,3055.289182466403,0.2464753532840615,-0.06928535662153976,12.221156729865612,114,ML Exit,0.8882355093955994
2025-10-09 14:05:00,2025-10-09 16:50:00,SHORT,121976.9,120262.6,5552.719855387968,5.6217201781648445,4.2857949875611725,22.210879421551873,33,ML Exit,0.8004918098449707
2025-10-09 16:55:00,2025-10-09 17:00:00,LONG,119778.0,119879.3,6318.906909784218,0.3382925078061177,-0.05526710710473847,25.275627639136875,1,ML Exit,0.7749845385551453
2025-10-09 17:05:00,2025-10-09 18:30:00,LONG,120100.0,120375.1,6078.758457963781,0.9162364696086788,0.4450312780401062,24.315033831855125,17,ML Exit,0.8478002548217773
2025-10-09 18:35:00,2025-10-09 18:40:00,LONG,120444.0,120556.4,6143.088372094074,0.3732855102786164,-0.02317032653213188,24.572353488376294,1,ML Exit,0.7500743269920349
2025-10-09 18:45:00,2025-10-09 18:50:00,LONG,120589.5,120491.1,6245.229161426088,-0.3263965768163702,-0.6406507149148565,24.98091664570435,1,ML Exit,0.7910988330841064
2025-10-09 18:55:00,2025-10-10 04:55:00,LONG,120604.2,121197.7,6208.005720627036,1.968422326917305,1.3839026250721271,24.832022882508145,120,Max Hold,
2025-10-10 05:05:00,2025-10-10 05:20:00,SHORT,121013.1,121389.2,1998.7329469752653,-1.2431711938624537,-0.46042509687737276,7.994931787901062,3,ML Exit,0.890142560005188
2025-10-10 05:25:00,2025-10-10 05:35:00,SHORT,121326.9,121272.2,1986.2880778025847,0.18033923227247078,-0.0614497832401944,7.945152311210339,2,ML Exit,0.8492836356163025
2025-10-10 05:40:00,2025-10-10 05:45:00,SHORT,121404.0,121459.7,2101.8283729221152,-0.1835194886494583,-0.17284037227516585,8.40731349168846,1,ML Exit,0.894267737865448
2025-10-10 05:50:00,2025-10-10 05:55:00,SHORT,121566.8,121550.2,2156.1605403543676,0.05462017590330854,-0.1051288517025263,8.624642161417471,1,ML Exit,0.8856030106544495
