window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,9,7,2,1.6690025005091362,9.566340254533388,66.66666666666666,10956.634025453339,60.78198
1,9,8,1,1.1997257086427162,5.92845065034513,55.55555555555556,10592.845065034513,56.56306
2,6,5,1,0.8548586915027391,2.374654057998414,50.0,10237.465405799841,53.00103
3,7,7,0,0.9932161539301302,2.969833295109074,57.14285714285714,10296.983329510907,46.85487
4,10,10,0,1.3125737584515271,6.2056037516507425,60.0,10620.560375165074,46.89164
5,17,16,1,2.357359657676378,25.183060523643707,70.58823529411765,12518.30605236437,53.133804
6,17,16,1,2.645990898264893,28.483918809126717,76.47058823529412,12848.391880912672,51.586025
7,15,14,1,2.8149026957111833,26.6812906883341,80.0,12668.12906883341,54.49702
8,17,15,2,3.0923788359373843,32.90759021575215,82.35294117647058,13290.759021575215,54.908623
9,21,18,3,2.3292132854672634,31.178053765704078,71.42857142857143,13117.805376570408,54.71541
10,23,19,4,1.335118139416609,16.814525823567912,60.86956521739131,11681.452582356791,51.85174
11,27,21,6,1.6335612860362454,26.65600998968006,66.66666666666666,12665.600998968006,53.41103
12,36,29,7,1.568449677907132,35.151835345507784,66.66666666666666,13515.183534550779,53.3809
13,37,29,8,1.374565713707261,32.93453847294746,62.16216216216216,13293.453847294746,52.395405
14,29,24,5,1.8941535464875263,34.833543414847156,72.41379310344827,13483.354341484715,51.598156
15,25,22,3,1.7119612789944,25.705417187200965,68.0,12570.541718720096,51.317318
16,24,19,5,1.800147799514411,26.637419768376514,70.83333333333334,12663.741976837651,52.50969
17,21,17,4,1.6129943840959362,20.44484327319262,66.66666666666666,12044.484327319262,53.146614
18,20,17,3,1.7655692050438105,20.313873045766957,70.0,12031.387304576696,50.82463
19,24,20,4,1.6057121869038584,24.587674342877254,66.66666666666666,12458.767434287725,54.72219
20,25,24,1,0.8498857145798178,12.487737622512505,52.0,11248.77376225125,50.68879
21,19,19,0,1.082717805650436,11.373560943317862,57.89473684210527,11137.356094331786,51.102222
22,16,16,0,0.9338369871291852,7.203661495705364,56.25,10720.366149570536,49.93272
23,14,14,0,0.9134603870431425,5.50762579670527,57.14285714285714,10550.762579670527,48.53925
24,11,11,0,1.3020992201340147,6.253982088243138,63.63636363636363,10625.398208824314,44.643356
25,10,9,1,1.7748636282261185,9.087121014363147,70.0,10908.712101436315,49.211456
26,17,14,3,0.9615083105432422,10.141439147674209,52.94117647058824,11014.143914767421,49.039112
27,22,18,4,0.9744856349067309,14.054621926516228,54.54545454545454,11405.462192651623,52.292355
28,23,19,4,1.0595148957179696,16.392230078363518,56.52173913043478,11639.223007836352,52.748116
29,21,17,4,1.0809318052624681,15.154173813109828,57.14285714285714,11515.417381310983,53.316826
30,22,18,4,0.7580242594375217,11.405805913574332,50.0,11140.580591357433,53.26517
31,18,16,2,1.2690630148582593,12.718929688397349,61.111111111111114,11271.892968839735,53.88953
32,13,12,1,1.7841594438240453,11.806070874190954,69.23076923076923,11180.607087419095,50.917633
33,14,13,1,1.2723815212533363,8.308763249408749,57.14285714285714,10830.876324940875,48.51381
34,13,12,1,1.1005552388522704,7.004104337780663,53.84615384615385,10700.410433778066,49.570625
35,13,12,1,1.5525261739065666,10.791007396956502,61.53846153846154,11079.10073969565,48.523205
36,15,15,0,1.3981835967422893,10.988295161389106,60.0,11098.82951613891,48.96987
37,15,14,1,1.3352472298813542,10.105537306716652,60.0,11010.553730671665,51.347404
