entry_time,exit_time,side,entry_price,exit_price,entry_prob,exit_prob,hold_candles,pnl,balance,exit_reason
2025-10-08 14:00:00,2025-10-08 17:55:00,SHORT,123026.9,123998.7,0.9084189,0.003195322,47,-630.4294465809244,20372.316537963896,Stop Loss
2025-10-08 18:00:00,2025-10-09 04:00:00,SHORT,123828.9,121952.1,0.9251114,0.045877535,120,1173.3295052940916,21545.646043257988,Max Hold
2025-10-09 04:05:00,2025-10-09 12:00:00,SHORT,121885.6,122936.0,0.93975013,0.0004176212,95,-705.5786499355513,20840.067393322435,Stop Loss
2025-10-09 12:05:00,2025-10-09 22:05:00,SHORT,122972.8,121481.0,0.9175572,0.00070522306,120,960.6921826774877,21800.759575999924,Max Hold
2025-10-09 22:50:00,2025-10-10 08:50:00,SHORT,121611.1,121419.5,0.8019748,0.0021247913,120,130.5201337056774,21931.279709705603,Max Hold
2025-10-10 13:35:00,2025-10-10 23:35:00,SHORT,122363.2,114245.7,0.8308128,0.10416568,120,5528.649296238035,27459.92900594364,Max Hold
2025-10-10 23:40:00,2025-10-11 09:40:00,SHORT,114520.9,111785.6,0.941835,0.024805743,120,2492.316655543554,29952.24566148719,Max Hold
2025-10-11 09:50:00,2025-10-11 19:50:00,LONG,111599.0,110866.1,0.8561517,0.022306565,120,-747.4762606488804,29204.76940083831,Max Hold
2025-10-11 19:55:00,2025-10-12 05:55:00,SHORT,111136.8,111648.2,0.85629714,0.0061993296,120,-510.66984538007625,28694.099555458237,Max Hold
2025-10-12 09:05:00,2025-10-12 19:05:00,LONG,111127.0,114037.6,0.8564928,0.16748306,120,2855.8745888149974,31549.974144273234,Max Hold
2025-10-12 21:10:00,2025-10-13 07:10:00,SHORT,115323.3,115352.7,0.80825233,0.0071181357,120,-30.564188775360293,31519.409955497875,Max Hold
2025-10-13 07:15:00,2025-10-13 17:15:00,SHORT,115373.6,114433.1,0.93520087,0.16810411,120,976.3691107840427,32495.779066281917,Max Hold
2025-10-13 17:20:00,2025-10-14 02:55:00,LONG,114482.2,113569.8,0.9091692,0.0032980775,115,-984.1422117699227,31511.636854511995,Stop Loss
2025-10-14 03:00:00,2025-10-14 13:00:00,SHORT,113235.0,110797.5,0.89812356,0.05845762,120,2577.617665606194,34089.254520118186,Max Hold
2025-10-14 13:15:00,2025-10-14 23:15:00,LONG,110405.4,113320.0,0.89316857,0.20231985,120,3419.7136793352443,37508.96819945343,Max Hold
2025-10-14 23:35:00,2025-10-15 09:35:00,SHORT,113345.6,112540.0,0.8006373,0.103367046,120,1013.0561236574125,38522.02432311085,Max Hold
2025-10-15 10:20:00,2025-10-15 20:20:00,SHORT,112431.4,111438.7,0.8278929,0.011697948,120,1292.4778262398022,39814.50214935065,Max Hold
2025-10-15 23:45:00,2025-10-16 09:30:00,LONG,110611.2,109459.9,0.89594245,0.04332887,117,-1574.7596810565346,38239.74246829411,Stop Loss
2025-10-16 09:45:00,2025-10-16 19:45:00,SHORT,111582.2,108197.7,0.8356971,0.16057512,120,4407.559197246312,42647.30166554042,Max Hold
2025-10-16 19:50:00,2025-10-17 05:50:00,SHORT,108318.8,108354.8,0.93823993,0.22763902,120,-53.86092596895394,42593.440739571466,Max Hold
2025-10-17 05:55:00,2025-10-17 15:55:00,SHORT,108330.3,106736.5,0.896854,0.0059691295,120,2381.27853640921,44974.71927598068,Max Hold
2025-10-17 18:50:00,2025-10-18 04:50:00,LONG,106535.5,106459.8,0.8744369,0.0009636231,120,-121.43771556831389,44853.28156041237,Max Hold
2025-10-18 04:55:00,2025-10-18 14:55:00,LONG,106420.0,106980.0,0.95796746,0.02958593,120,896.8970415387852,45750.17860195116,Max Hold
2025-10-18 22:50:00,2025-10-19 08:50:00,SHORT,107060.6,106418.8,0.82411087,0.07491608,120,1042.1888685621325,46792.36747051329,Max Hold
2025-10-19 08:55:00,2025-10-19 18:55:00,LONG,106398.6,109325.1,0.968234,0.114760794,120,4890.70233000563,51683.06980051892,Max Hold
2025-10-19 19:00:00,2025-10-20 03:50:00,SHORT,109101.9,110270.1,0.9194721,0.0074776676,106,-2102.8911149638443,49580.178685555074,Stop Loss
2025-10-20 03:55:00,2025-10-20 13:55:00,LONG,110096.1,111111.5,0.90709364,0.23560908,120,1737.6284088336176,51317.80709438869,Max Hold
2025-10-20 14:25:00,2025-10-21 00:25:00,SHORT,111231.2,110279.1,0.85933524,0.22721599,120,1669.1971291450122,52987.0042235337,Max Hold
2025-10-21 04:35:00,2025-10-21 14:35:00,LONG,107891.4,109919.9,0.8991079,0.17245267,120,3785.6559897847733,56772.66021331848,Max Hold
2025-10-21 14:40:00,2025-10-21 22:30:00,LONG,109890.8,108975.7,0.9137529,0.0123686595,94,-1796.511747776799,54976.14846554168,Stop Loss
2025-10-21 22:40:00,2025-10-22 08:40:00,SHORT,109102.6,108253.8,0.9334769,0.033660162,120,1625.2799503100507,56601.42841585173,Max Hold
2025-10-22 13:10:00,2025-10-22 23:10:00,SHORT,108277.6,107370.0,0.88338554,0.33225188,120,1802.8801380420691,58404.3085538938,Max Hold
2025-10-22 23:15:00,2025-10-23 09:15:00,LONG,107583.5,109263.4,0.96931654,0.05949848,120,3465.5027227298447,61869.811276623645,Max Hold
2025-10-25 11:20:00,2025-10-25 21:20:00,LONG,111572.6,111389.3,0.8881866,0.0042110807,120,-386.24893877726356,61483.56233784638,Max Hold
2025-10-25 21:25:00,2025-10-26 07:25:00,LONG,111352.0,111599.0,0.8765893,0.013162372,120,518.2526726983135,62001.81501054469,Max Hold
2025-10-26 07:30:00,2025-10-26 17:30:00,LONG,111604.1,113594.9,0.9212682,0.06796443,120,4202.768631505189,66204.58364204988,Max Hold
