window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,15,11,4,1.8311111651273206,13.172752633417332,73.33333333333333,11317.275263341733,58.239407
1,16,13,3,1.8457332842535084,13.633169415657376,75.0,11363.316941565738,55.3799
2,10,9,1,1.880792449652139,7.477971516420203,100.0,10747.79715164202,50.050087
3,11,11,0,1.9735875936708867,8.78542081199901,100.0,10878.542081199901,48.933144
4,14,12,2,2.6576143332280706,16.642134504822753,100.0,11664.213450482275,52.303963
5,35,32,3,1.529429602495247,21.654802150593078,62.857142857142854,12165.480215059308,53.223473
6,38,35,3,1.2901766482543526,18.46762857508973,55.26315789473685,11846.762857508973,51.453938
7,36,33,3,1.2595695947784713,16.791818384239377,52.77777777777778,11679.181838423938,51.286125
8,51,48,3,0.8508903381214359,11.79785403614729,35.294117647058826,11179.78540361473,50.207413
9,64,59,5,0.48419185785086394,3.244081392348071,35.9375,10324.408139234807,51.292133
10,55,46,9,0.3981053404187312,0.08861798247284242,36.36363636363637,10008.861798247284,51.81662
11,75,64,11,0.4817624603926173,3.4734453010078865,38.666666666666664,10347.344530100789,52.051765
12,101,88,13,0.4425768733880043,2.4923814061200575,32.67326732673268,10249.238140612006,51.373917
13,88,74,14,0.5643581451744645,8.63417911721599,40.909090909090914,10863.417911721599,52.041454
14,72,62,10,0.6458235250213888,9.58003405872143,38.88888888888889,10958.003405872143,50.758827
15,70,63,7,0.7138947339986075,13.525477343772108,40.0,11352.54773437721,50.288807
16,65,54,11,0.7726298467349615,16.057641060865862,46.15384615384615,11605.764106086586,51.431156
17,51,41,10,0.9047683235003295,16.69572153338442,54.90196078431373,11669.572153338442,51.96241
18,58,47,11,0.8962227270911804,18.382092223265353,51.724137931034484,11838.209222326535,51.575123
19,77,62,15,0.8369610489884404,22.55677245152994,49.35064935064935,12255.677245152994,52.562244
20,73,60,13,0.730143602622973,15.575201412244441,46.57534246575342,11557.520141224444,51.837814
21,53,46,7,0.7529447405954638,11.426842920002764,41.509433962264154,11142.684292000276,51.48471
22,43,37,6,0.8068134303838006,9.722605295698177,48.837209302325576,10972.260529569818,51.892124
23,40,36,4,0.774313595761851,8.078392647057061,52.5,10807.839264705706,51.58993
