start_idx,end_idx,regime,return,bh_return,difference,num_trades,win_rate,sharpe,max_dd
0,1440,Sideways,8.560422461053694,0.3648068250567308,8.195615635996964,16,75.0,9.978872476999777,1.019145096722455
1440,2880,Bear,1.0419409479114257,-3.323354476274905,4.36529542418633,14,57.14285714285714,3.7360899585588863,1.7728100443615593
2880,4320,Sideways,3.913576222594984,-1.5544949402798636,5.468071162874848,15,66.66666666666666,3.7011926458442623,3.0014399709054542
4320,5760,Sideways,2.3504860128385006,-1.13918286891537,3.489668881753871,14,57.14285714285714,3.811587125159058,2.009316674983884
5760,7200,Sideways,2.0914545850442483,-0.2468966758001054,2.3383512608443535,12,66.66666666666666,3.9219442208462247,2.2039577580820375
7200,8640,Bull,4.670026659526611,4.2478489915768005,0.4221776679498106,9,88.88888888888889,19.131444769287974,0.4943148815528844
8640,10080,Bear,2.8409648624406327,-2.607160149394776,5.448125011835408,5,80.0,16.24472650010216,0.35960591097102623
10080,11520,Sideways,0.4707322366002699,-0.768954750460211,1.239686987060481,12,66.66666666666666,1.851802991363,2.1152095943567883
11520,12960,Bull,11.211647634536929,10.147365783822472,1.0642818507144565,14,85.71428571428571,18.66288472018559,0.2725266945926705
