entry_time,exit_time,type,entry_price,exit_price,quantity,hold_time,leveraged_pnl_pct,net_pnl_usd,net_pnl_pct,capital_before,capital_after,exit_reason,entry_prob,position_size_pct
2025-10-26 13:45:00,2025-10-26 22:00:00,SHORT,113661.5,114747.6,0.053876584062105465,99,-3.822226523493024,-960.2723779851733,-9.602723779851734,10000.0,9039.727622014827,STOP_LOSS,0.9034202,61.236935
2025-10-27 00:35:00,2025-10-27 06:35:00,SHORT,114842.2,115736.0,0.04215166737803276,72,-3.1131413365470286,-621.8643244188004,-6.879237410918755,9039.727622014827,8417.863297596026,STOP_LOSS,0.8441353,53.55018
2025-10-27 07:40:00,2025-10-27 17:40:00,SHORT,115612.4,115577.6,0.0371199863696703,120,0.1204023097867992,3.491951357762513,0.041482633232589376,8417.863297596026,8421.355248953789,MAX_HOLD,0.8231691,50.981236
2025-10-27 18:05:00,2025-10-27 18:10:00,LONG,115702.7,115700.0,0.04218236249850176,1,-0.009334267912493276,-21.343819854726974,-0.2534487528878274,8421.355248953789,8400.011429099062,ML_EXIT,0.8786802,57.9552
2025-10-27 18:25:00,2025-10-28 04:25:00,SHORT,115345.4,113815.4,0.050127689075072576,120,5.305803265669893,1203.3842722537404,14.32598374908174,8400.011429099062,9603.395701352803,MAX_HOLD,0.9579931,68.83322
2025-10-28 04:55:00,2025-10-28 08:45:00,LONG,113911.0,114399.7,0.06154701494744434,46,1.7160765861066871,452.96426698870164,4.716709391917422,9603.395701352803,10056.359968341505,ML_EXIT,0.9866045,73.004196
2025-10-28 08:55:00,2025-10-28 13:00:00,LONG,114364.8,114412.1,0.05217856606972981,49,0.16543551862112435,15.599429340763903,0.15512003736811902,10056.359968341505,10071.959397682269,END_OF_BACKTEST,0.8892116,59.339478
