side,entry_timestamp,exit_timestamp,entry_price,exit_price,entry_prob,position_size_pct,pnl_gross,pnl_net,pnl_pct,exit_reason,hold_time,fees,candle_idx
LONG,2025-09-22 09:35:00,2025-09-22 14:10:00,112201.9,113098.7,0.73296416,0.2600270319187072,207.8327035680304,181.72608402437567,6.988738158623027,ml_exit_long,55,26.106619543654734,1058
SHORT,2025-09-22 17:40:00,2025-09-23 01:40:00,112425.0,112203.2,0.7115135,0.25943555987433803,52.113417906504765,25.724456544497862,0.9738572381587173,emergency_max_hold,96,26.388961362006903,1196
LONG,2025-09-23 02:50:00,2025-09-23 10:50:00,111705.8,112957.0,0.9119952,0.2744727477815894,313.8105405037604,285.63696525636243,10.195250380911212,emergency_max_hold,96,28.173575247397974,1306
SHORT,2025-09-23 13:55:00,2025-09-23 21:55:00,112889.2,112106.0,0.74696726,0.2628512151769205,191.35224733808354,163.86671544311332,5.941245043812908,emergency_max_hold,96,27.485531894970215,1439
LONG,2025-09-23 23:20:00,2025-09-24 05:20:00,111823.4,112326.4,0.7972767,0.26442992233198653,126.75905411960412,98.51549882228906,3.4959149873818083,ml_exit_long,72,28.243555297315062,1528
LONG,2025-09-24 08:10:00,2025-09-24 15:00:00,112468.0,113636.2,0.71594477,0.257388537434763,287.54565777608514,259.718538740417,9.381761034249818,ml_exit_long,82,27.827119035668137,1644
SHORT,2025-09-24 18:35:00,2025-09-25 02:35:00,113604.2,112850.3,0.70905507,0.25508245849891065,186.46265925868647,158.4580775694062,5.639516408724237,emergency_max_hold,96,28.00458168928026,1783
SHORT,2025-09-25 02:45:00,2025-09-25 10:45:00,112978.7,111554.1,0.73494333,0.24299433541297913,342.3634842629326,315.3833383485311,11.615761201005041,emergency_max_hold,96,26.98014591440153,1881
LONG,2025-09-25 12:00:00,2025-09-25 14:15:00,111419.2,111612.3,0.66182,0.251052488460545,49.98850166655757,21.120012517296473,0.7322279284001633,ml_exit_long,27,28.868489149261094,1923
LONG,2025-09-25 14:20:00,2025-09-25 14:30:00,111654.7,111668.3,0.72525775,0.24202577781677248,3.3931612246997247,-24.46606466439367,-0.8782568042365888,ml_exit_long,2,27.859225889093395,1926
LONG,2025-09-25 14:35:00,2025-09-25 15:55:00,111405.0,111524.3,0.89907116,0.2636884034236558,32.432740011408896,2.1301078746719355,0.07033212153852147,ml_exit_long,16,30.30263213673696,1943
LONG,2025-09-25 16:00:00,2025-09-25 16:05:00,111448.1,111564.9,0.8311725,0.2657107646232494,31.990181793706142,1.4498290010653676,0.047497444998901184,ml_exit_long,1,30.540352792640775,1945
LONG,2025-09-25 16:10:00,2025-09-25 17:10:00,111472.8,110123.0,0.86674845,0.27019750604229903,-375.9014855617934,-406.75723841934774,-13.10272909624595,emergency_stop_loss,12,30.85575285755435,1958
LONG,2025-09-25 17:50:00,2025-09-26 01:45:00,109056.6,109607.7,0.6798362,0.23756021383326392,133.04242504534704,106.64827811843332,4.05081260556427,ml_exit_long,95,26.394146926913727,2061
SHORT,2025-09-26 02:20:00,2025-09-26 10:20:00,109545.2,109003.7,0.8730587,0.27833588057590636,153.94712336631346,122.88066494537857,3.945636595670041,emergency_max_hold,96,31.066458420934893,2164
LONG,2025-09-26 12:55:00,2025-09-26 13:35:00,109326.7,109522.1,0.71092683,0.24799638895581538,50.14001131666373,22.061502338574165,0.7864099071865847,ml_exit_long,8,28.078508978089566,2203
SHORT,2025-09-26 14:00:00,2025-09-26 19:40:00,109381.9,109033.2,0.8012899,0.263250283685008,95.11789891505032,65.32841597366681,2.189507130521555,ml_exit_short,68,29.78948294138352,2276
LONG,2025-09-26 19:45:00,2025-09-27 03:45:00,109136.9,109545.7,0.661705,0.24270449978894995,103.63347341159897,75.91473880705031,2.7438813087049962,emergency_max_hold,96,27.718734604548658,2373
LONG,2025-09-27 05:30:00,2025-09-27 13:30:00,109566.4,109257.7,0.6667148,0.25898910328052094,-83.73485798365073,-113.41287051507362,-3.816060854422477,emergency_max_hold,96,29.678012531422887,2490
SHORT,2025-09-28 13:25:00,2025-09-28 20:30:00,109431.9,110725.8,0.7525823,0.2647814271357137,-355.71017510169986,-385.97230278428253,-12.829703678726226,emergency_stop_loss,85,30.26212768258269,2862
LONG,2025-09-28 23:10:00,2025-09-29 00:20:00,112055.9,112200.0,0.7337656,0.24651566442985318,34.79493917136642,7.7200939273714155,0.2853223257321782,ml_exit_long,14,27.074845243995007,2908
LONG,2025-09-29 08:05:00,2025-09-29 14:40:00,112005.8,114012.0,0.76262754,0.26583733645390184,522.9947849340024,493.5345788971524,16.902616650209133,ml_exit_long,79,29.46020603684994,3080
SHORT,2025-09-30 00:50:00,2025-09-30 08:50:00,114599.0,113404.0,0.7608328,0.25886542753760394,309.8114298341352,280.2558083125988,9.432878995453748,emergency_max_hold,96,29.555621521536438,3298
LONG,2025-09-30 08:55:00,2025-09-30 15:00:00,113410.8,113407.3,0.65545994,0.25445835545811035,-0.923302580788004,-30.840693594971576,-1.030845827734241,ml_exit_long,73,29.917391014183572,3372
SHORT,2025-09-30 18:05:00,2025-09-30 20:50:00,113298.9,114659.1,0.70428693,0.25179300519944153,-354.4816499357221,-384.18571108704066,-13.011414938715262,emergency_stop_loss,33,29.70406115131854,3442
SHORT,2025-09-30 21:05:00,2025-10-01 05:05:00,114702.9,114533.9,0.7011954,0.2385865997082131,39.87170429391335,12.830101030946942,0.4741083268165472,emergency_max_hold,96,27.04160326296641,3541
SHORT,2025-10-01 08:20:00,2025-10-01 08:45:00,114620.0,116160.2,0.74704033,0.26157721028635766,-399.12969725731455,-429.0320577815917,-14.444164194730305,emergency_stop_loss,5,29.90236052427712,3585
SHORT,2025-10-01 13:15:00,2025-10-01 17:50:00,116546.5,116802.8,0.7789637,0.24992206546101878,-60.051599991369585,-87.38870264815073,-3.2002217998824642,ml_exit_short,55,27.33710265678114,3694
SHORT,2025-10-02 00:00:00,2025-10-02 08:00:00,119042.5,118377.8,0.711527,0.22490270137786866,136.11357611765197,111.80477058438397,4.586511960014157,emergency_max_hold,96,24.308805533268004,3864
SHORT,2025-10-02 08:20:00,2025-10-02 16:05:00,118519.8,119892.0,0.8178627,0.26059171171234374,-330.3901708297308,-359.0918598436587,-12.58360122106177,emergency_stop_loss,93,28.701689013927925,3961
SHORT,2025-10-02 16:10:00,2025-10-03 00:10:00,120098.4,120106.3,0.9095453,0.2526475540018077,-1.7602118588511075,-28.520411953242856,-1.0658122839272393,emergency_max_hold,96,26.76020009439175,4058
SHORT,2025-10-03 00:15:00,2025-10-03 08:15:00,120155.3,119299.7,0.94041646,0.2529454158309547,190.25829849895308,163.63470051679664,6.124344910295372,emergency_max_hold,96,26.623597982156433,4155
LONG,2025-10-03 10:30:00,2025-10-03 15:00:00,120340.6,120656.9,0.70396864,0.2521841738627988,71.10006291163882,44.013535229772046,1.627058947686625,ml_exit_long,54,27.086527681866766,4236
SHORT,2025-10-03 15:05:00,2025-10-03 15:55:00,120707.2,122225.4,0.97417307,0.2601673092842102,-352.4455394645338,-380.6435737355526,-13.583831784682307,emergency_stop_loss,10,28.198034271018823,4247
SHORT,2025-10-03 16:00:00,2025-10-03 17:50:00,122711.3,121564.6,0.7389737,0.2283973708450794,221.7551925423686,198.13547978490772,8.349370025417315,ml_exit_short,22,23.619712757460874,4270
SHORT,2025-10-03 21:40:00,2025-10-04 05:40:00,122099.8,122426.3,0.8919811,0.2647298540075005,-74.95360090434042,-103.02115329345935,-3.6753790751500253,emergency_max_hold,96,28.067552389118937,4412
SHORT,2025-10-04 15:10:00,2025-10-04 23:10:00,121842.9,122198.3,0.701521,0.242738368480216,-74.23875371425311,-99.72737856362073,-3.9183292584139537,emergency_max_hold,96,25.488624849367618,4622
SHORT,2025-10-05 02:35:00,2025-10-05 05:00:00,123808.8,125383.3,0.8700588,0.2370058798789978,-313.0219907814826,-337.7925869164519,-13.723548326128665,emergency_stop_loss,29,24.77059613496931,4692
SHORT,2025-10-05 06:35:00,2025-10-05 10:00:00,124825.2,122629.9,0.71748734,0.2151910093786158,380.25924550945274,358.82775787143845,16.59578714874894,ml_exit_short,41,21.431487638014275,4752
SHORT,2025-10-05 11:20:00,2025-10-05 19:20:00,123262.5,122899.8,0.7526039,0.2171968305867591,66.50792483421537,43.93866133074536,1.943972010952313,emergency_max_hold,96,22.56926350347001,4864
SHORT,2025-10-05 19:25:00,2025-10-06 00:15:00,122804.0,124301.8,0.9905447,0.26863028046289655,-342.3966022818531,-370.64075581508143,-13.202769453763766,emergency_stop_loss,58,28.244153533228342,4923
SHORT,2025-10-06 00:20:00,2025-10-06 00:50:00,123890.7,123119.7,0.72137237,0.2266372389793396,142.16653028475775,119.3931116646213,5.226339023025889,ml_exit_short,6,22.77341862013646,4930
SHORT,2025-10-06 01:30:00,2025-10-06 09:30:00,123976.5,123814.1,0.84609514,0.24360951685905458,32.54657127751125,7.716723910523612,0.31058063423305105,emergency_max_hold,96,24.829847366987636,5034
SHORT,2025-10-06 11:25:00,2025-10-06 17:20:00,124321.2,125741.9,0.96151394,0.2655366553943211,-309.72372355043626,-336.9815804007793,-12.433370575573663,emergency_stop_loss,71,27.257856850343018,5128
SHORT,2025-10-06 17:25:00,2025-10-07 01:25:00,125597.3,124649.2,0.93948644,0.2483306899662217,185.01916197561513,160.6016966674564,6.552503517193471,emergency_max_hold,96,24.417465308158736,5225
SHORT,2025-10-07 01:30:00,2025-10-07 09:30:00,124527.0,124087.6,0.96759117,0.26574439287040863,94.05524427074852,67.44679305059043,2.5303163169432383,emergency_max_hold,96,26.608451220158095,5322
SHORT,2025-10-07 09:35:00,2025-10-07 17:35:00,124071.3,121285.2,0.98517644,0.268376708739807,608.5595275791056,581.7632826976472,21.46686421436709,emergency_max_hold,96,26.796244881458424,5419
SHORT,2025-10-07 19:30:00,2025-10-08 03:30:00,121440.1,121342.4,0.74837977,0.23778036649736015,20.429969185312075,-4.954058418231639,-0.1950858900806936,emergency_max_hold,96,25.384027603543714,5538
SHORT,2025-10-08 03:35:00,2025-10-08 08:40:00,121305.0,122792.2,0.9035885,0.2577615357122032,-337.33899875380666,-365.023071187443,-13.266135773463544,emergency_stop_loss,61,27.68407243363635,5600
SHORT,2025-10-08 10:30:00,2025-10-08 18:30:00,122700.5,123467.2,0.70207494,0.23133607660036126,-149.02863188096308,-172.95326703440165,-7.25167256857155,emergency_max_hold,96,23.924635153438572,5718
SHORT,2025-10-08 18:35:00,2025-10-09 02:35:00,123700.0,121848.8,0.85031635,0.2195750308863167,333.0936860488946,311.00240609619283,13.972721099434066,emergency_max_hold,96,22.091279952701782,5815
SHORT,2025-10-09 02:40:00,2025-10-09 10:40:00,121637.4,122163.0,0.70929384,0.21904663357726017,-98.88916767581031,-121.82411691004695,-5.323199936861537,emergency_max_hold,96,22.93494923423664,5912
SHORT,2025-10-09 10:45:00,2025-10-09 14:20:00,122145.1,121698.1,0.9778292,0.23296579236010628,88.03467898563031,64.02275747016114,2.661411714428068,ml_exit_short,43,24.01192151546916,5956
SHORT,2025-10-09 18:35:00,2025-10-10 02:35:00,120444.0,121172.6,0.8694378,0.22578349261135552,-141.9092579255812,-165.43906331159704,-7.052308956859561,emergency_max_hold,96,23.529805386015855,6103
SHORT,2025-10-10 02:40:00,2025-10-10 10:40:00,121200.2,121271.1,0.8154309,0.22430083079571103,-13.415826410899172,-36.3562556804703,-1.5852750242986162,emergency_max_hold,96,22.94042926957113,6200
SHORT,2025-10-10 13:05:00,2025-10-10 14:35:00,121723.7,121289.0,0.93097234,0.22823561426604488,83.04137814643036,59.82984201221742,2.5729882512609015,ml_exit_short,18,23.211536134212942,6247
LONG,2025-10-10 20:55:00,2025-10-10 21:10:00,114202.4,112133.8,0.7867774,0.21883887004852295,-406.22375567838753,-428.4472742924201,-19.10439798112807,emergency_stop_loss,3,22.22351861403257,6326
LONG,2025-10-10 21:15:00,2025-10-10 23:40:00,103502.5,114520.9,0.8419138,0.21709569290280342,2269.4001276077834,2246.9475786087687,105.40217192821433,ml_exit_long,29,22.452548999014496,6356
LONG,2025-10-11 01:00:00,2025-10-11 02:45:00,112180.5,113201.0,0.65004075,0.21707287349355806,238.2774264819236,211.96516592502223,8.09239796577836,ml_exit_long,21,26.31226055690137,6393
SHORT,2025-10-11 02:50:00,2025-10-11 03:25:00,113116.1,111852.1,0.731982,0.24218415093397566,332.2866059265107,302.71622633023037,10.179946974833797,ml_exit_short,7,29.5703795962803,6401
SHORT,2025-10-11 05:10:00,2025-10-11 07:45:00,112625.2,110348.3,0.7285464,0.23910754654577585,608.1678580820917,578.389361902183,19.226720574081043,ml_exit_short,31,29.778496179908593,6453
LONG,2025-10-11 08:00:00,2025-10-11 10:10:00,110274.3,111864.4,0.65063673,0.23294643298769532,442.02646714583534,411.1506779573037,13.41228781320764,ml_exit_long,26,30.87578918853165,6482
LONG,2025-10-11 10:15:00,2025-10-11 10:20:00,111741.6,111933.2,0.9177708,0.26712483242859947,62.158162143066875,25.876287180337314,0.7138129398541027,ml_exit_long,1,36.28187496272956,6484
SHORT,2025-10-11 10:30:00,2025-10-11 18:30:00,112030.3,111848.0,0.8616265,0.25634180634480547,56.71542685763416,21.889992549728227,0.6280519645130407,emergency_max_hold,96,34.82543430790593,6582
LONG,2025-10-11 19:10:00,2025-10-11 20:50:00,111517.2,110143.0,0.77410775,0.2646818320682446,-444.18250520369475,-480.00610545837094,-13.316601385257165,emergency_stop_loss,20,35.82360025467618,6610
LONG,2025-10-11 21:00:00,2025-10-12 05:00:00,109886.3,111264.0,0.8684952,0.25742224124003915,424.0359826858694,390.00256293491634,11.531235922949296,emergency_max_hold,96,34.033419750953016,6708
LONG,2025-10-12 05:35:00,2025-10-12 07:20:00,111515.8,111822.6,0.66546714,0.2404694102509341,89.50107991254481,56.9244371714439,1.7498040636394647,ml_exit_long,21,32.57664274110091,6736
LONG,2025-10-12 07:25:00,2025-10-12 12:05:00,111556.3,112043.0,0.7517917,0.2507542584129176,148.6238865451669,114.48355677859755,3.3606380813992756,ml_exit_long,56,34.140329766569344,6793
LONG,2025-10-12 12:10:00,2025-10-12 12:15:00,112052.1,111944.0,0.74945444,0.25314179303644674,-33.45700324831705,-68.120454891749,-1.9642474348986343,ml_exit_long,1,34.66345164343195,6795
LONG,2025-10-12 12:45:00,2025-10-12 16:55:00,111703.3,114020.6,0.734477,0.2531768311640867,715.9667735895418,681.0962750772543,19.734762088497018,ml_exit_long,50,34.870498512287526,6851
SHORT,2025-10-12 20:15:00,2025-10-13 04:15:00,114654.3,114737.9,0.7237101,0.2556998259809052,-26.68537791666313,-63.2967268887667,-1.7295129794520316,emergency_max_hold,96,36.61134897210357,6987
LONG,2025-10-13 04:20:00,2025-10-13 07:15:00,114658.8,115373.6,0.8224971,0.2604932213528183,231.40658129559597,194.17168253284962,5.231031547513011,ml_exit_long,35,37.234898762746354,7023
LONG,2025-10-13 11:05:00,2025-10-13 13:55:00,114439.0,115298.3,0.662193,0.24905738171242958,270.115964430639,234.0076714275021,6.505049414972162,ml_exit_long,34,36.10829300313691,7103
SHORT,2025-10-13 14:00:00,2025-10-13 14:25:00,115319.6,114260.0,0.7994031,0.2530824821389981,341.3192110007294,304.34302756647935,8.192971533026519,ml_exit_short,5,36.976183434250046,7109
SHORT,2025-10-13 17:00:00,2025-10-14 01:00:00,114726.9,114753.8,0.83834565,0.2550091522914598,-8.958093900837412,-47.168310611402205,-1.2345870933496836,emergency_max_hold,96,38.210216710564794,7236
LONG,2025-10-14 09:45:00,2025-10-14 11:25:00,111251.5,111419.8,0.8173938,0.26015954775378836,58.778890055175,19.894838180121965,0.5120321973186921,ml_exit_long,20,38.88405187505303,7361
LONG,2025-10-14 12:30:00,2025-10-14 14:00:00,110971.3,111122.1,0.65321124,0.24499949359592377,49.78945410731103,13.12529911116686,0.3582304613895161,ml_exit_long,18,36.66415499614417,7392
LONG,2025-10-14 15:35:00,2025-10-14 17:25:00,111626.0,112734.5,0.6761809,0.24325712793189208,361.5750183189448,324.98361015586494,8.92551690466373,ml_exit_long,22,36.59140816307987,7433
SHORT,2025-10-14 17:40:00,2025-10-14 19:40:00,112638.1,112064.8,0.79536575,0.2515023285260533,195.76255231472896,157.39833356667265,4.092296922622088,ml_exit_short,24,38.36421874805633,7460
SHORT,2025-10-14 22:00:00,2025-10-15 06:00:00,113374.4,112339.8,0.87547976,0.26623065788292344,375.36478774472926,334.41893293418775,8.130079629969261,emergency_max_hold,96,40.945854810541476,7584
SHORT,2025-10-15 07:20:00,2025-10-15 14:45:00,112460.6,111019.8,0.71599305,0.2560824030406482,517.8702298450225,477.70717941683773,11.818003816447744,ml_exit_short,89,40.1630504281848,7689
LONG,2025-10-15 14:50:00,2025-10-15 19:10:00,110940.9,111157.9,0.72033435,0.24393237327779588,77.59323316610971,37.885021243726634,0.9550183926756164,ml_exit_long,52,39.70821192238308,7742
LONG,2025-10-15 19:20:00,2025-10-15 19:20:00,111402.9,111402.9,0.673446,0.24738882050481636,0.0,-40.32524211197187,-1.0000000000000002,ml_exit_long,0,40.32524211197187,7744
