side,entry_timestamp,exit_timestamp,entry_price,exit_price,entry_prob,position_size_pct,pnl_gross,pnl_net,pnl_pct,exit_reason,hold_time,fees,candle_idx
SHORT,2025-09-19 07:10:00,2025-09-19 15:10:00,116749.7,115470.3,0.7454799,0.26335578231974643,288.5980759692575,262.4067967752675,9.963965646164292,emergency_max_hold,96,26.191279193990013,206
SHORT,2025-09-21 17:50:00,2025-09-22 01:50:00,115568.2,114282.7,0.76906866,0.26940686896443367,307.5329274229698,280.0390650550958,10.128863735872018,emergency_max_hold,96,27.493862367873994,910
SHORT,2025-09-22 03:45:00,2025-09-22 06:10:00,114562.4,112937.0,0.7446357,0.2621091745699003,392.0502674307172,364.6135747365104,13.194995042003338,ml_exit_short,29,27.436692694206815,962
LONG,2025-09-22 09:35:00,2025-09-22 14:10:00,112201.9,113098.7,0.73296416,0.25702703191870724,224.06904815185408,195.92292248836105,6.988738158623065,ml_exit_long,55,28.146125663493034,1058
SHORT,2025-09-22 17:40:00,2025-09-23 01:40:00,112425.0,112203.2,0.7115135,0.256435559874338,56.17156758281271,27.72765839141185,0.9738572381587957,emergency_max_hold,96,28.443909191400863,1196
LONG,2025-09-23 02:50:00,2025-09-23 10:50:00,111705.8,112957.0,0.9119952,0.2714727477815894,338.45436519994837,308.06829368538536,10.195250380911357,emergency_max_hold,96,30.386071514563014,1306
SHORT,2025-09-23 13:55:00,2025-09-23 21:55:00,112889.2,112106.0,0.74696726,0.2628512151769205,208.5978922240065,178.63522337791395,5.941245043812783,emergency_max_hold,96,29.962668846092562,1439
LONG,2025-09-23 23:20:00,2025-09-24 05:20:00,111823.4,112326.4,0.7972767,0.26442992233198653,138.1832295020904,107.39422030104902,3.4959149873818944,ml_exit_long,72,30.78900920104138,1528
LONG,2025-09-24 08:10:00,2025-09-24 15:00:00,112468.0,113636.2,0.71594477,0.257388537434763,313.4607456388112,283.1257040688461,9.381761034249811,ml_exit_long,82,30.335041569965085,1644
SHORT,2025-09-24 18:35:00,2025-09-25 02:35:00,113604.2,112850.3,0.70905507,0.25508245849891065,203.26762941605193,172.73913134893598,5.639516408724312,emergency_max_hold,96,30.528498067115947,1783
SHORT,2025-09-25 02:45:00,2025-09-25 10:45:00,112978.7,111554.1,0.73494333,0.24299433541297913,373.2190354970662,343.80730060535745,11.615761201004995,emergency_max_hold,96,29.41173489170879,1881
LONG,2025-09-25 12:00:00,2025-09-25 14:15:00,111419.2,111612.3,0.66182,0.251052488460545,54.49372154306184,23.023456249610668,0.7322279284002111,ml_exit_long,27,31.47026529345117,1923
LONG,2025-09-25 14:20:00,2025-09-25 14:30:00,111654.7,111668.3,0.72525775,0.24202577781677248,3.698970298468339,-26.671071759045883,-0.8782568042365657,ml_exit_long,2,30.370042057514222,1926
LONG,2025-09-25 14:35:00,2025-09-25 15:55:00,111405.0,111524.3,0.89907116,0.26410830969949894,35.41204638016643,2.3257818743069834,0.0703321215385268,ml_exit_long,16,33.08626450585945,1943
LONG,2025-09-25 16:00:00,2025-09-25 16:05:00,111448.1,111564.9,0.8311725,0.26607789304518004,34.92149508006696,1.5826792312141151,0.04749744499892083,ml_exit_long,1,33.338815848852846,1945
LONG,2025-09-25 16:10:00,2025-09-25 17:10:00,111472.8,110123.0,0.86674845,0.27052339575028495,-410.27408803321305,-443.9513049383067,-13.102729096245822,emergency_stop_loss,12,33.677216905093665,1958
LONG,2025-09-25 17:50:00,2025-09-26 01:45:00,109056.6,109607.7,0.6798362,0.2391876430631346,146.02005617805844,117.05129064536365,4.050812605564391,ml_exit_long,95,28.96876553269479,2061
SHORT,2025-09-26 02:20:00,2025-09-26 10:20:00,109545.2,109003.7,0.8730587,0.27980140373150164,168.70888509677752,134.66350997385308,3.9456365956700905,emergency_max_hold,96,34.04537512292445,2164
LONG,2025-09-26 12:55:00,2025-09-26 13:35:00,109326.7,109522.1,0.71092683,0.24930692404608917,54.95205445490865,24.17879146875117,0.7864099071866011,ml_exit_long,8,30.773262986157476,2203
SHORT,2025-09-26 14:00:00,2025-09-26 19:40:00,109381.9,109033.2,0.8012899,0.26451842700829986,104.19918499219057,71.56558102031154,2.189507130521506,ml_exit_short,68,32.633603971879026,2276
LONG,2025-09-26 19:45:00,2025-09-27 03:45:00,109136.9,109545.7,0.661705,0.24389519923297281,113.540932654887,83.17226049320075,2.743881308705077,emergency_max_hold,96,30.36867216168624,2373
LONG,2025-09-27 05:30:00,2025-09-27 13:30:00,109566.4,109257.7,0.6667148,0.25983535929642193,-91.59338754384953,-124.05668620798052,-3.816060854422469,emergency_max_hold,96,32.46329866413099,2490
SHORT,2025-09-28 13:25:00,2025-09-28 20:30:00,109431.9,110725.8,0.7525823,0.2654002788845581,-388.7201501207528,-421.7906092730209,-12.829703678726256,emergency_stop_loss,85,33.0704591522681,2862
LONG,2025-09-28 23:10:00,2025-09-29 00:20:00,112055.9,112200.0,0.7337656,0.24649453392382173,37.92888424374905,8.41543499989912,0.28532232573209976,ml_exit_long,14,29.513449243849934,2908
LONG,2025-09-29 08:05:00,2025-09-29 14:40:00,112005.8,114012.0,0.76262754,0.26582049169059424,570.11310714309,537.9987341424804,16.902616650209108,ml_exit_long,79,32.114373000609625,3080
SHORT,2025-09-30 00:50:00,2025-09-30 08:50:00,114599.0,113404.0,0.7608328,0.25885350325076906,337.7282848257637,305.50943038010314,9.432878995453706,emergency_max_hold,96,32.218854445660526,3298
LONG,2025-09-30 08:55:00,2025-09-30 15:00:00,113410.8,113407.3,0.65545994,0.2544534386132175,-1.0065264332733932,-33.62058546107225,-1.0308458277342538,ml_exit_long,73,32.61405902779886,3372
SHORT,2025-09-30 18:05:00,2025-09-30 20:50:00,113298.9,114659.1,0.70428693,0.2517886186179713,-386.4343658872167,-418.8159293260189,-13.011414938715301,emergency_stop_loss,33,32.381563438802175,3442
SHORT,2025-09-30 21:05:00,2025-10-01 05:05:00,114702.9,114533.9,0.7011954,0.23858491010643756,43.4661855550803,13.98674980107571,0.4741083268163908,emergency_max_hold,96,29.47943575400459,3541
SHORT,2025-10-01 08:20:00,2025-10-01 08:45:00,114620.0,116160.2,0.74704033,0.26157665942997205,-435.1138727101097,-467.71212831549,-14.444164194730435,emergency_stop_loss,5,32.5982556053803,3585
SHORT,2025-10-01 13:15:00,2025-10-01 17:50:00,116546.5,116802.8,0.7789637,0.24992206546101878,-65.46579119710077,-95.26757923804901,-3.200221799882387,ml_exit_short,55,29.801788040948235,3694
SHORT,2025-10-02 00:00:00,2025-10-02 08:00:00,119042.5,118377.8,0.711527,0.22490270137786866,148.38543776502047,121.88497503762241,4.586511960014203,emergency_max_hold,96,26.500462727398062,3864
SHORT,2025-10-02 08:20:00,2025-10-02 16:05:00,118519.8,119892.0,0.8178627,0.26059171171234374,-360.17781275141533,-391.46721686820877,-12.583601221061786,emergency_stop_loss,93,31.289404116793456,3961
SHORT,2025-10-02 16:10:00,2025-10-03 00:10:00,120098.4,120106.3,0.9095453,0.2526475540018077,-1.9189107705824426,-31.091783300605336,-1.0658122839272028,emergency_max_hold,96,29.172872530022893,4058
SHORT,2025-10-03 00:15:00,2025-10-03 08:15:00,120155.3,119299.7,0.94041646,0.2529454158309547,207.4117932717636,178.3878387615431,6.124344910295379,emergency_max_hold,96,29.02395451022049,4155
LONG,2025-10-03 10:30:00,2025-10-03 15:00:00,120340.6,120656.9,0.70396864,0.2521841738627988,77.51037230221118,47.98175082117675,1.627058947686782,ml_exit_long,54,29.528621481034428,4236
