timestamp,open,high,low,close,volume
2025-09-02 11:10:00,110094.2,110100.0,110020.8,110035.4,22.9972
2025-09-02 11:15:00,110035.4,110141.1,110013.8,110025.9,26.9442
2025-09-02 11:20:00,110025.7,110026.3,109878.1,109915.3,108.3069
2025-09-02 11:25:00,109915.1,109969.0,109850.6,109852.6,55.8497
2025-09-02 11:30:00,109852.4,109941.4,109852.4,109931.8,50.4995
2025-09-02 11:35:00,109932.0,109962.2,109862.3,109862.3,28.4447
2025-09-02 11:40:00,109862.3,109941.7,109843.0,109873.6,24.0179
2025-09-02 11:45:00,109873.4,109907.0,109815.1,109833.9,33.6641
2025-09-02 11:50:00,109831.8,109868.8,109674.7,109695.8,95.2461
2025-09-02 11:55:00,109695.6,109764.1,109535.0,109702.3,86.4545
2025-09-02 12:00:00,109702.3,109810.2,109557.0,109557.2,181.1451
2025-09-02 12:05:00,109557.2,109613.1,109307.2,109475.5,342.0674
2025-09-02 12:10:00,109473.6,109568.7,109336.5,109372.7,60.3364
2025-09-02 12:15:00,109372.5,109421.9,109255.6,109300.2,143.934
2025-09-02 12:20:00,109300.2,109503.2,109265.6,109276.1,61.1923
2025-09-02 12:25:00,109276.3,109421.0,109276.1,109389.5,44.339
2025-09-02 12:30:00,109389.5,109435.9,109305.8,109324.3,44.0957
2025-09-02 12:35:00,109318.7,109368.2,109180.7,109210.8,56.9051
2025-09-02 12:40:00,109210.8,109232.2,108622.0,108718.0,286.1628
2025-09-02 12:45:00,108717.8,108727.0,108350.0,108496.6,405.6199
2025-09-02 12:50:00,108498.7,108786.7,108400.0,108475.9,177.4358
2025-09-02 12:55:00,108473.4,108780.0,108355.9,108746.7,264.0943
2025-09-02 13:00:00,108746.7,109038.6,108693.0,108884.4,160.1969
2025-09-02 13:05:00,108884.2,109165.1,108858.3,109151.9,107.9078
2025-09-02 13:10:00,109151.7,109239.4,109076.7,109136.3,81.7871
2025-09-02 13:15:00,109136.3,109283.0,109133.0,109205.2,106.8802
2025-09-02 13:20:00,109205.2,109301.6,109164.7,109242.2,60.2782
2025-09-02 13:25:00,109242.2,109535.0,109242.2,109309.8,218.446
2025-09-02 13:30:00,109310.0,109447.3,108988.4,109379.6,216.0311
2025-09-02 13:35:00,109376.9,110378.4,109354.0,110003.1,595.3865
2025-09-02 13:40:00,110003.1,110496.2,109922.8,110423.2,251.5907
2025-09-02 13:45:00,110423.4,110957.0,110361.3,110914.8,549.1641
2025-09-02 13:50:00,110915.0,111235.7,110898.3,111140.8,346.271
2025-09-02 13:55:00,111139.8,111214.2,110994.8,111106.0,160.7575
2025-09-02 14:00:00,111106.2,111440.0,110902.7,110995.5,422.6737
