entry_time,exit_time,side,entry_price,exit_price,position_size_pct,pnl_pct,pnl_usd,exit_reason,hold_time
2025-10-13 03:00:00,2025-10-13 04:45:00,LONG,115422.3,114485.2,0.8336088061332703,-3.2475526826272074,-270.718845918154,STOP_LOSS,21
2025-10-13 04:45:00,2025-10-13 04:50:00,SHORT,114485.2,114478.4,0.95,0.023758529486790993,2.195957425253068,ML_EXIT,1
2025-10-13 04:50:00,2025-10-13 06:00:00,SHORT,114478.4,114478.2,0.9360269904136658,0.0006988217864578458,0.06365515404010474,ML_EXIT,14
2025-10-13 06:00:00,2025-10-13 06:55:00,LONG,114478.2,115175.5,0.95,2.436446415125335,225.24858733848706,ML_EXIT,11
2025-10-13 06:55:00,2025-10-13 07:10:00,LONG,115175.5,115352.7,0.95,0.6154086589595776,58.21119664693512,ML_EXIT,3
2025-10-13 07:10:00,2025-10-13 07:20:00,LONG,115352.7,115393.7,0.9232442378997803,0.14217265829061654,13.145698491282825,ML_EXIT,2
2025-10-13 07:20:00,2025-10-13 07:25:00,LONG,115393.7,115453.2,0.6667227149009705,0.206250427882978,13.7898889493144,ML_EXIT,1
2025-10-13 07:25:00,2025-10-13 09:10:00,SHORT,115453.2,114764.6,0.95,2.3857285895929823,227.59467432526392,ML_EXIT,21
2025-10-13 09:10:00,2025-10-13 10:35:00,SHORT,114764.6,114730.0,0.7906816601753235,0.12059467814990274,9.792203053922602,ML_EXIT,17
2025-10-13 10:35:00,2025-10-13 11:25:00,LONG,114730.0,113597.7,0.8269670009613037,-3.9477033034080113,-335.58087218771766,STOP_LOSS,10
2025-10-13 11:30:00,2025-10-13 13:30:00,SHORT,114065.1,115090.4,0.6792182326316833,-3.595490645254292,-242.83839420470164,STOP_LOSS,24
2025-10-13 13:35:00,2025-10-13 13:50:00,LONG,114725.6,114993.5,0.95,0.9340548229863053,86.08117137441006,ML_EXIT,3
2025-10-13 13:50:00,2025-10-13 13:55:00,LONG,114993.5,115298.3,0.95,1.0602338393039707,98.5766796754615,ML_EXIT,1
2025-10-13 13:55:00,2025-10-13 14:50:00,SHORT,115298.3,113909.8,0.95,4.817070156281575,452.3847157393748,ML_EXIT,11
2025-10-13 15:10:00,2025-10-13 16:05:00,LONG,114358.9,114903.5,0.95,1.9048801623660454,187.07921413858244,ML_EXIT,11
2025-10-13 16:05:00,2025-10-13 17:55:00,LONG,114903.5,115006.8,0.95,0.35960610425270917,35.956202566040226,ML_EXIT,22
2025-10-13 17:55:00,2025-10-13 18:20:00,LONG,115006.8,115229.9,0.95,0.7759541174956307,77.8509539717301,ML_EXIT,5
2025-10-13 18:20:00,2025-10-13 19:05:00,LONG,115229.9,115168.9,0.9297441244125366,-0.21175059598246637,-20.945081894057285,ML_EXIT,9
2025-10-13 19:05:00,2025-10-13 19:10:00,LONG,115168.9,115230.0,0.9340309500694275,0.2122100671275173,21.045796844033724,ML_EXIT,1
2025-10-13 19:10:00,2025-10-13 19:15:00,LONG,115230.0,115403.1,0.95,0.6008851861494605,60.73138603516442,ML_EXIT,1
2025-10-13 19:15:00,2025-10-13 23:40:00,SHORT,115403.1,115141.6,0.95,0.9063881299549146,92.13146700013479,ML_EXIT,53
2025-10-13 23:40:00,2025-10-13 23:45:00,SHORT,115141.6,115028.3,0.95,0.3936023122833204,40.35292161497865,ML_EXIT,1
2025-10-13 23:45:00,2025-10-14 00:45:00,SHORT,115028.3,114989.0,0.7147815823554993,0.1366620214329966,10.581221999365386,ML_EXIT,12
2025-10-14 00:45:00,2025-10-14 00:50:00,SHORT,114989.0,114888.7,0.95,0.34890293854195764,35.93907472842509,ML_EXIT,1
2025-10-14 00:50:00,2025-10-14 01:00:00,SHORT,114888.7,114753.8,0.95,0.46967195207185447,48.53935630902892,ML_EXIT,2
2025-10-14 01:00:00,2025-10-14 02:40:00,LONG,114753.8,113802.3,0.803754985332489,-3.316665766188135,-291.296073558077,STOP_LOSS,20
2025-10-14 02:40:00,2025-10-14 04:50:00,LONG,113802.3,112807.5,0.95,-3.496590139215123,-353.2995627970566,STOP_LOSS,26
2025-10-14 04:50:00,2025-10-14 06:40:00,LONG,112807.5,111778.6,0.95,-3.648338984553311,-356.387356457301,STOP_LOSS,22
2025-10-14 06:40:00,2025-10-14 10:10:00,LONG,111778.6,110891.5,0.95,-3.174489571349098,-299.35165380374315,STOP_LOSS,42
2025-10-14 10:10:00,2025-10-14 14:00:00,LONG,110891.5,111122.1,0.95,0.831804060726046,76.07289385294867,ML_EXIT,46
2025-10-14 14:00:00,2025-10-14 14:10:00,LONG,111122.1,111620.5,0.95,1.7940625672120816,165.37309434361472,ML_EXIT,2
2025-10-14 14:10:00,2025-10-14 14:15:00,LONG,111620.5,111841.5,0.95,0.7919692171240946,74.24635509966102,ML_EXIT,1
2025-10-14 14:15:00,2025-10-14 15:25:00,LONG,111841.5,111452.1,0.6991202235221863,-1.3926851839433274,-96.8062341745354,ML_EXIT,14
2025-10-14 15:25:00,2025-10-14 15:30:00,LONG,111452.1,111561.2,0.95,0.3915583465901182,36.62430139697001,ML_EXIT,1
