entry_time,exit_time,direction,entry_price,exit_price,size_pct,leveraged_pnl_pct,balance_pnl_pct,gross_pnl,fees,net_pnl,candles_held,exit_reason,balance_after
2025-08-17 03:45:00,2025-08-17 13:45:00,LONG,117661.2,118299.8,0.3333223,0.02170979048318412,0.007236357005588526,70.28692415366689,12.950272220841459,57.33665193282543,120,MAX_HOLD,9770.36270902003
2025-08-24 00:30:00,2025-08-24 10:30:00,SHORT,115410.0,114611.3,0.37819135,0.027682176587817246,0.010469159787019924,102.28748837787154,14.78026672554175,87.50722165232979,120,MAX_HOLD,9857.86993067236
2025-08-30 06:25:00,2025-08-30 16:25:00,LONG,108236.7,108680.2,0.38319525,0.016390004499398078,0.006280571891749086,61.91306079909933,15.10995577856567,46.80310502053366,120,MAX_HOLD,9904.673035692893
2025-08-31 10:10:00,2025-08-31 20:10:00,LONG,108405.6,108988.9,0.36171073,0.021522873357095514,0.007785054173747347,77.10841615612377,14.330505946261713,62.77791020986206,120,MAX_HOLD,9967.450945902754
2025-09-06 06:55:00,2025-09-06 07:00:00,SHORT,110707.0,110726.3,0.40283164,-0.0006973362118024302,-0.00028090909249545143,-2.7999475997064716,16.060818596925266,-18.860766196631737,1,ML,9948.590179706121
2025-09-06 07:00:00,2025-09-06 07:05:00,SHORT,110726.3,110728.2,0.54150164,-6.863771299119285e-05,-3.7167434237990257e-05,-0.3697635712649429,21.548711642673098,-21.91847521393804,1,ML,9926.671704492184
2025-09-06 07:05:00,2025-09-06 07:10:00,SHORT,110728.2,110744.7,0.5876054,-0.0005960541217142517,-0.00035024463061021025,-3.476763464328691,23.33186425641698,-26.808627720745672,1,ML,9899.863076771439
2025-09-06 07:10:00,2025-09-06 07:15:00,SHORT,110744.7,110745.7,0.5857873,-3.611910998901076e-05,-2.1158115785050337e-05,-0.20946244923447477,23.19685610173714,-23.406318550971616,1,ML,9876.456758220467
2025-09-06 07:15:00,2025-09-06 07:20:00,SHORT,110745.7,110757.5,0.5796313,-0.00042620164936436937,-0.0002470398282652346,-2.4398781814198,22.898815009830177,-25.338693191249977,1,ML,9851.118065029217
2025-09-06 07:20:00,2025-09-06 07:25:00,SHORT,110757.5,110768.4,0.5753943,-0.00039365280003590474,-0.0002265055666140203,-2.231333079101054,22.673107661345593,-24.904440740446645,1,ML,9826.21362428877
2025-09-06 07:25:00,2025-09-06 07:30:00,SHORT,110768.4,110771.2,0.5723799,-0.0001011118694502371,-5.7874400420804575e-05,-0.5686862219124537,22.497308179722125,-23.06599440163458,1,ML,9803.147629887135
2025-09-06 07:30:00,2025-09-06 07:35:00,SHORT,110771.2,110774.5,0.56739676,-0.00011916454818591513,-6.761357854598838e-05,-0.6628258922712936,22.24909681148399,-22.911922703755284,1,ML,9780.23570718338
2025-09-06 07:35:00,2025-09-06 08:15:00,SHORT,110774.5,110739.3,0.4464385,0.0012710506479378229,0.0005674459336877497,5.549754982548942,17.465094696432345,-11.915339713883403,8,ML,9768.320367469496
2025-09-06 08:15:00,2025-09-06 09:05:00,SHORT,110739.3,110766.1,0.39932626,-0.0009680393500772684,-0.0003865635379021594,-3.7760764806107305,15.602987545121286,-19.379064025732017,10,ML,9748.941303443764
2025-09-06 09:15:00,2025-09-06 09:20:00,SHORT,110687.4,110690.2,0.3955212,-0.000101185862166892,-4.0021152994138695e-05,-0.3901638714360008,15.423651608264397,-15.813815479700397,1,ML,9733.127487964064
2025-09-06 09:20:00,2025-09-06 09:35:00,SHORT,110690.2,110733.1,0.41090363,-0.0015502727432061278,-0.0006370127017674759,-6.200125837755274,15.997509767043338,-22.197635604798613,3,ML,9710.929852359266
2025-09-06 09:35:00,2025-09-06 09:45:00,SHORT,110733.1,110715.1,0.58912957,0.0006502120865396163,0.0003830591650963776,3.7198606815542297,22.88398360203404,-19.16412292047981,2,ML,9691.765729438786
2025-09-06 09:45:00,2025-09-06 09:50:00,SHORT,110715.1,110680.3,0.5494324,0.0012572810754812275,0.0006907909548644947,6.694984102562005,21.299880299238524,-14.604896196676519,1,ML,9677.16083324211
2025-09-06 09:50:00,2025-09-06 09:55:00,SHORT,110680.3,110657.1,0.5847904,0.0008384509257744003,0.0004903180594841324,4.74488672107112,22.636443351475595,-17.891556630404473,1,ML,9659.269276611705
2025-09-06 09:55:00,2025-09-06 10:00:00,SHORT,110657.1,110660.0,0.5088265,-0.00010482833907608926,-5.333943626666895e-05,-0.5152199779624235,19.659568490862114,-20.174788468824538,1,ML,9639.09448814288
2025-09-06 10:00:00,2025-09-06 10:35:00,SHORT,110660.0,110727.0,0.54779214,-0.0024218326405205134,-0.0013266608768058431,-12.787809545254003,21.120880660862806,-33.90869020611681,7,ML,9605.185797936763
2025-09-06 10:35:00,2025-09-06 10:40:00,SHORT,110727.0,110716.7,0.52803254,0.0003720863023473195,0.0001964736758020822,1.8871661604825918,20.28740266521329,-18.400236504730696,1,ML,9586.785561432032
2025-09-06 10:40:00,2025-09-06 10:45:00,SHORT,110716.7,110685.5,0.48708886,0.0011272012261925109,0.0005490471592211167,5.263597378566276,18.678465765498817,-13.414868386932541,1,ML,9573.370693045099
2025-09-06 10:45:00,2025-09-06 10:50:00,SHORT,110685.5,110709.5,0.4884781,-0.0008673222779858247,-0.0004236679335285976,-4.055930178425656,18.705527490172205,-22.76145766859786,1,ML,9550.609235376502
2025-09-06 10:50:00,2025-09-06 10:55:00,SHORT,110709.5,110738.5,0.56138915,-0.0010477872269317448,-0.0005882163788590612,-5.617824780331073,21.446433535105623,-27.064258315436696,1,ML,9523.544977061065
2025-09-06 10:55:00,2025-09-06 11:00:00,SHORT,110738.5,110676.5,0.57124376,0.002239510197447139,0.0012793062323993257,12.183530443689513,21.761062678040503,-9.57753223435099,1,ML,9513.967444826714
2025-09-06 11:00:00,2025-09-06 11:05:00,SHORT,110676.5,110701.7,0.38293576,-0.0009107624473125583,-0.0003487635121318384,-3.318124700365737,14.57295350793932,-17.891078208305057,1,ML,9496.076366618408
2025-09-06 11:05:00,2025-09-06 11:10:00,SHORT,110701.7,110700.2,0.48387027,5.419970967022187e-05,2.622562803650036e-05,0.2490405665971362,18.37947606084413,-18.130435494246996,1,ML,9477.94593112416
2025-09-06 11:10:00,2025-09-06 11:15:00,SHORT,110700.2,110650.0,0.55674255,0.0018139081952877082,0.0010098798721922884,9.571586825569087,21.107103105735547,-11.53551628016646,1,ML,9466.410414843995
2025-09-06 11:15:00,2025-09-06 11:20:00,SHORT,110650.0,110630.0,0.41178223,0.0007230004518752824,0.00029771874191208335,2.818327799130797,15.592398548691136,-12.77407074956034,1,ML,9453.636344094435
2025-09-06 11:25:00,2025-09-06 11:35:00,SHORT,110638.6,110660.0,0.4378333,-0.0007736901949227188,-0.0003387473383181692,-3.2023941489898977,16.556467537034116,-19.758861686024012,2,ML,9433.87748240841
2025-09-06 11:35:00,2025-09-06 11:40:00,SHORT,110660.0,110684.7,0.56983054,-0.000892824868967905,-0.0005087588743901786,-4.799568889084955,21.502845881222825,-26.30241477030778,1,ML,9407.575067638103
2025-09-06 11:40:00,2025-09-06 21:40:00,SHORT,110684.7,110117.8,0.5742873,0.020487023048352454,0.011765437056037133,110.68423230824038,21.61060336526375,89.07362894297663,120,MAX_HOLD,9496.64869658108
2025-09-07 01:30:00,2025-09-07 01:35:00,LONG,110461.8,110439.7,0.33985487,-0.0008002766567267895,-0.0002719779161478852,-2.5828787228846526,12.909929091016505,-15.492807813901157,1,ML,9481.155888767178
2025-09-07 01:35:00,2025-09-07 01:40:00,LONG,110439.7,110448.4,0.35140055,0.00031510407942061014,0.00011072774813282691,1.0498270412594808,13.326733734324536,-12.276906693065055,1,ML,9468.878982074113
2025-09-07 01:40:00,2025-09-07 01:45:00,LONG,110448.4,110543.8,0.36129418,0.0034550070440136295,0.0012482739373959647,11.819754849679548,13.684203475253952,-1.8644486255744042,1,ML,9467.014533448539
2025-09-07 01:50:00,2025-09-07 02:25:00,LONG,110514.6,110477.9,0.38644496,-0.001328331279306504,-0.0005133269228703367,-4.8596734392238945,14.63392006175157,-19.493593500975464,7,ML,9447.520939947563
2025-09-07 02:25:00,2025-09-07 02:30:00,LONG,110477.9,110467.2,0.35583675,-0.0003874077983016364,-0.0001378539315146717,-1.302377904638958,13.447100552425372,-14.74947845706433,1,ML,9432.771461490498
2025-09-07 02:35:00,2025-09-07 02:45:00,LONG,110459.6,110531.4,0.35899702,0.0026000456275412317,0.0009334086247286097,8.804630237249123,13.545347272348202,-4.740717035099079,2,ML,9428.030744455398
2025-09-07 02:50:00,2025-09-07 03:05:00,LONG,110572.9,110567.9,0.33648068,-0.00018087614596343227,-6.086132807004938e-05,-0.5738024721928119,12.689400675505713,-13.263203147698524,3,ML,9414.7675413077
2025-09-07 03:40:00,2025-09-07 13:40:00,LONG,110588.2,111149.5,0.38942987,0.02030234690500444,0.007906340260436823,74.43635565449486,14.66556669586739,59.77078895862747,120,MAX_HOLD,9474.538330266327
2025-09-09 16:45:00,2025-09-10 02:45:00,LONG,110872.2,111451.3,0.33363593,0.02089252310317666,0.006970496297157735,66.04223434840046,12.644185486310917,53.39804886208954,120,MAX_HOLD,9527.936379128416
2025-09-15 10:20:00,2025-09-15 20:20:00,LONG,114707.1,115321.7,0.3730172,0.021431977619519323,0.007994496108216025,76.17105030227201,14.216336290478148,61.95471401179386,120,MAX_HOLD,9589.89109314021
2025-09-18 08:40:00,2025-09-18 18:40:00,LONG,117151.9,117750.0,0.3566873,0.020421350400633906,0.007284036487011995,69.85311662890463,13.682369727466465,56.170746901438164,120,MAX_HOLD,9646.061840041648
2025-09-28 04:55:00,2025-09-28 14:55:00,LONG,109325.8,109797.6,0.46747598,0.017262165015028582,0.008069647516302816,77.84031896959546,18.03720886732968,59.80311010226578,120,MAX_HOLD,9705.864950143914
2025-10-04 05:55:00,2025-10-04 15:55:00,SHORT,122483.6,121742.5,0.42952305,0.024202423834701326,0.010395498921874078,100.89730862507646,16.675570895574577,84.22173772950188,120,MAX_HOLD,9790.086687873416
2025-10-05 11:20:00,2025-10-05 21:20:00,SHORT,123262.5,122737.1,0.43163294,0.01704979211033345,0.0073592518267869104,72.04771334213466,16.90289544315754,55.14481789897712,120,MAX_HOLD,9845.231505772394
