signal_weight,volatility_weight,regime_weight,base_position,max_position,min_position,long_entry_threshold,short_entry_threshold,exit_threshold,stop_loss,take_profit,total_return,return_per_week,sharpe,win_rate,trades_per_week,avg_holding_hours,total_trades,composite_score
0.4197417527359293,0.32726686575326236,0.05980505369460683,0.7955741120181421,0.8609100349235344,0.15683390632432515,0.6563949536682593,0.6622378119545759,0.6057818149929404,0.005710430026829732,0.035820269849729226,196.15913467699778,15.256821585988716,2.9688933108059947,82.71334792122538,35.544444444444444,1.1146973012399708,457,30.080719318711814
0.344144488152233,0.3620723621667713,0.2683890803429631,0.7481671561035135,0.9855387236047379,0.24315334922287857,0.708339779108647,0.6297885439985007,0.6122368880224952,0.005244416269329466,0.022874082143937984,189.06971928017558,14.705422610680323,3.3684923135001106,84.21052631578947,33.98888888888889,1.0722730739893211,437,29.93962945990277
0.35871479792355077,0.23853865239104907,0.1394199120134781,0.7992392363246104,0.9101077475738917,0.1029139194057248,0.6503655817495447,0.518191341863254,0.6126126560020314,0.00545991322651483,0.038082141422608996,189.72071592083108,14.756055682731306,2.775493111802313,80.45267489711934,37.8,1.1339163237311385,486,29.75704190633593
0.47861279515127264,0.3403679222085467,0.162571896695264,0.7903969990891966,0.8780185997220932,0.20303234276817955,0.7068287087721212,0.7729947092672872,0.6111198819353374,0.00518969642298329,0.03604047084272469,194.5581905017317,15.132303705690243,3.2605203507922695,83.65384615384616,32.355555555555554,1.1069711538461537,416,29.74223329616367
0.2802855449297895,0.3919186519470642,0.246594863052916,0.7643729858612628,0.9722078099413296,0.23118060033627458,0.7257947118672508,0.582741811432627,0.6112273162536758,0.005466002646115504,0.03454300390937861,191.50349788419314,14.89471650210391,3.2685977307607095,83.60655737704919,33.21111111111111,1.0802107728337236,427,29.734689741403106
0.29046917839232234,0.37938583951661464,0.2868190262668994,0.7495939625207451,0.9815749430039848,0.2856428447164867,0.6555176567955242,0.5488750514867995,0.601129157378878,0.005104688455854014,0.02180904361807429,180.93104825102807,14.07241486396885,2.9669238231013684,80.93306288032454,38.34444444444444,1.0578093306288032,493,29.592373621282697
0.3471002670830866,0.16352527061906408,0.25451051788031637,0.7635945772443871,0.8697356050724487,0.2939062077969471,0.6578966447696214,0.6499700121634575,0.6053722273587117,0.005273748639385083,0.03157061384106109,184.64065087315217,14.360939512356278,2.976482618915875,82.18884120171673,36.24444444444444,1.084406294706724,466,29.37501586129914
0.4095991155290708,0.15473522573211484,0.29321280194671095,0.7589321050794446,0.9970496779104356,0.2828764062448809,0.7539633872756972,0.6297766831523386,0.6209421965127682,0.005226666650529612,0.030561491977400344,187.68124361703045,14.597430059102367,3.44868020385444,84.71177944862156,31.03333333333333,1.050125313283208,399,29.25312380014458
0.25351662324643154,0.24359712817166285,0.2983529986812118,0.7820413139915241,0.9778406498798441,0.2292047721175186,0.7548815154136674,0.5474092836670981,0.6027942611157348,0.005651069654275478,0.028716666967288668,187.6253250814409,14.593080839667625,3.195084105007899,83.21513002364065,32.9,1.0451142631993695,423,29.208249049683424
0.22387752838794683,0.3530952840425259,0.12397945703188469,0.7919372565836446,0.9358202776725084,0.1591807628879859,0.6362993245027979,0.6589028343949918,0.6028331116466527,0.005633974889604127,0.03174567301981778,184.66147816232626,14.362559412625375,2.8007193314518815,81.81818181818183,36.788888888888884,1.1215644820295982,473,29.161220297751356
0.233013016080716,0.3617524358243588,0.2736531157273792,0.7979028599530117,0.9683665641663668,0.2846463907740378,0.7751075781776171,0.6924377687609019,0.6204691453056372,0.005565193412012002,0.011630832929543268,187.71839248148478,14.600319415226593,3.5464866679919274,85.22427440633246,29.477777777777778,1.010334212840809,379,29.062737195654893
0.45491220265243504,0.38821491595741003,0.11294923371314254,0.7875910560037317,0.8821050245130334,0.21062657611413438,0.7544825341541411,0.6055351549206822,0.623249464792088,0.005577306956527106,0.017986747572840318,186.60979458281108,14.514095134218639,3.3289540057523803,83.70927318295739,31.03333333333333,1.0983709273182958,399,28.930336479056734
0.26371366591054757,0.3823332000189507,0.08272772362603827,0.7948939723384452,0.9922874971684301,0.28350018235080976,0.6987106465739885,0.6605805659061255,0.6159871574951366,0.006330953414786303,0.027426237681769466,186.56389215627067,14.510524945487719,3.14294679902991,84.7457627118644,32.12222222222222,1.1886602098466503,413,28.826974099103094
0.37075275876661584,0.307570423547148,0.20028422654703715,0.7930635124591305,0.8521279664578681,0.29985675021477576,0.6171147955617119,0.6728351756820287,0.6027561944343803,0.005555276481513747,0.03328006079480335,180.06799300962987,14.005288345193435,2.6825591426754922,80.65843621399176,37.8,1.1337448559670782,486,28.82040663054442
0.4626745899935735,0.3725052029009508,0.14874152823063036,0.7511548496964994,0.8785258692201515,0.2676458122931856,0.6960301719077755,0.6787264364635581,0.61687376411702,0.0054475674528341456,0.027883468322956205,181.31963683981147,14.102638420874225,3.2214854602244305,83.72641509433963,32.977777777777774,1.1417059748427671,424,28.79005378576753
0.4829469228486445,0.16123468487799414,0.14552173677818614,0.7945521002169107,0.9952538666429344,0.2784830589669136,0.7050836527763802,0.5876907569036497,0.6153118513405151,0.006797321166037045,0.027479266297537892,185.05708282266036,14.393328663984695,3.08964748873113,84.688995215311,32.51111111111111,1.1927830940988835,418,28.700401419224733
0.2658813733138973,0.38875555657214195,0.101540403841006,0.773226735821396,0.9939823266154073,0.2561541585398071,0.6457152639454331,0.5158994865369892,0.6092914988404934,0.005944561999972083,0.03852109370458914,176.69442267396101,13.742899541308079,2.714916417132569,81.1088295687885,37.87777777777777,1.1486995208761124,487,28.64217682001766
0.39586348682914696,0.23490067570798728,0.2795338783806966,0.7655671615425637,0.9144037132784922,0.2866299083210716,0.6802467393191046,0.751965783111832,0.6062524864760763,0.005430799425728054,0.03162301995321455,180.10474465861478,14.008146806781149,3.105678537277985,82.87037037037037,33.6,1.1087962962962963,432,28.619503881337117
0.21190798402451272,0.20182891416598142,0.17327535534092475,0.7799250587972991,0.9033277170668431,0.28116299663114364,0.7552769003496058,0.7558526637849112,0.6006239048736739,0.005300372975760383,0.015719064504660214,180.24026336938533,14.018687150952191,3.3948078094033507,84.1309823677582,30.877777777777776,1.009026028547439,397,28.527747214203337
0.3196602248164741,0.32900634870134543,0.12184962440366574,0.7908965416803369,0.8873645486661905,0.1583652331899233,0.7505795574702598,0.5797386100771809,0.61175120080215,0.006034280119107791,0.032613225486915594,183.99496425251556,14.31071944186232,3.2106366253848653,84.75,31.11111111111111,1.0960416666666666,400,28.50977047040983
0.259029809730195,0.2653223819960362,0.23506694370988174,0.7854918815845321,0.9980071223402569,0.17683774749417844,0.6380858602450545,0.5903549267631238,0.6004272792863877,0.006290182029484355,0.03550655077841842,177.18576258747055,13.781114867914376,2.7427974916437474,82.73684210526315,36.94444444444444,1.1410526315789473,475,28.50282096231298
0.40768335673392414,0.39323351844719534,0.15279884294958707,0.7944169877498459,0.8727708232688806,0.12603110261189407,0.5800365155898314,0.5174493724350065,0.6049541415992938,0.005719813469510835,0.036625540275951184,173.83344343320064,13.520378933693383,2.4415742114165577,78.7593984962406,41.37777777777777,1.1804511278195489,532,28.4035273565265
0.4476962380175741,0.20263418569919542,0.05110611412966694,0.7966886009177852,0.8693382463833541,0.23673800759790167,0.7242920074080837,0.5241322892202911,0.6052442590223619,0.0066919137539437415,0.03267634911078736,180.7834927132128,14.060938322138773,2.916557885690428,83.06636155606407,33.98888888888889,1.1252860411899313,437,28.391276315741848
0.21336225201178632,0.21499993948035478,0.25448805625701776,0.7872721073436038,0.933705988763297,0.2076290162839217,0.7409289462852443,0.6440678828574752,0.6016201020050089,0.006453921981162021,0.03499472495991794,180.80361011894013,14.062503009250898,3.2517739991225487,85.92964824120602,30.955555555555556,1.0952680067001674,398,28.304939896384887
0.3427158436835087,0.24154189890378122,0.12036489726351786,0.7975243046963131,0.9985169530493797,0.1434847039706829,0.6008106653732558,0.7373136835913252,0.605084607463312,0.005008168558913613,0.03809058664087744,172.51076151899522,13.417503673699628,2.5230058367364543,78.21782178217822,39.27777777777778,1.116006600660066,505,28.28295979161698
0.37246014444690134,0.38530532814191776,0.17331822384204154,0.7930433703472265,0.8653349998476434,0.12330856166177702,0.7805658360655339,0.5012376798459481,0.6078272157586422,0.005854268353879339,0.028113971455021952,180.65102510859572,14.05063528622411,3.1318092136918616,83.57843137254902,31.73333333333333,1.0520833333333333,408,28.247587046941163
0.2962553569603569,0.15415109214985967,0.12798270018128505,0.7754049304533794,0.8744014512467259,0.10901655455680362,0.707500224585883,0.6992585778954784,0.6098210471485734,0.01967294722168314,0.013584682089833726,177.25859075323118,13.786779280806869,3.4891223503403253,88.25065274151436,29.788888888888888,1.3128807658833768,383,28.212246203709743
0.4751112619535267,0.2786304937813967,0.10415725060590468,0.7489505530223197,0.9984638115965491,0.20932222299679087,0.6713555057270859,0.7982295218341366,0.6134639130385998,0.0052060156231751595,0.030227540392629787,172.61214292428008,13.425388894110672,3.0992132386122466,82.67898383371825,33.67777777777778,1.1135488837567358,433,28.04325981577961
0.4066926038119884,0.38063960411191666,0.07605855224138801,0.794062252568554,0.905098543961728,0.11689328068740693,0.6200335323311966,0.6712613907294752,0.6042740446780979,0.006242243159357899,0.02008202417232411,172.49751135691795,13.416473105538062,2.701475527725484,81.95329087048833,36.63333333333333,1.192498230714791,471,27.97775749432236
0.2636641839786299,0.3768829222371805,0.09608802828899261,0.7726371453100233,0.883868653558459,0.15147417932513124,0.7376822274698943,0.5158198738356983,0.6313474991208203,0.0060048805478905495,0.026822329573999847,175.81406353476012,13.674427163814675,3.0781683347318824,81.88405797101449,32.199999999999996,1.1779388083735909,414,27.880763833278436
0.204036831773069,0.16119460662515278,0.05795581591947256,0.7794889686244836,0.8526989758916098,0.2077715441568989,0.7494654474284523,0.5721736679699039,0.601632301770984,0.00882022363472439,0.019373481646609323,176.24630192751957,13.708045705473744,3.177603593940247,86.4321608040201,30.955555555555556,1.1371440536013402,398,27.802141782243126
0.4824067618848206,0.21328797121636142,0.13696231772646505,0.7853939035119282,0.8708801886218454,0.2426535985328548,0.7243669882180674,0.7078824178771477,0.610140100528565,0.005541530605232745,0.01909336164627882,174.04325569356493,13.53669766505505,3.1689345261808617,83.04668304668304,31.655555555555555,1.089066339066339,407,27.78845560630566
0.47044390971041133,0.16849095759830804,0.29289139176021006,0.7912498734028157,0.8687611318890702,0.26239454486456426,0.6991430893656567,0.7723895478443414,0.6035952962682494,0.023901888912851287,0.020970256743703317,180.101757972272,14.007914508954489,3.235418278805088,88.0,29.166666666666664,1.345111111111111,375,27.770417733231334
0.25723484435770394,0.34900371056011253,0.28187857212992434,0.7879527575904717,0.9980410177453596,0.2696150259242567,0.7631193682327397,0.6621860700958317,0.6487554358567812,0.005525490787530654,0.03878413563249694,178.6203112194571,13.892690872624442,3.2926982058562366,83.46883468834689,28.7,1.1386630532971995,369,27.653087284336916
0.3801869084603348,0.19260783522348845,0.1540509424159457,0.7360396830710147,0.9351536692232716,0.2912994945656167,0.6858121130700894,0.5906382673525803,0.6122398383662752,0.0058277610839315135,0.03539927269796732,167.3477269727983,13.015934320106535,3.0471898972234692,83.25688073394495,33.91111111111111,1.1360856269113149,436,27.588091892331253
0.20262493315928953,0.16848456800920267,0.29322639875460554,0.7992084975801579,0.8904591670684268,0.22265171206645024,0.8072921163483271,0.6931780071797543,0.601806467240517,0.005519869981484962,0.01483474607923026,175.07331953170797,13.616813741355063,3.611671422284404,86.1271676300578,26.91111111111111,0.9954238921001926,346,27.56793436370165
0.4065465512328672,0.3658456640341675,0.06340203972773713,0.7613071215983582,0.8589215999630734,0.18375238615112252,0.7474920959107967,0.6255194654840648,0.6013784525093964,0.012011155406100114,0.025320331592519833,171.97820814876965,13.376082856015417,3.4241564827478315,88.56382978723404,29.244444444444444,1.1932624113475176,376,27.53550693262219
0.47304887483975583,0.2003815209517286,0.2493647945584878,0.7541922308922422,0.9997424012314563,0.19970716209606462,0.685192716825503,0.7663504763772976,0.6016961972895585,0.006909351363925937,0.012372095667686784,165.900956362959,12.903407717119032,3.1541933395114565,84.43396226415094,32.977777777777774,1.1633254716981132,424,27.45623884058639
0.4508793444921011,0.39188042290414543,0.06902207969308545,0.7819258547623426,0.8675720744389199,0.12764031270399093,0.7160311530612756,0.5206498873569061,0.6067421598882845,0.008100962327442916,0.014652394002595003,170.07998494492642,13.228443273494277,2.9415585308663195,83.8785046728972,33.288888888888884,1.1995716510903427,428,27.433782557449135
0.2208228483005214,0.16404560102354518,0.12695035895095486,0.7793479476798777,0.9969558194184998,0.16408463869246842,0.6202937372797321,0.6385643598237325,0.6256655591683117,0.005691573431698982,0.029884159096082677,165.070943668614,12.838851174225534,2.5991454555443303,79.62577962577963,37.41111111111111,1.1933471933471935,481,27.389919863091972
0.49440290570821255,0.1506093535722129,0.06884348745559245,0.7935980378977665,0.9240354325429782,0.14646286424524818,0.7004514432895386,0.5624610053657125,0.6290474368219814,0.006390196964269637,0.012221656941996664,168.67974658580792,13.119535845562838,2.888995613709826,82.33944954128441,33.91111111111111,1.195909785932722,436,27.37530485076027
0.30511978956495794,0.15899737014104476,0.1748343439457966,0.7607775247344997,0.9772982660595122,0.106492400957313,0.6906643898157573,0.5482415793239118,0.6051596703279113,0.006281057742017611,0.020603967348767887,165.3258787645555,12.858679459465428,2.8625321221931563,82.22222222222221,35.0,1.1477777777777778,450,27.33374370385174
0.4360766794191424,0.3022173913623245,0.1737282065257693,0.7981262172133181,0.9170778464165066,0.16372986822502883,0.6571252466471528,0.5358761332955156,0.6000294506625085,0.006556438090119054,0.025835206572613657,165.54213923186643,12.875499718034055,2.627777410091366,81.99152542372882,36.71111111111111,1.1440677966101696,472,27.308832315994565
0.2695538147128905,0.3706320638717116,0.2616492344662366,0.7816410003650592,0.9949904953804999,0.13963877157963075,0.5876897017895246,0.542256752527467,0.6116690139206148,0.005755903956238508,0.03766939573480959,160.94153611428573,12.51767503111111,2.3840755091652177,78.43511450381679,40.75555555555555,1.1658715012722647,524,27.285826049441546
0.385591983457402,0.32299711075346604,0.2188445293682479,0.7634412879731668,0.9797650644613958,0.28725478609122196,0.6883096050513162,0.7862346171693336,0.6112127387109674,0.008188435450616087,0.02133653032145965,169.48460961248796,13.182136303193507,3.1358618062798898,85.5,31.11111111111111,1.2479166666666666,400,27.231637693531066
0.33651487566568095,0.38582901811515624,0.264827766856266,0.7873596995776331,0.8596285724780862,0.28730671446142664,0.5825992422708195,0.7214543290751583,0.6197916558247384,0.005201347143688053,0.01857709962095769,159.19152058458826,12.381562712134642,2.4600229727171636,77.64705882352942,39.666666666666664,1.1977124183006536,510,27.218275324235634
0.3562561474160676,0.1528775143635351,0.24181691028397306,0.7890975134250012,0.9973284110448153,0.2923735674546667,0.7027464567273806,0.7369590657345515,0.6186607347352877,0.019712394097648078,0.03687880783510034,173.0379540163109,13.458507534601958,3.258201784005433,86.88524590163934,28.466666666666665,1.3852459016393444,366,27.091577769279493
0.23614304661669158,0.3991585117953864,0.29775217193601133,0.7340979720592657,0.9316548139087811,0.12283444542963934,0.5985168279618531,0.6123955296491868,0.6075401329824763,0.005728273505549168,0.022200708091209616,153.8901929276762,11.969237227708149,2.571817097310852,79.6078431372549,39.666666666666664,1.1372549019607843,510,27.029538088996517
0.35189713226384955,0.37049868709418565,0.18623405585565,0.7306232384553819,0.8505397476600121,0.12621441357175497,0.6558672061698809,0.774277471191106,0.606512229297475,0.005265423203278297,0.039314930389773885,160.12196536791586,12.453930639726789,2.8793982243889604,81.59645232815964,35.077777777777776,1.1186252771618626,451,26.982171532949152
0.4953857583691116,0.2615351133007683,0.22565924212704408,0.7818929679867239,0.9531542321382273,0.29576727274146475,0.6872090704933227,0.5084261914768436,0.6527329182700582,0.006298278206690083,0.02665142611602607,167.2689009987443,13.009803411013445,2.8080324784245136,80.60747663551402,33.288888888888884,1.3047118380062308,428,26.948090590084696
0.23000221228480852,0.17543865524860777,0.16748765286966516,0.7492405366820852,0.8666942201026624,0.1577309660968203,0.7182851197695437,0.7307914396156785,0.6066215221066116,0.0169290621714633,0.019113672443966282,164.70437045815797,12.810339924523397,3.4431971734219253,87.26287262872629,28.7,1.3274616079494128,369,26.87173427136725
0.45772857148953683,0.2285727972499478,0.2603151136117224,0.7763603129943557,0.9917261356889739,0.2490809215695093,0.5836982964443999,0.718142204665685,0.610724277099292,0.005158350290537172,0.039462610086335836,155.3373091506486,12.081790711717112,2.3905055620346474,77.734375,39.82222222222222,1.1692708333333333,512,26.818357391341962
0.29898056990512134,0.2936171407955327,0.26917340464973183,0.7677017206697448,0.8549788958683181,0.2654538289483531,0.5836937252419612,0.5342988798127777,0.6051105284910153,0.006022460691163727,0.03524226858433397,155.7191547287013,12.111489812232325,2.352140280215178,78.89733840304183,40.91111111111111,1.1888466413181242,526,26.81577037266268
0.24825828432077462,0.3887150373675414,0.1636817386885961,0.7869254011537908,0.8930665340896059,0.11106918860461566,0.599582978073502,0.5642203827655682,0.6038135866779779,0.010100581557433607,0.012199810529624799,159.3756801629346,12.395886234894913,2.6546412477187147,84.48275862068965,36.08888888888889,1.312859195402299,464,26.727390952554565
0.22183672209551447,0.20462462124920025,0.12281747985621934,0.7369234211117055,0.8577210699291257,0.10587527309027184,0.6959135076226577,0.5873823834311118,0.6040006340848015,0.021170548667413358,0.022521372158328317,162.48759231151334,12.637923846451036,3.2565338469340794,87.66066838046272,30.255555555555553,1.325407026563839,389,26.714880429208087
0.4328251785101128,0.3764251615192292,0.06515432119127089,0.7789843013661835,0.8567638270008318,0.24073917079731133,0.7637288484538464,0.5025113770359029,0.6284056156897108,0.006118129387938652,0.037820297726538214,165.85890919181114,12.90013738158531,2.9352675529993735,82.30958230958231,31.655555555555555,1.1427108927108929,407,26.68456137647295
0.20666310873182886,0.271458374477623,0.07410589626202892,0.6826849363163541,0.9276999115836455,0.12703477015706338,0.6422786835757521,0.5191704360381955,0.6044948115745048,0.005924621542217845,0.031114295651481216,148.559987542077,11.5546656977171,2.7305802255818996,81.28772635814889,38.65555555555555,1.1265928906773979,497,26.679715037769785
0.4835703358034249,0.15693918936840187,0.22895480457874412,0.7915748847161178,0.9370653468076863,0.19955238058194966,0.7959377393932159,0.5654702135724295,0.6226805973225762,0.005621750121078147,0.03514211871690979,168.02713663318434,13.068777293692115,3.179509068184296,83.28767123287672,28.38888888888889,1.1052511415525113,365,26.525017652282926
0.20838847936204635,0.2937795729505207,0.277646335890262,0.7412518090533173,0.9733917927918005,0.2920160673388088,0.579726581779012,0.7391137410066552,0.6039422155483178,0.005579106818611707,0.03301900070679504,150.16625221072118,11.679597394167203,2.4595738904149664,78.82352941176471,39.666666666666664,1.183986928104575,510,26.5154118416638
0.3253787574244308,0.15162320122887948,0.05654614369146162,0.748545715811696,0.8578433617148997,0.14430796818791308,0.6769217899019944,0.7321876748602842,0.6384281275569084,0.015882139171894304,0.017705919524673402,162.28893577239347,12.622472782297269,3.340659088439911,86.48648648648648,28.777777777777775,1.462837837837838,370,26.498235403621536
0.23144243976632428,0.28519950049397835,0.15369254310139635,0.7525838450668654,0.8855065335447485,0.13316569933612005,0.6941573573723238,0.6844575045752246,0.6174702937491567,0.018534088155972236,0.010967883228885096,158.93888939329358,12.36191361947839,3.396464469540662,87.53315649867373,29.32222222222222,1.3835101679929267,377,26.48539811411527
0.21080465481168348,0.17558707608010737,0.11062251916284642,0.768022209972532,0.9121461652088783,0.1968571730867847,0.7005005346369957,0.6253217358445947,0.6434279709075424,0.021323915139898546,0.014667867903129314,162.37145985740344,12.62889132224249,3.225372903240447,87.2340425531915,29.244444444444444,1.4217641843971631,376,26.390748239834494
0.4619788206175568,0.2109735753430638,0.07308560982321614,0.7090129674891766,0.9619309148492674,0.22611270007650966,0.6235571909346587,0.5245135891923295,0.6172381393906006,0.0051427576075330815,0.03305720351177102,146.08337616515757,11.362040368401145,2.5566326322724153,78.37301587301587,39.199999999999996,1.1474867724867723,504,26.275305632945972
0.20723444807580987,0.28632237368954494,0.153213064797094,0.7933087616429227,0.8823603539664333,0.1549541673304099,0.7261327857709677,0.6396456951219697,0.6072395661543968,0.015789149904998547,0.012489035589573028,161.98670607641108,12.598966028165306,3.149539509879066,87.03703703703704,29.4,1.2956349206349207,378,26.24804504792344
0.48695971601050714,0.19253910506387448,0.19892602092654377,0.7332010839195109,0.8779931262967045,0.1338220012824401,0.6618769390468972,0.5666513240859405,0.6103552494602563,0.005818942886498595,0.038788988339919214,151.73240410290498,11.80140920800372,2.73041144057241,81.52173913043478,35.77777777777778,1.1403985507246377,460,26.206676533592983
0.2832335767624085,0.15857989185031224,0.28880197799933915,0.7826343754086386,0.9681456923754022,0.14152440476627057,0.7384188343070266,0.5035641242554286,0.6218280981100103,0.007582564949549702,0.039768091659476645,161.92344131549916,12.594045435649933,2.8577960862661755,82.92079207920791,31.42222222222222,1.2165841584158417,404,26.16519316373784
0.45196503437816976,0.16591428867996044,0.06814030603172254,0.7997766135900232,0.9068592635462268,0.10325086892687674,0.6371785506194961,0.5502580443972966,0.617581493393885,0.006623652245577663,0.03188126567129917,155.02052152322383,12.05715167402852,2.462227671347704,81.3304721030043,36.24444444444444,1.2215665236051503,466,26.042718127835037
0.4787978899141286,0.18662305921440198,0.28721698830033043,0.7980062887628268,0.9117637798048803,0.2875502866335445,0.6155460318089412,0.5752368362058594,0.6049485549511966,0.010216261184808631,0.03262470102016163,157.66663087169798,12.262960178909841,2.5703040227160656,84.42437923250564,34.455555555555556,1.3412340105342364,443,26.01745711323086
0.36080786865333825,0.3595501991426681,0.2628262589382637,0.7450597796024481,0.8534777756212577,0.2953899078432047,0.7853634759952668,0.7363779532657025,0.6186629141949653,0.0058655740274174105,0.03632143007952557,159.23614806235875,12.385033738183457,3.4309129496678206,85.79710144927536,26.833333333333332,1.0777777777777777,345,25.95519297085243
0.48633380595497,0.20243570008882478,0.05771576102748878,0.7879427745809503,0.9909560856918931,0.1684926640774064,0.6294845085055718,0.7771123714788206,0.6162535346895301,0.0062638443419812595,0.022635401707083454,153.3965463659546,11.930842495129802,2.5863754215308647,81.05726872246696,35.31111111111111,1.2343979441997064,454,25.931371115969306
0.2753848686956141,0.1936839032936077,0.12331581747339122,0.7808564319544335,0.9777345478645332,0.15835328826505132,0.6743912738532616,0.5050918701559081,0.6156862986435111,0.01865753240160668,0.03989959696109331,158.8832375126383,12.357585139871867,2.8713560538239933,85.82089552238806,31.266666666666666,1.3978026533996686,402,25.91696391418652
0.49095897460868015,0.2581783745191386,0.05524698570224611,0.7928220861465937,0.8807143029241847,0.28559402858070615,0.5858788462567763,0.791281284797939,0.6030449625063887,0.007011942671589269,0.032353000150348483,152.08931486595546,11.829168934018757,2.4313881334800027,81.22362869198312,36.86666666666667,1.27725035161744,474,25.908611867645426
0.27598454093810904,0.18321063876279647,0.05485036382262444,0.7776703769235216,0.8715023971532031,0.21149239142559756,0.7163653176821486,0.622344615383338,0.6592534404449062,0.009071701207482973,0.010170810958690504,157.5449458003424,12.253495784471074,2.9335858844937777,83.08080808080808,30.799999999999997,1.3251262626262625,396,25.82066755345863
0.29715412520120355,0.36133065077485227,0.06629320314956684,0.7569649866257075,0.850026528299451,0.21343104208600436,0.6040019273934646,0.580393163341282,0.6040356971939674,0.011072523031973144,0.014956551470836892,149.5540453670258,11.631981306324228,2.711017685342011,85.07795100222717,34.922222222222224,1.3505939123979211,449,25.784572232563804
