entry_time,exit_time,side,entry_price,exit_price,position_size_pct,pnl_pct,pnl_usd,exit_reason,hold_time
2025-07-02 15:05:00,2025-07-02 16:05:00,LONG,108193.3,109491.5,0.2256745547056198,4.799557828442231,108.31381037530141,ML_EXIT,12
2025-07-02 16:35:00,2025-07-02 17:45:00,SHORT,109470.3,108835.8,0.8225541114807129,2.31843705553013,192.7695808395375,ML_EXIT,14
2025-07-02 17:50:00,2025-07-02 17:55:00,SHORT,109131.2,109093.6,0.888445258140564,0.1378157667101297,12.612828259673092,ML_EXIT,1
2025-07-02 17:55:00,2025-07-02 18:05:00,SHORT,109093.6,109025.3,0.7359851598739624,0.2504271561301594,19.009242659699698,ML_EXIT,2
2025-07-02 18:10:00,2025-07-02 18:15:00,SHORT,109079.8,109144.1,0.6900920867919922,-0.23579067801738876,-16.81309738576528,ML_EXIT,1
2025-07-02 18:15:00,2025-07-02 18:20:00,SHORT,109144.1,109214.2,0.95,-0.25690806924054077,-25.177241904247214,ML_EXIT,1
2025-07-02 18:20:00,2025-07-02 20:20:00,SHORT,109214.2,109198.0,0.95,0.05933294388457578,5.800495017700768,ML_EXIT,24
2025-07-02 20:20:00,2025-07-02 20:45:00,SHORT,109198.0,109199.6,0.95,-0.0058609132035598475,-0.5732963511861764,ML_EXIT,5
2025-07-02 20:45:00,2025-07-02 20:50:00,SHORT,109199.6,109182.3,0.95,0.06337019549523225,6.198330838356808,ML_EXIT,1
2025-07-02 20:50:00,2025-07-02 20:55:00,SHORT,109182.3,109090.7,0.95,0.33558552988902346,32.843868633193225,ML_EXIT,1
2025-07-02 20:55:00,2025-07-02 21:00:00,SHORT,109090.7,109114.2,0.7809385061264038,-0.08616683181976098,-6.954514115590122,ML_EXIT,1
2025-07-02 21:00:00,2025-07-02 21:05:00,SHORT,109114.2,109134.3,0.95,-0.07368426840871609,-7.22962668401276,ML_EXIT,1
2025-07-02 21:05:00,2025-07-02 21:10:00,SHORT,109134.3,109157.9,0.95,-0.08649892838453636,-8.481012643086899,ML_EXIT,1
2025-07-02 21:10:00,2025-07-02 21:15:00,SHORT,109157.9,109255.2,0.95,-0.35654771665634066,-34.92992227730834,ML_EXIT,1
2025-07-02 21:15:00,2025-07-02 21:20:00,SHORT,109255.2,109229.2,0.95,0.09518997722762854,9.293892438912858,ML_EXIT,1
2025-07-02 21:20:00,2025-07-02 21:25:00,SHORT,109229.2,109174.9,0.95,0.19884792711107618,19.432113756224297,ML_EXIT,1
2025-07-02 21:25:00,2025-07-02 21:30:00,SHORT,109174.9,109293.7,0.95,-0.43526488231270344,-42.61595622625754,ML_EXIT,1
2025-07-02 21:30:00,2025-07-02 21:35:00,SHORT,109293.7,109277.9,0.95,0.057825839915760596,5.6382070484738955,ML_EXIT,1
2025-07-02 21:35:00,2025-07-02 21:40:00,SHORT,109277.9,109195.9,0.95,0.3001521808160662,29.28188872617729,ML_EXIT,1
2025-07-02 21:40:00,2025-07-02 21:45:00,SHORT,109195.9,109299.2,0.95,-0.37840248580762803,-37.0210019447024,ML_EXIT,1
2025-07-02 21:45:00,2025-07-02 22:00:00,SHORT,109299.2,109287.9,0.95,0.04135437404849408,4.031360297370857,ML_EXIT,3
2025-07-02 22:00:00,2025-07-02 22:05:00,SHORT,109287.9,109185.1,0.95,0.37625391283019755,36.69287776063898,ML_EXIT,1
2025-07-02 22:05:00,2025-07-02 22:10:00,SHORT,109185.1,109236.9,0.95,-0.18976948319867218,-18.572770985140536,ML_EXIT,1
2025-07-02 22:10:00,2025-07-02 22:15:00,SHORT,109236.9,109230.2,0.95,0.024533834262953597,2.396801670763789,ML_EXIT,1
2025-07-02 22:15:00,2025-07-02 22:20:00,SHORT,109230.2,109239.9,0.95,-0.03552131187161459,-3.4710180991938904,ML_EXIT,1
2025-07-02 22:20:00,2025-07-02 22:25:00,SHORT,109239.9,109227.6,0.95,0.04503848868403709,4.399518131629393,ML_EXIT,1
2025-07-02 22:25:00,2025-07-02 22:35:00,SHORT,109227.6,109300.3,0.95,-0.2662330766216491,-26.017711515733943,ML_EXIT,2
2025-07-02 22:35:00,2025-07-02 22:40:00,SHORT,109300.3,109141.5,0.95,0.5811511953764186,56.64954202409614,ML_EXIT,1
2025-07-02 22:40:00,2025-07-02 22:45:00,SHORT,109141.5,109100.2,0.95,0.1513631386777822,14.836057577906303,ML_EXIT,1
2025-07-02 22:45:00,2025-07-02 22:50:00,SHORT,109100.2,109084.8,0.8302931785583496,0.0564618579984058,4.843791721019776,ML_EXIT,1
2025-07-02 22:55:00,2025-07-02 23:00:00,SHORT,109099.3,109105.2,0.6786073446273804,-0.021631669497399815,-1.5174380467885962,ML_EXIT,1
2025-07-02 23:00:00,2025-07-02 23:05:00,SHORT,109105.2,109056.9,0.7126016616821289,0.1770768029388257,13.042087838174496,ML_EXIT,1
2025-07-02 23:35:00,2025-07-03 07:15:00,LONG,108817.1,109112.0,0.9371449947357178,1.0840208018776247,105.13097543741918,ML_EXIT,92
2025-07-03 08:15:00,2025-07-03 12:45:00,SHORT,109404.5,108710.8,0.7346205711364746,2.536275930149115,194.7760458750358,ML_EXIT,54
2025-07-03 12:45:00,2025-07-03 15:40:00,LONG,108710.8,109234.3,0.32678937911987305,1.9262115631565584,67.02937895118012,ML_EXIT,35
2025-07-03 19:00:00,2025-07-04 02:30:00,SHORT,109759.3,109126.6,0.44893401861190796,2.305772722675881,110.9219397264055,ML_EXIT,90
2025-07-06 03:50:00,2025-07-06 13:50:00,LONG,107991.1,108946.4,0.35353726148605347,3.5384397417934936,135.4371751454881,MAX_HOLD,120
2025-07-06 16:55:00,2025-07-06 22:15:00,LONG,108800.5,109456.3,0.467781662940979,2.4110183317172362,123.63282387533366,ML_EXIT,64
2025-07-06 22:15:00,2025-07-06 23:00:00,SHORT,109456.3,109064.7,0.9021041989326477,1.4310734055509124,143.11309941934536,ML_EXIT,9
2025-07-07 00:00:00,2025-07-07 03:40:00,LONG,109128.9,109486.6,0.25479573011398315,1.3111100725839322,37.511362000118645,ML_EXIT,44
2025-07-07 03:40:00,2025-07-07 04:35:00,SHORT,109486.6,109161.2,0.8803843259811401,1.1888212804124294,117.91493475901346,ML_EXIT,11
2025-07-08 01:55:00,2025-07-08 07:40:00,LONG,107645.6,108360.4,0.9341719746589661,2.6561234272464023,282.4729194343754,ML_EXIT,69
2025-07-08 08:50:00,2025-07-08 10:50:00,LONG,108246.7,108793.8,0.26415663957595825,2.021678259013922,62.30455927481009,ML_EXIT,24
2025-07-08 14:15:00,2025-07-09 00:15:00,LONG,108534.2,108787.4,0.260478675365448,0.9331620816295585,28.509437481352112,MAX_HOLD,120
2025-07-09 01:05:00,2025-07-09 01:40:00,SHORT,109069.7,108686.6,0.9332739114761353,1.4049731501965854,154.1668130051056,ML_EXIT,7
2025-07-09 03:10:00,2025-07-09 06:15:00,LONG,108415.7,108756.2,0.7872050404548645,1.2562756132183808,117.7996785433796,ML_EXIT,37
2025-07-09 06:15:00,2025-07-09 06:50:00,LONG,108756.2,108806.2,0.95,0.1838975617022294,21.01574197856488,ML_EXIT,7
2025-07-09 06:50:00,2025-07-09 06:55:00,LONG,108806.2,108794.1,0.95,-0.04448275925449568,-5.092353426145941,ML_EXIT,1
2025-07-09 06:55:00,2025-07-09 07:00:00,LONG,108794.1,108798.1,0.95,0.014706679865911844,1.6828983789335317,ML_EXIT,1
2025-07-09 07:00:00,2025-07-09 07:05:00,LONG,108798.1,108812.2,0.95,0.05183914057319482,5.932827465776477,ML_EXIT,1
2025-07-09 07:05:00,2025-07-09 07:10:00,LONG,108812.2,108714.9,0.95,-0.3576804806814049,-40.95557158899633,ML_EXIT,1
2025-07-09 07:10:00,2025-07-09 07:20:00,LONG,108714.9,108741.6,0.95,0.09823860390806281,11.210415326901796,ML_EXIT,2
2025-07-09 07:20:00,2025-07-09 07:25:00,LONG,108741.6,108738.1,0.95,-0.012874557666983012,-1.470540403001609,ML_EXIT,1
2025-07-09 07:25:00,2025-07-09 07:30:00,LONG,108738.1,108741.0,0.95,0.010667833997445897,1.2183379501182616,ML_EXIT,1
2025-07-09 07:30:00,2025-07-09 13:10:00,LONG,108741.0,109666.1,0.95,3.4029482899734447,388.6788276758157,ML_EXIT,68
2025-07-09 13:50:00,2025-07-09 19:50:00,LONG,109309.0,111850.0,0.20454701781272888,9.298410926822129,236.06495948634043,ML_EXIT,72
2025-07-09 20:45:00,2025-07-09 22:55:00,LONG,110775.3,111330.7,0.4232112169265747,2.005501226356396,107.34758741966994,ML_EXIT,26
2025-07-10 06:35:00,2025-07-10 16:35:00,LONG,111106.1,112648.5,0.3243566155433655,5.552890435358614,229.73362924757177,MAX_HOLD,120
2025-07-10 16:35:00,2025-07-10 17:55:00,LONG,112648.5,113685.3,0.95,3.6815403667159456,454.13860651652004,ML_EXIT,16
2025-07-10 19:10:00,2025-07-10 21:15:00,LONG,113594.3,116480.1,0.5445831418037415,10.161777483553323,743.7017964989094,ML_EXIT,25
2025-07-10 21:25:00,2025-07-10 21:35:00,LONG,115690.0,116287.2,0.28570061922073364,2.06482842077966,83.66662106019218,ML_EXIT,2
2025-07-10 22:50:00,2025-07-10 22:55:00,LONG,116084.7,115991.0,0.8263532519340515,-0.3228676991885997,-38.06290167480965,ML_EXIT,1
2025-07-10 22:55:00,2025-07-10 23:00:00,LONG,115991.0,115932.9,0.95,-0.2003603727875639,-27.082374035888417,ML_EXIT,1
2025-07-10 23:00:00,2025-07-10 23:05:00,LONG,115932.9,116025.7,0.95,0.32018521058302835,43.19651741927743,ML_EXIT,1
2025-07-10 23:05:00,2025-07-10 23:10:00,LONG,116025.7,115982.3,0.95,-0.14962202339652053,-20.247061621305658,ML_EXIT,1
2025-07-10 23:10:00,2025-07-10 23:50:00,LONG,115982.3,115966.8,0.95,-0.053456432576350014,-7.2235170863905624,ML_EXIT,8
2025-07-10 23:50:00,2025-07-10 23:55:00,LONG,115966.8,115987.5,0.95,0.07139974544437576,9.643280259564866,ML_EXIT,1
2025-07-10 23:55:00,2025-07-11 00:00:00,LONG,115987.5,115983.2,0.95,-0.014829184179339705,-2.004194497726034,ML_EXIT,1
2025-07-11 00:00:00,2025-07-11 00:05:00,LONG,115983.2,116047.0,0.95,0.22003186668415048,29.733566338715967,ML_EXIT,1
2025-07-11 00:05:00,2025-07-11 04:45:00,LONG,116047.0,116805.4,0.8743006587028503,2.6141132472187794,325.7840946606038,ML_EXIT,56
2025-07-11 13:55:00,2025-07-11 15:20:00,SHORT,117971.1,117700.9,0.6460627317428589,0.9161565841125889,86.29849696256028,ML_EXIT,17
2025-07-11 15:50:00,2025-07-11 17:05:00,LONG,116927.6,117686.9,0.95,2.597504780736074,361.91100072700164,ML_EXIT,15
2025-07-11 22:25:00,2025-07-12 08:25:00,LONG,117238.0,117816.7,0.21894556283950806,1.9744451457718388,64.96653940445242,MAX_HOLD,120
2025-07-13 15:40:00,2025-07-13 18:25:00,LONG,118551.7,118974.0,0.6147685050964355,1.424863582723834,132.21075982191954,ML_EXIT,33
2025-07-13 19:00:00,2025-07-13 21:35:00,SHORT,118983.2,118523.5,0.7300963401794434,1.5454282621412,171.79028964460693,ML_EXIT,31
2025-07-14 03:05:00,2025-07-14 03:40:00,LONG,119784.6,121139.8,0.4025101363658905,4.525456527800726,280.46686846799594,ML_EXIT,7
2025-07-14 04:25:00,2025-07-14 04:30:00,LONG,120923.1,120983.7,0.2260189950466156,0.20045797701180754,7.103138773832775,ML_EXIT,1
2025-07-14 04:30:00,2025-07-14 04:35:00,LONG,120983.7,121014.1,0.21740999817848206,0.10050940746566268,3.427401357770169,ML_EXIT,1
2025-07-14 04:35:00,2025-07-14 04:40:00,LONG,121014.1,121214.3,0.5008162260055542,0.6617410698422649,51.99242935006057,ML_EXIT,1
2025-07-14 04:40:00,2025-07-14 04:45:00,LONG,121214.3,121276.5,0.6145262122154236,0.20525631051780882,19.853975370188223,ML_EXIT,1
2025-07-14 04:45:00,2025-07-14 04:50:00,LONG,121276.5,121305.7,0.95,0.09630884796311598,14.419420117844707,ML_EXIT,1
2025-07-14 04:50:00,2025-07-14 04:55:00,LONG,121305.7,121384.7,0.95,0.26049888834572493,39.03773853975729,ML_EXIT,1
2025-07-14 04:55:00,2025-07-14 05:00:00,LONG,121384.7,121313.9,0.8214139342308044,-0.23330782215552015,-30.305396810111585,ML_EXIT,1
2025-07-14 05:00:00,2025-07-14 05:05:00,LONG,121313.9,121215.0,0.95,-0.326096185185685,-48.895044135273835,ML_EXIT,1
