entry_time,exit_time,side,entry_price,exit_price,entry_prob,hold_time,pnl_pct,pnl_dollars,balance,exit_reason,position_size_pct
2025-07-18 20:30:00,2025-07-18 21:05:00,LONG,116835.1,117653.9,0.7246201,7,0.024032671688558944,100.33442593271663,10900.78549670847,ml_exit,0.38655030727386475
2025-07-18 23:00:00,2025-07-19 09:00:00,LONG,117566.3,118116.0,0.74924403,120,0.014702638426147531,71.81875375001387,10972.604250458484,max_hold,0.4481101632118225
2025-07-20 13:05:00,2025-07-20 17:00:00,SHORT,118159.7,118354.1,0.75039554,47,-0.01058092395292164,-40.77287034841437,10931.83138011007,ml_exit,0.3511866331100464
2025-07-20 17:00:00,2025-07-20 17:40:00,SHORT,118354.1,118248.4,0.83732563,8,-0.00042766917242371364,-2.8611189584989827,10928.970261151571,ml_exit,0.6119769215583801
2025-07-20 17:40:00,2025-07-20 17:45:00,SHORT,118248.4,118131.4,0.78911656,1,-4.222974687183908e-05,-0.21569481142277858,10928.754566340149,ml_exit,0.46734970808029175
2025-07-20 17:45:00,2025-07-20 17:50:00,SHORT,118131.4,118079.5,0.83629173,1,-0.0022426348963952283,-14.923048296045854,10913.831518044102,ml_exit,0.6088752150535583
2025-07-20 17:50:00,2025-07-20 17:55:00,SHORT,118079.5,118043.9,0.8317161,1,-0.0027940328338109215,-18.148218924728287,10895.683299119373,ml_exit,0.5951483845710754
2025-07-20 17:55:00,2025-07-20 20:00:00,SHORT,118043.9,117967.9,0.825531,25,-0.0014246869173248256,-8.950417716972886,10886.7328814024,ml_exit,0.5765930414199829
2025-07-20 20:00:00,2025-07-20 21:00:00,SHORT,117967.9,117945.7,0.83716863,12,-0.003247252854378281,-21.61794184388547,10865.114939558514,ml_exit,0.611505925655365
2025-07-20 21:00:00,2025-07-20 21:05:00,SHORT,117945.7,117883.9,0.8195261,1,-0.001904120285860259,-11.556138231319192,10853.558801327195,ml_exit,0.5585782527923584
2025-07-20 21:05:00,2025-07-20 22:00:00,SHORT,117883.9,117665.5,0.7981474,11,0.0034106811871678555,18.30327430878159,10871.862075635978,ml_exit,0.49444216489791876
2025-07-20 22:00:00,2025-07-20 22:05:00,SHORT,117665.5,117418.6,0.7751978,1,0.00439328435267752,20.32769653522187,10892.1897721712,ml_exit,0.42559343576431274
2025-07-20 22:10:00,2025-07-20 22:40:00,LONG,116935.1,117596.3,0.84680927,6,0.018617674248365017,140.3334790414013,11032.5232512126,ml_exit,0.6920232176780701
2025-07-20 22:40:00,2025-07-21 00:10:00,SHORT,117596.3,116862.6,0.8120845,18,0.020956567511052543,123.98385954615685,11156.507110758757,ml_exit,0.5362535119056702
2025-07-21 00:10:00,2025-07-21 00:55:00,LONG,116862.6,117369.9,0.9200342,9,0.013363981290848856,130.47119467161144,11286.978305430368,ml_exit,0.8750855922698975
2025-07-21 01:10:00,2025-07-21 02:00:00,LONG,117174.0,117522.4,0.7511935,10,0.007893423455715233,40.357645085162254,11327.33595051553,ml_exit,0.4529838562011719
2025-07-21 06:15:00,2025-07-21 07:20:00,SHORT,118589.7,119500.8,0.71281296,13,-0.03473116805253765,-93.80463872259975,11233.531311792929,stop_loss,0.2384389191865921
2025-07-21 07:20:00,2025-07-21 08:35:00,SHORT,119500.8,119048.8,0.89755476,15,0.011129605826906598,99.10267487366322,11332.633986666593,ml_exit,0.7926642894744873
2025-07-21 08:35:00,2025-07-21 08:50:00,SHORT,119048.8,118876.8,0.89395887,3,0.0017791426709047042,15.764487890605437,11348.398474557198,ml_exit,0.7818766236305236
2025-07-21 08:50:00,2025-07-21 09:20:00,SHORT,118876.8,118843.3,0.8159583,6,-0.002872782578265902,-17.861536218142383,11330.536938339055,ml_exit,0.5478749871253967
2025-07-21 09:20:00,2025-07-21 09:25:00,SHORT,118843.3,118806.5,0.7870346,1,-0.0027613942056471706,-14.427050183853662,11316.109888155202,ml_exit,0.46110373735427856
2025-07-21 09:25:00,2025-07-21 09:35:00,SHORT,118806.5,118731.9,0.7913745,2,-0.0014883529099836853,-7.985361713097789,11308.124526442105,ml_exit,0.47412353754043574
2025-07-21 09:35:00,2025-07-21 09:40:00,SHORT,118731.9,118665.2,0.7892427,1,-0.0017529206556958295,-9.27142059060439,11298.8531058515,ml_exit,0.4677280783653259
2025-07-21 09:40:00,2025-07-21 09:45:00,SHORT,118665.2,118636.9,0.77287495,1,-0.003046055625406508,-14.407785239764081,11284.445320611736,ml_exit,0.41862487792968744
2025-07-21 09:45:00,2025-07-21 10:00:00,SHORT,118636.9,118666.8,0.7532232,3,-0.005008118047589198,-20.32630625260609,11264.11901435913,ml_exit,0.35966956615448
2025-07-21 10:00:00,2025-07-21 10:25:00,SHORT,118666.8,118557.9,0.7375417,5,-0.00032921760762037126,-1.1593219538073927,11262.959692405322,ml_exit,0.31262505054473877
2025-07-21 11:00:00,2025-07-21 11:35:00,SHORT,118767.7,118447.3,0.7037838,7,0.006790812653608487,16.165142975751717,11279.124835381073,ml_exit,0.21135146915912628
2025-07-21 11:45:00,2025-07-21 13:35:00,LONG,118335.2,118617.7,0.7701541,22,0.005549145140245675,31.318868873605055,11310.443704254678,ml_exit,0.5003853440284729
2025-07-21 13:35:00,2025-07-21 15:35:00,SHORT,118617.7,118510.1,0.8309117,24,-0.00037153645703832516,-2.490816488844984,11307.952887765832,ml_exit,0.5927351117134094
2025-07-21 15:35:00,2025-07-21 15:40:00,SHORT,118510.1,118454.1,0.7734738,1,-0.002109865741400944,-10.030524594768794,11297.922363171063,ml_exit,0.42042142152786255
2025-07-21 15:40:00,2025-07-21 15:55:00,SHORT,118454.1,118362.5,0.7667313,3,-0.000906818759333588,-4.10005462888753,11293.822308542176,ml_exit,0.400193989276886
2025-07-21 15:55:00,2025-07-21 16:05:00,SHORT,118362.5,118149.2,0.74121565,2,0.0032083641356004788,11.727248800565313,11305.549557342742,ml_exit,0.3236469626426697
2025-07-21 16:05:00,2025-07-21 16:10:00,SHORT,118149.2,118008.8,0.7564842,1,0.0007533119140880912,3.146482396863666,11308.696039739605,ml_exit,0.36945265531539917
2025-07-21 16:10:00,2025-07-21 16:15:00,SHORT,118008.8,117750.7,0.7145894,1,0.004748500111856261,13.090197343960016,11321.786237083565,ml_exit,0.24376828968524933
2025-07-21 16:15:00,2025-07-21 16:35:00,SHORT,117750.7,117889.9,0.75339335,4,-0.008728634309604855,-35.594339617600966,11286.191897465964,ml_exit,0.3601800799369812
2025-07-21 16:35:00,2025-07-21 16:45:00,SHORT,117889.9,117743.5,0.807278,2,0.0009673466514092954,5.697205678960942,11291.889103144926,ml_exit,0.5218339562416077
2025-07-21 16:45:00,2025-07-21 17:40:00,SHORT,117743.5,117441.7,0.80713785,11,0.006252795271076634,36.81485877383147,11328.703961918756,ml_exit,0.5214135646820068
2025-07-21 17:55:00,2025-07-21 18:40:00,SHORT,117869.8,117491.7,0.7100825,9,0.00883110686537199,23.035105346524393,11351.73906726528,ml_exit,0.23024745285511017
2025-07-22 01:00:00,2025-07-22 01:40:00,LONG,116901.4,117615.8,0.6806151,8,0.02044453188755682,64.17918886168547,11415.918256126966,ml_exit,0.2765378952026367
2025-07-22 03:15:00,2025-07-22 05:10:00,LONG,116820.3,117219.4,0.78683656,23,0.009665433148176859,59.81426360309522,11475.732519730062,ml_exit,0.5420914888381958
2025-07-22 05:45:00,2025-07-22 05:50:00,LONG,116952.1,117257.5,0.6947957,1,0.006445301965505336,23.076156681315453,11498.808676411378,ml_exit,0.31198936700820923
2025-07-22 06:25:00,2025-07-22 06:45:00,LONG,117726.1,117671.6,0.67504406,4,-0.005851755897800063,-17.670573105758887,11481.138103305619,ml_exit,0.26261019706726074
2025-07-22 06:45:00,2025-07-22 06:50:00,LONG,117671.6,117761.5,0.6705598,1,-0.0009440374737831668,-2.724826284907821,11478.41327702071,ml_exit,0.2513996362686157
2025-07-22 06:50:00,2025-07-22 06:55:00,LONG,117761.5,117844.2,0.67699015,1,-0.0011909325203908888,-3.656393263198234,11474.756883757513,ml_exit,0.267475426197052
2025-07-22 06:55:00,2025-07-22 07:00:00,LONG,117844.2,117965.0,0.6660117,1,0.00010032907856315047,0.27633414890349456,11475.033217906415,ml_exit,0.24002929031848907
2025-07-22 07:00:00,2025-07-22 07:05:00,LONG,117965.0,118127.0,0.6760079,1,0.0014931547492900432,4.540850949849757,11479.574068856266,ml_exit,0.26501989364624023
2025-07-22 07:05:00,2025-07-22 08:50:00,LONG,118127.0,118294.6,0.76177853,21,0.0016752478264920236,9.220296983488518,11488.794365839754,ml_exit,0.4794464111328125
2025-07-22 08:50:00,2025-07-22 09:30:00,LONG,118294.6,118377.4,0.7942836,8,-0.0012002103223650667,-7.7316009882323655,11481.062764851522,ml_exit,0.5607091188430786
2025-07-22 09:30:00,2025-07-22 09:35:00,LONG,118377.4,118453.7,0.6868336,1,-0.0014218051756499837,-4.767932462202027,11476.29483238932,ml_exit,0.29208409786224365
2025-07-22 09:35:00,2025-07-22 09:40:00,LONG,118453.7,118554.7,0.665955,1,-0.0005893847131832942,-1.62258825546361,11474.672244133855,ml_exit,0.23988758027553558
2025-07-22 09:55:00,2025-07-22 10:00:00,LONG,118409.4,118532.5,0.6580447,1,0.00015845363628245145,0.4002080584841718,11475.07245219234,ml_exit,0.22011180222034454
2025-07-22 10:05:00,2025-07-22 10:30:00,LONG,118362.4,118676.6,0.7633363,5,0.006618236872520722,36.70719505491292,11511.779647247253,ml_exit,0.4833407998085022
2025-07-22 13:50:00,2025-07-22 14:10:00,LONG,118325.4,118449.4,0.8724636,4,0.0001918303255260493,1.6698323161720385,11513.449479563425,ml_exit,0.7561590075492859
2025-07-22 14:10:00,2025-07-22 14:40:00,LONG,118449.4,118784.4,0.8273125,6,0.0073128475112579725,54.16178032091189,11567.611259884337,ml_exit,0.6432813405990601
2025-07-22 16:10:00,2025-07-22 16:55:00,SHORT,119268.4,118726.7,0.7239115,9,0.014167427415811635,44.532760272067534,11612.144020156406,ml_exit,0.2717345952987671
2025-07-22 18:25:00,2025-07-22 19:30:00,SHORT,119454.0,119478.3,0.7044278,13,-0.004813702345672909,-11.921987167267602,11600.222032989139,ml_exit,0.21328337490558624
2025-07-22 19:30:00,2025-07-22 19:50:00,SHORT,119478.3,119200.1,0.74335,4,0.005313825188339541,20.344801078176168,11620.566834067315,ml_exit,0.33005011081695557
2025-07-22 20:00:00,2025-07-23 00:50:00,SHORT,119661.7,119633.7,0.8881846,58,-0.0030640280056191747,-27.222507116417262,11593.344326950897,ml_exit,0.7645538449287413
2025-07-23 00:50:00,2025-07-23 01:00:00,SHORT,119633.7,119571.8,0.92967623,2,-0.0019303490571638536,-19.895752857494823,11573.448574093401,ml_exit,0.8890287280082703
2025-07-23 01:00:00,2025-07-23 01:05:00,SHORT,119571.8,119535.6,0.91916174,1,-0.0027890121249325647,-27.67832720301104,11545.77024689039,ml_exit,0.8574852347373962
2025-07-23 01:05:00,2025-07-23 01:10:00,SHORT,119535.6,119462.8,0.8900009,1,-0.0015639056481917385,-13.903549469307883,11531.866697421083,ml_exit,0.7700026631355286
2025-07-23 01:10:00,2025-07-23 02:00:00,SHORT,119462.8,119297.7,0.87197304,10,0.0015280807079695374,12.615657150194602,11544.482354571277,ml_exit,0.7159191370010376
2025-07-23 10:10:00,2025-07-23 11:20:00,LONG,117844.1,118529.3,0.66569144,14,0.01925784659562921,53.18576108209421,11597.66811565337,ml_exit,0.23922865092754364
2025-07-23 13:05:00,2025-07-23 14:15:00,LONG,118101.1,117962.4,0.71753085,14,-0.008697670047104105,-37.20458841126372,11560.463527242107,ml_exit,0.3688271641731262
2025-07-23 14:15:00,2025-07-23 14:20:00,LONG,117962.4,118037.4,0.85601074,1,-0.001456816748387622,-12.042108258967748,11548.42141898314,ml_exit,0.7150268554687501
2025-07-23 14:20:00,2025-07-23 14:55:00,LONG,118037.4,118211.4,0.7880879,7,0.0018964362142846252,11.940774956681201,11560.362193939822,ml_exit,0.5452198386192322
2025-07-23 15:00:00,2025-07-23 15:40:00,LONG,118023.8,118270.0,0.6852056,8,0.0043440797534055695,14.463813781853903,11574.826007721676,ml_exit,0.2880139946937561
2025-07-23 16:10:00,2025-07-23 17:55:00,LONG,117903.4,118123.5,0.89632714,21,0.003467129870724876,32.73993456843452,11607.565942290112,ml_exit,0.8158178925514221
2025-07-23 20:25:00,2025-07-23 21:50:00,LONG,118034.3,118148.2,0.7657946,17,-0.0001401050372647891,-0.7960412791807513,11606.769901010932,ml_exit,0.4894864559173584
2025-07-23 22:25:00,2025-07-24 03:45:00,SHORT,118602.7,118688.0,0.7362667,64,-0.0068768316404264965,-24.647740737964906,11582.122160272967,ml_exit,0.3088000416755676
2025-07-24 03:45:00,2025-07-24 03:55:00,SHORT,118688.0,118504.8,0.8062591,2,0.0021741709355620475,13.063597790731034,11595.185758063699,ml_exit,0.5187773108482361
2025-07-24 03:55:00,2025-07-24 04:00:00,SHORT,118504.8,118475.1,0.83181286,1,-0.0029975089616624106,-20.69546482955489,11574.490293234145,ml_exit,0.5954385995864868
2025-07-24 04:00:00,2025-07-24 04:05:00,SHORT,118475.1,118399.0,0.7937811,1,-0.0014306837470487617,-7.970773637263098,11566.51951959688,ml_exit,0.4813433289527893
2025-07-24 04:05:00,2025-07-24 04:15:00,SHORT,118399.0,118465.2,0.76139504,2,-0.006236505375889901,-27.713064563881826,11538.806455032998,ml_exit,0.38418513536453247
2025-07-24 04:15:00,2025-07-24 04:20:00,SHORT,118465.2,118290.9,0.7271431,1,0.001885272637027681,6.122156697217068,11544.928611730214,ml_exit,0.28142935037612915
2025-07-24 04:20:00,2025-07-24 04:30:00,SHORT,118290.9,118244.2,0.75932884,2,-0.0024208421780543697,-10.564138250191382,11534.364473480024,ml_exit,0.3779865503311157
2025-07-24 04:30:00,2025-07-24 04:35:00,SHORT,118244.2,118170.9,0.7523245,1,-0.0015203857779069788,-6.260132911148251,11528.104340568876,ml_exit,0.3569735884666443
2025-07-24 04:35:00,2025-07-24 04:40:00,SHORT,118170.9,117883.7,0.75520676,1,0.005721513502901208,24.115659564965377,11552.22000013384,ml_exit,0.36562031507492065
2025-07-24 06:40:00,2025-07-24 07:10:00,LONG,117432.4,117999.9,0.6682585,6,0.015330270010661454,43.50362555043119,11595.723625684272,ml_exit,0.24564628303050998
2025-07-24 10:30:00,2025-07-24 11:10:00,LONG,117973.5,118694.1,0.6991262,8,0.020432605627535193,76.48495191365733,11672.208577597929,ml_exit,0.32281550765037537
2025-07-24 12:05:00,2025-07-24 14:35:00,LONG,118592.5,118691.0,0.7159681,30,-0.0006776988426755487,-2.8866076448369427,11669.321969953091,ml_exit,0.3649202585220337
2025-07-24 14:35:00,2025-07-24 14:45:00,LONG,118691.0,118814.3,0.7114321,2,0.00015532769965719093,0.6408886617439101,11669.962858614836,ml_exit,0.3535802960395813
2025-07-24 14:55:00,2025-07-24 15:30:00,SHORT,119061.1,118755.1,0.85879284,7,0.006280435843445087,49.57344296970639,11719.536301584541,ml_exit,0.6763785481452942
2025-07-24 15:45:00,2025-07-24 16:25:00,SHORT,119085.7,118691.9,0.75908905,8,0.009227448803676777,40.79820922959671,11760.334510814138,ml_exit,0.37726718187332153
2025-07-24 16:35:00,2025-07-24 17:35:00,LONG,118498.1,119207.1,0.69113517,12,0.019932873185308456,70.99044556876949,11831.324956382909,ml_exit,0.30283796787261963
2025-07-24 17:35:00,2025-07-24 20:00:00,SHORT,119207.1,118822.4,0.90123945,29,0.008908627086809817,84.7126108922938,11916.037567275202,ml_exit,0.8037183880805969
2025-07-24 20:00:00,2025-07-24 20:55:00,SHORT,118822.4,118712.1,0.81295294,11,-0.0002868954001942945,-1.8421731730499706,11914.195394102151,ml_exit,0.5388588309288025
2025-07-24 20:55:00,2025-07-24 21:10:00,SHORT,118712.1,118590.3,0.72079265,3,0.00010404668100397196,0.32525226477728697,11914.52064636693,ml_exit,0.2623779773712158
2025-07-24 21:10:00,2025-07-24 21:20:00,SHORT,118590.3,118568.6,0.70320654,2,-0.0032680682990093766,-8.16205849263563,11906.358587874294,ml_exit,0.2096196562051773
2025-07-25 03:35:00,2025-07-25 04:30:00,LONG,115417.1,115641.5,0.754895,11,0.0037770105123069,20.78702345511366,11927.145611329408,ml_exit,0.46223747730255127
2025-07-25 07:00:00,2025-07-25 07:15:00,LONG,115120.5,115792.8,0.71573913,3,0.019359870744133423,84.13083819386894,12011.276449523277,ml_exit,0.36434787511825556
2025-07-25 07:30:00,2025-07-25 07:55:00,LONG,115299.0,115310.3,0.7934815,5,-0.0036079757846988122,-24.212210050222065,11987.064239473055,ml_exit,0.5587038397789001
2025-07-25 07:55:00,2025-07-25 08:00:00,LONG,115310.3,115471.2,0.71365654,1,0.001581461499969879,6.80827264200668,11993.872512115062,ml_exit,0.35914140939712524
2025-07-25 08:00:00,2025-07-25 08:10:00,LONG,115471.2,115661.5,0.70301306,2,0.0025921199398638937,10.338294150536756,12004.210806265599,ml_exit,0.33253270387649536
2025-07-25 08:10:00,2025-07-25 08:20:00,LONG,115661.5,115828.7,0.76188207,2,0.0017823908560756028,10.26386658803436,12014.474672853634,ml_exit,0.47970521450042725
