entry_time,exit_time,side,entry_price,exit_price,hold_time,pnl_pct,pnl_dollars,balance,exit_reason
2025-07-16 00:50:00,2025-07-16 01:00:00,LONG,118124.4,118173.8,2,-0.0023271872703689083,-10.980224135709008,9425.496397677724,ml_exit
2025-07-16 01:05:00,2025-07-16 02:30:00,LONG,118070.1,117165.6,17,-0.0346428130407275,-163.26285476039996,9262.233542917324,stop_loss
2025-07-16 02:35:00,2025-07-16 02:40:00,SHORT,117210.9,117128.7,1,-0.0011948001423076832,-5.533258977582308,9256.700283939741,ml_exit
2025-07-16 02:45:00,2025-07-16 06:30:00,SHORT,117227.3,118112.6,45,-0.03420798056425433,-158.3265117010691,9098.373772238672,stop_loss
2025-07-16 06:35:00,2025-07-16 06:40:00,LONG,118219.3,118270.6,1,-0.0022642428097610825,-10.300463697155115,9088.073308541518,ml_exit
2025-07-16 06:45:00,2025-07-16 08:35:00,LONG,118232.5,118717.4,22,0.01240496479394394,56.36861471861957,9144.441923260138,ml_exit
2025-07-16 09:35:00,2025-07-16 14:45:00,LONG,118990.9,119012.6,62,-0.003270532452481269,-14.953597034926256,9129.488326225211,ml_exit
2025-07-16 14:50:00,2025-07-16 14:55:00,LONG,118832.0,119037.8,1,0.002927426955702266,13.362955108980422,9142.851281334191,ml_exit
2025-07-16 15:00:00,2025-07-16 15:05:00,LONG,119299.9,119641.1,1,0.007440076647172769,34.011757153414074,9176.863038487605,ml_exit
2025-07-16 15:10:00,2025-07-16 15:25:00,LONG,119110.0,119467.6,3,0.008009067248761844,36.74905660396209,9213.612095091567,ml_exit
2025-07-16 17:20:00,2025-07-16 17:25:00,LONG,119499.7,119624.5,1,0.00017741634497836934,0.8173226909798208,9214.429417782547,ml_exit
2025-07-16 17:35:00,2025-07-16 18:45:00,LONG,119524.5,119817.2,14,0.005795481261163932,26.701026511538217,9241.130444294085,ml_exit
2025-07-16 19:40:00,2025-07-16 20:40:00,SHORT,118903.5,119928.0,12,-0.03846492323606959,-177.72968657713884,9063.400757716947,stop_loss
2025-07-16 20:45:00,2025-07-16 20:55:00,LONG,119715.6,119913.6,2,0.002615679159608271,11.853474238569015,9075.254231955516,ml_exit
2025-07-16 21:00:00,2025-07-16 22:35:00,LONG,119915.6,118978.8,19,-0.03524864488023252,-159.94520681001367,8915.309025145501,stop_loss
2025-07-17 00:20:00,2025-07-17 00:40:00,LONG,118965.2,119127.2,4,0.0014469710469952558,6.45009701720052,8921.759122162703,ml_exit
2025-07-17 01:20:00,2025-07-17 01:30:00,SHORT,118618.5,118249.5,2,0.008443252949582064,37.66433451183046,8959.423456674533,ml_exit
2025-07-17 01:35:00,2025-07-17 01:45:00,SHORT,118234.5,117766.3,2,0.011839708376150688,53.03848047273521,9012.461937147267,ml_exit
2025-07-17 01:50:00,2025-07-17 03:15:00,SHORT,117918.7,117865.1,17,-0.0021817981371914288,-9.831686332988282,9002.63025081428,ml_exit
2025-07-17 03:20:00,2025-07-17 07:00:00,SHORT,118000.0,118177.1,44,-0.010003389830508672,-45.02840994941265,8957.601840864867,ml_exit
2025-07-17 07:05:00,2025-07-17 07:15:00,SHORT,117955.6,117985.4,2,-0.005010549732271748,-22.441254752771187,8935.160586112095,ml_exit
2025-07-17 07:30:00,2025-07-17 09:25:00,SHORT,118127.7,119167.6,23,-0.03921274011091416,-175.18606495624852,8759.974521155847,stop_loss
2025-07-17 09:30:00,2025-07-17 09:40:00,LONG,118946.2,119010.5,2,-0.001837677874534776,-8.049005679508236,8751.92551547634,ml_exit
2025-07-17 10:30:00,2025-07-17 10:40:00,SHORT,118523.5,118310.7,2,0.0031816981442499724,13.922992585602525,8765.848508061943,ml_exit
2025-07-17 11:30:00,2025-07-17 11:45:00,SHORT,118164.9,118099.9,3,-0.0017996850164473544,-7.887883108203238,8757.96062495374,ml_exit
2025-07-17 12:30:00,2025-07-17 14:25:00,SHORT,117677.0,118739.0,23,-0.04009881285212913,-175.59191203316792,8582.368712920572,stop_loss
2025-07-17 14:30:00,2025-07-17 14:50:00,LONG,118834.1,118794.9,4,-0.005319486578347852,-22.826897589406755,8559.541815331166,ml_exit
2025-07-17 15:40:00,2025-07-17 17:45:00,LONG,119123.4,119102.1,25,-0.00471522471655404,-20.180081565013673,8539.361733766153,ml_exit
2025-07-17 17:50:00,2025-07-17 17:55:00,LONG,119079.5,119302.0,1,0.0034739984632115523,14.832864769955576,8554.194598536109,ml_exit
2025-07-17 18:00:00,2025-07-17 18:05:00,LONG,119399.2,119438.9,1,-0.0026700078392486015,-11.419883318274728,8542.774715217834,ml_exit
2025-07-17 18:15:00,2025-07-17 18:20:00,LONG,119426.5,119603.3,1,0.001921633808241987,8.208042354478701,8550.982757572314,ml_exit
2025-07-17 19:45:00,2025-07-17 19:50:00,SHORT,119311.3,119145.8,1,0.0015485104931385373,6.620643263373717,8557.603400835687,ml_exit
2025-07-17 19:55:00,2025-07-17 20:00:00,SHORT,118989.5,118779.0,1,0.00307625462750915,13.162683531104411,8570.76608436679,ml_exit
2025-07-17 20:10:00,2025-07-17 21:00:00,SHORT,118800.3,119834.3,10,-0.038814726898837804,-166.33597243925922,8404.430111927531,stop_loss
2025-07-17 21:05:00,2025-07-17 21:10:00,LONG,119917.2,120138.2,1,0.003371753176358354,14.168831962686726,8418.598943890218,ml_exit
2025-07-17 21:35:00,2025-07-17 23:40:00,LONG,120350.2,119393.8,25,-0.035787234254699846,-150.63918625068396,8267.959757639534,stop_loss
2025-07-18 00:00:00,2025-07-18 00:05:00,SHORT,119404.4,119248.9,1,0.0012091882711189874,4.998759982510755,8272.958517622044,ml_exit
2025-07-18 00:15:00,2025-07-18 01:10:00,SHORT,119190.5,120292.7,11,-0.0409895251718886,-169.5523207020295,8103.406196920015,stop_loss
2025-07-18 01:15:00,2025-07-18 08:25:00,LONG,120141.0,119168.2,86,-0.036388610049858175,-147.43584408766333,7955.970352832352,stop_loss
2025-07-18 10:45:00,2025-07-18 14:20:00,LONG,119136.4,117827.2,43,-0.04795633912053737,-190.7696061366848,7765.200746695667,stop_loss
2025-07-18 14:25:00,2025-07-18 14:30:00,SHORT,118015.0,117760.1,1,0.004639579714442881,18.013633931472963,7783.21438062714,ml_exit
2025-07-18 14:40:00,2025-07-18 15:05:00,SHORT,117784.8,117956.5,5,-0.009830973096698286,-38.25828559089031,7744.956095036249,ml_exit
2025-07-18 17:25:00,2025-07-18 20:25:00,LONG,117932.4,117004.5,36,-0.03547226716322212,-137.36557588527566,7607.590519150974,stop_loss
2025-07-18 20:40:00,2025-07-18 22:25:00,SHORT,117009.5,117895.4,21,-0.034284720471414516,-130.4120572050372,7477.178461945937,stop_loss
2025-07-18 22:50:00,2025-07-19 08:50:00,SHORT,117662.0,118076.1,120,-0.018077612143258003,-67.58476608049052,7409.5936958654465,max_hold
2025-07-19 09:35:00,2025-07-19 19:35:00,LONG,118273.4,118007.8,120,-0.01298257765482319,-48.097812773630764,7361.495883091816,max_hold
2025-07-19 19:40:00,2025-07-20 05:40:00,LONG,118124.4,117902.3,120,-0.011520884762165694,-42.40547287312899,7319.090410218687,max_hold
2025-07-20 06:15:00,2025-07-20 15:25:00,SHORT,117804.5,118742.1,110,-0.03583579574634266,-131.14271449480609,7187.947695723881,stop_loss
2025-07-20 16:00:00,2025-07-20 20:00:00,LONG,118887.8,117967.9,48,-0.034950190011086374,-125.61006887765005,7062.337626846232,stop_loss
2025-07-20 20:05:00,2025-07-20 21:00:00,SHORT,118030.8,117945.7,11,-0.0011160070083399989,-3.940809143411835,7058.39681770282,ml_exit
2025-07-20 21:15:00,2025-07-20 22:00:00,SHORT,117887.0,117665.5,9,0.0035156717873896185,12.407503278099234,7070.804320980919,ml_exit
2025-07-20 22:25:00,2025-07-21 00:10:00,SHORT,117265.0,116862.6,21,0.009726175755766654,34.38594278024736,7105.1902637611665,ml_exit
2025-07-21 00:20:00,2025-07-21 01:35:00,SHORT,116768.5,116825.4,15,-0.005949155808287138,-21.13494196331998,7084.055321797847,ml_exit
2025-07-21 01:40:00,2025-07-21 02:10:00,SHORT,116978.8,117920.1,6,-0.036187028760767,-128.1754568363816,6955.8798649614655,stop_loss
2025-07-21 02:15:00,2025-07-21 02:20:00,LONG,117713.2,117845.2,1,0.00048547826411991183,1.6884642411340696,6957.5683292026,ml_exit
2025-07-21 02:30:00,2025-07-21 02:50:00,LONG,117948.6,117925.5,4,-0.004783392087740111,-16.64038864790945,6940.92794055469,ml_exit
2025-07-21 02:55:00,2025-07-21 06:20:00,LONG,118195.6,118726.2,41,0.013956675206183353,48.43613844792247,6989.364079002613,ml_exit
2025-07-21 06:40:00,2025-07-21 06:45:00,LONG,118999.7,119088.2,1,-0.0010252025845443307,-3.5827570590573923,6985.781321943556,ml_exit
2025-07-21 07:30:00,2025-07-21 10:30:00,LONG,119451.1,118516.3,36,-0.035303185989915636,-123.31016864672604,6862.4711532968295,stop_loss
2025-07-21 10:35:00,2025-07-21 11:35:00,SHORT,118465.1,118447.3,12,-0.0033989791086150127,-11.662698041764548,6850.8084552550645,ml_exit
2025-07-21 11:40:00,2025-07-21 11:45:00,SHORT,118402.7,118335.2,1,-0.001719646595896884,-5.89048471961048,6844.917970535454,ml_exit
2025-07-21 11:50:00,2025-07-21 11:55:00,SHORT,118243.1,118100.3,1,0.0008307258520794157,2.843125156743385,6847.761095692197,ml_exit
2025-07-21 12:10:00,2025-07-21 13:00:00,SHORT,118235.7,118013.5,10,0.0035171881250754926,12.04243200456127,6859.8035276967585,ml_exit
2025-07-21 13:15:00,2025-07-21 14:20:00,SHORT,118169.6,119068.3,13,-0.03442068349220094,-118.0595630227668,6741.743964673991,stop_loss
2025-07-21 14:40:00,2025-07-21 16:05:00,LONG,119075.2,118149.2,17,-0.035106393270807015,-118.33915747746741,6623.4048071965235,stop_loss
2025-07-21 16:10:00,2025-07-21 16:15:00,SHORT,118008.8,117750.7,1,0.004748500111856261,15.725619233920996,6639.1304264304445,ml_exit
2025-07-21 16:25:00,2025-07-21 16:35:00,SHORT,117944.7,117889.9,2,-0.002141501907249655,-7.108855235340005,6632.021571195104,ml_exit
2025-07-21 18:20:00,2025-07-21 19:25:00,LONG,118035.4,117087.9,13,-0.036109011364387295,-119.73787114157285,6512.283700053531,stop_loss
2025-07-21 19:30:00,2025-07-21 19:40:00,SHORT,116835.7,116866.4,2,-0.005051048609286275,-16.446930763216532,6495.836769290315,ml_exit
2025-07-21 19:45:00,2025-07-21 19:55:00,SHORT,116784.5,116779.5,2,-0.0038287443967307305,-12.435449316248873,6483.401319974066,ml_exit
2025-07-21 21:40:00,2025-07-21 22:30:00,LONG,117384.3,117602.4,10,0.003431998998162148,11.12551341741707,6494.526833391483,ml_exit
2025-07-21 23:00:00,2025-07-22 01:00:00,SHORT,117215.4,116901.4,24,0.0067153155643371095,21.806398563639412,6516.333231955122,ml_exit
2025-07-22 01:05:00,2025-07-22 01:10:00,SHORT,116971.4,116870.1,1,-0.0005359053580622831,-1.746068946962032,6514.58716300816,ml_exit
2025-07-22 01:15:00,2025-07-22 01:45:00,SHORT,116783.6,117776.3,6,-0.038001349504553625,-123.78155182967578,6390.8056111784845,stop_loss
2025-07-22 03:20:00,2025-07-22 04:55:00,SHORT,116889.1,116553.3,19,0.007491233998721964,23.937510136841684,6414.743121315326,ml_exit
2025-07-22 05:00:00,2025-07-22 06:25:00,SHORT,116811.9,117726.1,17,-0.03530502971015835,-113.23634824053575,6301.5067730747905,stop_loss
2025-07-22 06:40:00,2025-07-22 06:45:00,LONG,117561.8,117671.6,1,-0.00026409258789835115,-0.8320906156801546,6300.67468245911,ml_exit
2025-07-22 07:00:00,2025-07-22 07:05:00,LONG,117965.0,118127.0,1,0.0014931547492900432,4.7039411629226775,6305.378623622033,ml_exit
2025-07-22 07:30:00,2025-07-22 08:50:00,LONG,118249.4,118294.6,16,-0.0024710281828064532,-7.790384141117704,6297.588239480915,ml_exit
2025-07-22 09:15:00,2025-07-22 10:50:00,SHORT,117943.6,118879.9,19,-0.03575416046313622,-112.58249022258008,6185.005749258335,stop_loss
2025-07-22 11:00:00,2025-07-22 14:00:00,LONG,118949.3,117718.4,36,-0.04539242517610473,-140.37620534349327,6044.629543914842,stop_loss
2025-07-22 14:05:00,2025-07-22 14:15:00,SHORT,118242.6,118277.4,2,-0.005177240689903245,-15.647251015073607,6028.982292899768,ml_exit
2025-07-22 14:55:00,2025-07-22 15:05:00,LONG,119098.9,119223.5,2,0.00018475737391380857,0.5569494679045067,6029.539242367673,ml_exit
2025-07-22 16:50:00,2025-07-22 16:55:00,SHORT,118769.7,118726.7,1,-0.0025518191929423074,-7.693146981636324,6021.846095386037,ml_exit
2025-07-22 17:10:00,2025-07-22 18:25:00,SHORT,118560.7,119454.0,15,-0.03413814864453408,-102.78733855939784,5919.058756826639,stop_loss
2025-07-22 18:35:00,2025-07-22 18:50:00,LONG,119358.4,120081.7,3,0.02023960106703853,59.8996939652661,5978.958450791905,ml_exit
2025-07-22 18:55:00,2025-07-23 03:15:00,LONG,119810.8,118907.7,100,-0.03415087120693647,-102.09332000230937,5876.865130789596,stop_loss
2025-07-23 04:05:00,2025-07-23 06:05:00,SHORT,118677.0,118609.9,24,-0.0017383991843404932,-5.10816877492186,5871.756962014674,ml_exit
2025-07-23 06:10:00,2025-07-23 06:15:00,SHORT,118566.6,118501.4,1,-0.0018003923533267672,-5.285733167502214,5866.471228847172,ml_exit
2025-07-23 06:20:00,2025-07-23 06:40:00,SHORT,118476.1,118450.4,4,-0.0031323144499181984,-9.187816300073683,5857.283412547098,ml_exit
2025-07-23 06:45:00,2025-07-23 06:50:00,SHORT,118473.1,118407.2,1,-0.0017750223468446856,-5.1984044745369,5852.085008072561,ml_exit
2025-07-23 07:00:00,2025-07-23 07:45:00,SHORT,118519.4,118323.2,9,0.0026217007511005657,7.671207830584097,5859.756215903146,ml_exit
2025-07-23 09:10:00,2025-07-23 09:15:00,SHORT,118280.1,118141.8,1,0.0006770335838404903,1.9836258756422485,5861.739841778788,ml_exit
2025-07-23 09:20:00,2025-07-23 09:25:00,SHORT,118164.4,118000.4,1,0.0015515874493502273,4.547500984930077,5866.287342763718,ml_exit
2025-07-23 09:30:00,2025-07-23 09:40:00,SHORT,118066.7,118086.7,2,-0.004677583094979364,-13.72002325240149,5852.567319511316,ml_exit
2025-07-23 09:55:00,2025-07-23 10:00:00,SHORT,118044.1,117970.4,1,-0.001502628255033106,-4.3971165093905356,5848.170203001925,ml_exit
2025-07-23 10:30:00,2025-07-23 11:20:00,LONG,118222.4,118529.3,10,0.0063838189717010906,18.666829945830354,5866.837032947756,ml_exit
2025-07-23 11:25:00,2025-07-23 13:40:00,LONG,118600.4,117600.4,27,-0.037726699066782235,-110.66819760793678,5756.1688353398185,stop_loss
2025-07-23 13:50:00,2025-07-23 13:55:00,SHORT,117683.6,117381.6,1,0.006264811749470614,18.03065707578674,5774.199492415605,ml_exit
2025-07-23 14:00:00,2025-07-23 16:30:00,SHORT,117780.5,117567.9,30,0.003220210476267492,9.297068848767584,5783.496561264373,ml_exit
2025-07-23 17:15:00,2025-07-23 18:05:00,SHORT,117364.5,118245.8,10,-0.034036339779064465,-98.42452703512255,5685.07203422925,stop_loss
2025-07-23 19:05:00,2025-07-23 21:50:00,LONG,118316.7,118148.2,33,-0.009696575377778453,-27.562864754002103,5657.509169475247,ml_exit
2025-07-23 22:25:00,2025-07-23 22:40:00,LONG,118602.7,118586.0,3,-0.004563224951877051,-12.908243503811331,5644.600925971436,ml_exit
2025-07-23 23:05:00,2025-07-24 00:30:00,LONG,118694.5,119084.6,17,0.009146354717362836,25.813761153444737,5670.41468712488,ml_exit
2025-07-24 03:25:00,2025-07-24 04:20:00,LONG,119264.9,118290.9,11,-0.036666777903641395,-103.9579179771771,5566.456769147703,stop_loss
2025-07-24 04:25:00,2025-07-24 04:30:00,SHORT,118294.8,118244.2,1,-0.0022890203119661787,-6.370866305130361,5560.085902842573,ml_exit
2025-07-24 04:55:00,2025-07-24 05:05:00,SHORT,117941.4,117710.1,2,0.0038445736611567565,10.68807990791877,5570.773982750492,ml_exit
2025-07-24 07:00:00,2025-07-24 07:40:00,SHORT,117243.1,118253.5,8,-0.03847196466145962,-107.1593099006778,5463.614672849814,stop_loss
2025-07-24 07:55:00,2025-07-24 08:05:00,LONG,118400.8,118583.7,2,0.002179012303970722,5.952641798147358,5469.567314647961,ml_exit
2025-07-24 09:35:00,2025-07-24 10:20:00,SHORT,118436.7,118135.3,9,0.0061792772003946145,16.898986301713872,5486.466300949675,ml_exit
2025-07-24 10:25:00,2025-07-24 10:30:00,SHORT,118125.0,117973.5,1,0.0011301587301587304,3.1002888938699757,5489.566589843545,ml_exit
2025-07-24 10:35:00,2025-07-24 13:55:00,SHORT,118074.7,118206.5,40,-0.008464970057091077,-23.234508404716593,5466.332081438829,ml_exit
2025-07-24 14:00:00,2025-07-24 14:05:00,SHORT,118381.6,117940.1,1,0.010917858856443906,29.840321063800186,5496.172402502629,ml_exit
2025-07-24 14:10:00,2025-07-24 14:20:00,SHORT,117974.8,118016.7,2,-0.005420642374472995,-14.896392511207397,5481.276009991421,ml_exit
2025-07-24 14:25:00,2025-07-24 14:55:00,SHORT,118139.1,119061.1,6,-0.03521743774922951,-96.51824833410899,5384.757761657313,stop_loss
2025-07-24 15:10:00,2025-07-24 17:35:00,LONG,119275.0,119207.1,29,-0.006277090756654594,-16.9003065862616,5367.857455071051,ml_exit
2025-07-24 17:50:00,2025-07-24 18:05:00,LONG,119329.5,119338.1,3,-0.0037117225832671444,-9.96199886987306,5357.895456201178,ml_exit
2025-07-24 18:10:00,2025-07-24 22:30:00,LONG,119326.5,118348.3,52,-0.03679070449564839,-98.56037422383737,5259.33508197734,stop_loss
2025-07-24 22:45:00,2025-07-24 23:00:00,SHORT,118261.8,118263.8,3,-0.004067646526604534,-10.69655803922725,5248.638523938113,ml_exit
2025-07-24 23:05:00,2025-07-24 23:25:00,SHORT,118342.5,118228.5,4,-0.0001467773623170035,-0.38519065914952344,5248.2533332789635,ml_exit
2025-07-25 00:15:00,2025-07-25 00:25:00,SHORT,118049.7,117951.5,2,-0.0006725879015364853,-1.7649558480809813,5246.488377430883,ml_exit
2025-07-25 01:35:00,2025-07-25 01:50:00,SHORT,117542.2,117249.5,3,0.005960677952258749,15.63631379906702,5262.12469122995,ml_exit
2025-07-25 07:10:00,2025-07-25 07:15:00,LONG,115507.2,115792.8,1,0.0058902925531916905,15.49772694135895,5277.62241817131,ml_exit
2025-07-25 07:20:00,2025-07-25 07:50:00,LONG,115757.5,114744.2,6,-0.03901457788912176,-102.95210545155983,5174.67031271975,stop_loss
2025-07-25 07:55:00,2025-07-25 10:00:00,SHORT,115310.3,116188.2,25,-0.03445348073849411,-89.1427019736736,5085.527610746076,stop_loss
2025-07-25 10:05:00,2025-07-25 10:20:00,LONG,116110.1,116241.1,3,0.000512957959729601,1.3043309336784297,5086.831941679754,ml_exit
2025-07-25 11:05:00,2025-07-25 13:30:00,LONG,116621.5,116447.2,29,-0.009978314461741716,-25.379004364056392,5061.452937315697,ml_exit
2025-07-25 13:35:00,2025-07-25 13:40:00,SHORT,115968.0,115680.2,1,0.005926876379691049,14.999302930547143,5076.452240246244,ml_exit
2025-07-25 13:50:00,2025-07-25 14:10:00,SHORT,115995.5,115598.3,4,0.009697083076498556,24.61338955377252,5101.065629800017,ml_exit
2025-07-25 14:15:00,2025-07-25 14:30:00,SHORT,115552.8,115423.8,3,0.0004654911001723888,1.1872503260335845,5102.2528801260505,ml_exit
2025-07-25 14:35:00,2025-07-25 14:40:00,SHORT,115222.9,115122.9,1,-0.0005284678653288536,-1.3481883439641047,5100.904691782086,ml_exit
2025-07-25 15:00:00,2025-07-25 16:45:00,SHORT,115140.4,116026.9,21,-0.034797183264953055,-88.74855768850006,5012.156134093586,stop_loss
2025-07-25 17:05:00,2025-07-25 17:40:00,LONG,116275.5,116218.6,7,-0.005957420092796649,-14.92975983074155,4997.226374262845,ml_exit
2025-07-25 18:20:00,2025-07-25 18:40:00,LONG,116402.0,116485.0,4,-0.0011478153296335114,-2.867946519013892,4994.358427743831,ml_exit
2025-07-25 19:20:00,2025-07-25 19:30:00,LONG,116612.2,116744.2,2,0.0005278281346205631,1.3180814462712573,4995.6765091901025,ml_exit
2025-07-25 20:35:00,2025-07-25 20:40:00,LONG,117015.7,117217.6,1,0.002901637985330472,7.247822360744567,5002.9243315508475,ml_exit
2025-07-25 20:50:00,2025-07-25 21:00:00,LONG,117081.5,117179.4,2,-0.0006553212932873535,-1.639261421585335,5001.285070129262,ml_exit
2025-07-25 21:15:00,2025-07-26 02:30:00,LONG,117269.2,117746.3,63,0.012273667766131459,30.692055677240017,5031.977125806502,ml_exit
2025-07-26 02:35:00,2025-07-26 11:00:00,LONG,117519.1,118031.4,101,0.013437165533091669,33.80775479909641,5065.784880605598,ml_exit
2025-07-26 11:55:00,2025-07-26 21:55:00,SHORT,117764.0,118017.0,120,-0.01259345810264597,-31.897874825462008,5033.887005780136,max_hold
2025-07-26 22:00:00,2025-07-27 08:00:00,LONG,118059.9,118101.3,120,-0.002597322206777789,-6.537313253261449,5027.349692526875,max_hold
2025-07-27 08:05:00,2025-07-27 16:00:00,SHORT,118104.2,118998.7,95,-0.034295281624192875,-86.20718676425432,4941.14250576262,stop_loss
2025-07-27 16:05:00,2025-07-27 16:10:00,LONG,118777.8,119176.8,1,0.009436854361673646,23.314421103578514,4964.456926866199,ml_exit
2025-07-27 16:40:00,2025-07-28 02:30:00,LONG,119336.6,119775.1,118,0.010697921677004372,26.55468568623821,4991.011612552437,ml_exit
2025-07-28 02:35:00,2025-07-28 09:40:00,LONG,119659.7,118746.6,85,-0.03452322544682934,-86.15290955394552,4904.858702998492,stop_loss
2025-07-28 09:50:00,2025-07-28 14:30:00,LONG,118978.5,117986.6,56,-0.03734720138512401,-91.59137287323142,4813.267330125261,stop_loss
2025-07-28 14:35:00,2025-07-28 14:55:00,SHORT,118195.2,117987.9,4,0.00301551332033798,7.257235874170175,4820.524565999431,ml_exit
2025-07-28 17:00:00,2025-07-28 17:05:00,SHORT,118026.1,117957.3,1,-0.0016683123478619423,-4.02107032831434,4816.503495671116,ml_exit
2025-07-28 17:10:00,2025-07-28 17:15:00,SHORT,117843.9,117698.6,1,0.0009319481110176553,2.244365667250315,4818.747861338366,ml_exit
2025-07-28 17:20:00,2025-07-28 17:45:00,SHORT,117830.0,117732.3,5,-0.0006833573792753259,-1.6464634549563837,4817.10139788341,ml_exit
2025-07-28 18:00:00,2025-07-28 18:05:00,SHORT,117579.4,117540.2,1,-0.0026664330656561578,-6.422239223967412,4810.679158659443,ml_exit
2025-07-28 18:15:00,2025-07-28 20:25:00,SHORT,117523.4,117502.2,26,-0.003278441569934257,-7.8857652666827365,4802.79339339276,ml_exit
2025-07-28 20:30:00,2025-07-29 00:40:00,SHORT,117802.9,117693.0,50,-0.00026834313926077597,-0.6443983282019641,4802.148995064558,ml_exit
2025-07-29 00:45:00,2025-07-29 02:15:00,SHORT,117861.7,117479.5,18,0.008971134813090158,21.54036301363479,4823.689358078193,ml_exit
2025-07-29 02:20:00,2025-07-29 03:45:00,SHORT,117661.7,118623.7,17,-0.036703929995912016,-88.52417826046388,4735.16517981773,stop_loss
2025-07-29 03:50:00,2025-07-29 03:55:00,LONG,118678.0,118762.4,1,-0.0011553278619459654,-2.7353341315799002,4732.42984568615,ml_exit
2025-07-29 04:00:00,2025-07-29 04:10:00,LONG,118736.9,118763.0,2,-0.003120745109565575,-7.38435364864361,4725.045492037506,ml_exit
2025-07-29 05:55:00,2025-07-29 12:25:00,LONG,118796.2,118932.3,78,0.000582638165194032,1.3764959179695322,4726.421987955476,ml_exit
