window,side,entry_price,exit_price,size,pnl_pct,leveraged_pnl_pct,net_pnl,exit_reason,hold_time
1,SHORT,120114.5,120177.5,8273.237197641181,-0.052449954002222875,-0.2097998160088915,-50.4501852091951,ML_EXIT,1
1,SHORT,120177.5,120136.6,8294.45685469702,0.03403299286471609,0.13613197145886435,-21.88641978068412,ML_EXIT,1
1,SHORT,120136.6,120109.4,8271.773724103528,0.022640893782587188,0.09056357513034875,-25.59588088517317,ML_EXIT,1
1,SHORT,120109.4,120095.9,8249.726342649918,0.011239753091764676,0.0449590123670587,-29.289909883959197,ML_EXIT,1
1,SHORT,120095.9,120034.7,8216.162060051425,0.050959275046023295,0.20383710018409318,-16.117061750571228,ML_EXIT,1
1,SHORT,120034.7,119968.7,8185.9037929186625,0.05498410043095871,0.21993640172383483,-14.739832920954424,ML_EXIT,1
1,SHORT,119968.7,119911.5,8194.151859202566,0.047679102966021215,0.19071641186408486,-17.149015028244936,ML_EXIT,1
1,SHORT,119911.5,119950.8,8176.1153560145585,-0.032774170951078846,-0.13109668380431538,-43.423077519808714,ML_EXIT,1
1,SHORT,119950.8,119829.7,8139.450617586475,0.10095805947105464,0.40383223788421857,0.31192311013440843,ML_EXIT,1
1,SHORT,119829.7,119771.7,8125.337463836034,0.04840202387221198,0.19360809548884791,-16.770038739569337,ML_EXIT,1
1,SHORT,119771.7,119804.0,8107.669048352201,-0.026967973235750106,-0.10787189294300042,-41.17657226942007,ML_EXIT,1
1,SHORT,119804.0,119886.1,8049.626847573934,-0.06852859670796119,-0.27411438683184475,-54.263692665774585,ML_EXIT,1
1,SHORT,119886.1,119921.6,8011.8347918315185,-0.029611439524682176,-0.1184457580987287,-41.537017624128616,ML_EXIT,1
1,SHORT,119921.6,119831.3,7987.159878059859,0.07529919547437902,0.3011967818975161,-7.891570994513572,ML_EXIT,1
1,SHORT,119831.3,119837.2,7962.966079464891,-0.004923588411370134,-0.019694353645480535,-33.42011901821904,ML_EXIT,1
1,SHORT,119837.2,119832.0,7917.750404124137,0.0043392202087474425,0.01735688083498977,-30.296727114040802,ML_EXIT,1
1,SHORT,119832.0,119832.6,7913.076338580112,-0.000500700981378781,-0.002002803925515124,-31.81078875785854,ML_EXIT,1
1,SHORT,119832.6,119753.9,7882.992764205717,0.0656749498884374,0.2626997995537496,-10.823364866417865,ML_EXIT,1
1,SHORT,119753.9,119697.6,7875.299757149687,0.047013082663686416,0.18805233065474566,-16.691514289231236,ML_EXIT,1
1,SHORT,119697.6,119610.6,7853.876163134455,0.07268316156714921,0.29073264626859685,-8.581722648798479,ML_EXIT,1
1,SHORT,119610.6,119619.3,7821.577054970041,-0.0072736028412173255,-0.029094411364869302,-33.56195002347338,ML_EXIT,1
1,SHORT,119619.3,119770.0,7797.741543281723,-0.12598301444666293,-0.5039320577866517,-70.4862855930711,ML_EXIT,1
1,SHORT,119770.0,119877.6,7741.854190896014,-0.0898388578108089,-0.3593554312432356,-58.78819027750094,ML_EXIT,1
1,SHORT,119877.6,119711.8,7681.639434546059,0.13830774056204237,0.5532309622481695,11.77065002198977,ML_EXIT,1
1,SHORT,119711.8,119649.5,7690.451711327617,0.052041653370848075,0.2081666134833923,-14.752853956264179,ML_EXIT,1
1,SHORT,119649.5,119388.0,7682.634253469114,0.2185550294819452,0.8742201179277808,36.43259721676131,ML_EXIT,1
1,SHORT,119388.0,119444.2,7645.454838897823,-0.0470734077126655,-0.188293630850662,-44.977723866799636,ML_EXIT,1
1,SHORT,119444.2,119550.6,7672.7259846591105,-0.08907925206917433,-0.3563170082766973,-58.03013162044255,ML_EXIT,1
1,SHORT,119550.6,119468.2,7616.540183991234,0.06892479000524357,0.2756991600209743,-9.467423426041137,ML_EXIT,1
1,SHORT,119468.2,119206.3,7586.137143438414,0.21922151668811798,0.8768860667524719,36.177231041791785,ML_EXIT,1
1,SHORT,119206.3,119174.3,7572.903626260468,0.026844218803871944,0.10737687521548778,-22.16006722808302,ML_EXIT,1
1,SHORT,119174.3,119189.9,7522.882290782465,-0.013090070594072101,-0.052360282376288404,-34.03053157341935,ML_EXIT,1
1,SHORT,119189.9,119016.7,7514.334483560831,0.14531432612998008,0.5812573045199203,13.620280137513237,ML_EXIT,1
1,SHORT,119016.7,118782.5,7335.946331538805,0.19677910746978963,0.7871164298791585,28.39865353650412,ML_EXIT,1
1,SHORT,118782.5,118398.6,6574.33460346356,0.32319575695072433,1.2927830278028973,58.69454353069558,ML_EXIT,18
1,SHORT,118398.6,117604.7,7533.788308990753,0.6705315772314949,2.6821263089259797,171.93056505826763,ML_EXIT,2
1,SHORT,117604.7,117524.1,7442.723959635258,0.068534675910054,0.274138703640216,-9.367508860077184,ML_EXIT,5
1,SHORT,117524.1,117399.3,5115.903681808228,0.10619098550850667,0.4247639420340267,1.266899422279625,ML_EXIT,14
1,SHORT,117684.3,117729.6,4824.12517615876,-0.03849281509938276,-0.15397126039753103,-26.724267041521298,ML_EXIT,1
1,SHORT,117729.6,117679.8,6192.811061893457,0.042300322094021306,0.16920128837608522,-14.292928144153375,ML_EXIT,1
1,SHORT,117679.8,117562.8,6888.362578926746,0.099422330765348,0.397689323061392,-0.15916780555896537,ML_EXIT,1
1,SHORT,117562.8,117535.6,5630.308745363932,0.023136570411726405,0.09254628164690562,-17.310593592380865,ML_EXIT,1
1,SHORT,117535.6,117051.4,6461.8473391563075,0.4119602911798737,1.6478411647194948,80.63359109932375,ML_EXIT,60
1,LONG,116590.1,116495.9,6778.976500781685,-0.08079588232621092,-0.3231835293048437,-49.024441509098985,ML_EXIT,1
1,LONG,116495.9,116507.1,7023.010589711468,0.009614072254913385,0.03845628901965354,-25.391253108585556,ML_EXIT,1
1,LONG,116507.1,116521.8,7308.665824482293,0.012617256802372636,0.05046902720949054,-25.546050754320465,ML_EXIT,1
1,LONG,116521.8,116660.9,7267.896785824462,0.11937680331061765,0.4775072132424706,5.6331442600316315,ML_EXIT,1
1,LONG,116660.9,116714.8,5669.520294999967,0.046202283712888155,0.18480913485155262,-12.200289772577236,ML_EXIT,1
1,LONG,116714.8,116757.4,5548.32924576273,0.03649922717598048,0.14599690870392193,-14.092927799521709,ML_EXIT,1
1,LONG,116757.4,117034.8,4550.079454996552,0.23758665403649684,0.9503466161459874,25.04120831252731,ML_EXIT,1
1,LONG,116544.0,116887.9,6503.266096944606,0.29508168588687034,1.1803267435474813,50.746724558515226,ML_EXIT,1
1,SHORT,117866.1,118060.0,5411.028726242097,-0.16450870945928828,-0.6580348378371531,-57.25056900901734,ML_EXIT,1
1,SHORT,118060.0,117772.0,6721.9083761988295,0.2439437574114857,0.9757750296459428,38.70306994583191,ML_EXIT,1
1,SHORT,117772.0,117593.4,7207.776032402114,0.15164894881636198,0.6065957952654479,14.890962215093495,ML_EXIT,1
1,SHORT,117593.4,117760.0,6415.345996752478,-0.1416746177931804,-0.5666984711727217,-62.01705167104661,ML_EXIT,1
1,SHORT,117760.0,118030.8,7217.736155531499,-0.22995923913043725,-0.919836956521749,-95.26234920493684,ML_EXIT,1
1,SHORT,118030.8,117664.9,7348.67913797898,0.3100038295089152,1.2400153180356608,61.73003043231439,ML_EXIT,1
1,SHORT,117664.9,118300.3,6959.880338839001,-0.540008107770464,-2.160032431081856,-178.1751938387682,ML_EXIT,1
1,SHORT,118300.3,118266.3,7312.163335056634,0.02874041739539122,0.11496166958156488,-20.842468287714397,ML_EXIT,1
1,SHORT,118266.3,118050.0,7400.197677838003,0.18289233703937885,0.7315693481575154,24.53678720277506,ML_EXIT,1
1,SHORT,118050.0,118086.2,7406.2804476375995,-0.03066497246929021,-0.12265988987716084,-38.709657231616376,ML_EXIT,1
1,SHORT,118086.2,118055.2,7352.1582400635025,0.026252009125537108,0.10500803650214843,-21.688275951832416,ML_EXIT,1
1,SHORT,118055.2,118367.7,7324.358741381278,-0.2647066795871762,-1.0588267183487048,-106.849702266979,ML_EXIT,1
1,SHORT,118367.7,118390.3,7234.755468736981,-0.01909304649833174,-0.07637218599332696,-34.46436277769413,ML_EXIT,1
1,SHORT,118390.3,117946.2,7185.276817878674,0.3751151910249453,1.5004607640997811,79.07115217271209,ML_EXIT,1
1,SHORT,117946.2,117760.2,6712.415533773382,0.15769901870513844,0.6307960748205538,15.491991577594089,ML_EXIT,1
1,SHORT,117760.2,117115.7,6076.58650307845,0.5472986628759123,2.1891946515036493,108.72196070707226,ML_EXIT,21
1,LONG,117115.7,116748.3,4799.985262493538,-0.31370687277623255,-1.2548274911049302,-79.43147569272821,ML_EXIT,2
1,LONG,116748.3,116912.8,7271.922286525972,0.14090140927105577,0.5636056370842231,11.897274785140414,ML_EXIT,1
1,LONG,116912.8,116901.3,6829.980279415303,-0.009836390882777591,-0.039345563531110364,-30.00721534766087,ML_EXIT,1
1,LONG,116901.3,117186.0,6703.744409081302,0.2435387801504321,0.9741551206017284,38.48989179679238,ML_EXIT,21
1,LONG,117167.2,117148.4,4971.730745828962,-0.016045446165823637,-0.06418178466329455,-23.077868504642602,ML_EXIT,1
1,LONG,117148.4,116852.5,6404.43701670132,-0.25258560936384467,-1.0103424374553787,-90.32449312663994,ML_EXIT,1
1,LONG,116852.5,116649.3,7284.364546443128,-0.17389443957125186,-0.6955777582850075,-79.80587780322948,ML_EXIT,1
1,LONG,116649.3,116306.4,7278.157891663438,-0.2939580434687638,-1.1758321738750552,-114.69155372225885,ML_EXIT,1
1,LONG,116306.4,116414.5,7122.233217279561,0.09294415440595344,0.37177661762381375,-2.010135114636565,ML_EXIT,1
1,LONG,116414.5,116642.0,7182.876785787509,0.1954223915405727,0.7816895661622908,27.41629124164424,ML_EXIT,1
1,LONG,116642.0,116876.5,7231.166442977452,0.20104250612986746,0.8041700245194698,29.22620718562564,ML_EXIT,1
1,LONG,116876.5,116740.0,7194.888675226029,-0.11678994494188309,-0.46715977976753237,-62.391180790609155,ML_EXIT,1
1,LONG,116740.0,116917.0,7171.168948400106,0.15161898235394894,0.6064759294157958,14.806737736186065,ML_EXIT,1
1,LONG,116917.0,117004.4,7202.557679631293,0.07475388523481973,0.2990155409392789,-7.2734639113120885,ML_EXIT,1
1,LONG,117004.4,117076.8,7154.83667984929,0.06187801484389368,0.24751205937557472,-10.910263108143187,ML_EXIT,1
1,LONG,117076.8,117078.9,7158.176235193511,0.0017936943954662827,0.007174777581865131,-28.11912171698098,ML_EXIT,1
1,LONG,117078.9,117011.7,7121.73106155238,-0.05739719112495684,-0.22958876449982735,-44.83761860142807,ML_EXIT,1
1,LONG,117011.7,116899.9,7086.99872183253,-0.09554600095546249,-0.38218400382184997,-55.433370353233016,ML_EXIT,1
1,LONG,116899.9,116663.0,7052.1079745591305,-0.2026520125337953,-0.8106080501351812,-85.37338684423791,ML_EXIT,1
1,LONG,116663.0,116638.5,7010.945945372645,-0.02100066002074351,-0.08400264008297403,-33.93316347039383,ML_EXIT,1
1,LONG,116638.5,116516.1,6986.443299495185,-0.10493962113709811,-0.41975848454839243,-57.27196171577443,ML_EXIT,1
1,LONG,116516.1,116436.7,6932.504275560184,-0.0681450889619621,-0.2725803558478484,-46.62666192572999,ML_EXIT,1
1,LONG,116436.7,116494.1,6888.44606975845,0.04929717176801535,0.1971886870720614,-13.970547914410096,ML_EXIT,1
1,LONG,116494.1,116438.6,6873.678554317755,-0.0476418977441776,-0.1905675909767104,-40.59371784971714,ML_EXIT,1
1,LONG,116438.6,116443.1,6838.82578664081,0.0038646977892211,0.0154587911568844,-26.298103350623283,ML_EXIT,1
1,LONG,116443.1,116555.0,6815.091367991226,0.09609843777775942,0.3843937511110377,-1.063580120898898,ML_EXIT,1
1,LONG,116555.0,116602.7,6807.8297810302465,0.04092488524730564,0.16369954098922257,-16.086933021246878,ML_EXIT,1
1,LONG,116602.7,116418.9,6791.4990579877085,-0.15762928302689638,-0.6305171321075855,-69.98756131948862,ML_EXIT,1
1,LONG,116418.9,116462.8,6711.163824192942,0.03770865383542426,0.15083461534169704,-16.721897157599223,ML_EXIT,1
1,LONG,116462.8,116541.0,6701.622088657332,0.0671459040998474,0.2685836163993896,-8.807029391493156,ML_EXIT,1
1,LONG,116541.0,116607.8,6687.319759322019,0.057318883483068545,0.22927553393227418,-11.416890953344044,ML_EXIT,1
1,LONG,116607.8,116420.1,6654.979201569198,-0.16096693360135178,-0.6438677344054071,-69.46918061657145,ML_EXIT,1
1,LONG,116420.1,116579.6,6615.752729461777,0.13700383353046425,0.548015334121857,9.79232850718872,ML_EXIT,1
1,LONG,116579.6,116569.5,6592.96351305025,-0.008663608384319229,-0.034654433537276916,-28.656608210967917,ML_EXIT,1
1,LONG,116569.5,116569.8,6571.367969311533,0.0002573571989267436,0.0010294287957069745,-26.217824323098174,ML_EXIT,1
1,LONG,116569.8,116412.9,6527.65674874948,-0.1345974686411135,-0.538389874564454,-61.25486997658837,ML_EXIT,1
1,LONG,116412.9,116612.1,6516.478056687515,0.17111505683649464,0.6844602273459786,18.536788295004104,ML_EXIT,1
1,LONG,116612.1,116663.1,6515.131767714493,0.043734741077469656,0.17493896430987863,-14.663023032994353,ML_EXIT,1
1,LONG,116663.1,116956.8,6475.314179521955,0.2517505535169193,1.007002214067677,39.305300437536516,ML_EXIT,1
1,LONG,116956.8,117040.0,6532.872774142752,0.07113737721962048,0.2845495088784819,-7.54223370209175,ML_EXIT,1
1,LONG,117040.0,117119.8,6528.645054405492,0.06818181818182067,0.2727272727272827,-8.309184614697251,ML_EXIT,1
1,LONG,117119.8,117152.8,6445.381519154682,0.028176277623424905,0.11270511049369962,-18.51725171371495,ML_EXIT,1
1,LONG,117152.8,117292.3,6270.573042219261,0.11907525897801846,0.47630103591207384,4.7845121888365405,ML_EXIT,1
1,LONG,117292.3,117471.8,6157.114575559024,0.15303647383502583,0.6121458953401033,13.06206584343569,ML_EXIT,1
1,LONG,117471.8,117504.9,5922.903453509596,0.028176975240007618,0.11270790096003047,-17.016033655698564,ML_EXIT,1
1,LONG,117504.9,117441.5,6339.777123551874,-0.05395519676200242,-0.2158207870480097,-39.041665379346824,ML_EXIT,1
1,LONG,117441.5,117445.6,6289.507234155663,0.003491099824172733,0.013964399296690933,-24.279737032650893,ML_EXIT,1
1,LONG,117445.6,117447.3,6244.57405494208,0.001447478662459121,0.005789914649836484,-24.616740711741343,ML_EXIT,28
1,LONG,117447.3,117674.9,6344.082993073859,0.19378904410743478,0.7751561764297391,23.80021918634524,ML_EXIT,20
1,LONG,117674.9,117446.8,6400.009331278604,-0.1938391279703584,-0.7753565118814336,-75.22292643620247,ML_EXIT,2
1,LONG,117446.8,117487.9,6288.428156592189,0.034994567753222114,0.13997827101288846,-16.35127961888336,ML_EXIT,1
1,LONG,117487.9,117536.3,6317.47233026131,0.04119573164556413,0.16478292658225652,-14.859773529216376,ML_EXIT,1
1,LONG,117536.3,117264.1,6342.393593181699,-0.23158802854947544,-0.9263521141979018,-84.12247151391773,ML_EXIT,1
1,LONG,117264.1,117269.8,6262.092847293786,0.004860822707032322,0.01944329082812929,-23.830814464948332,ML_EXIT,1
1,LONG,117269.8,117369.8,6237.861709648786,0.08527344636044404,0.34109378544177615,-3.6744882025310055,ML_EXIT,1
1,LONG,117369.8,117165.6,6245.194625900871,-0.1739800187100916,-0.6959200748403664,-68.44234161809936,ML_EXIT,1
1,LONG,117165.6,117210.9,6174.245865229432,0.03866322538354974,0.15465290153419897,-15.148333082485104,ML_EXIT,1
1,LONG,117210.9,117128.7,6151.899972373196,-0.07012999644230793,-0.2805199857692317,-41.86490881653144,ML_EXIT,1
1,LONG,117128.7,117227.3,6152.263039153919,0.08418090527770378,0.3367236211108151,-3.8929292709143155,ML_EXIT,1
1,LONG,117227.3,117275.0,6156.50506889864,0.040690180529618175,0.1627607221184727,-14.60564816819476,ML_EXIT,1
1,LONG,117275.0,117344.8,6138.452343707747,0.0595182263909639,0.2380729055638556,-9.939817523513362,ML_EXIT,1
1,LONG,117344.8,117438.0,6114.416499386962,0.07942405628540598,0.31769622514162393,-5.0323955895588455,ML_EXIT,1
1,LONG,117438.0,117341.2,6110.494250848307,-0.08242647184046298,-0.3297058873618519,-44.588636295347584,ML_EXIT,1
1,LONG,117341.2,117257.5,6041.962859839119,-0.07133044489062418,-0.2853217795624967,-41.40688739155456,ML_EXIT,1
1,LONG,117257.5,117392.1,6009.535652158939,0.1147900987143729,0.4591603948574916,3.555265020918963,ML_EXIT,3
1,LONG,117392.1,117423.5,5994.6391304124,0.026747966856367825,0.1069918674254713,-17.564780170603342,ML_EXIT,1
1,LONG,117423.5,117439.0,5972.489922470285,0.01320008345859219,0.05280033383436876,-20.7364650725928,ML_EXIT,3
1,LONG,117439.0,117490.6,5946.687039133574,0.04393770382922693,0.17575081531690773,-13.335397200912162,ML_EXIT,2
1,LONG,117490.6,117490.7,5958.876428863064,8.511319202665477e-05,0.0003404527681066191,-23.815218555702135,ML_EXIT,1
1,LONG,117490.7,117434.1,5936.940453041851,-0.048174025688834325,-0.1926961027553373,-35.18801468808412,ML_EXIT,1
1,LONG,117434.1,117293.5,5916.286465601465,-0.11972672332823756,-0.4789068933129502,-51.99864957431238,ML_EXIT,1
1,LONG,117293.5,117339.1,5874.731325958393,0.03887683460720826,0.15550733842883305,-14.363286978990784,ML_EXIT,1
1,LONG,117339.1,117448.7,5828.502854045237,0.09340450029017716,0.37361800116070865,-1.537675555302279,ML_EXIT,1
1,LONG,117448.7,117543.7,5842.813288672291,0.08088637847843357,0.32354551391373426,-4.467092872834442,ML_EXIT,1
1,LONG,117543.7,117628.6,5843.099126925124,0.07222845631029884,0.28891382524119535,-6.490875307466229,ML_EXIT,1
1,LONG,117628.6,117617.3,5824.258223111729,-0.009606507260991723,-0.03842602904396689,-25.53506404885546,ML_EXIT,1
1,LONG,117617.3,117569.4,5801.429310346463,-0.040725301465013,-0.162901205860052,-32.656315545058746,ML_EXIT,1
1,LONG,117569.4,117565.1,5795.316440779352,-0.0036574142591425654,-0.014629657036570261,-24.029100682587398,ML_EXIT,1
1,LONG,117565.1,117866.5,5743.068809072574,0.25636859918461696,1.0254743967384679,35.921424987821794,ML_EXIT,3
1,LONG,117866.5,117855.3,5374.7266604611705,-0.009502275879912519,-0.038009103519650075,-23.5417920621176,ML_EXIT,5
1,LONG,117855.3,117947.5,5580.268561298803,0.07823152628689341,0.31292610514757363,-4.858957179548323,ML_EXIT,2
1,LONG,117947.5,117968.2,5460.615700484737,0.017550181224694962,0.07020072489877985,-18.00907099626208,ML_EXIT,1
1,LONG,117968.2,117813.6,4506.708729982782,-0.13105226662777875,-0.524209066511115,-41.65141068374879,ML_EXIT,2
1,LONG,117813.6,117872.5,5622.800323226669,0.049994228170596754,0.19997691268238701,-11.246898800222706,ML_EXIT,1
1,LONG,117872.5,117883.7,5615.5063745634525,0.009501792190712075,0.0380071687628483,-20.327730513584978,ML_EXIT,1
1,LONG,117883.7,117820.7,5416.9096434557405,-0.0534425030771854,-0.2137700123087416,-33.24736698539171,ML_EXIT,1
1,LONG,117820.7,117755.3,5523.765392561689,-0.055508072859857545,-0.22203229143943018,-34.35960444508971,ML_EXIT,1
1,LONG,117755.3,118270.6,5566.726148308878,0.4376023839266707,1.750409535706683,75.17360073344042,ML_EXIT,6
1,LONG,118270.6,118232.5,5441.08542426016,-0.032214261194249305,-0.12885704477699722,-28.77556357853422,ML_EXIT,1
1,LONG,118232.5,118248.7,5551.521467599978,0.01370181633645325,0.054807265345813,-19.163448768922617,ML_EXIT,1
1,LONG,118248.7,118274.9,5506.947822271703,0.022156691786038317,0.08862676714415327,-17.14716146589205,ML_EXIT,1
1,LONG,118274.9,118281.2,5351.992492913126,0.005326573939189896,0.021306295756759585,-20.26765862223286,ML_EXIT,1
1,LONG,118281.2,118135.4,5352.0035828339805,-0.12326557390354756,-0.49306229561419024,-47.79672605821086,ML_EXIT,1
1,LONG,118135.4,118074.1,5394.942128252795,-0.05188961141198012,-0.20755844564792048,-32.77742653801752,ML_EXIT,1
1,LONG,118074.1,118143.3,5378.3951400107135,0.05860726442123809,0.23442905768495237,-8.905059514742463,ML_EXIT,1
1,LONG,118143.3,118200.0,5307.304624289279,0.047992564961362255,0.19197025984544902,-11.040772019119457,ML_EXIT,1
1,LONG,118200.0,118248.6,5145.886526934811,0.04111675126904046,0.16446700507616183,-12.12026065227184,ML_EXIT,1
1,LONG,118248.6,118288.2,5169.309345469365,0.03348876857737958,0.1339550743095183,-13.752685206865099,ML_EXIT,1
1,LONG,118288.2,118302.6,5220.8320258757785,0.012173657220254203,0.04869462888101681,-18.34106332400163,ML_EXIT,1
1,LONG,118302.6,118172.3,5221.028514878315,-0.11014128176388592,-0.4405651270555437,-43.88614496969308,ML_EXIT,1
1,LONG,118172.3,118190.5,5366.1882296502035,0.015401240392204509,0.061604961568818034,-18.15891472201437,ML_EXIT,1
1,LONG,118190.5,118204.6,5302.808830545059,0.011929892842492266,0.047719571369969065,-18.680757677675267,ML_EXIT,1
1,LONG,118204.6,118199.4,5346.920627404744,-0.004399151978866847,-0.01759660791546739,-22.32855916797464,ML_EXIT,1
1,LONG,118199.4,118240.5,5275.6304999114145,0.03477175011041158,0.13908700044164632,-13.764805782934243,ML_EXIT,1
1,LONG,118240.5,118182.1,5302.6863741648995,-0.04939086015366493,-0.19756344061465972,-31.68691514246452,ML_EXIT,2
1,LONG,118182.1,118735.9,5232.223091247068,0.46859888257188553,1.8743955302875421,77.14366339201943,ML_EXIT,33
1,LONG,118735.9,118682.1,5204.801308494366,-0.04531064320057233,-0.1812425728022893,-30.25252103473987,ML_EXIT,1
1,LONG,118682.1,118815.6,5008.2096771562565,0.11248537058242143,0.4499414823296857,2.501174150950604,ML_EXIT,7
1,LONG,118815.6,118899.9,5253.2717122273625,0.07095027925624948,0.28380111702499794,-6.104243049249961,ML_EXIT,1
1,LONG,118899.9,118890.2,5105.1416810159535,-0.008158122925248121,-0.032632491700992486,-22.086501659445254,ML_EXIT,1
1,LONG,118890.2,118498.4,5018.012204881672,-0.3295477676040606,-1.3181910704162425,-86.2190376166741,ML_EXIT,15
