threshold,avg_return,win_windows,avg_trades,avg_long,avg_short,overall_wr,long_wr,short_wr,avg_pnl_long,avg_pnl_short
0.5,4.202560968674815,92.07920792079209,13.336633663366337,10.247524752475247,3.089108910891089,73.99323215551084,74.46495075647921,71.72402954581172,0.40445197738414806,0.3827395310831874
0.6,4.461545400189339,92.07920792079209,13.188118811881187,10.435643564356436,2.7524752475247523,74.92504955011708,74.8284256835509,71.52522395096652,0.412819097819291,0.4253374078724688
0.7,4.547826101737226,92.07920792079209,13.138613861386139,10.564356435643564,2.5742574257425743,75.53320956637398,74.84633132026842,72.38802451673737,0.41288570520403417,0.46527214961375807
0.8,4.540790580489241,89.10891089108911,13.138613861386139,10.564356435643564,2.5742574257425743,74.76767559539446,74.84633132026842,69.54974068835455,0.41288570520403417,0.46223589212972255
0.9,4.535161032321373,89.10891089108911,13.138613861386139,10.564356435643564,2.5742574257425743,74.76767559539446,74.84633132026842,69.54974068835455,0.41288570520403417,0.4607493050052257
