entry_threshold,total_trades,trades_per_day,total_return,win_rate,long_pct,short_pct,ml_exit_pct,sl_exit_pct,mh_exit_pct,market_change,leveraged_market,outperformance,avg_trade,best_trade,worst_trade,avg_hold,distance_from_target
0.75,330,24.170905391658188,7.8505124017482375,67.57575757575758,95.45454545454545,4.545454545454546,85.15151515151516,13.636363636363635,1.2121212121212122,-1.350299840125753,-5.401199360503012,13.25171176225125,0.013764643729734138,6.216705843875289,-4.738439755093098,11.342424242424242,18.670905391658188
0.8,326,23.87792472024415,55.28519514871174,70.5521472392638,93.86503067484662,6.134969325153374,86.80981595092024,11.96319018404908,1.2269938650306749,-1.350299840125753,-5.401199360503012,60.68639450921476,0.1620101662274554,9.924405188191306,-4.738439755093098,11.319018404907975,18.37792472024415
0.85,332,24.317395727365206,22.12668342966679,70.78313253012048,93.07228915662651,6.927710843373494,86.74698795180723,12.048192771084338,1.2048192771084338,-1.350299840125753,-5.401199360503012,27.527882790169805,0.07615896195087164,6.216705843875289,-4.738439755093098,10.960843373493976,18.817395727365206
0.9,327,23.95116988809766,63.756598092650506,72.78287461773701,87.1559633027523,12.844036697247708,87.76758409785933,11.009174311926607,1.2232415902140672,-1.350299840125753,-5.401199360503012,69.15779745315352,0.17115659185476728,6.459406932407799,-4.738439755093098,10.65749235474006,18.45116988809766
