entry_time,exit_time,side,entry_price,exit_price,entry_prob,hold_time,pnl_pct,pnl_dollars,balance,exit_reason,position_size_pct,hold_bin
2025-07-16 09:15:00,2025-07-16 10:35:00,SHORT,119091.5,118911.4,0.7795523,16,0.0020491302905750897,9.17160806170358,10212.714212113317,ml_exit,0.4386568665504455,10-20
2025-07-16 10:35:00,2025-07-16 10:40:00,SHORT,118911.4,118816.0,0.82167166,1,-0.0007908880056918285,-4.563690246369176,10208.150521866948,ml_exit,0.5650150179862976,0-5
2025-07-16 10:40:00,2025-07-16 10:45:00,SHORT,118816.0,118904.0,0.7392564,1,-0.006962563964449232,-22.585412274500502,10185.565109592448,ml_exit,0.3177691698074341,0-5
2025-07-16 10:45:00,2025-07-16 10:50:00,SHORT,118904.0,118793.7,0.804487,1,-0.00028944358474053324,-1.5137582203272344,10184.05135137212,ml_exit,0.5134609937667847,0-5
2025-07-16 11:05:00,2025-07-16 11:15:00,SHORT,118834.1,118793.8,0.7778219,2,-0.0026434870125661607,-11.669507256966869,10172.381844115152,ml_exit,0.4334657192230225,0-5
2025-07-16 11:15:00,2025-07-16 12:30:00,LONG,118793.8,118978.3,0.71659786,15,0.002212445430653788,8.248271322448561,10180.630115437601,ml_exit,0.36649471521377563,10-20
2025-07-16 12:30:00,2025-07-16 12:55:00,SHORT,118978.3,118605.2,0.84978676,5,0.00854346380810638,56.47995940294408,10237.110074840546,ml_exit,0.6493602991104126,5-10
2025-07-16 12:55:00,2025-07-16 14:45:00,LONG,118605.2,119012.6,0.87239695,22,0.009739701126089201,75.3772762324515,10312.487351072998,ml_exit,0.7559924125671387,20-50
2025-07-16 15:00:00,2025-07-16 15:05:00,SHORT,119299.9,119641.1,0.8550298,1,-0.015440076647172769,-105.89926954192228,10206.588081531076,ml_exit,0.66508948802948,0-5
2025-07-16 15:05:00,2025-07-16 15:35:00,SHORT,119641.1,118636.4,0.8932533,6,0.029590463477852064,235.5013007427793,10442.089382273854,ml_exit,0.7797600030899048,5-10
2025-07-16 15:35:00,2025-07-16 16:55:00,LONG,118636.4,119269.6,0.8893296,16,0.01734926548681557,144.6264450483144,10586.715827322168,ml_exit,0.7983240485191344,10-20
2025-07-16 17:20:00,2025-07-16 17:50:00,SHORT,119499.7,119072.9,0.77567434,6,0.010286228333627714,46.501690111056135,10633.217517433224,ml_exit,0.4270230531692505,5-10
2025-07-16 18:30:00,2025-07-16 19:10:00,SHORT,119587.4,119221.8,0.85579246,8,0.008228713058398838,58.39398583258781,10691.611503265813,ml_exit,0.6673774123191833,5-10
2025-07-16 20:25:00,2025-07-16 21:35:00,SHORT,119598.6,119614.7,0.784148,14,-0.004538467841596516,-21.954180191026254,10669.657323074787,ml_exit,0.4524439573287964,10-20
2025-07-16 21:35:00,2025-07-16 21:40:00,SHORT,119614.7,119372.4,0.79748434,1,0.004102683031433525,21.556748665211856,10691.21407174,ml_exit,0.49245303869247437,0-5
2025-07-16 21:40:00,2025-07-16 21:45:00,SHORT,119372.4,119471.7,0.7389229,1,-0.007327402314102855,-24.81528876061659,10666.398782979382,ml_exit,0.31676870584487915,0-5
2025-07-16 21:45:00,2025-07-16 21:50:00,SHORT,119471.7,119503.2,0.7284805,1,-0.005054643066098499,-15.389536590993128,10651.009246388388,ml_exit,0.2854415774345398,0-5
2025-07-16 21:50:00,2025-07-16 21:55:00,SHORT,119503.2,119287.4,0.72542596,1,0.0032232375367355157,9.484822756547105,10660.494069144936,ml_exit,0.27627789974212646,0-5
2025-07-17 05:40:00,2025-07-17 07:00:00,SHORT,118554.0,118177.1,0.7240461,16,0.00871656797746155,25.2878911254614,10685.781960270397,ml_exit,0.2721383571624756,10-20
2025-07-17 07:00:00,2025-07-17 07:40:00,LONG,118177.1,118547.5,0.7939023,8,0.00853711590485785,51.064142540857205,10736.846102811254,ml_exit,0.5597557425498962,5-10
2025-07-17 07:50:00,2025-07-17 08:40:00,LONG,118340.8,118403.5,0.65770346,10,-0.00188069710530951,-4.427437512199465,10732.418665299056,ml_exit,0.21925871074199674,10-20
2025-07-17 11:25:00,2025-07-17 12:05:00,LONG,118185.7,117783.4,0.65737355,8,-0.017615860463660253,-41.297291569071625,10691.121373729984,ml_exit,0.21843393146991727,5-10
2025-07-17 12:05:00,2025-07-17 12:20:00,LONG,117783.4,117665.1,0.9027694,3,-0.008017544068178992,-71.30959996001218,10619.811773769972,ml_exit,0.8319234848022461,0-5
2025-07-17 12:20:00,2025-07-17 12:25:00,LONG,117665.1,117496.1,0.88758695,1,-0.009745118986003496,-82.16874435455516,10537.643029415418,ml_exit,0.7939674258232117,0-5
2025-07-17 12:25:00,2025-07-17 12:45:00,LONG,117496.1,118195.2,0.89100516,4,0.019799938891588445,167.44006279871465,10705.083092214132,ml_exit,0.8025129437446594,0-5
2025-07-17 12:45:00,2025-07-17 12:50:00,LONG,118195.2,118056.5,0.7904895,1,-0.008693930041152164,-51.301977859795436,10653.781114354337,ml_exit,0.5512237548828125,0-5
2025-07-17 12:50:00,2025-07-17 13:50:00,LONG,118056.5,118367.6,0.8941799,12,0.006540715674274803,56.47485398898902,10710.255968343326,ml_exit,0.8104497194290161,10-20
2025-07-17 13:50:00,2025-07-17 13:55:00,LONG,118367.6,118297.7,0.81974214,1,-0.006362132880957584,-42.54362410731114,10667.712344236015,ml_exit,0.6243554353713989,0-5
2025-07-17 13:55:00,2025-07-17 14:00:00,LONG,118297.7,118366.0,0.7787292,1,-0.0016905721751140418,-9.41083742235253,10658.301506813663,ml_exit,0.5218230485916138,0-5
2025-07-17 14:00:00,2025-07-17 14:05:00,LONG,118366.0,118360.0,0.8189893,1,-0.0042027609279691805,-27.883248774443633,10630.418258039219,ml_exit,0.6224732398986816,0-5
2025-07-17 14:05:00,2025-07-17 14:10:00,LONG,118360.0,118490.0,0.80349535,1,0.00039337614058803684,2.4410496953291725,10632.859307734549,ml_exit,0.583738386631012,0-5
2025-07-17 14:10:00,2025-07-17 14:15:00,LONG,118490.0,118390.4,0.7986904,1,-0.007362309055616705,-44.75607857073026,10588.103229163818,ml_exit,0.5717259645462036,0-5
2025-07-17 14:15:00,2025-07-17 14:20:00,LONG,118390.4,118512.0,0.7778719,1,0.00010844122496438298,0.5966895813098756,10588.69991874513,ml_exit,0.519679844379425,0-5
2025-07-17 14:20:00,2025-07-17 14:25:00,LONG,118512.0,118739.0,0.79426956,1,0.0036616713919265555,21.73864085907029,10610.4385596042,ml_exit,0.5606739521026611,0-5
2025-07-17 14:25:00,2025-07-17 14:30:00,LONG,118739.0,118834.1,0.7938813,1,-0.0007963348183829804,-4.729191495600361,10605.709368108599,ml_exit,0.5597032904624939,0-5
2025-07-17 14:30:00,2025-07-17 14:35:00,LONG,118834.1,118720.1,0.80309343,1,-0.007837282396214555,-48.43678406543785,10557.272584043161,ml_exit,0.5827336311340332,0-5
2025-07-17 14:35:00,2025-07-17 14:40:00,LONG,118720.1,118574.7,0.7943782,1,-0.008898917706437536,-52.69988829847667,10504.572695744684,ml_exit,0.5609456300735474,0-5
2025-07-17 14:40:00,2025-07-17 14:45:00,LONG,118574.7,118714.9,0.82700723,1,0.0007295080653797852,4.9237257767232645,10509.496421521408,ml_exit,0.6425181031227112,0-5
2025-07-17 14:45:00,2025-07-17 14:50:00,LONG,118714.9,118794.9,0.75689894,1,-0.0013044664149150613,-6.40562737426007,10503.090794147147,ml_exit,0.46724736690521246,0-5
2025-07-17 14:50:00,2025-07-17 14:55:00,LONG,118794.9,118789.9,0.765299,1,-0.00416835739581413,-21.3757893809491,10481.715004766198,ml_exit,0.4882475733757019,0-5
2025-07-17 14:55:00,2025-07-17 15:00:00,LONG,118789.9,118678.1,0.78154075,1,-0.007764629821221783,-43.04147970370119,10438.673525062497,ml_exit,0.5288519263267517,0-5
2025-07-17 15:00:00,2025-07-17 15:40:00,LONG,118678.1,119123.4,0.8085783,8,0.011008666299847683,68.54108994345638,10507.214615005953,ml_exit,0.5964457988739014,5-10
2025-07-17 15:40:00,2025-07-17 15:45:00,LONG,119123.4,118940.0,0.71232027,1,-0.010158319859909781,-37.97662299011631,10469.237992015836,ml_exit,0.3558007478713989,0-5
2025-07-17 15:45:00,2025-07-17 15:50:00,LONG,118940.0,119000.0,0.8486862,1,-0.0019821758870018497,-14.458152188440634,10454.779839827395,ml_exit,0.6967155933380127,0-5
2025-07-17 15:50:00,2025-07-17 17:05:00,LONG,119000.0,118972.2,0.8358951,15,-0.004934453781512703,-34.29291516453376,10420.486924662862,ml_exit,0.66473788022995,10-20
2025-07-17 17:05:00,2025-07-17 17:10:00,LONG,118972.2,118934.9,0.69169277,1,-0.005254074481265469,-16.656706462479246,10403.830218200383,ml_exit,0.30423200130462646,0-5
2025-07-17 17:10:00,2025-07-17 17:15:00,LONG,118934.9,118815.3,0.75409263,1,-0.008022368539427577,-38.412476003912055,10365.41774219647,ml_exit,0.4602316021919251,0-5
2025-07-17 17:15:00,2025-07-17 17:45:00,LONG,118815.3,119102.1,0.78452003,6,0.00565532216810471,31.43779346005185,10396.855535656523,ml_exit,0.5363001227378845,5-10
2025-07-17 17:55:00,2025-07-17 19:40:00,SHORT,119302.0,119542.1,0.9004144,21,-0.012050158421485166,-100.38276351093107,10296.472772145591,ml_exit,0.8012432456016539,20-50
2025-07-17 19:40:00,2025-07-17 19:45:00,SHORT,119542.1,119311.3,0.8779722,1,0.003722802259622439,28.132293755936697,10324.605065901527,ml_exit,0.7339165806770325,0-5
2025-07-17 19:50:00,2025-07-17 20:05:00,LONG,119145.8,118506.4,0.69730043,3,-0.025466136447948942,-83.6770706770242,10240.927995224503,ml_exit,0.3182511329650879,0-5
2025-07-17 20:05:00,2025-07-17 20:35:00,LONG,118506.4,119367.2,0.85319865,6,0.025054970870771635,181.66214070035934,10422.590135924862,ml_exit,0.707996666431427,5-10
2025-07-17 20:35:00,2025-07-17 20:55:00,LONG,119367.2,119468.4,0.86427283,4,-0.0006087836524607398,-4.667978136597313,10417.922157788265,ml_exit,0.7356820702552795,0-5
2025-07-17 20:55:00,2025-07-17 21:15:00,SHORT,119468.4,120544.8,0.7187186,4,-0.04003965567463895,-106.85026833273393,10311.071889455532,stop_loss,0.256155788898468,0-5
2025-07-17 21:15:00,2025-07-17 22:05:00,SHORT,120544.8,120210.4,0.8569083,10,0.0070962895122812005,49.07718300284171,10360.149072458375,ml_exit,0.6707249879837036,10-20
2025-07-17 22:05:00,2025-07-17 22:20:00,SHORT,120210.4,120180.1,0.797994,3,-0.0029917677671819293,-15.311053531481097,10344.838018926894,ml_exit,0.49398207664489746,0-5
2025-07-17 22:20:00,2025-07-17 22:25:00,SHORT,120180.1,120112.6,0.78843373,1,-0.001753371814468452,-8.439795098626902,10336.398223828266,ml_exit,0.46530121564865107,0-5
2025-07-17 22:25:00,2025-07-17 22:35:00,SHORT,120112.6,120179.8,0.7908579,2,-0.006237900103735898,-30.470336410738675,10305.927887417527,ml_exit,0.47257375717163086,0-5
2025-07-17 22:35:00,2025-07-17 22:40:00,SHORT,120179.8,120193.5,0.7885731,1,-0.004455983451461796,-21.38724716282347,10284.540640254703,ml_exit,0.4657192826271057,0-5
2025-07-17 22:40:00,2025-07-17 22:45:00,SHORT,120193.5,120074.8,0.83160603,1,-4.9703186944482364e-05,-0.3040558205737011,10284.23658443413,ml_exit,0.594818115234375,0-5
2025-07-17 22:45:00,2025-07-17 22:50:00,SHORT,120074.8,119635.1,0.7720226,1,0.010647536368996562,45.560170208209556,10329.796754642339,ml_exit,0.41606783866882324,0-5
2025-07-18 01:35:00,2025-07-18 02:15:00,SHORT,120544.6,120016.7,0.7200423,8,0.013517167919591875,36.32141272535883,10366.118167367698,ml_exit,0.26012688875198364,5-10
2025-07-18 04:25:00,2025-07-18 06:25:00,SHORT,120106.9,120190.5,0.769571,24,-0.006784186420597179,-28.74302188091862,10337.37514548678,ml_exit,0.40871304273605347,20-50
2025-07-18 06:25:00,2025-07-18 06:30:00,SHORT,120190.5,120200.0,0.82144743,1,-0.004316164755117917,-25.179720813180634,10312.195424673599,ml_exit,0.5643423199653625,0-5
2025-07-18 06:30:00,2025-07-18 07:10:00,SHORT,120200.0,120116.2,0.83061683,8,-0.0012113144758734472,-7.392989253301775,10304.802435420297,ml_exit,0.5918505191802979,5-10
2025-07-18 07:10:00,2025-07-18 07:15:00,SHORT,120116.2,119890.4,0.8251463,1,0.0035193853951424672,20.86919859964606,10325.671634019944,ml_exit,0.5754389762878418,0-5
2025-07-18 07:15:00,2025-07-18 07:20:00,SHORT,119890.4,119845.2,0.83410007,1,-0.0024919559864677375,-15.49785895282173,10310.173775067122,ml_exit,0.602300226688385,0-5
2025-07-18 07:20:00,2025-07-18 07:25:00,SHORT,119845.2,119704.2,0.8626354,1,0.0007060708313724705,5.0077592928212775,10315.181534359943,ml_exit,0.6879061460494995,0-5
2025-07-18 07:25:00,2025-07-18 07:30:00,SHORT,119704.2,119729.2,0.86970735,1,-0.004835392576033255,-35.36955630718813,10279.811978052754,ml_exit,0.7091220617294312,0-5
2025-07-18 07:30:00,2025-07-18 07:35:00,SHORT,119729.2,119750.1,0.8700512,1,-0.00469824236694169,-34.29832451870333,10245.513653534052,ml_exit,0.7101536393165588,0-5
2025-07-18 07:35:00,2025-07-18 07:40:00,SHORT,119750.1,119891.7,0.8083998,1,-0.00872984991244237,-46.9747790311494,10198.538874502903,ml_exit,0.5251994132995605,0-5
2025-07-18 07:40:00,2025-07-18 07:45:00,SHORT,119891.7,119793.2,0.8098002,1,-0.0007137007816220807,-3.853351221993105,10194.68552328091,ml_exit,0.529400646686554,0-5
2025-07-18 08:05:00,2025-07-18 08:10:00,SHORT,119301.5,119304.8,0.72905517,1,-0.004110644040519287,-12.034166093351557,10182.651357187558,ml_exit,0.2871655225753784,0-5
2025-07-18 10:40:00,2025-07-18 13:00:00,SHORT,118964.4,119058.6,0.7418056,28,-0.007167334093224919,-23.749724561738525,10158.90163262582,ml_exit,0.3254168629646301,20-50
2025-07-18 13:00:00,2025-07-18 13:05:00,SHORT,119058.6,119150.5,0.8053092,1,-0.007087555203907796,-37.14770018432935,10121.753932441492,ml_exit,0.5159275531768799,0-5
2025-07-18 13:05:00,2025-07-18 13:10:00,SHORT,119150.5,118898.3,0.8001307,1,0.004466603161547693,22.62266029889455,10144.376592740387,ml_exit,0.5003921985626221,0-5
2025-07-18 13:10:00,2025-07-18 13:15:00,SHORT,118898.3,118892.0,0.79715234,1,-0.003788054160572425,-18.8854400236052,10125.491152716782,ml_exit,0.4914570450782776,0-5
2025-07-18 13:15:00,2025-07-18 13:20:00,SHORT,118892.0,118752.3,0.79881084,1,0.0007000639235607807,3.51895764369719,10129.01011036048,ml_exit,0.49643254280090326,0-5
2025-07-18 13:20:00,2025-07-18 13:25:00,SHORT,118752.3,118826.5,0.8103125,1,-0.006499320013170173,-34.95251005690057,10094.057600303579,ml_exit,0.5309375524520874,0-5
2025-07-18 13:25:00,2025-07-18 13:30:00,SHORT,118826.5,118697.0,0.77764994,1,0.00035929695817010516,1.5702069800852945,10095.627807283663,ml_exit,0.43294984102249146,0-5
2025-07-18 13:30:00,2025-07-18 13:35:00,SHORT,118697.0,118848.3,0.79064924,1,-0.009098696681466352,-43.35172866119428,10052.276078622468,ml_exit,0.47194772958755493,0-5
2025-07-18 13:35:00,2025-07-18 13:40:00,SHORT,118848.3,118686.5,0.7610727,1,0.0014455974549068993,5.5687510954686035,10057.844829717937,ml_exit,0.38321810960769653,0-5
2025-07-18 13:40:00,2025-07-18 13:45:00,SHORT,118686.5,118815.8,0.78885317,1,-0.008357698643063967,-39.219197493173645,10018.625632224763,ml_exit,0.46655952930450445,0-5
2025-07-18 13:45:00,2025-07-18 13:50:00,SHORT,118815.8,118700.1,0.7559646,1,-0.00010489514020872379,-0.3866214387053569,10018.239010786057,ml_exit,0.3678937554359436,0-5
2025-07-18 13:50:00,2025-07-18 13:55:00,SHORT,118700.1,118800.0,0.75960404,1,-0.007366467256556454,-27.955967925177795,9990.28304286088,ml_exit,0.37881213426589966,0-5
2025-07-18 13:55:00,2025-07-18 14:15:00,SHORT,118800.0,118355.1,0.7252484,4,0.010979797979797784,30.246848010653572,10020.529890871532,ml_exit,0.2757452130317688,0-5
2025-07-18 14:15:00,2025-07-18 14:20:00,SHORT,118355.1,117827.2,0.91046387,1,0.013841225261945068,115.31103595651365,10135.840926828047,ml_exit,0.8313916325569153,0-5
2025-07-18 14:20:00,2025-07-18 14:25:00,SHORT,117827.2,118015.0,0.8394855,1,-0.010375437929442538,-65.0392392368517,10070.801687591194,ml_exit,0.6184566020965576,0-5
2025-07-18 14:25:00,2025-07-18 14:30:00,SHORT,118015.0,117760.1,0.9054477,1,0.004639579714442881,38.14305359786383,10108.944741189058,ml_exit,0.8163431882858275,0-5
2025-07-18 14:30:00,2025-07-18 14:35:00,SHORT,117760.1,117557.6,0.9146736,1,0.002878390898105555,24.558893613565676,10133.503634802624,ml_exit,0.8440209031105043,0-5
2025-07-18 14:35:00,2025-07-18 14:40:00,SHORT,117557.6,117784.8,0.899775,1,-0.01173067840786124,-95.0180715400692,10038.485563262555,ml_exit,0.7993251085281372,0-5
2025-07-18 14:40:00,2025-07-18 14:45:00,SHORT,117784.8,117915.3,0.9234321,1,-0.008431811235405588,-73.66415996824283,9964.821403294312,ml_exit,0.8702963590621949,0-5
2025-07-18 14:45:00,2025-07-18 15:05:00,SHORT,117915.3,117956.5,0.9233922,4,-0.005397613371631912,-46.80353649297021,9918.017866801341,ml_exit,0.8701765537261963,0-5
2025-07-18 15:05:00,2025-07-18 15:10:00,SHORT,117956.5,117768.7,0.8506272,1,0.0023684493860025657,15.31290898138427,9933.330775782726,ml_exit,0.6518815755844116,0-5
2025-07-18 15:10:00,2025-07-18 15:15:00,SHORT,117768.7,117599.1,0.8852999,1,0.0017604439889373413,13.218474342609914,9946.549250125336,ml_exit,0.7558997869491577,0-5
2025-07-18 15:15:00,2025-07-18 15:20:00,SHORT,117599.1,117535.7,0.88569194,1,-0.0018435209112991945,-13.882251120939312,9932.666999004396,ml_exit,0.757075846195221,0-5
2025-07-18 15:20:00,2025-07-18 15:40:00,SHORT,117535.7,117684.8,0.85997343,4,-0.00907420298683739,-61.281922829020445,9871.385076175375,ml_exit,0.6799203157424927,0-5
2025-07-18 15:40:00,2025-07-18 16:30:00,SHORT,117684.8,117523.5,0.86029065,10,0.0014824412328525993,9.963708912723153,9881.348785088097,ml_exit,0.6808719635009766,10-20
2025-07-18 16:30:00,2025-07-18 17:00:00,SHORT,117523.5,117364.6,0.85869944,6,0.0014082800461182373,9.40838603813242,9890.75717112623,ml_exit,0.6760983467102051,5-10
2025-07-18 17:05:00,2025-07-18 18:05:00,SHORT,117580.4,117464.8,0.74594,12,-6.737177284679187e-05,-0.22510908244041206,9890.532062043789,ml_exit,0.3378201127052307,10-20
2025-07-18 18:25:00,2025-07-18 18:55:00,SHORT,117686.4,117321.7,0.73317164,6,0.00839565489300368,24.870970777595137,9915.403032821383,ml_exit,0.2995149493217468,5-10
2025-07-18 19:25:00,2025-07-18 20:00:00,SHORT,117815.3,117289.6,0.7189027,7,0.01384827607280199,35.24891336081359,9950.651946182197,ml_exit,0.25670814514160156,5-10
2025-07-18 20:30:00,2025-07-18 20:45:00,LONG,116835.1,117449.1,0.7246201,3,0.01702108013773258,65.47035186822274,10016.12229805042,ml_exit,0.38655030727386475,0-5
2025-07-18 23:00:00,2025-07-18 23:45:00,LONG,117566.3,117972.9,0.74924403,9,0.009833896278099804,44.13773429074455,10060.260032341166,ml_exit,0.44811016321182245,5-10
2025-07-20 13:05:00,2025-07-20 14:00:00,SHORT,118159.7,118566.8,0.75039554,11,-0.01778134846313949,-62.8220170938506,9997.438015247315,ml_exit,0.3511866331100464,10-20
2025-07-20 14:00:00,2025-07-20 14:05:00,SHORT,118566.8,118646.5,0.85236216,1,-0.006688779658386566,-43.93980739062633,9953.498207856688,ml_exit,0.6570864915847778,0-5
2025-07-20 14:05:00,2025-07-20 15:00:00,SHORT,118646.5,118422.9,0.860101,11,0.0035383597493396203,23.959629632339286,9977.457837489028,ml_exit,0.6803029775619507,10-20
2025-07-20 15:00:00,2025-07-20 15:05:00,SHORT,118422.9,118396.7,0.783624,1,-0.003115036027660289,-14.013165290655074,9963.444672198373,ml_exit,0.45087200403213495,0-5
2025-07-20 15:05:00,2025-07-20 16:15:00,SHORT,118396.7,118548.7,0.7889688,14,-0.009135278263667822,-42.49728128343236,9920.94739091494,ml_exit,0.46690642833709717,10-20
2025-07-20 16:15:00,2025-07-20 16:20:00,SHORT,118548.7,118511.5,0.8145094,1,-0.0027448196395237707,-14.800931207887114,9906.146459707054,ml_exit,0.5435281991958618,0-5
2025-07-20 16:20:00,2025-07-20 17:00:00,SHORT,118511.5,118354.1,0.8107658,8,0.0013125646034349127,6.921174582454371,9913.067634289508,ml_exit,0.5322974324226379,5-10
2025-07-20 17:00:00,2025-07-20 17:05:00,SHORT,118354.1,118348.5,0.83732563,1,-0.0038107374395984317,-23.118100147386443,9889.94953414212,ml_exit,0.6119769215583801,0-5
2025-07-20 17:05:00,2025-07-20 17:10:00,SHORT,118348.5,118363.9,0.83072615,1,-0.004520496668736627,-26.474809155996137,9863.474724986125,ml_exit,0.592178463935852,0-5
2025-07-20 17:10:00,2025-07-20 17:15:00,SHORT,118363.9,118432.1,0.8303632,1,-0.006304756771279474,-36.75798019043835,9826.716744795687,ml_exit,0.59108966588974,0-5
2025-07-20 17:15:00,2025-07-20 17:20:00,SHORT,118432.1,118370.1,0.84372926,1,-0.0019059731272180434,-11.821805354397858,9814.894939441288,ml_exit,0.6311877965927124,0-5
2025-07-20 17:20:00,2025-07-20 17:25:00,SHORT,118370.1,118361.9,0.8413437,1,-0.0037229029966178405,-22.80203607090069,9792.092903370387,ml_exit,0.624031126499176,0-5
2025-07-20 17:25:00,2025-07-20 17:30:00,SHORT,118361.9,118422.1,0.82428896,1,-0.00603443844683168,-33.850581157828216,9758.242322212558,ml_exit,0.5728669166564941,0-5
2025-07-20 17:30:00,2025-07-20 17:40:00,SHORT,118422.1,118248.4,0.81237936,2,0.0018671481083349017,9.786701217355233,9768.029023429914,ml_exit,0.5371381044387817,0-5
2025-07-20 17:40:00,2025-07-20 17:45:00,SHORT,118248.4,118131.4,0.78911656,1,-4.222974687183908e-05,-0.19278240564623336,9767.836241024268,ml_exit,0.46734970808029175,0-5
2025-07-20 17:45:00,2025-07-20 17:50:00,SHORT,118131.4,118079.5,0.83629173,1,-0.0022426348963952283,-13.337831963179188,9754.498409061089,ml_exit,0.6088752150535583,0-5
2025-07-20 17:50:00,2025-07-20 17:55:00,SHORT,118079.5,118043.9,0.8317161,1,-0.0027940328338109215,-16.22040548599928,9738.27800357509,ml_exit,0.5951483845710754,0-5
2025-07-20 17:55:00,2025-07-20 18:00:00,SHORT,118043.9,118146.1,0.825531,1,-0.00746311838222938,-41.90558384774603,9696.372419727344,ml_exit,0.5765930414199829,0-5
2025-07-20 18:00:00,2025-07-20 18:05:00,SHORT,118146.1,118163.7,0.84067726,1,-0.0045958723986654244,-27.71978407542587,9668.652635651919,ml_exit,0.6220318078994751,0-5
2025-07-20 18:05:00,2025-07-20 18:10:00,SHORT,118163.7,118220.6,0.8428716,1,-0.005926141446146616,-36.01824950162319,9632.634386150296,ml_exit,0.6286148428916931,0-5
2025-07-20 18:10:00,2025-07-20 18:15:00,SHORT,118220.6,118153.3,0.8385003,1,-0.0017229010849208037,-10.214901295653538,9622.419484854641,ml_exit,0.6155009865760803,0-5
2025-07-20 18:15:00,2025-07-20 18:20:00,SHORT,118153.3,118191.5,0.82679164,1,-0.005293235144511311,-29.56066072958802,9592.858824125053,ml_exit,0.5803749561309814,0-5
