return_pct,win_rate,max_drawdown,sharpe,sl_rate,total_trades,sl_count,avg_sl_loss,profit_factor,sl_level,composite_score
50.30759233318105,57.14285714285714,-15.01222991034013,0.24189623465740687,9.774436090225564,133,13,-448.16476043070475,1.6070719000371065,-0.03,0.8295841381386052
12.444039761916702,57.57575757575758,-22.395482170375892,0.09539310271146899,7.575757575757576,132,10,-659.2448856235759,1.1379015306040288,-0.035,0.3391006497383561
11.701301485942022,57.57575757575758,-22.36464680696848,0.09158700610661134,6.0606060606060606,132,8,-734.0756626515251,1.1289041653445107,-0.04,0.3292975605625813
21.616328853384328,58.46153846153847,-20.44663006449965,0.15342893109309444,3.8461538461538463,130,5,-913.4911870871468,1.2623785225119053,-0.045,0.4854872698925168
20.526816591675377,58.46153846153847,-20.44663006449963,0.14735898718886484,3.076923076923077,130,4,-1042.2028091603129,1.2444667878166515,-0.05,0.4699621859792944
15.39536666757178,58.139534883720934,-20.446630064499768,0.11223151348607152,3.10077519379845,129,4,-1067.37635998031,1.181838386662722,-0.055,0.39128561260899347
15.249153238157415,57.8125,-20.446630064499626,0.11117093151860459,2.34375,128,3,-1237.677345299343,1.1821161955425665,-0.06,0.3883590912730591
15.801833873354207,57.8125,-20.446630064499626,0.11436887433222215,1.5625,128,2,-1454.721951553056,1.189573898845036,-0.065,0.39620536132419426
21.326031663145276,58.26771653543307,-20.446630064499626,0.12596402069003346,0.7874015748031495,127,1,-2069.727903255895,1.2603912407873052,-0.07,0.4543998077788608
