entry_idx,exit_idx,side,entry_price,exit_price,position_size,hold_time,pnl_pct,leveraged_pnl_pct,gross_pnl,entry_fee,exit_fee,net_pnl,exit_reason,balance
102,103,SHORT,123870.3,123947.9,9500.0,1,-0.06264617103534202,-0.2505846841413681,-23.80554499342997,4.75,4.738097227503285,-33.29364222093325,ML Exit (0.981),9966.706357779067
103,104,SHORT,123947.9,123843.7,9468.371039890113,1,0.084067580007404,0.336270320029616,31.83932159742996,4.734185519945057,4.750105180743771,22.355030896741134,ML Exit (0.983),9989.061388675807
105,106,SHORT,123848.8,123786.3,9489.608319242017,1,0.05046476025605416,0.20185904102421665,19.15563235017622,4.744804159621009,4.754381975796097,9.656446214759114,ML Exit (0.982),9998.717834890567
106,107,SHORT,123786.3,123591.9,9498.78194314604,1,0.15704484260375237,0.6281793704150095,59.669388607549394,4.749390971573019,4.779225665876795,50.14077197009958,ML Exit (0.977),10048.858606860667
115,116,SHORT,123597.2,123549.1,9546.415676517634,1,0.03891673921414989,0.15566695685659956,14.860614772516362,4.773207838258817,4.780638145645075,5.306768788612469,ML Exit (0.986),10054.16537564928
116,117,SHORT,123549.1,123668.3,9551.457106866816,1,-0.09647986104309711,-0.38591944417238844,-36.86093017718451,4.7757285534334075,4.7572980883448155,-46.393956818962735,ML Exit (0.986),10007.771418830316
117,118,SHORT,123668.3,123714.6,9507.3828478888,1,-0.037438858624241546,-0.14975543449696618,-14.237822493145911,4.7536914239444,4.746572512697828,-23.73808642978814,ML Exit (0.986),9984.033332400528
120,121,SHORT,123744.0,123628.2,9484.8316657805,1,0.09358029480217457,0.3743211792086983,35.503733737309595,4.74241583289025,4.760167699758906,26.001150204660437,ML Exit (0.986),10010.034482605188
126,127,SHORT,123935.3,123900.0,9509.532758474928,1,0.02848260342291737,0.11393041369166948,10.834250011875314,4.754766379237465,4.760183504243402,1.3193001283944472,ML Exit (0.987),10011.353782733582
129,130,SHORT,123851.7,123853.3,9510.786093596902,1,-0.0012918676126414258,-0.005167470450565703,-0.4914670610031321,4.755393046798451,4.755147313267949,-10.002007421069532,ML Exit (0.985),10001.351775312512
130,131,SHORT,123853.3,123814.1,9501.284186546887,1,0.031650347629007126,0.1266013905160285,12.028757897047887,4.750642093273444,4.756656472221969,2.5214593315524745,ML Exit (0.984),10003.873234644065
131,132,SHORT,123814.1,123795.9,9503.67957291186,1,0.014699456685475759,0.058797826741903036,5.587957049386346,4.75183978645593,4.754633764980623,-3.918516502050207,ML Exit (0.984),9999.954718142015
132,133,SHORT,123795.9,123748.7,9499.956982234913,1,0.038127272389470966,0.15250908955788386,14.488297901997086,4.7499784911174565,4.757222640068455,4.981096770811175,ML Exit (0.982),10004.935814912826
133,134,SHORT,123748.7,123769.2,9504.689024167184,1,-0.01656583059054358,-0.06626332236217432,-6.298122727606101,4.752344512083592,4.74919545071979,-15.799662690409484,ML Exit (0.984),9989.136152222416
134,135,SHORT,123769.2,123867.0,9489.679344611295,1,-0.07901804326116911,-0.31607217304467644,-29.994235719484728,4.744839672305647,4.729842554445905,-39.468917946236274,ML Exit (0.984),9949.66723427618
135,136,SHORT,123867.0,123912.7,9452.18387256237,1,-0.03689441094076476,-0.14757764376305904,-13.949310243279411,4.726091936281184,4.719117281159544,-23.39451946072014,ML Exit (0.945),9926.272714815459
138,139,SHORT,123902.5,123909.9,9429.959079074686,1,-0.00597243800568526,-0.02388975202274104,-2.252793839836897,4.714979539537343,4.713853142617424,-11.681626521991664,ML Exit (0.983),9914.591088293468
139,140,SHORT,123909.9,123899.8,9418.861533878793,1,0.008151083973105676,0.0326043358924227,3.070957251748039,4.709430766939397,4.71096624556527,-6.349439760756628,ML Exit (0.982),9908.24164853271
140,141,SHORT,123899.8,124030.0,9412.829566106075,1,-0.10508491539130578,-0.4203396615652231,-39.56585594188154,4.706414783053037,4.686631855082096,-48.95890258001667,ML Exit (0.966),9859.282745952694
142,143,SHORT,124036.2,124036.0,9366.31860865506,1,0.00016124324995210238,0.0006449729998084095,0.06041022610185582,4.68315930432753,4.683189509440581,-9.305938587666255,ML Exit (0.984),9849.976807365028
144,145,SHORT,124008.2,124021.3,9357.477966996777,1,-0.010563817554005156,-0.04225527021602062,-3.954027600359081,4.678738983498389,4.67676196969821,-13.30952855355568,ML Exit (0.983),9836.667278811472
145,146,SHORT,124021.3,124014.1,9344.833914870898,1,0.0058054543856556,0.0232218175426224,2.170040281372418,4.672416957435449,4.673501977576135,-7.175878653639166,ML Exit (0.979),9829.491400157833
146,147,SHORT,124014.1,124081.9,9338.01683014994,1,-0.054671202710005036,-0.21868481084002014,-20.420824441222642,4.66900841507497,4.6587980028543585,-29.74863085915197,ML Exit (0.923),9799.74276929868
