threshold,avg_return,std_return,avg_trades,avg_win_rate,avg_sharpe,avg_max_dd,pct_long,pct_short,score
0.3,0.9376381941244352,2.7242991672204284,22.85,51.14184035037616,2.2870195064620473,2.3206332720281178,60.61269146608315,39.38730853391685,16.403713234701236
0.4,2.4397591648050203,3.148936816634797,19.1,56.98096208767227,4.182533311471296,1.4301348126620486,70.41884816753927,29.581151832460733,19.324952285665077
0.5,3.6427442583233884,3.0745281954231984,16.35,62.22664480772065,6.401871970329677,1.4600373722683406,78.2874617737003,21.712538226299692,22.045652736744454
0.6,3.885609181818191,3.3753983715558427,13.8,66.84511798830684,8.496324790463706,1.220032239333222,85.86956521739131,14.130434782608695,24.15667650635844
0.7,4.185620917335602,3.189969881206591,11.85,70.55583387201035,10.620995659896513,1.0629434492691783,91.13924050632912,8.860759493670885,26.0272972265063
0.8,3.616725718503132,2.7862594475751647,9.9,72.63721001221002,11.25682301375948,0.8756386329766389,95.45454545454545,4.545454545454546,26.614900195192103
0.9,1.9127173085490512,1.4117904917241229,4.8,76.93253968253968,26.097126980184516,0.36841705122015,96.875,3.125,31.673986922236878
