window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,117,75,42,0.41081635613839995,0.5073143132896257,29.059829059829063,10050.731431328963,50.115246
1,96,74,22,0.3715945500105003,-1.5839218387198706,30.208333333333332,9841.607816128013,50.387424
2,118,79,39,0.3186942703396983,-4.404837130110245,27.11864406779661,9559.516286988975,49.271385
3,115,72,43,0.28673890929536733,-5.901837414825822,24.347826086956523,9409.816258517418,48.585373
4,80,25,55,0.33532402226329916,-2.3659791448245233,31.25,9763.402085517548,49.188362
5,105,43,62,0.29186973665074484,-4.635739634554775,28.57142857142857,9536.426036544523,47.937622
6,121,55,66,0.3510935291148222,-1.817438660210737,29.75206611570248,9818.256133978926,47.56127
7,117,69,48,0.31956568331235513,-3.8255508614417884,26.495726495726498,9617.444913855821,47.883217
8,95,57,38,0.25735106852237827,-6.0863267415924565,23.157894736842106,9391.367325840754,48.0057
9,81,56,25,0.28498010930330103,-3.728226006903933,24.691358024691358,9627.177399309607,47.328663
10,76,50,26,0.29926273627961475,-3.3877506290733073,27.631578947368425,9661.22493709267,48.355167
11,65,39,26,0.29249801045700036,-3.3696901980513942,29.230769230769234,9663.03098019486,49.213505
12,47,16,31,0.6027144085787697,4.487741191667028,44.680851063829785,10448.774119166703,50.487473
13,53,18,35,0.9160828509636291,12.278837841753685,50.943396226415096,11227.883784175368,49.700977
14,56,20,36,1.0032693177644476,15.951726680004741,50.0,11595.172668000474,46.43474
15,33,8,25,1.5993983335324706,18.757624434006484,63.63636363636363,11875.762443400648,45.108692
16,41,19,22,1.285722052670719,16.97000208303181,56.09756097560976,11697.000208303181,48.865788
17,38,18,20,1.1897695100575947,13.313321327128925,57.89473684210527,11331.332132712892,47.714146
18,32,16,16,0.7128665547380804,4.333204814397522,50.0,10433.320481439752,48.295616
19,19,16,3,0.7422845631205466,2.59765576613745,57.89473684210527,10259.765576613745,52.0826
20,18,15,3,0.5863810249570803,1.1617964330930772,50.0,10116.179643309308,53.30796
21,7,4,3,1.151840251534048,2.309835533552068,85.71428571428571,10230.983553355207,44.031532
22,8,8,0,0.9093677620339278,1.9167760205613922,62.5,10191.67760205614,45.02177
23,12,9,3,1.189684707220455,5.599413705205588,75.0,10559.941370520559,49.57241
24,38,8,30,0.34267084360299616,0.09058913164750265,26.31578947368421,10009.05891316475,47.908577
25,42,10,32,0.4599930751393648,2.3007719665880906,33.33333333333333,10230.077196658809,47.69025
26,55,9,46,0.517262528339289,5.255363685041157,34.54545454545455,10525.536368504116,49.14833
27,66,5,61,0.5941359908706237,7.8877940408296485,30.303030303030305,10788.779404082965,50.074394
28,62,3,59,0.5261407072872388,4.266460411243187,25.806451612903224,10426.646041124319,49.456028
29,34,3,31,0.889096625791362,8.631993309933659,38.23529411764706,10863.199330993366,51.52041
30,38,8,30,0.8293187728621291,8.252681380678405,39.473684210526315,10825.26813806784,50.62471
31,51,11,40,0.3945533981897768,-1.0342509442853225,31.372549019607842,9896.574905571468,45.86033
32,37,12,25,0.53746975375952,1.7816187427312433,40.54054054054054,10178.161874273124,43.466015
33,37,13,24,0.5755200286034501,2.4565315420135994,40.54054054054054,10245.65315420136,43.539818
34,47,22,25,0.622771694389593,4.008471419792422,38.297872340425535,10400.847141979242,43.91932
35,42,15,27,0.6337402491082863,4.18977237377685,33.33333333333333,10418.977237377685,44.25627
36,15,11,4,1.2706452804848134,5.903371192450923,53.333333333333336,10590.337119245092,44.788067
37,24,11,13,1.6256839548023403,14.786356986821467,62.5,11478.635698682147,45.993675
38,42,16,26,1.36629841410362,21.921085317229117,64.28571428571429,12192.108531722912,46.556206
39,137,111,26,0.4321889515928106,-0.02069147755411905,27.00729927007299,9997.930852244588,53.383095
40,152,127,25,0.4166803929467412,-1.1535245555332403,26.31578947368421,9884.647544446676,52.82279
41,161,128,33,0.4767669715447436,4.024719215649911,27.95031055900621,10402.471921564991,52.868862
42,157,129,28,0.4843826176945955,4.928497883241562,28.02547770700637,10492.849788324156,53.18845
43,141,124,17,0.4121629205054372,-1.1660875706399203,24.113475177304963,9883.391242936008,53.777958
44,49,22,27,1.3355626214819745,28.49152076954251,53.06122448979592,12849.152076954251,48.877693
45,39,8,31,1.7982645040937395,34.875577342773155,64.1025641025641,13487.557734277316,50.086796
46,43,21,22,1.5765099826919062,31.47277964410539,65.11627906976744,13147.27796441054,48.618088
47,70,21,49,0.8138237782067608,17.64978896731998,37.142857142857146,11764.978896731998,51.33291
48,98,49,49,0.7166864592045884,19.053471653862545,30.612244897959183,11905.347165386254,50.80099
49,84,46,38,0.6809458329954392,11.866215331770418,29.761904761904763,11186.621533177042,51.133163
50,89,56,33,0.4209646329670141,-0.0920622044935044,24.719101123595504,9990.79377955065,51.207703
51,99,66,33,0.33739447471015915,-4.144546788417011,18.181818181818183,9585.545321158299,54.00893
52,73,69,4,0.5455445577906779,4.801914040067077,24.65753424657534,10480.191404006708,53.642357
53,52,49,3,0.6202252385087061,6.010346609342778,32.69230769230769,10601.034660934278,55.75057
54,52,49,3,0.5853254809690767,5.1659095690070895,30.76923076923077,10516.590956900709,56.166332
55,43,40,3,0.8958318469973124,10.654469723838684,39.53488372093023,11065.446972383868,56.287437
56,21,17,4,1.5553113799033442,12.726445284064503,61.904761904761905,11272.64452840645,49.081074
57,17,14,3,1.4490104872854042,9.271054227067472,58.82352941176471,10927.105422706747,48.722946
58,11,6,5,2.5400496777060915,12.188230831214932,90.9090909090909,11218.823083121493,49.317924
59,15,10,5,2.0007656623462067,12.682938645024604,80.0,11268.29386450246,49.694786
60,16,10,6,1.724466318334951,11.783881038300624,81.25,11178.388103830062,51.070763
61,21,16,5,2.0482942246205877,19.528582679678312,80.95238095238095,11952.858267967831,51.948555
62,26,16,10,1.715867949121367,18.98228483980727,73.07692307692307,11898.228483980727,49.458332
63,23,14,9,1.5566005505388307,14.264389772662673,69.56521739130434,11426.438977266267,49.112843
64,17,9,8,1.6840700881139974,11.339493143637338,70.58823529411765,11133.949314363734,49.20529
