side,entry_timestamp,exit_timestamp,entry_price,exit_price,entry_prob,position_size_pct,pnl_gross,pnl_net,pnl_pct,exit_reason,hold_time,fees,candle_idx
LONG,2025-09-25 15:25:00,2025-09-25 15:55:00,110896.2,111524.3,0.76309645,0.44084793,363.714889216375,299.3161887570931,4.661023100881781,ml_exit_long,6,64.39870045928191,1943
LONG,2025-09-25 16:00:00,2025-09-25 16:05:00,111448.1,111564.9,0.8311725,0.5195234,80.94105500252044,3.668334543284743,0.047497444999040975,ml_exit_long,1,77.2727204592357,1945
LONG,2025-09-25 16:10:00,2025-09-25 17:00:00,111472.8,110792.9,0.86674845,0.56409967,-511.60257081102463,-595.2264151433603,-7.096196112414968,emergency_stop_loss,10,83.6238443323357,1956
LONG,2025-09-25 17:05:00,2025-09-25 17:20:00,110621.7,109888.8,0.8506221,0.5436121,-514.1053242734051,-591.4457677910691,-7.621969740114221,emergency_stop_loss,3,77.34044351766393,1960
LONG,2025-09-25 17:50:00,2025-09-25 19:00:00,109056.6,109796.9,0.6798362,0.35785264,332.3844028450985,283.25331415938956,5.784824118851959,ml_exit_long,14,49.131088685708974,1980
LONG,2025-09-25 20:35:00,2025-09-25 23:00:00,109079.8,109596.3,0.7463484,0.42291775,279.67981881744345,220.47430862605364,3.7326979880784115,ml_exit_long,29,59.20551019138982,2028
SHORT,2025-09-25 23:05:00,2025-09-26 00:40:00,109626.8,108759.4,0.75253665,0.42947406,482.08227166953293,421.3950942443105,6.91625496685125,ml_exit_short,19,60.687177425222444,2048
SHORT,2025-09-26 01:15:00,2025-09-26 09:15:00,109684.5,109568.0,0.7110726,0.3871396,60.0678370738824,3.5441312882961924,0.0626683806736445,emergency_max_hold,96,56.52370578558621,2151
SHORT,2025-09-26 09:35:00,2025-09-26 17:35:00,109436.7,109861.4,0.80491024,0.48810747,-276.7794400820276,-348.23835852923173,-4.882722614990957,emergency_max_hold,96,71.45891844720417,2251
SHORT,2025-09-26 18:25:00,2025-09-26 19:30:00,110134.7,108963.7,0.7264582,0.40240425,610.2650918836298,553.1736720682765,9.637750863260987,ml_exit_short,13,57.091419815353305,2274
LONG,2025-09-26 19:35:00,2025-09-27 03:35:00,109054.9,109638.2,0.88507843,0.5879394,465.9371178192232,378.59164147690336,4.34600783642005,emergency_max_hold,96,87.34547634231984,2371
LONG,2025-09-27 05:30:00,2025-09-27 13:30:00,109566.4,109257.7,0.6667148,0.34626672,-148.24347650491836,-200.7851760952335,-3.816060854422465,emergency_max_hold,96,52.54169959031516,2490
SHORT,2025-09-28 13:25:00,2025-09-28 17:00:00,109431.9,110259.8,0.7525823,0.4295227,-487.2465267144944,-551.8944417845521,-8.569218390615605,emergency_stop_loss,43,64.64791507005776,2820
SHORT,2025-09-28 17:25:00,2025-09-28 22:05:00,110148.8,111406.1,0.71992254,0.3958544,-652.5845202557612,-710.0820539099462,-12.420266494051637,emergency_stop_loss,56,57.49753365418505,2881
LONG,2025-09-28 23:10:00,2025-09-28 23:35:00,112055.9,112082.8,0.7337656,0.40984017,13.510730344292824,-42.776956187653866,-0.7600612729895139,ml_exit_long,5,56.28768653194669,2899
LONG,2025-09-29 08:05:00,2025-09-29 14:40:00,112005.8,114012.0,0.76262754,0.44033796,1079.7212183852898,1018.9007083681526,16.902616650209264,ml_exit_long,79,60.8205100171373,3080
SHORT,2025-09-30 00:50:00,2025-09-30 08:50:00,114599.0,113404.0,0.7608328,0.4383902,672.38386796946,608.2392909616602,9.432878995453668,emergency_max_hold,96,64.14457700779977,3298
LONG,2025-09-30 08:55:00,2025-09-30 15:00:00,113410.8,113407.3,0.65545994,0.33668476,-1.591491651168326,-53.1599362917877,-1.0308458277341788,ml_exit_long,73,51.568444640619376,3372
SHORT,2025-09-30 18:05:00,2025-09-30 19:45:00,113298.9,114278.0,0.70428693,0.38057977,-502.0007886167514,-560.3420118171161,-9.64606408358784,emergency_stop_loss,20,58.341223200364816,3429
SHORT,2025-09-30 21:05:00,2025-10-01 05:05:00,114702.9,114533.9,0.7011954,0.37762687,81.80675188012538,26.32415418960943,0.47410832681646076,emergency_max_hold,96,55.482597690515945,3541
SHORT,2025-10-01 08:20:00,2025-10-01 08:40:00,114620.0,115586.2,0.74704033,0.4236468,-526.0189308686895,-588.6833995104531,-9.433808235909938,emergency_stop_loss,4,62.66446864176365,3584
SHORT,2025-10-01 13:15:00,2025-10-01 14:15:00,116546.5,117334.3,0.7789637,0.45837063,-438.13800663176517,-503.17486084694735,-7.762913515206475,emergency_stop_loss,12,65.03685421518219,3651
SHORT,2025-10-02 00:00:00,2025-10-02 08:00:00,119042.5,118377.8,0.711527,0.38758266,295.141501613085,242.4315694215481,4.586511960014277,emergency_max_hold,96,52.70993219153691,3864
SHORT,2025-10-02 08:20:00,2025-10-02 12:45:00,118519.8,119229.4,0.8178627,0.50343955,-418.37406742351595,-488.4615109344303,-6.990178856190958,emergency_stop_loss,53,70.08744351091433,3921
SHORT,2025-10-02 13:40:00,2025-10-02 14:55:00,119512.0,118764.6,0.70790476,0.38406384,321.64805717890704,270.3761776892121,5.256892194925996,ml_exit_short,15,51.27187948969495,3947
SHORT,2025-10-02 15:50:00,2025-10-02 18:55:00,119801.9,120462.6,0.85677266,0.5513716,-415.4338625737146,-490.9704217339528,-6.5176950449034905,emergency_stop_loss,37,75.53655916023817,3995
SHORT,2025-10-02 19:00:00,2025-10-03 03:00:00,120593.3,120340.0,0.930078,0.64887416,179.51260723388987,94.13841684213267,1.1014985907177635,emergency_max_hold,96,85.3741903917572,4092
SHORT,2025-10-03 07:35:00,2025-10-03 14:35:00,119621.2,120627.1,0.72393024,0.39985943,-446.0355420330234,-499.3009166791173,-9.413249072906865,emergency_stop_loss,84,53.2653746460939,4231
SHORT,2025-10-03 14:40:00,2025-10-03 15:15:00,120594.0,121208.9,0.96032554,0.69168496,-450.23605260875775,-538.7613276171761,-6.101476441613886,emergency_stop_loss,7,88.52527500841833,4239
SHORT,2025-10-03 15:20:00,2025-10-03 15:50:00,121342.8,122010.0,0.87805516,0.57873636,-389.08941362546466,-460.047146131546,-6.5012213332805935,emergency_stop_loss,6,70.95773250608134,4246
SHORT,2025-10-03 16:00:00,2025-10-03 16:25:00,122711.3,123618.6,0.7389737,0.41521144,-361.2489921324159,-410.2881347021715,-8.397473989762991,emergency_stop_loss,5,49.039142569755576,4253
SHORT,2025-10-03 16:35:00,2025-10-03 17:50:00,123728.0,121564.6,0.77969193,0.4591871,911.835560988111,860.1422736794227,16.493871233673868,ml_exit_short,15,51.69328730868824,4270
SHORT,2025-10-03 21:40:00,2025-10-03 21:40:00,122099.8,122099.8,0.8919811,0.5970665,0.0,-72.94359163982371,-1.0000000000000002,ml_exit_short,0,72.94359163982371,4316
SHORT,2025-10-03 21:45:00,2025-10-03 21:55:00,122050.0,122248.3,0.9469926,0.67263496,-132.71743820446136,-214.46893728087574,-2.6255563293731585,ml_exit_short,2,81.75149907641438,4319
SHORT,2025-10-03 22:00:00,2025-10-04 06:00:00,122360.0,122461.6,0.9653736,0.69897026,-69.23699455990572,-152.6558517811007,-1.8307518796992777,emergency_max_hold,96,83.41885722119497,4416
SHORT,2025-10-04 15:10:00,2025-10-04 23:10:00,121842.9,122198.3,0.701521,0.37793678,-129.8279957147024,-174.40224989001192,-3.918329258413986,emergency_max_hold,96,44.574254175309505,4622
SHORT,2025-10-05 02:35:00,2025-10-05 04:45:00,123808.8,125271.1,0.8700588,0.5683619,-778.8654233500856,-845.1991858343563,-12.816859140868772,emergency_stop_loss,26,66.33376248427062,4689
SHORT,2025-10-05 04:50:00,2025-10-05 10:00:00,125334.6,122629.9,0.7015725,0.37798584,877.4613068570834,837.2388692070369,20.590625014960125,ml_exit_short,62,40.2224376500465,4752
SHORT,2025-10-05 11:20:00,2025-10-05 12:00:00,123262.5,123063.6,0.7526039,0.4295457,80.36512792551366,30.601355834277804,0.6144362640705197,ml_exit_short,8,49.76377209123586,4776
SHORT,2025-10-05 12:10:00,2025-10-05 12:10:00,123106.6,123106.6,0.8517403,0.5450178,0.0,-63.359222448123774,-1.0000000000000002,ml_exit_short,0,63.359222448123774,4778
SHORT,2025-10-05 12:15:00,2025-10-05 12:15:00,123169.7,123169.7,0.85756016,0.55236995,0.0,-63.863947507878066,-0.9999999999999999,ml_exit_short,0,63.863947507878066,4779
SHORT,2025-10-05 12:20:00,2025-10-05 12:25:00,123183.8,123067.4,0.77590555,0.45495364,49.42955256206915,-2.8560429442564796,-0.05459808838499899,ml_exit_short,1,52.28559550632563,4781
SHORT,2025-10-05 12:30:00,2025-10-05 12:35:00,123093.5,122939.9,0.79655004,0.47838205,68.61881797104434,13.662694633168385,0.24845584860301306,ml_exit_short,1,54.95612333787595,4783
SHORT,2025-10-05 12:45:00,2025-10-05 20:45:00,123110.3,122807.9,0.80548364,0.48877943,138.17467664123978,81.99136353741294,1.4575620398943971,emergency_max_hold,96,56.18331310382685,4881
SHORT,2025-10-05 20:50:00,2025-10-05 23:05:00,122841.0,123411.8,0.9429511,0.6669161,-359.188982593565,-436.6690918199266,-5.648980389283828,emergency_stop_loss,27,77.48010922636159,4909
SHORT,2025-10-05 23:10:00,2025-10-06 00:15:00,123424.1,124301.8,0.80079144,0.4832992,-383.3501542227241,-437.4493691993469,-8.114808615173166,emergency_stop_loss,13,54.09921497662284,4923
SHORT,2025-10-06 00:20:00,2025-10-06 00:50:00,123890.7,123119.7,0.72137237,0.3972991,264.96664044674253,222.5220776429766,5.226339023025844,ml_exit_short,6,42.44456280376594,4930
SHORT,2025-10-06 01:30:00,2025-10-06 02:30:00,123976.5,123480.1,0.84609514,0.53794414,235.6204304429266,176.891753359986,3.0059866184316992,ml_exit_short,12,58.728677082940564,4950
SHORT,2025-10-06 02:55:00,2025-10-06 10:55:00,124070.6,123915.7,0.8568313,0.55144596,76.53065935940685,15.26999102145605,0.24910696006967434,emergency_max_hold,96,61.260668337950804,5051
SHORT,2025-10-06 11:25:00,2025-10-06 13:55:00,124321.2,124979.9,0.96151394,0.69339645,-408.9500066720211,-486.3385648231842,-6.301021466974255,emergency_stop_loss,30,77.38855815116308,5087
SHORT,2025-10-06 14:00:00,2025-10-06 17:20:00,124960.2,125741.9,0.9270327,0.6446451,-429.2728634063533,-498.1097626829209,-7.258719576313104,emergency_stop_loss,40,68.83689927656764,5128
SHORT,2025-10-06 17:25:00,2025-10-07 01:25:00,125597.3,124649.2,0.93948644,0.66203415,507.09090701334935,440.1687866347436,6.5525035171936725,emergency_max_hold,96,66.92212037860577,5225
SHORT,2025-10-07 01:30:00,2025-10-07 09:30:00,124527.0,124087.6,0.96759117,0.70218325,262.3137187338871,188.1045468431933,2.5303163169431055,emergency_max_hold,96,74.20917189069377,5322
SHORT,2025-10-07 09:35:00,2025-10-07 12:45:00,124071.3,124852.5,0.98517644,0.7279303,-493.85934691046714,-572.5417235735948,-7.29952777153142,emergency_stop_loss,38,78.68237666312771,5361
SHORT,2025-10-07 12:55:00,2025-10-07 18:20:00,124866.3,120835.9,0.77044725,0.44890186,1478.3073419279172,1433.2468806600725,31.29386311598889,ml_exit_short,65,45.06046126784452,5428
SHORT,2025-10-07 19:30:00,2025-10-07 19:30:00,121440.1,121440.1,0.74837977,0.425061,0.0,-49.45940169325566,-1.0,ml_exit_short,0,49.45940169325566,5442
SHORT,2025-10-07 19:40:00,2025-10-07 19:40:00,121327.3,121327.3,0.7090414,0.38516477,0.0,-44.62664256291624,-1.0,ml_exit_short,0,44.62664256291624,5444
SHORT,2025-10-07 19:45:00,2025-10-07 19:45:00,121530.2,121530.2,0.8636839,0.5601709,0.0,-64.65352634097209,-1.0000000000000002,ml_exit_short,0,64.65352634097209,5445
SHORT,2025-10-07 19:50:00,2025-10-08 03:50:00,121702.7,121267.2,0.9293281,0.6478313,266.0614405042579,191.84224234906168,2.580181458587173,emergency_max_hold,96,74.21919815519624,5542
SHORT,2025-10-08 03:55:00,2025-10-08 04:55:00,121333.9,121861.5,0.9672007,0.70161694,-356.0033420531108,-438.05259828125895,-5.350505505880938,emergency_stop_loss,12,82.04925622814815,5555
SHORT,2025-10-08 05:00:00,2025-10-08 08:30:00,121655.6,122330.5,0.9760635,0.71452844,-445.18537235222175,-525.6558441089771,-6.5504017077716705,emergency_stop_loss,42,80.47047175675542,5598
SHORT,2025-10-08 08:35:00,2025-10-08 13:40:00,122450.0,121840.0,0.7589643,0.4363695,232.71344517551915,186.11543901000573,3.984115965700391,ml_exit_short,61,46.59800616551342,5660
SHORT,2025-10-08 14:00:00,2025-10-08 15:25:00,123026.9,122401.2,0.8693184,0.567407,314.2985199459363,252.65740712577886,4.088422531982728,ml_exit_short,17,61.64111282015741,5681
SHORT,2025-10-08 16:10:00,2025-10-08 16:15:00,122675.9,122616.7,0.7330172,0.40907317,21.99908909855003,-23.57704065327276,-0.5171863422237706,ml_exit_short,1,45.57612975182279,5691
SHORT,2025-10-08 16:45:00,2025-10-08 17:15:00,122798.2,123732.9,0.75705695,0.4343143,-367.6256692923125,-416.10708613133573,-8.615480927244864,emergency_stop_loss,6,48.48141683902322,5703
SHORT,2025-10-08 17:20:00,2025-10-08 20:55:00,123836.1,122789.1,0.8946299,0.60059035,543.5466543565926,479.52931799554875,7.45895098440598,ml_exit_short,43,64.01733636104387,5747
SHORT,2025-10-08 21:10:00,2025-10-08 21:10:00,123026.4,123026.4,0.8655647,0.5625801,0.0,-62.9181087614335,-1.0,ml_exit_short,0,62.9181087614335,5750
SHORT,2025-10-08 21:15:00,2025-10-08 21:15:00,123070.8,123070.8,0.85889083,0.5540595,0.0,-61.61657362220765,-0.9999999999999999,ml_exit_short,0,61.61657362220765,5751
SHORT,2025-10-08 21:20:00,2025-10-09 05:20:00,123178.5,121863.9,0.89272314,0.5980525,705.8724338059401,640.0848652399709,9.677653161874984,emergency_max_hold,96,65.78756856596925,5848
SHORT,2025-10-09 05:30:00,2025-10-09 08:25:00,121920.0,121135.1,0.9045189,0.6138507,462.34449573251186,390.75882389869935,5.441046998031288,ml_exit_short,35,71.58567183381251,5885
SHORT,2025-10-09 08:30:00,2025-10-09 08:50:00,121421.7,121150.7,0.9746679,0.7124873,192.25695831904886,106.21225020807157,1.2330069501580967,ml_exit_short,4,86.0447081109773,5890
SHORT,2025-10-09 08:55:00,2025-10-09 08:55:00,121203.1,121203.1,0.7857932,0.46606916,0.0,-56.84351973221415,-1.0,ml_exit_short,0,56.84351973221415,5891
SHORT,2025-10-09 09:00:00,2025-10-09 09:00:00,121445.7,121445.7,0.8340975,0.523102,0.0,-63.50210437076612,-1.0,ml_exit_short,0,63.50210437076612,5892
SHORT,2025-10-09 09:05:00,2025-10-09 09:05:00,121514.0,121514.0,0.908918,0.6198021,0.0,-74.84745516151848,-1.0000000000000002,ml_exit_short,0,74.84745516151848,5893
SHORT,2025-10-09 09:10:00,2025-10-09 09:15:00,121550.5,121465.4,0.9498643,0.6767144,56.8593750429427,-24.325890524036765,-0.2995294137005618,ml_exit_short,1,81.18526556697947,5895
SHORT,2025-10-09 09:20:00,2025-10-09 10:40:00,121552.6,122163.0,0.94977385,0.6765857,-406.9262630798039,-488.1633849361715,-6.024205158918791,emergency_stop_loss,16,81.23712185636757,5912
SHORT,2025-10-09 10:45:00,2025-10-09 11:35:00,122145.1,122778.4,0.9778292,0.7171153,-427.1622261596931,-509.76294264384364,-6.187409482656212,emergency_stop_loss,10,82.60071648415052,5923
SHORT,2025-10-09 11:40:00,2025-10-09 15:40:00,122779.2,120735.4,0.7794929,0.45896387,838.7874122891226,788.8175078981301,15.654465088549186,ml_exit_short,48,49.969904390992504,5972
SHORT,2025-10-09 18:35:00,2025-10-09 18:35:00,120444.0,120444.0,0.8694378,0.5675609,0.0,-66.78910527078426,-0.9999999999999999,ml_exit_short,0,66.78910527078426,6007
SHORT,2025-10-09 18:40:00,2025-10-09 18:40:00,120556.4,120556.4,0.91269064,0.62493145,0.0,-73.1229368410993,-0.9999999999999999,ml_exit_short,0,73.1229368410993,6008
SHORT,2025-10-09 18:45:00,2025-10-09 18:45:00,120589.5,120589.5,0.91720635,0.6311021,0.0,-73.38347904170493,-1.0000000000000002,ml_exit_short,0,73.38347904170493,6009
SHORT,2025-10-09 18:50:00,2025-10-09 18:50:00,120491.1,120491.1,0.7953348,0.47697967,0.0,-55.112362324214814,-1.0,ml_exit_short,0,55.112362324214814,6010
SHORT,2025-10-09 18:55:00,2025-10-09 18:55:00,120604.2,120604.2,0.90904486,0.61997414,0.0,-71.29289906882038,-1.0,ml_exit_short,0,71.29289906882038,6011
SHORT,2025-10-09 19:00:00,2025-10-09 19:00:00,120789.7,120789.7,0.77345324,0.45222723,0.0,-51.68071602948495,-1.0,ml_exit_short,0,51.68071602948495,6012
SHORT,2025-10-09 19:10:00,2025-10-09 19:10:00,120900.9,120900.9,0.7532011,0.43018284,0.0,-48.93915236942479,-1.0,ml_exit_short,0,48.93915236942479,6014
SHORT,2025-10-09 21:15:00,2025-10-10 05:15:00,121319.9,121127.0,0.91978484,0.6346406,114.30338298920833,42.4721210264116,0.5908062073905043,emergency_max_hold,96,71.83126196279673,6135
SHORT,2025-10-10 05:20:00,2025-10-10 13:20:00,121389.2,121840.8,0.9706379,0.70660996,-298.8890794329491,-379.3793261008808,-4.722125197299279,emergency_max_hold,96,80.49024666793173,6232
SHORT,2025-10-10 13:25:00,2025-10-10 14:35:00,121913.8,121289.0,0.9608199,0.69239664,389.9968732196576,314.0939190277045,4.127495000566038,ml_exit_short,14,75.90295419195306,6247
LONG,2025-10-10 20:55:00,2025-10-10 21:10:00,114202.4,112133.8,0.7867774,0.46718627,-956.636357920077,-1008.9716180074482,-19.104397981128077,emergency_stop_loss,3,52.3352600873712,6326
LONG,2025-10-10 21:15:00,2025-10-10 23:40:00,103502.5,114520.9,0.8419138,0.5327418,5838.989123000276,5781.220469604159,105.4021719282143,ml_exit_long,29,57.76865339611641,6356
LONG,2025-10-11 01:00:00,2025-10-11 01:50:00,112180.5,111119.4,0.65004075,0.33219185,-505.1601418020582,-558.3135718031817,-10.45413373982118,emergency_stop_loss,10,53.153430001123525,6382
SHORT,2025-10-11 02:40:00,2025-10-11 03:20:00,113136.2,112050.3,0.7270404,0.40299237,600.2553337445206,538.0169150539127,8.602964833536799,ml_exit_short,8,62.23841869060791,6400
SHORT,2025-10-11 05:10:00,2025-10-11 06:50:00,112625.2,111984.9,0.7285464,0.40451708,369.2642941782542,304.49739581669894,4.6880711421599734,ml_exit_short,20,64.76689836155529,6442
LONG,2025-10-11 07:00:00,2025-10-11 07:35:00,111376.3,110580.7,0.77987033,0.45938727,-536.8986714787752,-611.7908399210914,-8.139779288771546,emergency_stop_loss,7,74.89216844231622,6451
LONG,2025-10-11 08:00:00,2025-10-11 13:05:00,110274.3,112188.3,0.65063673,0.33268207,909.4050699185173,856.5553791381474,16.34804029588031,ml_exit_long,61,52.84969078036984,6517
SHORT,2025-10-11 13:10:00,2025-10-11 19:40:00,112466.4,111010.2,0.71918106,0.3951174,849.5418563304556,784.3541329372337,11.954341029854191,ml_exit_short,78,65.18772339322193,6596
LONG,2025-10-11 19:45:00,2025-10-11 20:35:00,111069.0,110338.3,0.83381,0.5227495,-598.0587521985144,-688.6667811882792,-7.575503966003108,emergency_stop_loss,10,90.60802898976479,6607
LONG,2025-10-11 20:40:00,2025-10-11 22:30:00,110310.3,110951.4,0.7220704,0.39799637,386.31765044450003,319.6530894732351,4.808881400920857,ml_exit_long,22,66.66456097126488,6630
LONG,2025-10-12 00:25:00,2025-10-12 06:25:00,109884.3,111871.2,0.70289165,0.37924427,1167.2089729499494,1102.0735838007708,17.0727051089189,ml_exit_long,72,65.13538914917848,6725
LONG,2025-10-12 06:30:00,2025-10-12 12:05:00,111735.0,112043.0,0.79924226,0.48149914,240.54301628562098,153.1595177493161,1.7551438671857464,ml_exit_long,67,87.38349853630487,6793
LONG,2025-10-12 12:10:00,2025-10-12 12:20:00,112052.1,112011.2,0.74945444,0.42619836,-28.431884427162004,-106.31136914559423,-1.3648262727785108,ml_exit_long,2,77.87948471843222,6796
LONG,2025-10-12 12:45:00,2025-10-12 17:05:00,111703.3,114334.7,0.734477,0.41057032,1757.3787555994932,1681.8990909422387,22.545269477267,ml_exit_long,52,75.47966465725439,6853
SHORT,2025-10-12 20:15:00,2025-10-12 21:40:00,114654.3,114579.2,0.7237101,0.39963853,51.966187643411104,-27.344005932838087,-0.3446599909465192,ml_exit_short,17,79.31019357624919,6908
SHORT,2025-10-13 01:30:00,2025-10-13 02:15:00,115684.9,115012.7,0.7462567,0.42282122,487.06162685457093,403.4823733828032,4.813516716529151,ml_exit_short,9,83.57925347176773,6963
LONG,2025-10-13 04:15:00,2025-10-13 06:35:00,114737.9,115088.0,0.70822954,0.3843781,237.24628579487035,159.37519017295762,2.0497764905929072,ml_exit_long,28,77.87109562191274,7015
LONG,2025-10-13 11:05:00,2025-10-13 13:55:00,114439.0,115298.3,0.662193,0.34237686,524.1300694620295,454.06593178774887,6.505049414972194,ml_exit_long,34,70.06413767428063,7103
SHORT,2025-10-13 14:00:00,2025-10-13 14:25:00,115319.6,114260.0,0.7994031,0.48168576,922.428935455755,822.4993082236134,8.192971533026636,ml_exit_short,5,99.92962723214154,7109
SHORT,2025-10-13 17:00:00,2025-10-13 17:45:00,114726.9,114210.0,0.83834565,0.52832735,515.6847207940737,401.4853965960039,3.507734890422244,ml_exit_short,9,114.19932419806973,7149
LONG,2025-10-13 17:50:00,2025-10-13 18:15:00,114319.3,114788.9,0.69629633,0.37299383,338.08421334454033,255.61203961393403,3.105738925973033,ml_exit_long,5,82.4721737306063,7155
LONG,2025-10-14 09:45:00,2025-10-14 10:15:00,111251.5,110550.3,0.8173938,0.5028789,-707.4833269821393,-819.3779899845847,-7.299684948068022,emergency_stop_loss,6,111.89466300244538,7347
LONG,2025-10-14 10:20:00,2025-10-14 11:25:00,110566.2,111419.8,0.71133584,0.38739622,643.0753329282161,559.4567054355971,6.716401576612224,ml_exit_long,13,83.61862749261904,7361
LONG,2025-10-14 12:30:00,2025-10-14 18:20:00,110971.3,113380.8,0.65321124,0.33481076,1603.7828371479263,1529.1175440460183,20.701964832348565,ml_exit_long,70,74.66529310190808,7444
SHORT,2025-10-14 18:25:00,2025-10-14 19:40:00,113092.4,112064.8,0.92681724,0.6443465,1381.1620327174023,1229.8489848228119,8.09091857631448,ml_exit_short,15,151.3130478945905,7460
SHORT,2025-10-14 22:00:00,2025-10-15 01:15:00,113374.4,112775.1,0.87547976,0.57538295,754.9038335503719,612.4700570565388,4.288668782370361,ml_exit_short,39,142.4337764938331,7527
SHORT,2025-10-15 02:25:00,2025-10-15 03:15:00,113499.8,112305.0,0.81979406,0.5057529,1354.0370987129427,1226.0876191902375,9.532154241681484,ml_exit_short,10,127.94947952270516,7551
SHORT,2025-10-15 07:20:00,2025-10-15 11:35:00,112460.6,111975.1,0.71599305,0.39196283,451.1009174548235,346.834027465516,3.3192260222690444,ml_exit_short,51,104.26688998930753,7651
LONG,2025-10-15 11:45:00,2025-10-15 14:50:00,111926.2,110940.9,0.6771754,0.35546786,-845.0664093491359,-940.6400924705474,-9.798720496184162,emergency_stop_loss,37,95.57368312141142,7690
