window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,3,1,2,0.2498619374593032,-0.16537625931799993,66.66666666666666,9983.4623740682,64.22717
1,2,1,1,2.877788537638036,3.5431381562731983,100.0,10354.31381562732,60.567486
2,3,3,0,-1.328850258415757,-2.0731878782824604,33.33333333333333,9792.681212171754,49.6189
3,2,2,0,0.6862764756897187,0.9048521651726333,50.0,10090.485216517263,46.892635
4,2,2,0,4.776530562221589,4.821878793547222,50.0,10482.187879354722,43.589577
5,2,2,0,4.805725951253302,3.4031059023385386,100.0,10340.310590233854,38.244396
6,2,2,0,16.32198476300986,18.394155790589302,100.0,11839.41557905893,56.82013
7,2,2,0,17.67619442807052,18.992034162236724,100.0,11899.203416223672,53.594406
8,3,2,1,5.521218658222584,9.911861294082028,33.33333333333333,10991.186129408203,57.287605
9,2,2,0,11.303120959394487,11.26260705364366,50.0,11126.260705364366,41.387062
10,2,2,0,-1.2160696484106444,-0.825772614057678,0.0,9917.422738594232,33.63597
11,3,3,0,0.19566422271592443,1.2883873308196052,33.33333333333333,10128.83873308196,38.562973
12,3,3,0,-1.010582282575697,-0.25005496435114766,33.33333333333333,9974.994503564885,54.74827
13,6,5,1,-3.5405670433170515,-11.54958409639743,16.666666666666664,8845.041590360257,52.19324
14,5,4,1,-1.7993876880746724,-5.561428485593152,40.0,9443.857151440685,54.058838
15,3,2,1,2.0805353735049645,3.970666959426708,66.66666666666666,10397.06669594267,45.927124
16,3,3,0,-2.359965070467687,-2.7310537902566647,33.33333333333333,9726.894620974334,47.08941
17,4,3,1,-0.012810572757511636,2.3574531262032723,50.0,10235.745312620327,53.614418
18,3,3,0,0.1304262792777151,-0.8204608662945793,66.66666666666666,9917.953913370542,47.99124
19,3,1,2,-4.258144076266791,-7.973580352850276,0.0,9202.641964714972,59.03851
20,3,2,1,3.483862440839633,4.72670615100631,66.66666666666666,10472.670615100631,48.6101
21,3,3,0,1.0899851180667581,2.272813884099214,33.33333333333333,10227.281388409921,50.197647
22,2,2,0,1.8906140112296324,1.4890430457075672,50.0,10148.904304570757,52.140564
23,3,3,0,1.8671835751135009,2.801231669362296,66.66666666666666,10280.12316693623,44.879166
24,2,2,0,5.1948501259005795,4.0058313732786335,100.0,10400.583137327863,39.275352
25,2,2,0,-1.7000149166564373,-1.5764303673696305,50.0,9842.356963263037,42.4183
26,3,3,0,-2.827953192877721,-3.318355260122935,33.33333333333333,9668.164473987707,39.883144
27,4,4,0,-3.5749402654337756,-6.10835660732846,25.0,9389.164339267154,42.294018
28,3,3,0,-5.4716826890209065,-6.851817388792587,0.0,9314.818261120741,43.100086
29,4,3,1,-4.365604813795249,-7.313692118817944,0.0,9268.630788118206,50.089348
30,4,4,0,-3.4676631150304384,-5.819543534235654,25.0,9418.045646576435,50.186752
31,3,3,0,-2.3792462522079023,-3.4211559338338517,33.33333333333333,9657.884406616615,52.829597
32,3,3,0,3.279911135365133,5.46924903780904,66.66666666666666,10546.924903780904,43.847862
33,2,2,0,1.057143003163968,1.4140804049532745,50.0,10141.408040495327,39.892223
34,3,3,0,1.263524436760957,0.9695959734415011,66.66666666666666,10096.95959734415,45.00518
35,2,1,1,0.23036575037479398,-1.5938095379737023,50.0,9840.61904620263,53.217316
36,2,2,0,7.7987362612071625,7.677657620622394,100.0,10767.76576206224,47.479687
37,2,2,0,5.419453259620306,4.912916365097044,100.0,10491.291636509704,44.782223
38,2,2,0,4.84382630662945,3.8296617197763227,100.0,10382.966171977632,42.92449
39,3,3,0,3.087270574479689,2.7308683071640916,66.66666666666666,10273.08683071641,44.936825
40,2,2,0,7.02957895696886,7.174288285524963,100.0,10717.428828552496,51.124786
41,3,2,1,9.762041951384926,17.71745915813819,66.66666666666666,11771.745915813819,53.45136
42,4,4,0,-1.3279750255068765,-6.533839197362595,50.0,9346.61608026374,55.63312
43,4,4,0,-5.12214694797997,-9.255095656715785,25.0,9074.490434328422,51.508873
44,2,2,0,-3.800217149377517,-3.7188943434693105,0.0,9628.110565653069,53.691856
45,3,2,1,-3.6708983427288775,-4.902021729154912,0.0,9509.797827084509,52.117054
46,4,4,0,-3.6278962820592335,-7.074858289510594,25.0,9292.51417104894,48.396004
