stop_loss_pct,take_profit_pct,max_holding_hours,avg_return,vs_bh,win_rate,sharpe,max_dd,liquidations,avg_trades,avg_holding_hours,sl_exits_pct,tp_exits_pct,maxhold_exits_pct
0.5,3.0,6,22.31574239988726,22.277391506450506,56.77016239850465,11.226816313690438,3.545487298475446,0,17.818181818181817,2.105424689359627,44.38775510204081,48.97959183673469,6.63265306122449
0.5,6.0,2,22.122062750488098,22.083711857051345,70.46768159555626,12.767399526883453,3.253277640566807,0,17.818181818181817,1.6852185890829972,28.57142857142857,4.081632653061225,67.3469387755102
1.5,6.0,2,21.967694992181574,21.92934409874482,78.91008462655056,12.625683471957496,3.6839555851206756,0,16.545454545454547,1.866006871946486,14.285714285714285,4.395604395604396,81.31868131868131
2.0,6.0,2,21.88152320718361,21.84317231374685,81.08008434633821,12.568504391084195,3.4375171745233617,0,16.181818181818183,1.8943154877822763,7.303370786516854,4.49438202247191,88.20224719101124
0.5,3.0,4,21.626158918787056,21.587808025350306,57.883695330219396,10.96998059043839,3.4419231388233653,0,18.727272727272727,1.8905651649301383,40.29126213592233,41.262135922330096,18.446601941747574
1.5,3.0,6,21.423605860560386,21.38525496712363,70.32717965338287,13.389158783057672,4.0881446415954885,0,15.090909090909092,2.9895176769408054,26.506024096385545,55.42168674698795,18.072289156626507
0.5,3.0,8,21.374941902229498,21.33659100879274,54.554962268866014,10.907725750954945,3.7537486803223685,0,17.727272727272727,2.1925449294878883,47.179487179487175,50.256410256410255,2.564102564102564
1.5,3.0,4,21.267998621495938,21.229647728059188,71.51112146574941,12.451762869836417,3.7442090472226472,0,16.363636363636363,2.4678806250380663,20.0,45.55555555555556,34.44444444444444
1.0,3.0,6,21.196402415856095,21.158051522419342,64.79792575845208,12.2557386476438,3.8568373317044315,0,15.818181818181818,2.52622749570118,35.05747126436782,52.87356321839081,12.068965517241379
1.0,3.0,4,20.49024796537461,20.45189707193785,64.58445407855571,10.996015671674606,3.6094337257560327,0,16.818181818181817,2.198139222560729,29.18918918918919,44.32432432432433,26.486486486486488
2.0,3.0,4,20.322938249321773,20.284587355885023,72.43893304264822,12.243095269114173,3.482927614851215,0,15.636363636363637,2.5730145250107843,13.953488372093023,45.348837209302324,40.69767441860465
1.0,3.0,8,20.012220807053282,19.973869913616532,62.246328550676374,12.653464083559896,4.076723600489696,0,15.363636363636363,2.6950732339319297,37.278106508875744,55.02958579881657,7.6923076923076925
1.5,3.0,8,19.92496602800174,19.88661513456499,67.89585579111271,13.061786750901815,4.398156060956203,0,14.818181818181818,3.3163132774669335,30.061349693251532,58.282208588957054,11.65644171779141
2.0,3.0,6,19.192690171407417,19.154339277970664,72.03078212959636,12.938111977665567,4.378846293551009,0,13.909090909090908,3.246683235517227,20.915032679738562,55.55555555555556,23.52941176470588
0.5,4.0,4,19.15743333268314,19.119082439246395,57.72878589653146,11.00131817116023,3.6308197161874305,0,16.636363636363637,2.3349771071643435,44.26229508196721,27.322404371584703,28.415300546448087
0.5,4.0,6,18.83953360150542,18.801182708068666,53.75137933961464,11.255219373925785,3.8581485340904895,0,15.454545454545455,2.715414920620029,50.0,32.35294117647059,17.647058823529413
1.0,4.0,6,18.60145548864841,18.563104595211655,63.193434610546916,12.639064124048947,3.976253877400253,0,13.272727272727273,3.2700031518046226,36.986301369863014,36.3013698630137,26.71232876712329
1.5,4.0,6,18.398677387584044,18.36032649414729,68.11837820527661,13.141161660932688,4.3037142900824055,0,12.636363636363637,3.6371676080900683,27.33812949640288,37.410071942446045,35.25179856115108
1.5,4.0,4,18.253503986443604,18.21515309300685,70.91829738888562,12.198019397243968,4.002360877087498,0,14.181818181818182,2.931436884194237,21.794871794871796,28.846153846153843,49.358974358974365
2.0,4.0,4,18.233417876707975,18.195066983271225,72.08694083694083,12.378065996705855,3.52051156455133,0,13.545454545454545,3.035191197691198,14.093959731543624,30.201342281879196,55.70469798657718
2.0,3.0,8,18.199606327293363,18.161255433856613,70.90203023358104,12.713998555411195,4.620585736957725,0,13.454545454545455,3.6496123702006056,24.324324324324326,59.45945945945946,16.216216216216218
1.0,4.0,4,17.81944871926603,17.781097825829278,64.6451662148593,11.091394954150264,3.851653649768176,0,14.636363636363637,2.6937462580045697,31.05590062111801,28.57142857142857,40.37267080745342
0.5,4.0,8,17.52975457277441,17.491403679337658,50.4846563824892,10.798220663621201,4.136391019561765,0,15.272727272727273,2.9529947492021793,54.166666666666664,36.30952380952381,9.523809523809524
2.0,4.0,6,17.194028156552065,17.155677263115308,70.7208448117539,12.920954569358855,4.296011366465738,0,11.818181818181818,3.8810748174384533,22.30769230769231,37.69230769230769,40.0
1.0,4.0,8,16.91828781224389,16.87993691880714,59.272936659300306,12.171036753403458,4.232739362357406,0,12.727272727272727,3.6069935115389664,42.857142857142854,40.714285714285715,16.428571428571427
1.5,4.0,8,15.90678628526057,15.868435391823816,62.933409430735644,11.78096937748269,4.7873664921258685,0,12.090909090909092,4.150559856191541,36.09022556390977,42.10526315789473,21.804511278195488
1.0,6.0,4,15.858943092899501,15.820592199462748,69.13382072472983,11.88359969424019,3.6332744153666336,0,13.181818181818182,3.293348402439311,29.655172413793103,8.275862068965518,62.06896551724138
0.5,6.0,4,15.760671293630013,15.722320400193261,58.5646167323623,10.318200638619597,3.4946497334186803,0,14.818181818181818,2.9004627266360306,44.785276073619634,7.361963190184049,47.85276073619632
2.0,4.0,8,15.746022506633652,15.7076716131969,68.51370851370851,11.644299043883239,4.989463866804865,0,11.0,4.567123617123617,27.27272727272727,42.14876033057851,30.57851239669421
1.5,6.0,4,15.642417818185908,15.604066924749151,72.49008520328533,12.016032796454356,3.839699994126805,0,12.909090909090908,3.4486039326561424,23.239436619718308,7.746478873239436,69.01408450704226
2.0,6.0,4,15.23268799931857,15.194337105881822,73.66171261893187,12.0248510010852,3.405121913763291,0,12.272727272727273,3.5602717395498145,17.037037037037038,8.148148148148149,74.81481481481481
0.5,6.0,6,15.1623399839794,15.123989090542647,50.00756123821139,9.367079443725641,3.8976448199842477,0,13.272727272727273,3.5678994072376424,54.109589041095894,15.068493150684931,30.82191780821918
1.0,6.0,6,15.05800527912832,15.019654385691565,60.81712479439752,10.456420439649706,4.098749990584948,0,11.363636363636363,4.330182990410264,40.0,16.8,43.2
1.5,6.0,6,14.325369682419305,14.287018788982552,64.94167448712902,10.10046033620387,4.687416152120179,0,10.909090909090908,4.626895137690592,31.666666666666664,16.666666666666664,51.66666666666667
2.0,6.0,6,14.117713111603166,14.07936221816641,67.35323156375787,9.876827975089022,4.927631147688864,0,10.272727272727273,4.843631648565859,26.548672566371685,18.58407079646018,54.86725663716814
0.5,6.0,8,13.375221299369604,13.336870405932848,47.32250273170989,8.93562301633907,3.9005292129464153,0,12.545454545454545,4.0860987371537245,57.971014492753625,16.666666666666664,25.36231884057971
1.0,6.0,8,12.734862396017558,12.696511502580801,56.62428480610299,9.514402162031045,4.232298013921231,0,10.363636363636363,4.999705534364625,46.49122807017544,18.421052631578945,35.08771929824561
1.5,6.0,8,11.889787035845218,11.851436142408465,63.19642923920999,10.160078641659771,4.603991884244949,0,9.727272727272727,5.456951330012827,39.25233644859813,18.69158878504673,42.05607476635514
2.0,6.0,8,11.628321424449444,11.589970531012689,67.78804083616919,9.904053493385902,4.7554085125277945,0,9.0,5.830773983146977,32.323232323232325,21.21212121212121,46.464646464646464
