start_idx,end_idx,regime,xgb_return,bh_return,difference,num_trades,win_rate,sharpe,max_dd
0,1440,Sideways,-1.5162388726282916,1.877632284180478,-3.3938711568087694,22,36.36363636363637,1.2071482715410653,3.2066984529331886
1440,2880,Sideways,-4.267446516304099,-1.9199398516340356,-2.347506664670063,17,35.294117647058826,-2.711491795270676,5.84409998316199
2880,4320,Sideways,-1.671486811920022,-0.8201022009771113,-0.8513846109429106,28,46.42857142857143,1.0470184322948133,5.787916614410229
4320,5760,Bear,-4.760536062845003,-4.476676862179103,-0.2838592006659004,22,36.36363636363637,-2.260425896304886,6.012505396820482
5760,7200,Bear,-4.79410795141066,-2.6072446699346106,-2.1868632814760494,20,45.0,-3.415817903974838,6.343097931898427
7200,8640,Sideways,-2.212699389190748,0.7528214993384328,-2.9655208885291806,23,47.82608695652174,0.4477245945449151,4.773630737084918
8640,10080,Bull,-1.192918167892858,3.8234243843739066,-5.016342552266765,15,53.333333333333336,1.3204426097197122,2.3512986213025524
10080,11520,Sideways,-0.15839447448925056,2.123385539553733,-2.2817800140429836,11,45.45454545454545,2.944460917940215,1.8505774925012768
11520,12960,Sideways,-0.052410820201039314,-1.4139875292337014,1.361576709032662,8,50.0,5.836858496867281,0.48030818646049844
12960,14400,Bear,-5.825805669089369,-5.472513919015698,-0.3532917500736703,25,44.0,-3.142520204437934,5.621834149727765
14400,15840,Bull,3.3372115706141265,7.132804185728906,-3.7955926151147796,12,83.33333333333334,12.985050763731808,0.3671994862145357
