prob_threshold,avg_return,vs_bh,avg_trades,win_rate,sharpe,max_dd
0.30,-0.0670898732422643,0.03736929819955121,0.06620209059233449,0.34843205574912894,-1.6455505482349866,0.008168015962776096
0.40,-0.07452283451598289,0.029936336925832623,0.07317073170731707,0.34843205574912894,-0.9311956207881937,0.004316411075324544
0.50,-0.06257262728244745,0.041886544159368065,0.0627177700348432,0.34843205574912894,-3.803306690493478,0.004316411075324537
