window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,442,161,281,0.0,-62.33679060583507,0.0,3766.3209394164937,55.169403
1,374,156,218,0.0,-56.08220095452933,0.0,4391.779904547067,54.94215
2,470,132,338,0.0,-63.51854717946034,0.0,3648.145282053966,53.57843
3,464,120,344,0.0,-62.850339654757946,0.0,3714.9660345242055,53.294647
4,383,87,296,0.0,-56.55844526427622,0.0,4344.155473572378,54.362617
5,448,144,304,0.0,-62.27168068399291,0.0,3772.8319316007087,54.335083
6,530,173,357,0.0,-68.36308286144255,0.0,3163.691713855746,54.22542
7,408,186,222,0.0,-59.08556637843753,0.0,4091.4433621562475,54.699326
8,336,147,189,0.0,-52.432413195728735,0.0,4756.758680427127,55.222027
9,340,128,212,0.0,-52.31592212768865,0.0,4768.4077872311345,54.393803
10,320,115,205,0.0,-49.99348126680868,0.0,5000.651873319132,54.082638
11,246,83,163,0.0,-41.121046788736784,0.0,5887.8953211263215,53.771328
12,300,48,252,0.0,-48.83412987054129,0.0,5116.587012945871,55.77806
13,382,71,311,0.0,-56.44679491719228,0.0,4355.320508280773,54.336815
14,394,71,323,0.0,-57.37033063127911,0.0,4262.966936872089,54.040546
15,307,33,274,0.0,-48.77279845469278,0.0,5122.720154530722,54.410004
16,367,98,269,0.0,-55.13797430667472,0.0,4486.202569332528,54.542645
17,355,98,257,0.0,-52.39316527394201,0.0,4760.683472605799,52.211784
18,275,78,197,0.0,-44.28204916797673,0.0,5571.795083202327,53.112484
19,187,110,77,0.0,-31.791952591594725,0.0,6820.804740840527,51.09789
20,158,81,77,0.0,-27.205653354898757,0.0,7279.434664510124,50.191467
21,108,49,59,0.0,-19.06307445616354,0.0,8093.692554383646,48.910095
22,51,51,0,0.0,-9.386762733761497,0.0,9061.32372662385,48.271664
23,171,57,114,0.0,-33.74499553475109,0.0,6625.500446524891,60.110085
24,185,18,167,0.0,-36.030369310925444,0.0,6396.963068907456,60.299007
25,201,26,175,0.0,-38.07936385908353,0.0,6192.063614091647,59.544056
26,346,24,322,0.0,-57.08405421304599,0.0,4291.594578695402,61.04582
27,389,21,368,0.0,-60.8809925126797,0.0,3911.9007487320305,60.24477
28,271,13,258,0.0,-46.70931999484008,0.0,5329.068000515992,57.99467
29,228,13,215,0.0,-41.812253783039445,0.0,5818.774621696056,59.302574
30,247,44,203,0.0,-44.35767081900416,0.0,5564.232918099584,59.26287
31,172,78,94,0.0,-29.9539855970976,0.0,7004.60144029024,51.692772
32,153,80,73,0.0,-27.18587938758268,0.0,7281.412061241732,51.785694
33,141,80,61,0.0,-25.336696769561357,0.0,7466.330323043864,51.751072
34,161,100,61,0.0,-28.15712319691758,0.0,7184.287680308242,51.295967
35,133,25,108,0.0,-24.017735165107716,0.0,7598.2264834892285,51.575924
36,112,22,90,0.0,-20.542051122948823,0.0,7945.794887705118,51.273094
37,251,21,230,0.0,-41.43261033590124,0.0,5856.738966409876,53.228306
38,395,64,331,0.0,-57.14633586319788,0.0,4285.366413680212,53.57324
39,564,224,340,0.0,-70.86122538580942,0.0,2913.877461419058,54.598267
40,550,321,229,0.0,-69.89546326673141,0.0,3010.4536733268587,54.507774
41,740,379,361,0.0,-80.4448243868758,0.0,1955.5175613124209,55.07142
42,730,421,309,0.0,-80.20592302996657,0.0,1979.4076970033443,55.410088
43,636,377,259,0.0,-75.91434016646747,0.0,2408.5659833532527,55.89415
44,667,276,391,0.0,-78.44235569344701,0.0,2155.764430655299,57.445747
