entry_time,exit_time,side,entry_price,exit_price,position_value,pnl_pct,pnl_net,exit_reason,hold_candles
2025-11-01 19:40:00,2025-11-02 05:45:00,LONG,110236.1,110321.0,8008.037109375,0.003080660509578774,20.666024898523585,Max Hold (120 candles),120
2025-11-02 17:30:00,2025-11-02 23:50:00,LONG,109973.3,110588.9,8111.987023909898,0.02239088942497829,177.5786109572703,ML Exit (0.708),75
2025-11-02 23:50:00,2025-11-03 00:05:00,LONG,110588.9,110700.9,8713.111056301255,0.004051039480454187,30.940601358507642,ML Exit (0.726),2
2025-11-03 00:10:00,2025-11-03 00:15:00,LONG,110632.4,110586.8,8242.909229059738,-0.0016487032731818626,-17.711566041021644,ML Exit (0.702),0
2025-11-03 00:20:00,2025-11-03 01:00:00,LONG,110451.6,109465.5,8525.186963897508,-0.03571156959247329,-308.7104010320207,Stop Loss (-3.57%),7
2025-11-03 01:00:00,2025-11-03 03:10:00,LONG,109465.5,108179.5,8205.286161651928,-0.04699197464041182,-389.68524230649535,Stop Loss (-4.70%),25
2025-11-03 03:10:00,2025-11-03 06:10:00,LONG,108179.5,107303.0,7654.659732205527,-0.03240909784201258,-251.9079460744655,Stop Loss (-3.24%),35
2025-11-03 06:10:00,2025-11-03 15:25:00,LONG,107303.0,105915.1,7428.97946077563,-0.05173760286292067,-388.07207874879197,Stop Loss (-5.17%),110
2025-11-03 15:25:00,2025-11-03 18:30:00,LONG,105915.1,107298.6,7303.6839026140415,0.052249395978477095,377.961230378003,End of Period,37
