timestamp,price,long_prob,short_prob,position,exit_prob
2025-10-21 17:50:00,112028.8,0.6827502,0.22708793,LONG,0.0
2025-10-21 17:55:00,111981.9,0.5764848,0.19726083,LONG,0.0
2025-10-21 18:00:00,112187.3,0.63456124,0.08442082,LONG,0.0
2025-10-21 18:05:00,112119.0,0.64253545,0.09060687,LONG,0.0
2025-10-21 18:10:00,111845.4,0.52172524,0.08355143,LONG,0.0
2025-10-21 18:15:00,111830.3,0.4647186,0.072319165,LONG,0.0
2025-10-21 18:20:00,112001.6,0.44867668,0.07811612,LONG,0.0
2025-10-21 18:25:00,111806.5,0.38551617,0.0691484,LONG,0.0
2025-10-21 18:30:00,111829.6,0.5294056,0.08475621,LONG,0.0
2025-10-21 18:35:00,111572.3,0.45583647,0.06889396,LONG,0.0
2025-10-21 18:40:00,111616.0,0.32321662,0.115099676,LONG,0.0
2025-10-21 18:45:00,111974.7,0.28488424,0.055961616,,
2025-10-21 18:50:00,111841.4,0.37472543,0.059159935,,
2025-10-21 18:55:00,111953.0,0.21648754,0.27656633,,
2025-10-21 19:00:00,112016.1,0.15345977,0.44195434,,
2025-10-21 19:05:00,112031.2,0.16581097,0.37603876,,
2025-10-21 19:10:00,112112.0,0.11079577,0.51020086,,
2025-10-21 19:15:00,112059.3,0.10035915,0.45728883,,
2025-10-21 19:20:00,111601.0,0.44180387,0.20971587,,
2025-10-21 19:25:00,111675.9,0.48775786,0.1016005,,
2025-10-21 19:30:00,111642.7,0.6184724,0.20089838,,
2025-10-21 19:35:00,111700.2,0.15973333,0.22996101,,
2025-10-21 19:40:00,111773.6,0.16005468,0.17982839,,
2025-10-21 19:45:00,111878.3,0.22487207,0.39349413,,
2025-10-21 19:50:00,111931.0,0.23815636,0.43826088,,
2025-10-21 19:55:00,111732.6,0.27437714,0.21874805,,
2025-10-21 20:00:00,111614.2,0.2740478,0.16989902,,
2025-10-21 20:05:00,111509.4,0.35081264,0.11903827,,
2025-10-21 20:10:00,111267.3,0.6272161,0.12826096,,
2025-10-21 20:15:00,110782.2,0.7107205,0.43339178,LONG,0.0
2025-10-21 20:20:00,110878.9,0.71706235,0.33560526,LONG,0.0
2025-10-21 20:25:00,110790.1,0.6039183,0.2865134,LONG,0.0
2025-10-21 20:30:00,110670.3,0.5834703,0.13031279,LONG,0.0
2025-10-21 20:35:00,110929.6,0.641515,0.13632801,LONG,0.0
2025-10-21 20:40:00,110887.9,0.6699895,0.17606828,LONG,0.0
2025-10-21 20:45:00,110839.2,0.6870554,0.04758869,LONG,0.0
2025-10-21 20:50:00,111059.9,0.70338386,0.024684375,LONG,0.0
2025-10-21 20:55:00,110746.7,0.71588933,0.04630083,LONG,0.0
2025-10-21 21:00:00,110808.9,0.61890924,0.068763115,LONG,0.0
2025-10-21 21:05:00,110827.1,0.4988588,0.027078219,LONG,0.0
2025-10-21 21:10:00,111048.8,0.5978899,0.024321742,LONG,0.0
2025-10-21 21:15:00,110861.7,0.5424919,0.08171578,LONG,0.0
2025-10-21 21:20:00,110234.3,0.7811358,0.15461825,LONG,0.0
2025-10-21 21:25:00,110460.1,0.75019646,0.34920844,LONG,0.0
2025-10-21 21:30:00,110687.1,0.715348,0.33931044,LONG,0.0
2025-10-21 21:35:00,110740.3,0.42488503,0.265692,LONG,0.0
2025-10-21 21:40:00,110857.0,0.38783956,0.2481307,LONG,0.0
2025-10-21 21:45:00,110890.3,0.15688811,0.24888432,LONG,0.0
2025-10-21 21:50:00,110806.8,0.12531558,0.17740895,LONG,0.0
2025-10-21 21:55:00,110775.9,0.08458416,0.2287986,LONG,0.0
2025-10-21 22:00:00,110650.3,0.15625232,0.108469345,LONG,0.0
2025-10-21 22:05:00,110234.3,0.25560638,0.18638821,LONG,0.0
2025-10-21 22:10:00,110372.8,0.23592211,0.116613425,LONG,0.0
2025-10-21 22:15:00,110366.7,0.33402324,0.18356872,LONG,0.0
2025-10-21 22:20:00,109954.5,0.49119633,0.24139719,LONG,0.0
2025-10-21 22:25:00,109553.4,0.7461712,0.24321975,LONG,0.0
2025-10-21 22:30:00,108975.7,0.8984608,0.18513797,LONG,0.0
2025-10-21 22:35:00,108645.4,0.76176775,0.08052448,LONG,0.0
2025-10-21 22:40:00,109102.6,0.3342322,0.12150367,LONG,0.0
2025-10-21 22:45:00,109179.2,0.5995454,0.12954831,LONG,0.0
2025-10-21 22:50:00,108930.0,0.843212,0.077197574,LONG,0.0
2025-10-21 22:55:00,108999.8,0.7226424,0.2030664,LONG,0.0
2025-10-21 23:00:00,109187.9,0.5498895,0.251379,LONG,0.0
2025-10-21 23:05:00,109178.3,0.60431683,0.17072117,LONG,0.0
2025-10-21 23:10:00,109154.4,0.51339024,0.12930869,LONG,0.0
2025-10-21 23:15:00,109224.7,0.55053204,0.118693724,LONG,0.0
2025-10-21 23:20:00,109354.7,0.55508167,0.07766061,LONG,0.0
2025-10-21 23:25:00,109059.3,0.31557772,0.111468196,LONG,0.0
2025-10-21 23:30:00,108543.3,0.81156635,0.08874393,LONG,0.0
2025-10-21 23:35:00,108256.6,0.9155665,0.048660543,LONG,0.0
2025-10-21 23:40:00,108438.7,0.9027148,0.07643567,LONG,0.0
2025-10-21 23:45:00,108468.6,0.80251575,0.14474022,LONG,0.0
2025-10-21 23:50:00,108522.2,0.7216788,0.11715464,LONG,0.0
2025-10-21 23:55:00,108245.5,0.7469801,0.13268308,LONG,0.0
2025-10-22 00:00:00,108401.7,0.5190791,0.14371605,LONG,0.0
2025-10-22 00:05:00,108301.7,0.72360027,0.2714622,LONG,0.0
2025-10-22 00:10:00,108502.2,0.6933334,0.3890508,LONG,0.0
2025-10-22 00:15:00,108240.3,0.47856638,0.4108041,LONG,0.0
2025-10-22 00:20:00,108199.4,0.5204788,0.40636048,LONG,0.0
2025-10-22 00:25:00,107956.0,0.6175256,0.26871008,LONG,0.0
2025-10-22 00:30:00,107998.2,0.53519684,0.22071148,LONG,0.0
2025-10-22 00:35:00,107887.0,0.8575384,0.1505282,LONG,0.0
2025-10-22 00:40:00,108014.1,0.8157763,0.4965384,LONG,0.0
2025-10-22 00:45:00,108118.7,0.6288705,0.2927088,LONG,0.0
2025-10-22 00:50:00,108080.2,0.64665025,0.26225162,LONG,0.0
2025-10-22 00:55:00,107925.8,0.5944446,0.22375873,LONG,0.0
2025-10-22 01:00:00,108053.2,0.7545701,0.44378793,LONG,0.0
2025-10-22 01:05:00,108285.8,0.40204197,0.63187546,LONG,0.0
2025-10-22 01:10:00,108342.0,0.20163126,0.773855,LONG,0.0
2025-10-22 01:15:00,108089.6,0.42186382,0.59421635,LONG,0.0
2025-10-22 01:20:00,108219.1,0.2110379,0.67119247,LONG,0.0
2025-10-22 01:25:00,108104.9,0.25250736,0.42716855,LONG,0.0
2025-10-22 01:30:00,108000.8,0.37612602,0.20921944,LONG,0.0
2025-10-22 01:35:00,108147.5,0.16184247,0.5648346,LONG,0.0
2025-10-22 01:40:00,108205.4,0.10401389,0.4358318,LONG,0.0
2025-10-22 01:45:00,108126.1,0.15783805,0.3592684,LONG,0.0
2025-10-22 01:50:00,108242.0,0.16077507,0.14187165,LONG,0.0
2025-10-22 01:55:00,108307.4,0.14559768,0.36007485,LONG,0.0
2025-10-22 02:00:00,108397.8,0.1158192,0.37802243,LONG,0.0
2025-10-22 02:05:00,108474.8,0.36856017,0.29025948,LONG,0.0
2025-10-22 02:10:00,108615.4,0.4062321,0.28046077,LONG,0.0
2025-10-22 02:15:00,108483.8,0.4816412,0.37770578,LONG,0.0
2025-10-22 02:20:00,108441.1,0.4138837,0.3623165,LONG,0.0
2025-10-22 02:25:00,108529.5,0.40844116,0.39466795,LONG,0.0
2025-10-22 02:30:00,108369.1,0.105313756,0.30730185,LONG,0.0
2025-10-22 02:35:00,108284.7,0.14512488,0.21908438,LONG,0.0
2025-10-22 02:40:00,108250.2,0.1974214,0.13096586,LONG,0.0
2025-10-22 02:45:00,108211.3,0.18568386,0.050710436,LONG,0.0
2025-10-22 02:50:00,108274.9,0.171019,0.053419895,LONG,0.0
2025-10-22 02:55:00,108160.2,0.15402462,0.078041926,LONG,0.0
2025-10-22 03:00:00,108096.8,0.24058588,0.11922511,LONG,0.0
2025-10-22 03:05:00,108117.2,0.11631126,0.22754805,LONG,0.0
2025-10-22 03:10:00,107965.8,0.40425187,0.06403549,LONG,0.0
2025-10-22 03:15:00,107878.5,0.7063307,0.04222508,LONG,0.0
2025-10-22 03:20:00,107948.7,0.55675083,0.053947464,LONG,0.0
2025-10-22 03:25:00,108103.7,0.23463863,0.17900041,LONG,0.0
2025-10-22 03:30:00,108060.4,0.14433146,0.122552805,LONG,0.0
2025-10-22 03:35:00,107947.4,0.18046555,0.00544705,LONG,0.0
2025-10-22 03:40:00,107988.7,0.10568029,0.004877558,LONG,0.0
2025-10-22 03:45:00,108006.1,0.13941145,0.006045674,LONG,0.0
2025-10-22 03:50:00,108070.7,0.12966713,0.00406699,LONG,0.0
2025-10-22 03:55:00,108163.8,0.08949609,0.005257153,LONG,0.0
2025-10-22 04:00:00,108246.2,0.09975556,0.11854449,LONG,0.0
2025-10-22 04:05:00,108410.9,0.31137547,0.08297963,LONG,0.0
2025-10-22 04:10:00,108398.5,0.05121031,0.08663065,LONG,0.0
2025-10-22 04:15:00,108396.8,0.04750949,0.0765265,LONG,0.0
2025-10-22 04:20:00,108363.5,0.032034535,0.15455274,LONG,0.0
2025-10-22 04:25:00,108322.6,0.046810895,0.14256397,LONG,0.0
2025-10-22 04:30:00,108437.9,0.2379051,0.17006254,LONG,0.0
2025-10-22 04:35:00,108473.1,0.21966249,0.17014255,LONG,0.0
2025-10-22 04:40:00,108431.3,0.38131317,0.19790517,LONG,0.0
2025-10-22 04:45:00,108548.2,0.42603204,0.1919114,LONG,0.0
2025-10-22 04:50:00,108523.9,0.36114356,0.3386367,LONG,0.0
2025-10-22 04:55:00,108558.4,0.38336396,0.2914892,LONG,0.0
2025-10-22 05:00:00,108570.9,0.09734807,0.27593878,LONG,0.0
2025-10-22 05:05:00,108300.8,0.08224527,0.14207575,LONG,0.0
2025-10-22 05:10:00,108299.2,0.0652219,0.11707236,LONG,0.0
2025-10-22 05:15:00,108206.9,0.13931786,0.11920067,LONG,0.0
2025-10-22 05:20:00,108038.0,0.3446843,0.026040038,LONG,0.0
2025-10-22 05:25:00,108000.0,0.25655589,0.024467986,LONG,0.0
2025-10-22 05:30:00,107926.0,0.4779613,0.036803763,LONG,0.0
2025-10-22 05:35:00,107858.8,0.5129021,0.029482335,LONG,0.0
2025-10-22 05:40:00,107914.1,0.48801154,0.058458593,LONG,0.0
2025-10-22 05:45:00,108093.6,0.20271227,0.10006095,LONG,0.0
2025-10-22 05:50:00,108057.9,0.124767646,0.07762455,LONG,0.0
2025-10-22 05:55:00,108119.3,0.094877645,0.09309782,LONG,0.0
2025-10-22 06:00:00,108028.0,0.102066025,0.00438422,LONG,0.0
2025-10-22 06:05:00,108016.1,0.098908305,0.0051646726,LONG,0.0
2025-10-22 06:10:00,108092.2,0.08119698,0.0056095733,LONG,0.0
2025-10-22 06:15:00,108100.0,0.06616088,0.0073748017,LONG,0.0
2025-10-22 06:20:00,108196.0,0.057032727,0.09090966,LONG,0.0
2025-10-22 06:25:00,108201.5,0.072928205,0.07384735,LONG,0.0
2025-10-22 06:30:00,108185.9,0.057355803,0.099413976,LONG,0.0
2025-10-22 06:35:00,107976.6,0.09163577,0.05246534,LONG,0.0
2025-10-22 06:40:00,107982.2,0.14732264,0.0030820598,LONG,0.0
2025-10-22 06:45:00,108023.3,0.14751998,0.003338298,LONG,0.0
2025-10-22 06:50:00,107921.6,0.1354869,0.0025471456,LONG,0.0
2025-10-22 06:55:00,107934.3,0.08746727,0.0038721268,LONG,0.0
2025-10-22 07:00:00,107900.2,0.07857619,0.004359577,LONG,0.0
2025-10-22 07:05:00,107632.9,0.7370024,0.0022579643,LONG,0.0
2025-10-22 07:10:00,107707.3,0.6155467,0.0013758817,LONG,0.0
