entry_idx,exit_idx,side,entry_price,exit_price,position_size,hold_time,pnl_pct,leveraged_pnl_pct,gross_pnl,entry_fee,exit_fee,net_pnl,exit_reason,balance
3421,3422,LONG,106403.2,106466.6,7720.216012283012,1,0.0595846741451467,0.2383386965805868,18.400262216881085,3.860108006141506,3.8693081372499467,10.670846073489633,ML Exit (0.940),8137.214016897713
3422,3423,LONG,106466.6,106550.2,7730.353316052827,1,0.07852227834831887,0.3140891133932755,24.280198192557997,3.8651766580264133,3.877316757122693,16.53770477740889,ML Exit (0.943),8153.751721675122
3423,3424,LONG,106550.2,106404.4,7746.064135591366,1,-0.1368369087997985,-0.547347635199194,-42.39789886717223,3.873032067795683,3.8518331183620966,-50.12276405333001,ML Exit (0.959),8103.628957621792
3424,3425,LONG,106404.4,106342.2,7698.447509740702,1,-0.058456229253674746,-0.23382491701469899,-18.00088850107136,3.849223754870351,3.840223310619815,-25.690335566561526,ML Exit (0.952),8077.938622055231
3425,3426,LONG,106342.2,106350.2,7674.041690952468,1,0.007522883671769062,0.03009153468707625,2.3092369173336547,3.8370208454762342,3.8381754639349013,-5.365959392077481,ML Exit (0.951),8072.572662663153
3426,3427,LONG,106350.2,106546.0,7668.9440295299955,1,0.18410872758114505,0.7364349103245802,56.47678108671147,3.834472014764998,3.8627104053083534,48.779598666638115,ML Exit (0.947),8121.352261329791
3427,3428,LONG,106546.0,106743.6,7715.284648263301,1,0.1854598014003396,0.7418392056013584,57.235006344560034,3.8576423241316506,3.8862598273039306,49.49110419312445,ML Exit (0.919),8170.8433655229155
3428,3432,LONG,106743.6,106986.9,7762.301197246769,4,0.2279293559520087,0.9117174238080348,70.77025250375848,3.881150598623385,3.9165357248752644,62.97256618025984,ML Exit (0.874),8233.815931703175
3432,3433,LONG,106986.9,106940.2,7822.125135118016,1,-0.04365020390346584,-0.17460081561386337,-13.657494284253067,3.911062567559008,3.9042338204168816,-21.472790672228957,ML Exit (0.898),8212.343141030946
3433,3434,LONG,106940.2,107086.1,7801.725983979398,1,0.13643138875746327,0.5457255550298531,42.57601242797983,3.900862991989699,3.922150998203689,34.752998437786445,ML Exit (0.865),8247.096139468733
3434,3435,LONG,107086.1,107027.3,7834.741332495296,1,-0.054909087173781575,-0.2196363486951263,-17.207939792400552,3.917370666247648,3.9087666963514476,-25.03407715499965,ML Exit (0.905),8222.062062313733
3435,3436,LONG,107027.3,106942.0,7810.958959198046,1,-0.07969929167605173,-0.31879716670420694,-24.90111585435178,3.905479479599023,3.893028921671847,-32.69962425562265,ML Exit (0.937),8189.3624380581105
3436,3437,LONG,106942.0,107062.7,7779.894316155204,1,0.11286491743187624,0.45145966972750495,35.123085184863214,3.8899471580776024,3.907508700670034,27.325629326115575,ML Exit (0.929),8216.688067384226
3437,3438,LONG,107062.7,107199.7,7805.853664015014,1,0.12796239960322317,0.5118495984128927,39.954230631958914,3.9029268320075072,3.922903947323486,32.12839985262792,ML Exit (0.922),8248.816467236855
3438,3439,LONG,107199.7,107341.4,7836.3756438750115,1,0.1321832057365805,0.528732822946322,41.43349015853837,3.9181878219375057,3.938904567016775,33.576397769584084,ML Exit (0.894),8282.392865006439
3439,3440,LONG,107341.4,107323.9,7868.273221756117,1,-0.016303122560354162,-0.06521249024141665,-5.131096906905706,3.9341366108780584,3.931571062424606,-12.996804580208371,ML Exit (0.875),8269.39606042623
3440,3441,LONG,107323.9,107333.0,7855.926257404918,1,0.008479006074141753,0.03391602429656701,2.6644178581818396,3.927963128702459,3.92929533763155,-5.192840608152169,ML Exit (0.884),8264.203219818079
3441,3442,LONG,107333.0,107365.3,7850.9930588271745,1,0.03009326115919886,0.12037304463679543,9.450479379133746,3.9254965294135875,3.930221769103154,1.5947610806170047,ML Exit (0.889),8265.797980898697
3442,3443,LONG,107365.3,107270.5,7852.508081853762,1,-0.08829668431048292,-0.35318673724193167,-27.734017085958293,3.926254040926881,3.912387032383902,-35.572658159269075,ML Exit (0.927),8230.225322739427
3443,3444,LONG,107270.5,107264.8,7818.714056602455,1,-0.005313669648223034,-0.021254678592892137,-1.6618425428281303,3.9093570283012276,3.908526107029813,-9.479725678159172,ML Exit (0.924),8220.745597061268
3446,3447,LONG,107161.3,107374.8,7809.708317208205,1,0.19923237213434328,0.7969294885373731,62.23786854858803,3.9048541586041026,3.9359730928783967,54.39704129710553,ML Exit (0.941),8275.142638358373
3447,3448,LONG,107374.8,107232.6,7861.385506440454,1,-0.1324333083740292,-0.5297332334961168,-41.64437164086209,3.930692753220227,3.909870567399796,-49.48493496148211,ML Exit (0.951),8225.657703396892
3448,3449,LONG,107232.6,107339.5,7814.3748182270465,1,0.09968983312909896,0.39875933251639584,31.160548865491492,3.9071874091135235,3.9227676835462684,23.3305937728317,ML Exit (0.943),8248.988297169723
3450,3451,LONG,107235.1,107107.8,7836.538882311236,1,-0.11871113096365174,-0.47484452385460696,-37.21137574239193,3.9182694411556183,3.8996637532844223,-45.02930893683197,ML Exit (0.961),8203.958988232891
3452,3453,LONG,107164.2,106940.8,7793.761038821246,1,-0.20846514041069145,-0.8338605616427658,-64.9890995714099,3.8968805194106233,3.8643859696249185,-72.75036606044544,ML Exit (0.966),8131.208622172446
3456,3457,LONG,106838.6,106848.7,7724.648191063823,1,0.009453512120143158,0.03781404848057263,2.921002211922551,3.862324095531912,3.863784596637873,-4.805106480247234,ML Exit (0.979),8126.403515692198
3457,3458,LONG,106848.7,106916.5,7720.083339907588,1,0.06345421142232233,0.2538168456892893,19.594872017937774,3.860041669953794,3.8698391059627624,11.864991242021217,ML Exit (0.975),8138.26850693422
