entry_time,exit_time,side,entry_price,exit_price,position_size,leveraged_pnl_pct,balance_change_pct,fees,hold_candles,exit_reason,exit_prob
2025-10-06 10:05:00,2025-10-06 10:10:00,SHORT,123902.5,123909.9,7890.131468863511,-0.02388975202274104,-0.37619649032825014,31.560525875454044,1,ML Exit,0.8448269963264465
2025-10-06 10:15:00,2025-10-06 10:20:00,SHORT,123899.8,124030.0,7930.924405727345,-0.4203396615652231,-0.7345679636810271,31.72369762290938,1,ML Exit,0.8733765482902527
2025-10-06 10:25:00,2025-10-06 10:30:00,SHORT,124036.2,124036.0,7685.439788832184,0.0006449729998084095,-0.3490955454384543,30.741759155328737,1,ML Exit,0.8621777296066284
2025-10-06 10:35:00,2025-10-06 10:40:00,SHORT,124008.2,124021.3,7802.392342209979,-0.04225527021602062,-0.39385465624197047,31.209569368839915,1,ML Exit,0.8375399112701416
2025-10-06 10:45:00,2025-10-06 10:50:00,SHORT,124014.1,124081.9,7810.587901753042,-0.21868481084002014,-0.5537353212779251,31.24235160701217,1,ML Exit,0.9036215543746948
2025-10-06 10:55:00,2025-10-06 11:30:00,SHORT,123915.7,124118.5,7244.82838225641,-0.6546385970462272,-0.8804249411774032,28.97931352902564,7,ML Exit,0.8315033316612244
2025-10-06 11:35:00,2025-10-06 11:40:00,SHORT,124221.8,124243.0,5708.660761356804,-0.06826499052500314,-0.3107613983192682,22.834643045427217,1,ML Exit,0.8334450721740723
2025-10-06 11:45:00,2025-10-06 11:50:00,SHORT,124188.9,124155.9,6472.713436080779,0.10628969255706429,-0.22169629280697614,25.890853744323113,1,ML Exit,0.8659351468086243
2025-10-06 11:55:00,2025-10-06 12:00:00,SHORT,124176.1,124338.3,6227.467345540728,-0.5224837951908526,-0.6714086797536328,24.909869382162913,1,ML Exit,0.7646356821060181
2025-10-06 12:05:00,2025-10-06 12:10:00,SHORT,124446.9,124375.1,6984.732452073333,0.23078116047884956,-0.13907240270479065,27.93892980829333,1,ML Exit,0.7263615727424622
2025-10-06 12:15:00,2025-10-06 12:35:00,SHORT,124625.3,124263.4,6851.051234431127,1.1615618979453088,0.614765230861445,27.40420493772451,4,ML Exit,0.7326278686523438
2025-10-06 12:40:00,2025-10-06 12:45:00,SHORT,124285.1,124466.6,6439.7304560288385,-0.5841408181672622,-0.7421814422056303,25.758921824115355,1,ML Exit,0.7212522625923157
2025-10-06 12:50:00,2025-10-06 13:30:00,SHORT,124482.9,124602.3,6659.455299553092,-0.3836671542838695,-0.6157306644163324,26.637821198212368,8,ML Exit,0.7394779324531555
2025-10-06 13:35:00,2025-10-06 13:50:00,SHORT,124754.8,124636.7,5268.281427893315,0.37866278491891553,-0.013344720508223369,21.073125711573258,3,ML Exit,0.8408969640731812
2025-10-06 14:00:00,2025-10-06 14:05:00,SHORT,124960.2,125228.7,2733.1797400381715,-0.8594736564122016,-0.4087125946799365,10.932718960152686,1,ML Exit,0.8814592361450195
2025-10-06 15:00:00,2025-10-06 15:15:00,SHORT,124616.6,124995.8,2113.8614120528823,-1.2171733139886567,-0.40754209214034987,8.45544564821153,3,ML Exit,0.8435603380203247
2025-10-06 15:20:00,2025-10-06 15:25:00,SHORT,125200.3,125119.9,5404.343362496246,0.25686839408534556,-0.09259582825922863,21.617373449984985,1,ML Exit,0.7790846824645996
2025-10-06 15:30:00,2025-10-06 15:35:00,SHORT,125026.0,125088.0,3092.3692952606993,-0.19835874138179257,-0.22170131040035548,12.369477181042798,1,ML Exit,0.8697357177734375
2025-10-06 15:40:00,2025-10-06 15:45:00,SHORT,125026.8,125062.1,4350.053795350948,-0.11293578656736927,-0.26793953595839587,17.400215181403794,1,ML Exit,0.8729910850524902
2025-10-06 15:50:00,2025-10-06 15:55:00,SHORT,125093.0,124950.0,2475.5977071561333,0.4572597987097599,0.017067671295195534,9.902390828624533,1,ML Exit,0.8469840288162231
2025-10-06 16:00:00,2025-10-06 16:15:00,SHORT,124904.7,124936.6,3635.5782056397397,-0.10215788517168284,-0.21977791133218072,14.542312822558959,3,ML Exit,0.8477105498313904
2025-10-06 16:20:00,2025-10-06 16:30:00,SHORT,124834.2,124954.9,5034.989789594718,-0.3867529891648189,-0.47792835046390775,20.139959158378872,2,ML Exit,0.8398265838623047
2025-10-06 16:35:00,2025-10-06 16:40:00,SHORT,125142.1,125180.4,3935.8296967378037,-0.12242083199814724,-0.24926607464696793,15.743318786951216,1,ML Exit,0.9125398397445679
2025-10-06 16:45:00,2025-10-06 16:50:00,SHORT,125157.9,125190.0,4003.992317565806,-0.1025904077968896,-0.24456692397457777,16.015969270263223,1,ML Exit,0.9172824025154114
2025-10-06 16:55:00,2025-10-06 17:00:00,SHORT,125420.8,125368.6,6041.235092531894,0.16647956319843946,-0.17187169600842836,24.164940370127578,1,ML Exit,0.874430239200592
2025-10-06 17:05:00,2025-10-06 17:10:00,SHORT,125530.7,125391.3,6697.966009601109,0.44419412940418296,0.03612503907340139,26.791864038404437,1,ML Exit,0.9167160391807556
2025-10-06 17:15:00,2025-10-06 17:20:00,SHORT,125430.0,125741.9,7365.002732624241,-0.9946583751893301,-1.2530970108449022,29.460010930496964,1,ML Exit,0.822165310382843
2025-10-06 17:25:00,2025-10-06 17:30:00,SHORT,125597.3,125284.2,7210.234738304418,0.9971551936228112,0.5319331748361509,28.840938953217673,1,ML Exit,0.8731234073638916
2025-10-06 17:35:00,2025-10-06 17:50:00,SHORT,125182.2,125359.8,6069.965731442661,-0.5674928224619981,-0.7216895486311518,24.279862925770647,3,ML Exit,0.8461296558380127
2025-10-06 17:55:00,2025-10-06 18:40:00,SHORT,125238.0,125405.4,6379.1609118624265,-0.5346620035452313,-0.7380404965670527,25.516643647449705,9,ML Exit,0.8460350036621094
2025-10-06 18:45:00,2025-10-06 18:50:00,SHORT,125687.4,125880.3,7054.809912862831,-0.6139040190186407,-0.8919928314119507,28.219239651451325,1,ML Exit,0.7373558282852173
2025-10-06 18:55:00,2025-10-06 19:00:00,SHORT,125977.4,125766.6,7236.992111803019,0.6693264029897057,0.24524913803403522,28.947968447212077,1,ML Exit,0.8640714883804321
2025-10-06 19:05:00,2025-10-06 19:10:00,SHORT,125724.5,125594.8,5597.419952512551,0.41264829050820506,0.008886410752072143,22.389679810050207,1,ML Exit,0.8576805591583252
2025-10-06 19:15:00,2025-10-06 19:20:00,SHORT,125531.9,125637.6,4026.047186363888,-0.3368068196211852,-0.3723064550166741,16.104188745455552,1,ML Exit,0.8602626919746399
2025-10-06 19:25:00,2025-10-06 19:30:00,SHORT,125617.1,125613.0,5596.546248362246,0.013055547373743927,-0.2728077565696746,22.386184993448985,1,ML Exit,0.8554818034172058
2025-10-06 19:35:00,2025-10-06 22:10:00,SHORT,125406.1,125101.6,5251.172265834898,0.9712446204769943,0.3789245899503077,21.004689063339594,31,ML Exit,0.8499780297279358
2025-10-06 22:15:00,2025-10-06 22:20:00,SHORT,125199.3,125122.1,6914.903685464059,0.24664674642748668,-0.13344766887856413,27.659614741856238,1,ML Exit,0.763716995716095
2025-10-06 22:25:00,2025-10-07 00:45:00,SHORT,125122.5,124814.2,7066.634311778114,0.9855941177646,0.5214601535244994,28.266537247112456,28,ML Exit,0.8175657987594604
2025-10-07 00:50:00,2025-10-07 00:55:00,SHORT,124840.9,124840.1,6095.3124445079675,0.0025632625204988382,-0.30368056432786766,24.381249778031872,1,ML Exit,0.8326436877250671
2025-10-07 01:00:00,2025-10-07 01:05:00,SHORT,124890.4,124939.6,6815.666745487814,-0.15757816453470128,-0.47784604529367947,27.26266698195126,1,ML Exit,0.8333181738853455
2025-10-07 01:10:00,2025-10-07 04:30:00,SHORT,124852.0,124447.0,5354.853954674153,1.2975362829590233,0.6072307676696557,21.419415818696613,40,ML Exit,0.8561593294143677
2025-10-07 04:35:00,2025-10-07 04:40:00,SHORT,124555.1,124536.0,6767.9027928756395,0.06133831533194809,-0.28783599663183596,27.07161117150256,1,ML Exit,0.7592893838882446
2025-10-07 04:45:00,2025-10-07 04:50:00,SHORT,124478.9,124489.9,6938.640318296123,-0.03534735605793432,-0.3804407891451777,27.754561273184493,1,ML Exit,0.752524733543396
2025-10-07 04:55:00,2025-10-07 05:05:00,SHORT,124432.7,124388.8,6674.418873814818,0.14112046110064053,-0.21844562772536258,26.697675495259272,2,ML Exit,0.7934268116950989
2025-10-07 05:10:00,2025-10-07 05:20:00,SHORT,124406.9,124400.5,6644.328706653911,0.020577636770932092,-0.3194154660915548,26.57731482661564,2,ML Exit,0.7080086469650269
2025-10-07 05:25:00,2025-10-07 05:30:00,SHORT,124417.1,124425.2,7022.098760526704,-0.02604143642631525,-0.3802682831343757,28.088395042106814,1,ML Exit,0.7749868035316467
2025-10-07 05:35:00,2025-10-07 05:40:00,SHORT,124519.8,124468.0,6420.996370071329,0.16639923931777248,-0.1913826834477433,25.683985480285315,1,ML Exit,0.8129394054412842
2025-10-07 05:45:00,2025-10-07 08:50:00,SHORT,124321.7,123909.4,5535.054323183041,1.3265584367009233,0.6556206527582824,22.140217292732164,37,ML Exit,0.7679793834686279
2025-10-07 08:55:00,2025-10-07 13:40:00,LONG,123807.0,123741.7,6267.121815970321,-0.21097353138353375,-0.4863068923295368,25.068487263881284,57,ML Exit,0.960628867149353
2025-10-07 13:55:00,2025-10-07 18:10:00,SHORT,123837.3,121146.6,2988.7414896920295,8.691080958644921,3.1625438566778676,11.954965958768119,51,ML Exit,0.8312093615531921
2025-10-07 18:15:00,2025-10-08 01:10:00,LONG,120996.5,121663.0,7293.695494671361,2.2033695189530276,1.6272240653995094,29.174781978685445,83,ML Exit,0.7534582018852234
2025-10-08 01:15:00,2025-10-08 01:20:00,SHORT,122000.0,121930.0,7631.762592181709,0.22950819672131148,-0.15839202052257098,30.527050368726837,1,ML Exit,0.9738364815711975
2025-10-08 01:25:00,2025-10-08 01:30:00,SHORT,121783.7,121875.3,7400.388857685488,-0.3008612811074251,-0.6323827059706124,29.601555430741954,1,ML Exit,0.9645171165466309
2025-10-08 01:35:00,2025-10-08 01:40:00,SHORT,121775.7,121744.4,7140.3399999446065,0.10281197316050054,-0.2603746506164876,28.561359999778425,1,ML Exit,0.8810622096061707
2025-10-08 01:45:00,2025-10-08 01:50:00,SHORT,121852.9,121890.6,7249.0300807994845,-0.12375577438045919,-0.4670780873729616,28.99612032319794,1,ML Exit,0.969321608543396
2025-10-08 01:55:00,2025-10-08 02:00:00,SHORT,121903.2,121895.1,7523.550528696824,0.026578465536561038,-0.34724517104041297,30.094202114787294,1,ML Exit,0.9654387831687927
2025-10-08 02:05:00,2025-10-08 02:10:00,SHORT,121836.5,121900.2,7227.847998530329,-0.20913273116019282,-0.5460666479584891,28.911391994121317,1,ML Exit,0.8724014163017273
2025-10-08 02:15:00,2025-10-08 02:20:00,SHORT,121976.1,122151.2,7507.903114147337,-0.5742108495024558,-0.9121670121903128,30.031612456589347,1,ML Exit,0.9458503723144531
2025-10-08 02:25:00,2025-10-08 02:30:00,SHORT,122132.8,122040.0,7421.8139333361805,0.3039314582159842,-0.0897374389781606,29.687255733344724,1,ML Exit,0.9104868769645691
2025-10-08 02:35:00,2025-10-08 02:40:00,SHORT,121850.0,121862.3,7241.212219534526,-0.04037751333607849,-0.40170637157348704,28.964848878138106,1,ML Exit,0.7769524455070496
2025-10-08 02:45:00,2025-10-08 02:50:00,SHORT,121924.1,122034.5,7430.090067563086,-0.36219254437799964,-0.7162739991296391,29.720360270252346,1,ML Exit,0.9669482707977295
2025-10-08 02:55:00,2025-10-08 03:00:00,SHORT,121998.0,121796.7,7380.038303691178,0.6600108198495153,0.24445131683716353,29.52015321476471,1,ML Exit,0.7150217890739441
2025-10-08 03:05:00,2025-10-08 03:10:00,SHORT,121750.1,121687.3,7235.597536366402,0.2063242658527686,-0.17808675255502796,28.94239014546561,1,ML Exit,0.7381023168563843
2025-10-08 03:15:00,2025-10-08 03:20:00,SHORT,121742.5,121530.6,7340.186419557773,0.6962235866685641,0.276810677215492,29.36074567823109,1,ML Exit,0.7339348196983337
2025-10-08 03:25:00,2025-10-08 04:00:00,SHORT,121407.8,121422.3,7081.94868311552,-0.04777287785463537,-0.40259294396003986,28.32779473246208,7,ML Exit,0.7150216102600098
2025-10-08 04:05:00,2025-10-08 04:15:00,SHORT,121206.5,121521.9,6872.5428077384095,-1.0408682702660144,-1.2622613909709448,27.49017123095364,2,ML Exit,0.8367870450019836
2025-10-08 04:20:00,2025-10-08 04:30:00,SHORT,121412.9,121657.3,6906.791759717863,-0.8051862693338475,-1.0746200224167597,27.627167038871452,2,ML Exit,0.946946918964386
2025-10-08 04:35:00,2025-10-08 04:40:00,SHORT,121608.5,121547.1,6993.9565311326,0.20195956697103964,-0.1807563069963661,27.9758261245304,1,ML Exit,0.8730595707893372
2025-10-08 04:45:00,2025-10-08 04:50:00,SHORT,121718.4,121736.4,7076.623103049773,-0.05915293004180141,-0.4248012781011559,28.30649241219909,1,ML Exit,0.9152899980545044
2025-10-08 04:55:00,2025-10-08 05:00:00,SHORT,121861.5,121655.6,7127.734403280592,0.675849222272807,0.2581513967834446,28.51093761312237,1,ML Exit,0.9191405773162842
2025-10-08 05:05:00,2025-10-08 05:10:00,SHORT,121742.9,121723.9,7052.533070209063,0.06242663843230283,-0.3117775313840189,28.210132280836252,1,ML Exit,0.9328253269195557
2025-10-08 05:15:00,2025-10-08 06:20:00,SHORT,121515.2,121368.8,6626.65453696571,0.4819150196847611,0.0713091947770805,26.506618147862838,13,ML Exit,0.766804039478302
2025-10-08 06:25:00,2025-10-08 06:35:00,SHORT,121350.1,121516.8,5882.442770273645,-0.5494845080473674,-0.7332020563370306,23.52977108109458,2,ML Exit,0.9101380109786987
2025-10-08 06:40:00,2025-10-08 06:45:00,SHORT,121535.8,121608.8,6680.335632841991,-0.2402584259123649,-0.5656237709781764,26.721342531367966,1,ML Exit,0.9026132822036743
2025-10-08 06:50:00,2025-10-08 06:55:00,SHORT,121641.9,121749.3,7045.738858275291,-0.35316778182520575,-0.7057579685485463,28.182955433101164,1,ML Exit,0.8401340842247009
2025-10-08 07:00:00,2025-10-08 07:05:00,SHORT,121799.8,121604.3,6976.888827265165,0.642037179042987,0.22618163246267758,27.90755530906066,1,ML Exit,0.913028359413147
2025-10-08 07:10:00,2025-10-08 07:15:00,SHORT,121629.8,121593.2,6976.713141368765,0.12036523943969593,-0.2607199635110267,27.90685256547506,1,ML Exit,0.9245967864990234
2025-10-08 07:20:00,2025-10-08 07:25:00,SHORT,121577.3,121515.6,6853.0952268081055,0.20299842158033476,-0.18089331067624842,27.41238090723242,1,ML Exit,0.7893874645233154
2025-10-08 07:30:00,2025-10-08 07:45:00,SHORT,121479.4,121366.8,6662.386524011462,0.37076245025902754,-0.026147077527940012,26.64954609604585,3,ML Exit,0.7045205235481262
2025-10-08 07:50:00,2025-10-08 07:55:00,SHORT,121475.0,121557.9,6651.756144666488,-0.27297797900800713,-0.6010396170454056,26.60702457866595,1,ML Exit,0.8058635592460632
2025-10-08 08:00:00,2025-10-08 08:05:00,SHORT,121780.5,121623.6,6947.575560969787,0.5153534432852359,0.10825499029464465,27.79030224387915,1,ML Exit,0.9144492745399475
2025-10-08 08:10:00,2025-10-08 08:15:00,SHORT,121527.9,121763.7,6480.648910868419,-0.7761180765898298,-1.028451016974028,25.922595643473677,1,ML Exit,0.9210827946662903
2025-10-08 08:20:00,2025-10-08 08:25:00,SHORT,121923.2,121878.0,6759.9182206583955,0.14829007112673254,-0.2319773667728747,27.03967288263358,1,ML Exit,0.9523388147354126
2025-10-08 08:30:00,2025-10-08 08:35:00,SHORT,122330.5,122450.0,6829.707020543437,-0.390744744769293,-0.7379906316816622,27.318828082173745,1,ML Exit,0.9773116707801819
2025-10-08 08:40:00,2025-10-08 08:45:00,SHORT,122792.2,122557.4,6733.8173379859345,0.7648694298172128,0.33824252507266556,26.935269351943738,1,ML Exit,0.9822813272476196
2025-10-08 08:50:00,2025-10-08 08:55:00,SHORT,122396.7,122329.6,6689.5127357339525,0.2192869578999802,-0.1658619970235509,26.75805094293581,1,ML Exit,0.9601927995681763
2025-10-08 09:00:00,2025-10-08 09:05:00,SHORT,122435.0,122515.2,6702.260409665716,-0.262016580226233,-0.609781157460712,26.809041638662865,1,ML Exit,0.9785313606262207
2025-10-08 09:10:00,2025-10-08 09:15:00,SHORT,122514.8,122459.1,6567.217566448044,0.18185557989727638,-0.1980914368244833,26.268870265792174,1,ML Exit,0.9750146865844727
2025-10-08 09:20:00,2025-10-08 09:25:00,SHORT,122542.9,122494.6,6627.18556123082,0.15765907286342454,-0.22251394757546403,26.50874224492328,1,ML Exit,0.9687804579734802
2025-10-08 09:30:00,2025-10-08 09:35:00,SHORT,122391.6,122502.3,6643.090246176712,-0.36178953457589275,-0.702706449285427,26.572360984706847,1,ML Exit,0.9738770723342896
2025-10-08 09:40:00,2025-10-08 09:45:00,SHORT,122416.6,122383.0,6659.296758444302,0.1097890318796824,-0.2702548921312859,26.63718703377721,1,ML Exit,0.9217208027839661
2025-10-08 09:50:00,2025-10-08 09:55:00,SHORT,122419.9,122474.3,6668.417834594637,-0.17774887906299133,-0.5402174148546329,26.673671338378547,1,ML Exit,0.8539977669715881
2025-10-08 10:00:00,2025-10-08 10:05:00,SHORT,122672.3,122688.7,6631.809166651164,-0.05347580505132513,-0.4239799312071251,26.527236666604654,1,ML Exit,0.781672477722168
2025-10-08 10:10:00,2025-10-08 10:15:00,SHORT,122515.8,122607.1,6553.935210414428,-0.2980840022266611,-0.647760145987758,26.215740841657713,1,ML Exit,0.8591873645782471
2025-10-08 10:20:00,2025-10-08 10:25:00,SHORT,122588.6,122555.6,6565.313619366523,0.10767722284127561,-0.273492149786932,26.261254477466093,1,ML Exit,0.7187159061431885
2025-10-08 10:30:00,2025-10-08 10:35:00,SHORT,122700.5,122855.5,6564.795822838613,-0.5052954144441139,-0.8492345696653183,26.259183291354454,1,ML Exit,0.861437201499939
2025-10-08 10:40:00,2025-10-08 10:45:00,SHORT,122926.9,122898.7,6487.153664225764,0.09176185196241698,-0.28817786637585513,25.948614656903057,1,ML Exit,0.8409335613250732
2025-10-08 10:50:00,2025-10-08 10:55:00,SHORT,122850.0,122894.7,6461.362739264613,-0.14554334554333606,-0.5094795804320585,25.845450957058453,1,ML Exit,0.8274511694908142
2025-10-08 11:00:00,2025-10-08 11:05:00,SHORT,122853.6,123002.1,6452.4353941908985,-0.48350231495047763,-0.82817678206175,25.809741576763596,1,ML Exit,0.8126695156097412
2025-10-08 11:10:00,2025-10-08 11:15:00,SHORT,123064.8,122917.5,6382.144043685628,0.4787721590576766,0.07364491204133715,25.528576174742515,1,ML Exit,0.8271512985229492
2025-10-08 11:20:00,2025-10-08 11:25:00,SHORT,122826.3,122965.5,6355.828554202043,-0.4533231075103527,-0.7939065018226906,25.423314216808173,1,ML Exit,0.8284711241722107
2025-10-08 11:30:00,2025-10-08 12:10:00,SHORT,122903.5,122923.0,6327.443429811325,-0.06346442534183323,-0.43270309876380486,25.3097737192453,8,ML Exit,0.749321460723877
2025-10-08 12:15:00,2025-10-08 14:00:00,SHORT,122861.4,123026.9,6277.7599010006925,-0.5388185386134294,-0.8734035884049933,25.11103960400277,21,ML Exit,0.8832970857620239
2025-10-08 14:05:00,2025-10-08 14:10:00,SHORT,122824.5,122764.3,5405.443407306155,0.19605209058452372,-0.16481206521963876,21.62177362922462,1,ML Exit,0.8923389315605164
2025-10-08 14:15:00,2025-10-08 14:20:00,SHORT,123018.1,122605.8,5914.482473770949,1.34061573053072,0.8330743550507421,23.657929895083797,1,ML Exit,0.904048502445221
2025-10-08 14:25:00,2025-10-08 16:10:00,SHORT,122541.7,122675.9,6088.205366335247,-0.4380549641468891,-0.757728402545401,24.352821465340988,21,ML Exit,0.8166199326515198
2025-10-08 16:15:00,2025-10-08 16:20:00,SHORT,122616.7,122636.7,6068.838777593101,-0.0652439675835347,-0.42251431210755164,24.275355110372406,1,ML Exit,0.8747943639755249
2025-10-08 16:25:00,2025-10-08 16:30:00,SHORT,122623.2,122612.2,5662.468602344118,0.035882280025313316,-0.30984289294351436,22.649874409376473,1,ML Exit,0.9020712971687317
2025-10-08 16:35:00,2025-10-08 16:40:00,SHORT,122623.8,122655.6,5488.037569009347,-0.1037319019635761,-0.41673326517846926,21.95215027603739,1,ML Exit,0.9002916812896729
2025-10-08 16:45:00,2025-10-08 16:50:00,SHORT,122798.2,122931.7,5746.021489127413,-0.43485979436180666,-0.7261662503693613,22.984085956509652,1,ML Exit,0.9048595428466797
2025-10-08 16:55:00,2025-10-08 17:00:00,SHORT,122999.6,123016.0,5643.7654063828595,-0.05333350677561286,-0.3901281132801064,22.57506162553144,1,ML Exit,0.8854833841323853
2025-10-08 17:05:00,2025-10-08 17:25:00,SHORT,123272.1,123750.6,5164.717945613086,-1.5526627679742617,-1.5438032373513666,20.658871782452344,4,ML Exit,0.9135283827781677
2025-10-08 17:30:00,2025-10-08 17:35:00,SHORT,123822.5,123681.1,5099.746080778728,0.4567828948696535,0.045023693564513925,20.398984323114913,1,ML Exit,0.915671169757843
2025-10-08 17:40:00,2025-10-08 17:45:00,SHORT,123725.2,123831.1,5299.906240121413,-0.3423716429636282,-0.6114614853754335,21.199624960485654,1,ML Exit,0.9066391587257385
2025-10-08 17:50:00,2025-10-08 17:55:00,SHORT,123969.6,123998.7,5202.086705466761,-0.09389398691289241,-0.4017487801094526,20.808346821867044,1,ML Exit,0.9004836082458496
2025-10-08 18:00:00,2025-10-08 18:05:00,SHORT,123828.9,123883.7,4957.986974252171,-0.17701845045866646,-0.4491450421428067,19.831947897008686,1,ML Exit,0.9302091002464294
2025-10-08 18:10:00,2025-10-08 18:15:00,SHORT,123821.7,123730.9,5459.562983892017,0.2933249987683998,-0.09184744326268092,21.838251935568067,1,ML Exit,0.8480333685874939
