window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,43,5,38,0.5218416265723955,0.045933991454130595,34.883720930232556,10004.593399145413,54.134007
1,9,5,4,1.8948512587512205,5.395120794272207,100.0,10539.51207942722,40.537952
2,23,19,4,0.9114187792056018,4.033890790230943,60.86956521739131,10403.389079023094,51.6336
3,26,22,4,1.0722880342903964,7.853827451942216,65.38461538461539,10785.382745194222,51.120537
4,60,56,4,0.7610748362156977,9.172323524583335,40.0,10917.232352458333,54.757416
5,60,57,3,0.7792583530816276,9.70269689459563,40.0,10970.269689459563,54.566097
6,57,54,3,0.7136060554853308,8.010262658620269,36.84210526315789,10801.026265862027,55.701923
7,49,43,6,0.6964393712527532,7.062094639438765,34.69387755102041,10706.209463943876,53.34389
8,74,41,33,0.5597787360316883,4.797228578284103,28.37837837837838,10479.72285782841,50.6483
9,50,16,34,0.43903005838200604,1.8261278945902448,34.0,10182.612789459024,43.366398
10,78,33,45,0.46797431420083246,3.1805105865352927,37.17948717948718,10318.05105865353,44.450546
11,147,88,59,0.34041217544478386,-4.024844797256319,27.2108843537415,9597.515520274368,46.413036
12,142,84,58,0.37703845581843287,-1.73984441234541,26.76056338028169,9826.015558765459,46.805584
13,113,82,31,0.33051363385030086,-3.555736643565051,28.31858407079646,9644.426335643495,47.414474
14,135,84,51,0.32186662434024393,-4.840074580482614,26.666666666666668,9515.992541951739,46.96335
15,131,87,44,0.22951214278429405,-9.170935970049579,23.66412213740458,9082.906402995042,45.882965
16,93,39,54,0.2812836465644484,-4.563902648212734,31.182795698924732,9543.609735178727,45.88164
17,128,67,61,0.22894069423362498,-8.878736931995208,27.34375,9112.12630680048,44.85405
18,152,87,65,0.2617215395699924,-8.022997774081233,26.973684210526315,9197.700222591877,44.274174
19,148,105,43,0.22935930636396154,-10.207739352848822,23.64864864864865,8979.226064715118,44.49862
20,119,80,39,0.20922201616537403,-9.885557037954332,20.168067226890756,9011.444296204567,45.2449
21,103,78,25,0.20141047467586268,-8.430221461671936,20.388349514563107,9156.977853832806,44.39216
22,96,66,30,0.22291406508863978,-7.089890180014099,22.916666666666664,9291.01098199859,44.69919
23,80,49,31,0.2524750738043364,-5.472299102660636,27.500000000000004,9452.770089733936,45.428318
24,58,22,36,0.4940237010596556,1.5761443582501669,41.37931034482759,10157.614435825017,45.7232
25,65,24,41,0.7909336476690001,9.25450396456945,47.69230769230769,10925.450396456945,44.99762
26,71,28,43,0.8599668556728874,13.495862117906837,46.478873239436616,11349.586211790684,42.413063
27,41,12,29,1.4773777278708307,18.645282526286465,63.41463414634146,11864.528252628646,41.02411
