entry_time,exit_time,side,entry_price,exit_price,position_size_pct,pnl_pct,pnl_usd,exit_reason,hold_time
2025-10-13 17:55:00,2025-10-13 23:40:00,SHORT,115006.8,115141.6,0.2,-0.4688418423954163,-9.376836847908326,ML_EXIT,69
2025-10-14 01:55:00,2025-10-14 03:00:00,LONG,114218.0,113235.0,0.2,-3.442539704775079,-68.78623382919334,STOP_LOSS,13
2025-10-14 03:00:00,2025-10-14 06:20:00,LONG,113235.0,112311.5,0.2,-3.262242239590233,-64.73487105032683,STOP_LOSS,40
2025-10-14 06:25:00,2025-10-14 09:45:00,LONG,112239.5,111251.5,0.2,-3.5210420573862145,-69.41454182225189,STOP_LOSS,40
2025-10-14 10:25:00,2025-10-14 11:05:00,LONG,110307.4,111158.8,0.2,3.0873721980574604,60.43646864312558,ML_EXIT,8
2025-10-14 16:35:00,2025-10-14 18:10:00,SHORT,112320.3,113210.4,0.2,-3.1698633283564632,-62.434414146910854,STOP_LOSS,19
2025-10-14 18:20:00,2025-10-14 19:35:00,SHORT,113380.8,112661.6,0.2,2.5372902643128183,49.65826975590026,ML_EXIT,15
2025-10-14 19:45:00,2025-10-14 22:00:00,SHORT,112520.7,113374.6,0.468830406665802,-3.03553035130428,-139.97164746313874,STOP_LOSS,27
2025-10-14 22:00:00,2025-10-15 00:10:00,SHORT,113374.6,112739.6,0.2,2.2403607157158656,43.44227989484032,ML_EXIT,26
2025-10-16 15:25:00,2025-10-16 15:40:00,LONG,109983.8,109149.8,0.2,-3.033173976531089,-59.07906150974141,STOP_LOSS,3
2025-10-16 15:40:00,2025-10-16 16:00:00,LONG,109149.8,108258.6,0.48367178440093994,-3.265970253724687,-152.9067451243615,STOP_LOSS,4
2025-10-16 16:00:00,2025-10-16 16:55:00,LONG,108258.6,109175.7,0.2,3.3885529648452546,64.56435415530665,ML_EXIT,11
2025-10-16 18:05:00,2025-10-16 18:55:00,LONG,107798.8,108598.6,0.2,2.9677510324790366,56.92975682193249,ML_EXIT,10
2025-10-16 22:15:00,2025-10-16 23:20:00,LONG,107999.8,108348.3,0.2,1.2907431310057982,24.907023027456198,ML_EXIT,13
2025-10-16 23:35:00,2025-10-17 00:20:00,LONG,107932.0,108308.4,0.2,1.3949523774228,26.987400974761325,ML_EXIT,9
2025-10-17 10:20:00,2025-10-17 11:00:00,LONG,103666.7,104878.9,0.2,4.677297531415574,90.74164135973008,ML_EXIT,8
2025-10-19 23:40:00,2025-10-20 00:20:00,LONG,108496.1,107677.9,0.2,-3.0165139576446034,-59.06915214840839,STOP_LOSS,8
2025-10-20 09:10:00,2025-10-20 13:55:00,LONG,111079.0,111111.5,0.2,0.1170338227747819,2.2779214429186534,ML_EXIT,57
2025-10-20 14:15:00,2025-10-20 14:25:00,LONG,110772.5,111231.2,0.272674024105072,1.6563677808120143,43.96423697738249,ML_EXIT,2
2025-10-20 16:35:00,2025-10-20 17:00:00,LONG,110605.0,110838.8,0.2,0.8455313955065429,16.53544169990295,ML_EXIT,5
2025-10-21 01:10:00,2025-10-21 03:50:00,LONG,110081.3,109199.5,0.2,-3.2041772762494736,-62.767726356699534,STOP_LOSS,32
2025-10-21 04:15:00,2025-10-21 06:45:00,LONG,108200.5,108033.3,0.2,-0.6181117462488513,-12.03080781310056,ML_EXIT,30
2025-10-21 08:40:00,2025-10-21 10:45:00,LONG,107555.3,108543.7,0.2,3.675876502599106,71.45810374878131,ML_EXIT,25
2025-10-21 15:40:00,2025-10-21 17:15:00,SHORT,113294.3,111868.6,0.2,5.0336159895069645,98.57159915482416,ML_EXIT,19
2025-10-21 20:05:00,2025-10-21 20:30:00,LONG,111509.4,110670.3,0.2,-3.0099704598894492,-59.536628508835854,STOP_LOSS,5
2025-10-21 20:30:00,2025-10-21 21:35:00,LONG,110670.3,110740.3,0.5325185656547546,0.2530037417446234,13.244372224683065,ML_EXIT,13
2025-10-21 22:05:00,2025-10-21 22:30:00,LONG,110234.3,108975.7,0.2,-4.5669995636567045,-89.91152700619632,STOP_LOSS,5
2025-10-21 22:30:00,2025-10-22 00:25:00,LONG,108975.7,107956.0,0.4312909245491028,-3.7428527644236183,-157.44990304210154,STOP_LOSS,23
2025-10-22 00:25:00,2025-10-22 02:05:00,LONG,107956.0,108474.8,0.95,1.922264626329256,175.24203084091576,ML_EXIT,20
2025-10-22 02:45:00,2025-10-22 04:45:00,LONG,108211.3,108548.2,0.2,1.2453412906045642,24.337681938100705,ML_EXIT,24
2025-10-22 06:30:00,2025-10-22 07:55:00,LONG,108185.9,108280.7,0.2,0.3505077833617982,6.867028257634403,ML_EXIT,17
2025-10-22 08:10:00,2025-10-22 11:00:00,LONG,108050.1,107131.6,0.34781700372695923,-3.4002745022910665,-115.9338614721643,STOP_LOSS,34
2025-10-24 14:15:00,2025-10-24 15:10:00,LONG,110108.3,110389.0,0.2,1.01972330877871,19.755633287840695,ML_EXIT,11
2025-10-24 15:40:00,2025-10-24 17:00:00,LONG,110085.2,110373.3,0.2,1.0468255496651895,20.322060586638692,ML_EXIT,16
2025-10-25 06:55:00,2025-10-25 09:05:00,LONG,111311.4,111776.9,0.2,1.6727846384108007,32.541814878736226,ML_EXIT,26
2025-10-25 09:30:00,2025-10-25 19:30:00,LONG,111572.4,111645.9,0.2,0.2635060283726083,5.143311538498486,MAX_HOLD,120
2025-10-25 20:45:00,2025-10-26 06:45:00,LONG,111466.8,111550.4,0.2,0.2999996411487233,5.858707675816998,MAX_HOLD,120
