entry_time,exit_time,side,entry_price,exit_price,entry_prob,exit_prob,hold_candles,pnl,balance,exit_reason
2025-10-05 15:10:00,2025-10-05 15:25:00,SHORT,122900.8,122845.9,0.9009246,0.8934871,3,16.933460926846266,9992.659156822814,ML Exit
2025-10-05 16:05:00,2025-10-05 16:45:00,SHORT,123060.0,122669.9,0.90331095,0.9016528,8,120.37151048993354,10113.030667312747,ML Exit
2025-10-05 16:50:00,2025-10-05 18:05:00,SHORT,122873.2,122910.7,0.8571674,0.9100155,15,-11.728406764795466,10101.302260547951,ML Exit
2025-10-05 18:10:00,2025-10-05 19:05:00,SHORT,122936.6,122791.2,0.85229415,0.9120485,11,45.398778923431166,10146.701039471382,ML Exit
2025-10-06 04:05:00,2025-10-06 04:35:00,SHORT,123756.3,123683.0,0.81089145,0.85598475,6,22.837319049894596,10169.538358521277,ML Exit
2025-10-06 04:55:00,2025-10-06 05:00:00,SHORT,123538.8,123512.9,0.90070134,0.9691113,1,8.101794458469739,10177.640152979746,ML Exit
2025-10-06 05:25:00,2025-10-06 05:30:00,SHORT,123558.0,123433.4,0.84908384,0.76308924,1,39.00119020729597,10216.641343187042,ML Exit
2025-10-06 05:35:00,2025-10-06 07:30:00,SHORT,123453.9,123591.9,0.91130877,0.8994483,23,-43.397630373502054,10173.24371281354,ML Exit
2025-10-06 07:35:00,2025-10-06 07:40:00,SHORT,123558.2,123391.6,0.8514508,0.96336627,1,52.1250481935449,10225.368761007085,ML Exit
2025-10-06 07:45:00,2025-10-06 07:50:00,SHORT,123300.2,123282.5,0.8894159,0.99621505,1,5.5779171717906655,10230.946678178876,ML Exit
2025-10-06 07:55:00,2025-10-06 08:00:00,SHORT,123356.1,123412.5,0.8695158,0.8600196,1,-17.775338974457448,10213.171339204418,ML Exit
2025-10-06 08:05:00,2025-10-06 11:05:00,SHORT,123556.4,123785.2,0.8520117,0.8715696,36,-71.86790558124065,10141.303433623178,ML Exit
2025-10-06 20:45:00,2025-10-06 21:10:00,SHORT,125218.1,125000.3,0.8409951,0.8673,5,67.02983333722518,10208.333266960402,ML Exit
2025-10-06 21:20:00,2025-10-06 21:25:00,SHORT,124715.9,124749.0,0.8458368,0.99352115,1,-10.295432726047803,10198.037834234354,ML Exit
2025-10-06 21:55:00,2025-10-06 23:20:00,SHORT,125062.0,124679.5,0.8774634,0.9426017,17,118.52399603444398,10316.561830268798,ML Exit
2025-10-07 03:25:00,2025-10-07 03:30:00,SHORT,124094.1,124181.3,0.9058701,0.79736185,1,-27.547610467199927,10289.014219801598,ML Exit
2025-10-07 04:40:00,2025-10-07 05:50:00,SHORT,124536.0,124289.1,0.8141891,0.77529013,14,77.51460558635276,10366.528825387952,ML Exit
2025-10-07 05:55:00,2025-10-07 06:15:00,SHORT,124342.4,124172.0,0.81321937,0.8274768,4,53.98427845220116,10420.513103840152,ML Exit
2025-10-07 06:20:00,2025-10-07 06:25:00,SHORT,124027.6,123830.7,0.8861399,0.98913306,1,62.86371996681081,10483.376823806962,ML Exit
2025-10-07 06:30:00,2025-10-07 06:35:00,SHORT,123941.4,123893.1,0.9011712,0.9812315,1,15.52442510929412,10498.901248916256,ML Exit
2025-10-07 06:40:00,2025-10-07 06:45:00,SHORT,123803.4,123909.1,0.9067147,0.95823616,1,-34.06197790723169,10464.839271009025,ML Exit
2025-10-07 06:50:00,2025-10-07 07:05:00,SHORT,123897.2,123847.0,0.9095034,0.87878007,3,16.112331346774308,10480.951602355799,ML Exit
2025-10-07 07:10:00,2025-10-07 07:15:00,SHORT,123770.7,123725.7,0.89006877,0.9834245,1,14.480347319703627,10495.431949675503,ML Exit
2025-10-07 07:20:00,2025-10-07 07:35:00,SHORT,123741.8,123622.5,0.8950186,0.9680228,3,38.45102560384614,10533.88297527935,ML Exit
2025-10-07 07:40:00,2025-10-07 07:45:00,SHORT,123641.2,123621.8,0.8786451,0.8124591,1,6.280736946401043,10540.16371222575,ML Exit
2025-10-07 07:50:00,2025-10-07 08:00:00,SHORT,123646.3,123502.5,0.8371938,0.94977754,2,46.580989960142404,10586.744702185893,ML Exit
2025-10-07 08:05:00,2025-10-07 08:10:00,SHORT,123631.1,123503.8,0.84000504,0.837553,1,41.42349200351303,10628.168194189406,ML Exit
2025-10-07 08:15:00,2025-10-07 08:20:00,SHORT,123395.9,123449.9,0.80205023,0.9205341,1,-17.674007916370527,10610.494186273036,ML Exit
2025-10-07 08:25:00,2025-10-07 08:30:00,SHORT,123599.4,123388.3,0.8645636,0.8461629,1,68.86381508602915,10679.358001359065,ML Exit
2025-10-07 08:35:00,2025-10-07 12:45:00,SHORT,123680.6,124852.5,0.9016532,0.8738713,50,-384.51891920650434,10294.83908215256,ML Exit
2025-10-07 16:45:00,2025-10-07 17:10:00,SHORT,122028.6,121443.6,0.91977364,0.7982047,5,187.54150485726413,10482.380587009826,ML Exit
2025-10-07 19:50:00,2025-10-07 21:45:00,SHORT,121702.7,121770.9,0.8699448,0.9311763,23,-22.321721317023783,10460.058865692801,ML Exit
2025-10-07 21:55:00,2025-10-07 22:05:00,SHORT,121960.6,121777.4,0.88697004,0.8186327,2,59.70677891008377,10519.765644602885,ML Exit
2025-10-07 22:15:00,2025-10-07 22:35:00,SHORT,122035.8,121800.2,0.8069273,0.81639445,4,77.175187824395,10596.94083242728,ML Exit
2025-10-07 22:40:00,2025-10-07 23:05:00,SHORT,121882.5,121784.8,0.87787855,0.8723901,5,32.27879517934761,10629.219627606628,ML Exit
2025-10-07 23:10:00,2025-10-07 23:15:00,SHORT,121748.1,121648.9,0.8874992,0.8678705,1,32.91049824040839,10662.130125847036,ML Exit
2025-10-07 23:20:00,2025-10-07 23:25:00,SHORT,121572.9,121617.0,0.8661346,0.8498448,1,-14.69702348541231,10647.433102361623,ML Exit
2025-10-07 23:30:00,2025-10-07 23:35:00,SHORT,121485.1,121495.3,0.8632885,0.9651743,1,-3.397079205988378,10644.036023155635,ML Exit
2025-10-08 00:15:00,2025-10-08 00:30:00,SHORT,121727.4,121291.8,0.8605781,0.94575465,3,144.74029633762578,10788.776319493261,ML Exit
2025-10-08 00:40:00,2025-10-08 03:00:00,SHORT,121836.5,121796.7,0.8272884,0.78469914,28,13.392493469200774,10802.168812962462,ML Exit
2025-10-08 03:05:00,2025-10-08 03:10:00,SHORT,121750.1,121687.3,0.91031724,0.9167736,1,21.173120724545456,10823.341933687007,ML Exit
2025-10-08 03:15:00,2025-10-08 03:20:00,SHORT,121742.5,121530.6,0.9081375,0.96172357,1,71.58692643771248,10894.928860124719,ML Exit
2025-10-08 04:05:00,2025-10-08 04:10:00,SHORT,121206.5,121338.6,0.8258284,0.7737328,1,-45.121642727128055,10849.80721739759,ML Exit
2025-10-08 04:30:00,2025-10-08 05:25:00,SHORT,121657.3,121336.3,0.8479709,0.85099185,11,108.78586688823097,10958.593084285822,ML Exit
2025-10-08 05:45:00,2025-10-08 05:50:00,SHORT,121176.4,121148.2,0.846612,0.96048653,1,9.691019331420536,10968.284103617241,ML Exit
2025-10-08 06:55:00,2025-10-08 07:35:00,SHORT,121749.3,121382.2,0.841143,0.8535642,8,125.67248402138017,11093.956587638622,ML Exit
2025-10-08 13:05:00,2025-10-08 13:35:00,SHORT,122470.4,122338.6,0.84008026,0.9760828,6,45.36849081371856,11139.32507845234,ML Exit
2025-10-08 20:25:00,2025-10-08 20:40:00,SHORT,123504.6,123297.3,0.85607535,0.83718085,3,71.04911021371001,11210.37418866605,ML Exit
2025-10-08 20:45:00,2025-10-08 20:50:00,SHORT,123206.3,123167.0,0.9224997,0.906386,1,13.588244118486731,11223.962432784538,ML Exit
2025-10-08 21:00:00,2025-10-08 21:05:00,SHORT,123039.6,123006.4,0.8390489,0.9521048,1,11.508612678524585,11235.471045463062,ML Exit
2025-10-08 21:10:00,2025-10-08 23:00:00,SHORT,123026.4,123106.1,0.8801784,0.7518822,22,-27.658898909741648,11207.81214655332,ML Exit
2025-10-08 23:20:00,2025-10-09 00:00:00,SHORT,123363.5,123162.6,0.80226755,0.8552879,8,69.35818089565785,11277.17032744898,ML Exit
2025-10-09 01:10:00,2025-10-09 01:15:00,SHORT,122569.1,122533.4,0.81801325,0.98188984,1,12.481619972915091,11289.651947421895,ML Exit
2025-10-09 01:20:00,2025-10-09 01:25:00,SHORT,122580.4,122471.1,0.86234665,0.9672656,1,38.252804199053934,11327.904751620948,ML Exit
2025-10-09 01:50:00,2025-10-09 02:00:00,SHORT,122396.0,122251.9,0.8145485,0.9497643,2,50.67922222860918,11378.583973849558,ML Exit
2025-10-09 02:10:00,2025-10-09 02:15:00,SHORT,122224.8,121966.4,0.82091326,0.98940456,1,91.41237437576282,11469.99634822532,ML Exit
2025-10-09 03:20:00,2025-10-09 05:10:00,SHORT,121948.8,121858.3,0.83102554,0.7805909,22,32.34580204278096,11502.342150268101,ML Exit
2025-10-09 05:15:00,2025-10-09 07:20:00,SHORT,121838.1,121840.3,0.89552814,0.80617887,25,-0.7892406429196951,11501.552909625181,ML Exit
2025-10-09 07:25:00,2025-10-09 07:30:00,SHORT,121815.0,121795.4,0.85688037,0.81981397,1,7.032267460568384,11508.58517708575,ML Exit
2025-10-09 07:35:00,2025-10-09 07:40:00,SHORT,121705.5,121670.1,0.8648326,0.973513,1,12.720336205194673,11521.305513290945,ML Exit
2025-10-09 07:45:00,2025-10-09 08:05:00,SHORT,121882.6,121658.1,0.91009027,0.9359836,4,80.64174651171294,11601.947259802659,ML Exit
2025-10-09 08:10:00,2025-10-09 08:15:00,SHORT,121665.6,121583.8,0.90877014,0.929658,1,29.64148688073857,11631.588746683397,ML Exit
2025-10-09 08:20:00,2025-10-09 08:25:00,SHORT,121457.4,121135.1,0.88221735,0.99337137,1,117.28945294080484,11748.878199624201,ML Exit
2025-10-09 08:30:00,2025-10-09 08:35:00,SHORT,121421.7,121394.0,0.9072759,0.9445099,1,10.18505686621348,11759.063256490415,ML Exit
2025-10-09 08:40:00,2025-10-09 08:45:00,SHORT,121275.4,121333.0,0.9101266,0.96173626,1,-21.222966616320228,11737.840289874095,ML Exit
2025-10-09 08:50:00,2025-10-09 08:55:00,SHORT,121150.7,121203.1,0.89227676,0.94324374,1,-19.291995494207786,11718.548294379887,ML Exit
2025-10-09 09:00:00,2025-10-09 11:15:00,SHORT,121445.7,122456.1,0.8816501,0.51251745,27,-370.48327398366393,11348.065020396223,Stop Loss
2025-10-09 11:20:00,2025-10-09 12:40:00,SHORT,122644.5,123485.2,0.86180747,0.8340585,16,-295.5958840230004,11052.469136373224,ML Exit
2025-10-09 16:00:00,2025-10-09 16:40:00,SHORT,121331.8,120751.0,0.85273546,0.911943,8,201.04573972150152,11253.514876094725,ML Exit
2025-10-09 17:35:00,2025-10-09 21:20:00,SHORT,120441.6,121333.3,0.8074563,0.8710871,45,-316.60227875627527,10936.912597338449,ML Exit
2025-10-09 21:25:00,2025-10-10 01:35:00,SHORT,121276.2,121592.4,0.8334685,0.8304162,50,-108.35890884161826,10828.553688496831,ML Exit
2025-10-10 01:50:00,2025-10-10 02:00:00,SHORT,121600.0,121400.6,0.80798423,0.970697,2,67.4754251714439,10896.029113668275,ML Exit
2025-10-10 02:05:00,2025-10-10 02:10:00,SHORT,121284.5,121234.8,0.84954536,0.98989105,1,16.966917111479784,10912.996030779756,ML Exit
2025-10-10 02:15:00,2025-10-10 02:20:00,SHORT,121337.8,121277.0,0.87775177,0.923838,1,20.779498251587512,10933.775529031343,ML Exit
2025-10-10 02:25:00,2025-10-10 02:30:00,SHORT,121317.9,121100.0,0.833432,0.99251467,1,74.6253010771559,11008.4008301085,ML Exit
2025-10-10 02:35:00,2025-10-10 02:40:00,SHORT,121172.6,121200.2,0.8842639,0.9549608,1,-9.528235583468657,10998.872594525032,ML Exit
2025-10-10 02:45:00,2025-10-10 02:50:00,SHORT,121220.1,120932.1,0.89068663,0.9937056,1,99.30008445338846,11098.17267897842,ML Exit
2025-10-10 02:55:00,2025-10-10 03:00:00,SHORT,121025.1,120902.1,0.89842737,0.98726404,1,42.86124043817781,11141.033919416599,ML Exit
2025-10-10 03:05:00,2025-10-10 03:55:00,SHORT,120935.2,120988.7,0.86555815,0.96014136,10,-18.728808451281303,11122.305110965317,ML Exit
2025-10-10 04:00:00,2025-10-10 05:00:00,SHORT,121066.3,120998.9,0.8632558,0.8245761,12,23.5296262049869,11145.834737170304,ML Exit
2025-10-22 21:00:00,2025-10-22 21:10:00,LONG,107250.6,107085.8,0.85647225,0.7879483,2,-65.08091838932047,11080.753818780984,ML Exit
2025-10-22 23:25:00,2025-10-22 23:30:00,LONG,107742.2,107771.3,0.8578179,0.9957913,1,11.37260755099716,11092.12642633198,ML Exit
2025-10-22 23:35:00,2025-10-22 23:40:00,LONG,107734.3,107592.1,0.87004006,0.94150597,1,-55.634477002520335,11036.49194932946,ML Exit
2025-10-22 23:45:00,2025-10-23 00:10:00,LONG,107587.2,107648.6,0.8690967,0.8209417,5,23.934392768079437,11060.42634209754,ML Exit
2025-10-23 00:15:00,2025-10-23 00:30:00,LONG,107796.6,107784.6,0.8577163,0.88400155,3,-4.678769471390079,11055.747572626151,ML Exit
2025-10-23 00:35:00,2025-10-23 00:50:00,LONG,107749.3,107886.7,0.85125536,0.86303353,3,53.572755670981806,11109.320328297134,ML Exit
2025-10-23 00:55:00,2025-10-23 01:10:00,LONG,107815.8,108270.1,0.87035275,0.99809927,3,177.88175810551513,11287.202086402649,ML Exit
