window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,59,43,16,0.7756441244093295,12.261594677857191,37.28813559322034,11226.15946778572,54.40219
1,51,42,9,0.6367884194358828,6.755838817327094,33.33333333333333,10675.58388173271,54.565674
2,55,43,12,0.587811005879332,5.690954008541158,34.54545454545455,10569.095400854116,54.361565
3,48,37,11,0.5460612610808918,3.527109298801806,31.25,10352.71092988018,54.26778
4,25,6,19,0.7452479630918689,4.625597575349075,52.0,10462.559757534907,55.37869
5,33,12,21,0.8418010336269103,8.280695969995087,60.60606060606061,10828.069596999509,55.146366
6,39,16,23,1.0899669001834633,15.838213001765853,66.66666666666666,11583.821300176585,55.07484
7,32,13,19,1.2191208220752936,15.319436201827921,65.625,11531.943620182792,55.5302
8,28,11,17,1.07278467352926,10.985145904900511,60.71428571428571,11098.514590490051,55.97592
9,19,10,9,1.5610246158149332,12.899327381091972,89.47368421052632,11289.932738109197,55.368908
10,22,14,8,1.243550436054291,10.544223866691665,81.81818181818183,11054.422386669166,56.311035
11,16,9,7,0.9792828024226725,4.9822613739229205,75.0,10498.226137392292,57.06018
12,19,10,9,1.336431312375065,10.339792016777864,73.68421052631578,11033.979201677786,56.442833
13,22,11,11,1.8094697218589237,17.96185996599064,77.27272727272727,11796.185996599064,55.916523
14,18,11,7,2.2298026832904454,19.048112306426194,77.77777777777779,11904.81123064262,55.257233
15,8,2,6,4.271569136145178,18.189698421789398,87.5,11818.96984217894,53.47197
16,12,7,5,2.5904376731009897,14.73595803633485,83.33333333333334,11473.595803633485,54.226357
17,10,6,4,3.0565770679196542,14.958097934886938,90.0,11495.809793488694,55.83228
18,8,5,3,2.6416023032088645,10.044281198095778,87.5,11004.428119809578,55.669136
19,7,6,1,1.742529718660885,4.871135037578897,85.71428571428571,10487.11350375789,54.597336
20,7,6,1,1.5347340371709963,4.082841958924618,71.42857142857143,10408.284195892462,55.01226
21,2,1,1,3.498580805402081,3.042989144189105,100.0,10304.29891441891,48.94106
22,2,2,0,1.7180560083157013,1.3443783148619695,100.0,10134.437831486197,51.20247
23,3,2,1,2.841167247092062,4.040304046143337,100.0,10404.030404614334,54.854034
24,7,2,5,1.6698485636938245,4.856451738254145,85.71428571428571,10485.645173825415,52.309685
25,9,3,6,1.7281053127540584,6.560262133370998,88.88888888888889,10656.0262133371,52.328407
26,13,2,11,2.011210404961565,11.799926915229243,76.92307692307693,11179.992691522924,53.313766
27,23,2,21,1.6240423828355925,16.106978864626182,52.17391304347826,11610.697886462618,52.42633
28,22,1,21,1.5419611986685064,13.996612971263295,50.0,11399.66129712633,51.960476
29,18,1,17,1.7087615647848085,13.109323023592296,44.44444444444444,11310.93230235923,52.30694
30,20,4,16,1.517746014593795,12.399319531419115,50.0,11239.931953141911,52.38281
31,18,6,12,0.9885656641450373,5.875945082536309,50.0,10587.594508253631,52.227123
32,9,6,3,1.7490149415410032,6.8443001741514315,100.0,10684.430017415143,53.385162
33,8,6,2,1.7582046741747748,6.173351220567074,100.0,10617.335122056707,53.86933
34,10,8,2,2.103275194992668,9.528597984077132,90.0,10952.859798407713,53.601723
35,7,3,4,1.5766058245863164,4.242842385442527,71.42857142857143,10424.284238544253,52.597248
36,4,2,2,2.9648678134322717,5.427819091537276,75.0,10542.781909153728,52.610897
37,6,2,4,4.658109429506232,14.556658589003234,83.33333333333334,11455.665858900324,54.136436
38,13,6,7,3.199517352664842,21.52829913333755,84.61538461538461,12152.829913333755,54.054928
39,80,72,8,0.6044357672153537,8.576098648778824,26.25,10857.609864877883,56.224052
40,82,77,5,0.4996512944373809,4.4971575024386405,25.609756097560975,10449.715750243864,56.237347
41,89,78,11,0.6445938313398228,12.805727974340334,29.213483146067414,11280.572797434033,56.185234
42,92,80,12,0.7939534135648298,21.65217202675316,31.521739130434785,12165.217202675316,56.267654
43,87,76,11,0.6855920210953498,14.0127956480357,28.735632183908045,11401.27956480357,56.273495
44,21,9,12,2.8357463927901145,33.03975335512252,76.19047619047619,13303.975335512252,55.665142
45,18,5,13,3.623826279351229,37.433447534263486,77.77777777777779,13743.344753426349,55.76411
46,15,7,8,4.26701206511553,36.81567824977392,93.33333333333333,13681.567824977392,55.028893
47,34,7,27,1.7704995172472537,27.67478768879484,38.23529411764706,12767.478768879484,54.904346
48,42,16,26,1.913921802145687,39.48363565588488,40.476190476190474,13948.363565588488,54.20909
49,41,15,26,1.841859712660648,35.97366039510138,39.02439024390244,13597.366039510138,54.10185
50,41,17,24,1.2079777615765492,19.04833365700302,36.58536585365854,11904.833365700302,54.526485
51,43,19,24,1.0755776157302537,16.882854666098922,34.883720930232556,11688.285466609892,55.95252
52,21,20,1,1.9115980509940744,19.162790752985057,61.904761904761905,11916.279075298506,56.507904
53,14,13,1,2.273497723934138,15.056489112095989,78.57142857142857,11505.648911209599,58.521797
54,14,13,1,2.1392299310511627,13.951724581776162,71.42857142857143,11395.172458177616,59.069187
55,12,11,1,2.6261142851722887,15.085722872547066,75.0,11508.572287254707,59.160572
56,7,6,1,4.358853301579291,15.397853376225012,100.0,11539.785337622501,51.994877
57,7,5,2,3.393613688095354,11.3632352124311,100.0,11136.32352124311,52.001602
58,7,4,3,2.2498388542782055,7.330358958506476,85.71428571428571,10733.035895850648,54.132347
59,5,3,2,1.819702181514976,4.169355078653079,80.0,10416.935507865308,55.036118
60,7,5,2,1.9827891088235485,6.402817973807141,85.71428571428571,10640.281797380714,54.644924
61,10,7,3,2.5760671548527134,12.677654946070561,90.0,11267.765494607056,54.885258
62,11,7,4,2.507153445897191,13.31927919538055,90.9090909090909,11331.927919538055,53.829296
63,8,4,4,3.097363156841586,11.973335353425881,100.0,11197.333535342588,53.08026
64,6,2,4,3.3329820667571215,9.622943762460674,100.0,10962.294376246067,52.884697
65,8,2,6,3.4397810901246153,13.820095710854673,100.0,11382.009571085468,53.657677
66,8,3,5,3.219020168754052,12.530777966840306,100.0,11253.07779668403,53.44211
67,7,4,3,3.406068230839528,11.280703784484176,100.0,11128.070378448418,52.116795
68,12,5,7,3.089191556856461,17.900112195023176,83.33333333333334,11790.011219502318,51.922615
69,16,7,9,3.2716060570518244,27.01876620508214,87.5,12701.876620508214,52.535248
70,16,6,10,3.122729282110281,25.346154596323483,87.5,12534.615459632349,52.166855
71,13,4,9,3.116762831604119,20.170536831088594,84.61538461538461,12017.05368310886,52.186817
72,23,15,8,1.745663442827995,16.88139143546574,60.86956521739131,11688.139143546574,60.34135
73,22,16,6,2.2479319442862877,25.068544525288104,68.18181818181817,12506.85445252881,62.041073
74,19,16,3,2.219643112161001,20.46728914349418,63.1578947368421,12046.728914349418,63.349735
75,18,17,1,2.3884388761531747,21.601880958750318,61.111111111111114,12160.188095875032,64.22653
76,21,18,3,2.3820638692219247,25.622250848979238,66.66666666666666,12562.225084897924,62.93803
77,9,5,4,4.354798442587429,21.165106717399322,100.0,12116.510671739932,54.937035
78,17,13,4,2.9286515055890026,27.312656019384796,64.70588235294117,12731.26560193848,59.421627
79,20,16,4,2.1143218545603895,22.548057627271938,70.0,12254.805762727194,61.77988
80,22,17,5,2.1748018915563447,25.71479605106493,68.18181818181817,12571.479605106493,61.1988
81,24,18,6,2.807487381499811,39.285605785215935,75.0,13928.560578521594,61.08957
82,33,19,14,2.5598575802897345,50.15929569743748,69.6969696969697,15015.929569743748,60.781055
83,26,10,16,2.984587112333011,44.70717655643222,88.46153846153845,14470.717655643222,58.16343
84,27,7,20,6.459630282787803,133.85401770458424,88.88888888888889,23385.401770458426,57.19826
85,29,11,18,6.220573004587033,145.06075697643752,89.65517241379311,24506.07569764375,58.083324
86,29,11,18,6.404151201374142,150.6687363044508,89.65517241379311,25066.87363044508,57.536827
87,26,13,13,7.848548965245296,181.7458802832481,96.15384615384616,28174.58802832481,57.515186
88,23,13,10,7.368199598514426,145.99696047073553,100.0,24599.696047073554,57.567585
89,20,13,7,5.129995523915114,66.98248947079915,100.0,16698.248947079916,54.972286
90,24,14,10,4.668653415394255,79.89886629434746,95.83333333333334,17989.886629434746,56.799843
91,22,15,7,4.66170629940341,71.54556836112687,95.45454545454545,17154.556836112686,57.252342
92,21,14,7,3.7045869656585295,51.81983265795401,95.23809523809523,15181.983265795401,58.118374
93,22,16,6,4.122135771806558,66.41058885829824,95.45454545454545,16641.058885829825,59.51339
94,20,13,7,3.7894502240142702,52.463002969363316,95.0,15246.300296936332,58.93028
95,16,9,7,5.994719332937916,73.18913873376339,100.0,17318.91387337634,59.84355
96,18,7,11,5.756283509800817,82.71285739512571,100.0,18271.285739512572,60.992344
97,15,5,10,5.855260023037379,66.14593984011474,100.0,16614.593984011473,59.7346
98,13,5,8,5.03565819366051,44.845329651171106,92.3076923076923,14484.53296511711,58.33117
