entry_time,exit_time,side,entry_price,exit_price,entry_prob,exit_prob,hold_candles,pnl,balance,exit_reason
2025-10-12 09:05:00,2025-10-12 19:05:00,LONG,111127.0,114037.6,0.8564928,0.16748306,120,2621.103893588115,28956.369581506133,Max Hold
2025-10-12 21:10:00,2025-10-13 07:10:00,SHORT,115323.3,115352.7,0.80825233,0.0071181357,120,-28.05162191547783,28928.317959590655,Max Hold
2025-10-13 07:15:00,2025-10-13 17:15:00,SHORT,115373.6,114433.1,0.93520087,0.16810411,120,896.1054830202146,29824.42344261087,Max Hold
2025-10-13 17:20:00,2025-10-14 02:55:00,LONG,114482.2,113569.8,0.9091692,0.0032980775,115,-903.2395866461717,28921.1838559647,Stop Loss
2025-10-14 03:00:00,2025-10-14 13:00:00,SHORT,113235.0,110797.5,0.89812356,0.05845762,120,2365.7214241698507,31286.90528013455,Max Hold
2025-10-14 13:15:00,2025-10-14 23:15:00,LONG,110405.4,113320.0,0.89316857,0.20231985,120,3138.5918957951817,34425.49717592973,Max Hold
2025-10-14 23:35:00,2025-10-15 09:35:00,SHORT,113345.6,112540.0,0.8006373,0.103367046,120,929.7765947220794,35355.27377065181,Max Hold
2025-10-15 10:20:00,2025-10-15 20:20:00,SHORT,112431.4,111438.7,0.8278929,0.011697948,120,1186.2280913879806,36541.50186203979,Max Hold
2025-10-15 23:45:00,2025-10-16 09:30:00,LONG,110611.2,109459.9,0.89594245,0.04332887,117,-1445.3046179438677,35096.19724409592,Stop Loss
2025-10-16 09:45:00,2025-10-16 19:45:00,SHORT,111582.2,108197.7,0.8356971,0.16057512,120,4045.230353730631,39141.42759782655,Max Hold
2025-10-16 19:50:00,2025-10-17 05:50:00,SHORT,108318.8,108354.8,0.93823993,0.22763902,120,-49.43322207578621,39091.994375750764,Max Hold
2025-10-17 05:55:00,2025-10-17 15:55:00,SHORT,108330.3,106736.5,0.896854,0.0059691295,120,2185.5225954056473,41277.51697115641,Max Hold
2025-10-17 18:50:00,2025-10-18 04:50:00,LONG,106535.5,106459.8,0.8744369,0.0009636231,120,-111.45477828444412,41166.06219287196,Max Hold
2025-10-18 04:55:00,2025-10-18 14:55:00,LONG,106420.0,106980.0,0.95796746,0.02958593,120,823.1665133098247,41989.228706181784,Max Hold
2025-10-18 22:50:00,2025-10-19 08:50:00,SHORT,107060.6,106418.8,0.82411087,0.07491608,120,956.5144463769569,42945.74315255874,Max Hold
2025-10-19 08:55:00,2025-10-19 18:55:00,LONG,106398.6,109325.1,0.968234,0.114760794,120,4488.6561089775605,47434.399261536295,Max Hold
2025-10-19 19:00:00,2025-10-20 03:50:00,SHORT,109101.9,110270.1,0.9194721,0.0074776676,106,-1930.020355519414,45504.37890601688,Stop Loss
2025-10-20 03:55:00,2025-10-20 13:55:00,LONG,110096.1,111111.5,0.90709364,0.23560908,120,1594.7845209452762,47099.16342696216,Max Hold
2025-10-20 14:25:00,2025-10-21 00:25:00,SHORT,111231.2,110279.1,0.85933524,0.22721599,120,1531.978719059751,48631.142146021906,Max Hold
2025-10-21 04:35:00,2025-10-21 14:35:00,LONG,107891.4,109919.9,0.8991079,0.17245267,120,3474.4514669768,52105.59361299871,Max Hold
2025-10-21 14:40:00,2025-10-21 22:30:00,LONG,109890.8,108975.7,0.9137529,0.0123686595,94,-1648.8272823381994,50456.76633066051,Stop Loss
2025-10-21 22:40:00,2025-10-22 08:40:00,SHORT,109102.6,108253.8,0.9334769,0.033660162,120,1491.6718061124682,51948.43813677298,Max Hold
2025-10-22 13:10:00,2025-10-22 23:10:00,SHORT,108277.6,107370.0,0.88338554,0.33225188,120,1654.6721512219954,53603.110287994976,Max Hold
2025-10-22 23:15:00,2025-10-23 09:15:00,LONG,107583.5,109263.4,0.96931654,0.05949848,120,3180.6167943657647,56783.72708236074,Max Hold
2025-10-25 11:20:00,2025-10-25 21:20:00,LONG,111572.6,111389.3,0.8881866,0.0042110807,120,-354.49686806570946,56429.23021429503,Max Hold
2025-10-25 21:25:00,2025-10-26 07:25:00,LONG,111352.0,111599.0,0.8765893,0.013162372,120,475.64907212387124,56904.8792864189,Max Hold
2025-10-26 07:30:00,2025-10-26 17:30:00,LONG,111604.1,113594.9,0.9212682,0.06796443,120,3857.274849193962,60762.154135612866,Max Hold
