window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,53,41,12,0.885059111267817,14.50568879565759,37.735849056603776,11450.568879565759,54.451637
1,48,40,8,0.777779012923083,10.171862590911369,33.33333333333333,11017.186259091137,54.621716
2,51,42,9,0.7803962066778944,10.868822563298473,33.33333333333333,11086.882256329847,54.30072
3,42,35,7,0.7908757635889755,8.776511742068834,26.190476190476193,10877.651174206883,54.31331
4,17,5,12,1.4666321213076294,10.153921809693365,58.82352941176471,11015.392180969337,55.058533
5,22,9,13,1.3574412753509015,12.08125005173948,72.72727272727273,11208.125005173948,54.954613
6,27,12,15,1.6284033190990996,19.814324381083953,77.77777777777779,11981.432438108395,54.942314
7,24,10,14,1.7882387597528793,19.900047635167596,79.16666666666666,11990.00476351676,55.22351
8,22,9,13,1.3521652727119104,12.313126606528948,77.27272727272727,11231.312660652895,55.361904
9,16,8,8,1.8482516869032029,13.56472520241252,93.75,11356.472520241252,55.329723
10,18,11,7,1.3858729454507481,10.085547610462017,77.77777777777779,11008.554761046202,56.893074
11,14,8,6,1.1084964027784043,5.294714721818982,71.42857142857143,10529.471472181898,57.1953
12,17,9,8,1.5183682166455692,10.900285173954707,64.70588235294117,11090.02851739547,57.019913
13,20,11,9,1.3247410980109091,10.366933860766094,65.0,11036.69338607661,56.225903
14,17,11,6,1.8072898235316288,13.462687957281648,70.58823529411765,11346.268795728165,55.034542
15,8,3,5,3.0274448836538523,12.12646150679726,75.0,11212.646150679726,53.15069
16,8,4,4,2.374601015002413,8.499630505129044,75.0,10849.963050512904,52.090878
17,4,1,3,4.788327043890638,9.790868371788674,100.0,10979.086837178867,53.753746
18,4,1,3,5.352658095910259,11.03983790972863,100.0,11103.983790972863,53.48351
19,3,2,1,3.553101643814128,4.840862013795631,100.0,10484.086201379563,50.2541
20,2,1,1,4.4562477694434826,4.0827776101536255,100.0,10408.277761015363,49.697067
21,2,1,1,4.4562477694434826,4.0827776101536255,100.0,10408.277761015363,49.697067
22,2,2,0,1.5904896502329962,1.2156892387825247,100.0,10121.568923878252,51.20247
23,3,2,1,2.8206618165516524,4.006462667278847,100.0,10400.646266727885,54.854034
24,4,2,2,2.8361148094481514,5.303518620302912,100.0,10530.351862030291,53.6922
25,5,3,2,2.2776707507149836,5.115217878388303,100.0,10511.52178783883,52.996075
26,7,2,5,3.384279788631369,11.748039383997948,100.0,11174.803938399795,52.844
27,14,1,13,2.4141184459295255,16.80706799538324,57.14285714285714,11680.706799538324,52.086735
28,14,1,13,2.2692259516835422,15.512196004148826,57.14285714285714,11551.219600414883,51.978893
29,13,0,13,2.3904876480370145,15.438185826594855,53.84615384615385,11543.818582659485,52.450962
30,13,1,12,1.9437188846902833,12.039891643210485,53.84615384615385,11203.989164321049,51.903553
31,12,3,9,1.0453824146125388,4.209978871436469,41.66666666666667,10420.997887143647,51.38266
32,4,3,1,2.367035138586062,4.242699182134347,100.0,10424.269918213435,51.875656
33,3,3,0,2.6048712938081584,3.599291795595727,100.0,10359.929179559573,52.66358
34,3,3,0,2.6048712938081584,3.599291795595727,100.0,10359.929179559573,52.66358
35,3,1,2,5.502296871385976,8.30229160360028,100.0,10830.229160360028,52.662373
36,2,1,1,6.755021427655876,6.893828247388828,100.0,10689.382824738883,53.638424
37,4,1,3,6.905823929516404,15.07292651685786,100.0,11507.292651685786,55.41297
38,9,3,6,4.686155718965315,22.597848168432865,100.0,12259.784816843287,54.255222
39,50,43,7,0.8426794671585879,12.037498757878275,26.0,11203.749875787827,56.13907
40,51,46,5,0.7538296676094971,10.085814850247061,27.450980392156865,11008.581485024706,56.210583
41,57,47,10,0.9716727212070411,19.170682621449924,31.57894736842105,11917.068262144992,56.0539
42,60,49,11,1.1829531705442686,29.385977375981675,35.0,12938.597737598167,56.240963
43,57,47,10,1.002486493007913,20.451788410076645,31.57894736842105,12045.178841007664,56.22408
44,17,6,11,3.5785389080413386,34.731177555796535,88.23529411764706,13473.117755579653,55.598015
45,17,5,12,3.99560558072439,39.322879344781555,82.35294117647058,13932.287934478156,55.3971
46,14,7,7,4.4311363661523675,35.3528056248078,100.0,13535.28056248078,55.04445
47,26,6,20,2.256060140640252,28.689868284913338,57.692307692307686,12868.986828491334,54.92658
48,30,11,19,2.597784514863834,43.12147953905862,56.666666666666664,14312.147953905862,54.99379
49,29,10,19,2.473398264752249,36.82541375892529,55.172413793103445,13682.54137589253,54.353477
50,26,9,17,1.7079996965052535,19.60608334381217,50.0,11960.608334381217,54.543472
51,24,7,17,1.5233520664667397,15.152790057999482,41.66666666666667,11515.279005799948,54.55662
52,10,9,1,3.624436405144381,18.945999257606292,70.0,11894.599925760629,53.015507
53,6,5,1,4.034515164884005,11.939068916692522,83.33333333333334,11193.906891669252,52.68975
54,6,5,1,4.22450765242307,12.658772418611552,83.33333333333334,11265.877241861155,53.029747
55,7,6,1,3.747929958807804,12.831089974147325,85.71428571428571,11283.108997414733,52.314384
56,7,6,1,4.418550459628668,15.648002091636698,100.0,11564.80020916367,51.994877
57,6,5,1,3.426633417158225,9.671077984178773,100.0,10967.107798417877,51.15138
58,3,1,2,2.0058511390963827,3.0911502119077703,100.0,10309.115021190777,59.855896
59,5,3,2,1.946355799498456,4.595819866524598,100.0,10459.58198665246,55.819763
60,7,5,2,2.1090069245680456,6.919293493363038,100.0,10691.929349336304,54.826958
61,9,6,3,3.02638536203957,13.871820705952342,100.0,11387.182070595234,54.64951
62,9,6,3,2.903830069560936,12.49998257898267,88.88888888888889,11249.998257898267,51.90521
63,5,1,4,4.306415352856076,11.14916685952805,100.0,11114.916685952805,53.746826
64,5,1,4,4.306415352856076,11.14916685952805,100.0,11114.916685952805,53.746826
65,5,0,5,4.01660491604285,10.195910299271835,100.0,11019.591029927184,54.569633
66,7,2,5,3.4149937449331134,12.01024402450299,100.0,11201.024402450299,54.730076
67,6,3,3,3.5534259717271874,10.016597954128974,100.0,11001.659795412897,51.780693
68,9,4,5,3.3847445361414485,14.69483569186672,88.88888888888889,11469.483569186672,52.02783
69,13,6,7,3.3621822043517504,21.63862165359982,92.3076923076923,12163.862165359982,51.95431
70,13,5,8,3.223261641365345,20.36074417230462,92.3076923076923,12036.074417230462,51.30379
71,11,4,7,3.128436996413248,16.426566677291486,90.9090909090909,11642.656667729148,51.5822
72,17,11,6,1.9722990575015853,14.049189765434914,70.58823529411765,11404.918976543491,58.616936
73,17,12,5,2.29117814391135,18.970033343804516,76.47058823529412,11897.003334380452,60.141148
74,15,12,3,2.781729320957926,21.242029331108952,73.33333333333333,12124.202933110895,61.45581
75,12,11,1,2.6701817685339284,16.305662534780403,66.66666666666666,11630.56625347804,63.84482
76,14,12,2,2.6138908172372353,18.651598176096957,71.42857142857143,11865.159817609696,62.369358
77,7,4,3,4.712566657067966,17.441158056955462,100.0,11744.115805695546,54.169506
78,12,9,3,2.4362450721673383,15.308164633316338,58.333333333333336,11530.816463331634,60.685833
