entry_idx,exit_idx,side,entry_price,exit_price,position_size,hold_time,pnl_pct,leveraged_pnl_pct,gross_pnl,entry_fee,exit_fee,net_pnl,exit_reason,balance
1131,1132,SHORT,121083.0,121053.2,9500.0,1,0.02461121709901713,0.09844486839606852,9.352262497626509,4.75,4.7546761312488135,-0.15241363362230498,ML Exit (0.761),9999.847586366377
1133,1134,SHORT,121131.0,121045.2,9499.855207048058,1,0.07083240458677209,0.28332961834708836,26.915903501655265,4.749927603524029,4.763385555274858,17.402590342856378,ML Exit (0.758),10017.250176709233
1135,1203,SHORT,121325.1,120932.1,9516.38766787377,68,0.32392307939577214,1.2956923175830886,123.3031039240649,4.758193833936885,4.819845385898918,113.7250647042291,ML Exit (0.754),10130.975241413462
1456,1457,LONG,112739.9,112769.7,9624.426479342788,1,0.02643252300206308,0.10573009200825231,10.175914971875729,4.812213239671395,4.817301197157332,0.5464005350470025,ML Exit (0.801),10131.52164194851
1457,1458,LONG,112769.7,112736.9,9624.945559851083,1,-0.02908582713264548,-0.11634330853058192,-11.197980108598092,4.812472779925542,4.806873789871243,-20.817326678394878,ML Exit (0.792),10110.704315270115
1519,1534,SHORT,112625.2,112652.8,9605.16909950661,15,-0.02450606081055201,-0.09802424324220804,-9.415394321925763,4.802584549753305,4.797876852592341,-19.01585572427141,ML Exit (0.837),10091.688459545843
1606,1713,SHORT,112425.8,110729.5,9587.104036568551,107,1.5088173711016535,6.035269484406614,578.6075643573365,4.7935520182842755,5.082855800462944,568.7311565385893,ML Exit (0.896),10660.419616084433
1726,1730,LONG,110884.3,110993.6,10127.398635280211,4,0.09857121341795268,0.3942848536718107,39.93079888987553,5.063699317640106,5.0836647170850435,29.783434855150382,ML Exit (0.848),10690.203050939583
1730,1731,LONG,110993.6,111068.4,10155.692898392603,1,0.06739127301032524,0.26956509204130097,27.376202908983885,5.077846449196302,5.091534550650794,17.206821909136792,ML Exit (0.879),10707.409872848719
1731,1732,LONG,111068.4,110985.5,10172.039379206282,1,-0.07463869111285855,-0.2985547644514342,-30.369108208496446,5.086019689603141,5.070835135498893,-40.52596303359849,ML Exit (0.879),10666.88390981512
1732,1733,LONG,110985.5,110902.5,10133.539714324364,1,-0.07478454392690936,-0.29913817570763745,-30.31328583603884,5.066769857162182,5.051613214244163,-40.431668907445186,ML Exit (0.771),10626.452240907674
1733,1749,LONG,110902.5,110021.4,10095.12962886229,16,-0.7944816392777492,-3.1779265571109967,-320.81580545039554,5.047564814431145,4.887156911705947,-330.75052717653267,Stop Loss,10295.701713731141
1751,1871,LONG,110316.2,111490.2,9780.916628044584,120,1.0642135969150497,4.256854387660199,416.35937863430183,4.890458314022292,5.098638003339443,406.3702823169401,Max Hold,10702.071996048082
1937,1989,SHORT,113854.7,114773.5,10166.968396245677,52,-0.8069934750168442,-3.2279739000673766,-328.1870862589092,5.0834841981228385,4.919390654993384,-338.1899611120254,Stop Loss,10363.882034936056
1989,1999,SHORT,114773.5,115323.3,9845.687933189252,10,-0.47903043821091357,-1.9161217528436543,-188.65536820494205,4.922843966594626,4.8285162824921555,-198.40672845402884,ML Exit (0.849),10165.475306482027
