entry_time,exit_time,side,entry_price,exit_price,position_size_pct,pnl_pct,pnl_usd,exit_reason,hold_time
2025-08-02 07:05:00,2025-08-02 10:40:00,SHORT,113546.8,113387.6,0.6009564995765686,0.5608260206364146,33.70320391844975,ML_EXIT,43
2025-08-02 10:40:00,2025-08-02 13:25:00,SHORT,113387.6,113260.4,0.7233678102493286,0.4487263157523808,32.56881587854535,ML_EXIT,33
2025-08-02 13:25:00,2025-08-02 14:15:00,SHORT,113260.4,113213.0,0.8384618163108826,0.1674018456583031,14.129025000256235,ML_EXIT,10
2025-08-02 14:15:00,2025-08-02 14:20:00,SHORT,113213.0,113206.4,0.9117798209190369,0.02331887680745434,2.1432627458757474,ML_EXIT,1
2025-08-02 14:20:00,2025-08-02 14:30:00,SHORT,113206.4,113172.5,0.6743575930595398,0.11978121378294579,8.144212572715945,ML_EXIT,2
2025-08-02 14:30:00,2025-08-02 14:35:00,SHORT,113172.5,113074.9,0.6057641506195068,0.3449601272394118,21.085954640574496,ML_EXIT,1
2025-08-04 22:50:00,2025-08-05 03:05:00,SHORT,115266.3,114450.1,0.6095563173294067,2.8323976739081482,174.5803824281152,ML_EXIT,51
2025-08-11 08:05:00,2025-08-11 09:15:00,SHORT,121488.7,121414.5,0.5988234877586365,0.24430255653405492,15.048331184023791,ML_EXIT,14
2025-08-11 09:15:00,2025-08-11 09:20:00,SHORT,121414.5,121340.7,0.95,0.24313405729959078,23.793908554136383,ML_EXIT,1
2025-08-11 09:20:00,2025-08-11 09:25:00,SHORT,121340.7,121290.6,0.95,0.16515480790861192,16.199931460027834,ML_EXIT,1
2025-08-11 09:25:00,2025-08-11 09:30:00,SHORT,121290.6,121242.0,0.9245162606239319,0.1602762291554525,15.323673225163908,ML_EXIT,1
2025-08-11 09:30:00,2025-08-11 09:35:00,SHORT,121242.0,121223.2,0.95,0.0620247109087706,6.102539771061034,ML_EXIT,1
2025-08-11 09:35:00,2025-08-11 10:00:00,SHORT,121223.2,121219.4,0.9295631051063538,0.012538853948758689,1.2078550300517112,ML_EXIT,5
2025-08-11 10:00:00,2025-08-11 10:05:00,SHORT,121219.4,121171.7,0.95,0.15740054809707718,15.497389663164315,ML_EXIT,1
2025-08-11 10:05:00,2025-08-11 10:30:00,SHORT,121171.7,121174.7,0.95,-0.009903302503802456,-0.97652029922187,ML_EXIT,5
2025-08-11 10:30:00,2025-08-11 10:35:00,SHORT,121174.7,121129.4,0.95,0.14953616555271987,14.74370421703762,ML_EXIT,1
2025-08-11 10:35:00,2025-08-11 10:40:00,SHORT,121129.4,121125.7,0.95,0.012218338405034914,1.2063936345754551,ML_EXIT,1
2025-08-11 10:40:00,2025-08-11 10:45:00,SHORT,121125.7,121074.5,0.95,0.169080550205273,16.696327216261103,ML_EXIT,1
2025-08-11 10:45:00,2025-08-11 10:50:00,SHORT,121074.5,121031.2,0.8924674391746521,0.14305241813925446,13.291937973210482,ML_EXIT,1
2025-08-11 10:50:00,2025-08-11 11:00:00,SHORT,121031.2,120932.6,0.95,0.32586638817095515,32.27141461374994,ML_EXIT,2
2025-08-11 11:00:00,2025-08-11 11:10:00,SHORT,120932.6,120941.3,0.95,-0.028776359724332692,-2.8586216060649194,ML_EXIT,2
2025-08-11 11:10:00,2025-08-11 11:15:00,SHORT,120941.3,120788.8,0.95,0.5043769167356396,50.09072053215634,ML_EXIT,1
2025-08-11 11:15:00,2025-08-11 11:20:00,SHORT,120788.8,120689.2,0.95,0.3298319049448486,32.91324683624907,ML_EXIT,1
2025-08-11 11:20:00,2025-08-11 11:25:00,SHORT,120689.2,120508.5,0.95,0.5988936872561823,59.9496278197483,ML_EXIT,1
2025-08-11 11:25:00,2025-08-11 11:45:00,SHORT,120508.5,120403.8,0.6118847131729126,0.347527352842321,22.53386342229628,ML_EXIT,4
2025-08-11 11:45:00,2025-08-11 12:05:00,SHORT,120403.8,120318.9,0.618068516254425,0.28205089872581673,18.512441705855903,ML_EXIT,4
2025-08-11 12:05:00,2025-08-11 12:10:00,SHORT,120318.9,120183.6,0.602948009967804,0.44980464415811106,28.850930734573385,ML_EXIT,1
2025-08-11 12:15:00,2025-08-11 12:20:00,SHORT,120256.8,120171.4,0.95,0.2840587808756219,28.78485867565548,ML_EXIT,1
2025-08-14 02:00:00,2025-08-14 04:05:00,SHORT,123547.1,123340.6,0.621401846408844,0.6685709336763064,44.434745691145295,ML_EXIT,25
2025-08-14 04:05:00,2025-08-14 04:10:00,SHORT,123340.6,123189.1,0.95,0.4913224031665161,50.129501371833086,ML_EXIT,1
2025-08-14 04:10:00,2025-08-14 04:30:00,SHORT,123189.1,123254.4,0.95,-0.21203174631518,-21.734521747161974,ML_EXIT,4
2025-08-14 04:30:00,2025-08-14 04:45:00,SHORT,123254.4,123131.0,0.95,0.40047251862811933,40.96813886000059,ML_EXIT,3
