window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,37,4,33,0.6065947746997471,3.078318745649631,40.54054054054054,10307.831874564963,58.473267
1,7,4,3,2.0606305371006637,6.009089943729432,100.0,10600.908994372943,50.673206
2,17,14,3,1.0260097411920082,5.5517637153507895,58.82352941176471,10555.176371535079,57.044155
3,18,15,3,1.5184193668919568,11.039607006276055,61.111111111111114,11103.960700627606,56.920486
4,30,27,3,1.6899953918377089,22.516374688355537,50.0,12251.637468835554,57.018776
5,27,25,2,1.6746467740658428,20.037795888675774,44.44444444444444,12003.779588867577,57.83422
6,26,24,2,1.6829348221506162,19.302863967924115,42.30769230769231,11930.286396792411,57.820087
7,23,18,5,1.493413605630142,14.457545473688732,47.82608695652174,11445.754547368873,57.493233
8,31,18,13,1.3253134573954546,17.489701833701893,51.61290322580645,11748.97018337019,57.193542
9,23,10,13,1.4047639491398451,14.151929434741032,69.56521739130434,11415.192943474103,56.891815
10,32,16,16,1.2012610309240965,15.955806216805868,65.625,11595.580621680587,55.943985
11,67,48,19,0.713684220684886,12.95230315714507,37.3134328358209,11295.230315714507,55.380314
12,61,44,17,0.7654201249439271,13.350290899301672,36.0655737704918,11335.029089930167,54.606255
13,52,43,9,0.6176389928793117,6.349342483104464,32.69230769230769,10634.934248310446,54.424423
14,56,44,12,0.5773143807743438,5.496368465450778,33.92857142857143,10549.636846545078,54.2706
15,48,37,11,0.5460612610808918,3.527109298801806,31.25,10352.71092988018,54.26778
16,25,6,19,0.7452479630918689,4.625597575349075,52.0,10462.559757534907,55.37869
17,33,12,21,0.8418010336269103,8.280695969995087,60.60606060606061,10828.069596999509,55.146366
18,39,16,23,1.0899669001834633,15.838213001765853,66.66666666666666,11583.821300176585,55.07484
19,32,13,19,1.2191208220752936,15.319436201827921,65.625,11531.943620182792,55.5302
20,28,11,17,1.07278467352926,10.985145904900511,60.71428571428571,11098.514590490051,55.97592
21,19,10,9,1.5610246158149332,12.899327381091972,89.47368421052632,11289.932738109197,55.368908
22,22,14,8,1.243550436054291,10.544223866691665,81.81818181818183,11054.422386669166,56.311035
23,16,9,7,0.9792828024226725,4.9822613739229205,75.0,10498.226137392292,57.06018
24,19,10,9,1.336431312375065,10.339792016777864,73.68421052631578,11033.979201677786,56.442833
25,22,11,11,1.8094697218589237,17.96185996599064,77.27272727272727,11796.185996599064,55.916523
26,18,11,7,2.2298026832904454,19.048112306426194,77.77777777777779,11904.81123064262,55.257233
27,8,2,6,4.271569136145178,18.189698421789398,87.5,11818.96984217894,53.47197
28,12,7,5,2.5904376731009897,14.73595803633485,83.33333333333334,11473.595803633485,54.226357
29,10,6,4,3.0565770679196542,14.958097934886938,90.0,11495.809793488694,55.83228
30,8,5,3,2.6416023032088645,10.044281198095778,87.5,11004.428119809578,55.669136
31,7,6,1,1.742529718660885,4.871135037578897,85.71428571428571,10487.11350375789,54.597336
32,7,6,1,1.5347340371709963,4.082841958924618,71.42857142857143,10408.284195892462,55.01226
33,2,1,1,3.498580805402081,3.042989144189105,100.0,10304.29891441891,48.94106
34,2,2,0,1.7180560083157013,1.3443783148619695,100.0,10134.437831486197,51.20247
35,3,2,1,2.841167247092062,4.040304046143337,100.0,10404.030404614334,54.854034
36,7,2,5,1.6698485636938245,4.856451738254145,85.71428571428571,10485.645173825415,52.309685
37,9,3,6,1.7281053127540584,6.560262133370998,88.88888888888889,10656.0262133371,52.328407
38,13,2,11,2.011210404961565,11.799926915229243,76.92307692307693,11179.992691522924,53.313766
39,23,2,21,1.6240423828355925,16.106978864626182,52.17391304347826,11610.697886462618,52.42633
40,22,1,21,1.5419611986685064,13.996612971263295,50.0,11399.66129712633,51.960476
41,18,1,17,1.7087615647848085,13.109323023592296,44.44444444444444,11310.93230235923,52.30694
42,20,4,16,1.517746014593795,12.399319531419115,50.0,11239.931953141911,52.38281
43,18,6,12,0.9885656641450373,5.875945082536309,50.0,10587.594508253631,52.227123
44,9,6,3,1.7490149415410032,6.8443001741514315,100.0,10684.430017415143,53.385162
45,8,6,2,1.7582046741747748,6.173351220567074,100.0,10617.335122056707,53.86933
46,10,8,2,2.103275194992668,9.528597984077132,90.0,10952.859798407713,53.601723
47,7,3,4,1.5766058245863164,4.242842385442527,71.42857142857143,10424.284238544253,52.597248
48,4,2,2,2.9648678134322717,5.427819091537276,75.0,10542.781909153728,52.610897
49,6,2,4,4.658109429506232,14.556658589003234,83.33333333333334,11455.665858900324,54.136436
50,13,6,7,3.199517352664842,21.52829913333755,84.61538461538461,12152.829913333755,54.054928
51,80,72,8,0.6044357672153537,8.576098648778824,26.25,10857.609864877883,56.224052
52,82,77,5,0.4996512944373809,4.4971575024386405,25.609756097560975,10449.715750243864,56.237347
