start_idx,end_idx,regime,xgb_return,bh_return,difference,num_trades,win_rate,sharpe,max_dd
11340,11400,Sideways,0.0,-0.45018835332484763,0.45018835332484763,0,0.0,0.0,0.0
11400,11460,Sideways,0.0,-0.43335683509597056,0.43335683509597056,0,0.0,0.0,0.0
11460,11520,Sideways,0.0,1.4797224075061286,-1.4797224075061286,0,0.0,0.0,0.0
11520,11580,Sideways,0.0,-0.3621732416116755,0.3621732416116755,0,0.0,0.0,0.0
11580,11640,Sideways,0.0,0.2139211764181168,-0.2139211764181168,0,0.0,0.0,0.0
11640,11700,Sideways,0.0,-0.7295638196142331,0.7295638196142331,0,0.0,0.0,0.0
11700,11760,Sideways,0.0,-0.715294908736641,0.715294908736641,0,0.0,0.0,0.0
11760,11820,Sideways,0.0,-0.24352903494997125,0.24352903494997125,0,0.0,0.0,0.0
11820,11880,Sideways,0.0,0.5459616527737484,-0.5459616527737484,0,0.0,0.0,0.0
11880,11940,Sideways,0.0,0.2904740349014475,-0.2904740349014475,0,0.0,0.0,0.0
11940,12000,Sideways,0.0,-0.2146110954564498,0.2146110954564498,0,0.0,0.0,0.0
12000,12060,Sideways,0.0,0.17644142295295773,-0.17644142295295773,0,0.0,0.0,0.0
12060,12120,Sideways,0.0,-0.4970485810305881,0.4970485810305881,0,0.0,0.0,0.0
12120,12180,Sideways,0.0,-0.1548247665545698,0.1548247665545698,0,0.0,0.0,0.0
12180,12240,Sideways,0.0,-0.2784242252492073,0.2784242252492073,0,0.0,0.0,0.0
12240,12300,Sideways,0.0,-0.8588975112125887,0.8588975112125887,0,0.0,0.0,0.0
12300,12360,Sideways,0.0,-0.6206881986422099,0.6206881986422099,0,0.0,0.0,0.0
12360,12420,Sideways,0.0,-0.05814427630968342,0.05814427630968342,0,0.0,0.0,0.0
12420,12480,Sideways,0.0,-0.14070190726066018,0.14070190726066018,0,0.0,0.0,0.0
12480,12540,Sideways,0.0,0.139446629359483,-0.139446629359483,0,0.0,0.0,0.0
12540,12600,Sideways,0.0,-0.02124143746846041,0.02124143746846041,0,0.0,0.0,0.0
12600,12660,Sideways,0.0,-0.2646968101087396,0.2646968101087396,0,0.0,0.0,0.0
12660,12720,Sideways,0.0,-0.17134881404986035,0.17134881404986035,0,0.0,0.0,0.0
12720,12780,Sideways,0.0,-0.2941215894344409,0.2941215894344409,0,0.0,0.0,0.0
12780,12840,Sideways,0.0,-0.01652040106787482,0.01652040106787482,0,0.0,0.0,0.0
12840,12900,Sideways,0.0,-0.19317509866961946,0.19317509866961946,0,0.0,0.0,0.0
12900,12960,Sideways,0.0,-0.2879659496656265,0.2879659496656265,0,0.0,0.0,0.0
12960,13020,Sideways,0.0,-0.9910330155064138,0.9910330155064138,0,0.0,0.0,0.0
13020,13080,Sideways,-1.8797087370589542,-1.7741989996770386,-0.1055097373819156,1,0.0,0.0,0.0
13080,13140,Sideways,0.0,-0.21642544073243858,0.21642544073243858,0,0.0,0.0,0.0
13140,13200,Sideways,0.0,-0.22208069159668298,0.22208069159668298,0,0.0,0.0,0.0
13200,13260,Sideways,0.0,-0.2664170393605591,0.2664170393605591,0,0.0,0.0,0.0
13260,13320,Sideways,0.0,-0.44512822333042945,0.44512822333042945,0,0.0,0.0,0.0
13320,13380,Sideways,0.0,0.36714794593218814,-0.36714794593218814,0,0.0,0.0,0.0
13380,13440,Sideways,0.0,-0.1691560656370759,0.1691560656370759,0,0.0,0.0,0.0
13440,13500,Sideways,0.0,-0.44801195539391536,0.44801195539391536,0,0.0,0.0,0.0
13500,13560,Sideways,0.0,-0.4693759493187047,0.4693759493187047,0,0.0,0.0,0.0
13560,13620,Sideways,0.0,-0.12963481379384434,0.12963481379384434,0,0.0,0.0,0.0
13620,13680,Sideways,0.0,0.1884572944041698,-0.1884572944041698,0,0.0,0.0,0.0
13680,13740,Sideways,0.0,0.33177294874987184,-0.33177294874987184,0,0.0,0.0,0.0
13740,13800,Sideways,0.0,0.4856603255745108,-0.4856603255745108,0,0.0,0.0,0.0
13800,13860,Sideways,0.0,-0.3536995859625347,0.3536995859625347,0,0.0,0.0,0.0
13860,13920,Sideways,0.0,-0.8065806535887795,0.8065806535887795,0,0.0,0.0,0.0
13920,13980,Sideways,0.0,-0.49868662567940836,0.49868662567940836,0,0.0,0.0,0.0
13980,14040,Sideways,0.0,-0.7610411173018456,0.7610411173018456,0,0.0,0.0,0.0
14040,14100,Sideways,-2.602576591075904,-1.4652749520860975,-1.1373016389898063,2,0.0,-267.2531431662116,1.2388099786181443
14100,14160,Sideways,0.0,-0.5307632186760005,0.5307632186760005,0,0.0,0.0,0.0
14160,14220,Sideways,0.0,-0.011904062796333645,0.011904062796333645,0,0.0,0.0,0.0
14220,14280,Sideways,0.0,-0.29441775384322444,0.29441775384322444,0,0.0,0.0,0.0
14280,14340,Sideways,0.0,-0.26981829377580585,0.26981829377580585,0,0.0,0.0,0.0
14340,14400,Sideways,0.0,0.1407266181764696,-0.1407266181764696,0,0.0,0.0,0.0
14400,14460,Sideways,0.0,0.1472832488461968,-0.1472832488461968,0,0.0,0.0,0.0
14460,14520,Sideways,0.0,-0.08620171183762206,0.08620171183762206,0,0.0,0.0,0.0
14520,14580,Sideways,0.0,-0.308184806428055,0.308184806428055,0,0.0,0.0,0.0
14580,14640,Sideways,0.0,-0.1127712541142007,0.1127712541142007,0,0.0,0.0,0.0
14640,14700,Sideways,0.0,-0.07489057533273652,0.07489057533273652,0,0.0,0.0,0.0
14700,14760,Sideways,0.0,-0.11030578835890599,0.11030578835890599,0,0.0,0.0,0.0
14760,14820,Sideways,0.0,-0.13902643210491147,0.13902643210491147,0,0.0,0.0,0.0
14820,14880,Sideways,0.0,-0.12750057855072092,0.12750057855072092,0,0.0,0.0,0.0
14880,14940,Sideways,0.0,0.6866197311877087,-0.6866197311877087,0,0.0,0.0,0.0
14940,15000,Sideways,0.0,0.8952657081924985,-0.8952657081924985,0,0.0,0.0,0.0
15000,15060,Sideways,0.0,0.0323342052678704,-0.0323342052678704,0,0.0,0.0,0.0
15060,15120,Sideways,0.0,0.2940970505783003,-0.2940970505783003,0,0.0,0.0,0.0
15120,15180,Sideways,0.0,-0.12527076547594493,0.12527076547594493,0,0.0,0.0,0.0
15180,15240,Sideways,0.0,1.535661939051154,-1.535661939051154,0,0.0,0.0,0.0
15240,15300,Sideways,0.0,0.09948523606505352,-0.09948523606505352,0,0.0,0.0,0.0
15300,15360,Sideways,0.0,-0.05510269713540518,0.05510269713540518,0,0.0,0.0,0.0
15360,15420,Sideways,0.0,-0.9980389617208993,0.9980389617208993,0,0.0,0.0,0.0
