window,side,entry_price,exit_price,size,pnl_pct,leveraged_pnl_pct,net_pnl,exit_reason,hold_time
4,LONG,114783.3,113751.6,11016.427303787177,-0.8988241320819292,-3.595296528327717,-440.1389376139558,STOP_LOSS,9
4,LONG,113751.6,112791.2,10566.883432797447,-0.8442958164984129,-3.3771832659936516,-399.13055276068076,STOP_LOSS,54
4,LONG,112791.2,113741.3,9995.865188575137,0.8423529495208897,3.3694117980835587,296.8184002300775,MAX_HOLD,120
4,LONG,113741.3,112805.6,10366.289444269361,-0.8226563262420925,-3.29062530496837,-382.58090141647,STOP_LOSS,86
4,LONG,112805.6,113076.7,9618.75925186431,0.2403249484068089,0.9612997936272356,53.990075830215005,MAX_HOLD,120
4,LONG,113076.7,113809.0,8836.770788148904,0.6476135225028702,2.5904540900114807,193.5654071539474,MAX_HOLD,120
4,LONG,113809.0,113747.2,9916.38935172816,-0.054301505153373564,-0.21720602061349426,-61.20455210634165,WINDOW_END,29
5,LONG,113677.5,114259.8,9290.6357421875,0.5122385696377937,2.0489542785511747,153.19833429366722,MAX_HOLD,120
5,LONG,114259.8,114424.9,9493.656223906584,0.14449526430117265,0.5779810572046906,16.89690971468785,MAX_HOLD,120
5,LONG,114424.9,114741.2,9583.559813656035,0.27642584787052726,1.105703391482109,67.63150662968712,MAX_HOLD,120
5,LONG,114741.2,114462.7,9593.105482109788,-0.24272013888646798,-0.9708805555458719,-131.51001772724817,MAX_HOLD,120
5,LONG,114462.7,113559.9,6191.260817167753,-0.7887285552411423,-3.154914220964569,-220.09401124650364,STOP_LOSS,95
5,LONG,113559.9,112677.6,9130.958064193772,-0.776946791957362,-3.107787167829448,-320.29457527567735,STOP_LOSS,6
5,LONG,112677.6,113716.2,8123.07101265159,0.9217448720952445,3.686979488380978,267.00367801247876,MAX_HOLD,120
5,LONG,113716.2,113995.8,8587.819810464089,0.2458752578788298,0.9835010315153192,50.110017178734886,MAX_HOLD,120
5,LONG,113995.8,115011.4,9241.047230807375,0.8909100159830372,3.563640063932149,292.3534725207145,MAX_HOLD,120
5,LONG,115011.4,114703.4,9406.111236978839,-0.2677995398716997,-1.0711981594867988,-138.38253539771364,MAX_HOLD,120
5,LONG,114703.4,116019.1,9221.037796906025,1.1470453360580521,4.588181344232209,386.1937847546187,MAX_HOLD,120
5,LONG,116147.2,116722.1,2165.4747080726634,0.4949753416354495,1.979901366541798,34.212364504957016,MAX_HOLD,120
5,LONG,116722.1,116472.7,9773.041851073447,-0.2136699048423638,-0.8546796193694552,-122.62036429786589,MAX_HOLD,120
5,LONG,116472.7,116667.9,9744.480113066364,0.16759292091622938,0.6703716836649175,26.34631494609058,WINDOW_END,18
6,LONG,116678.7,116669.7,9256.2763671875,-0.007713490122875898,-0.03085396049150359,-39.88103619071876,MAX_HOLD,120
6,LONG,116669.7,117751.0,9424.861332338058,0.9268044745122366,3.7072178980489463,311.7007008493787,MAX_HOLD,120
6,LONG,117185.5,116641.5,8958.166538149218,-0.4642212560427698,-1.8568850241710793,-202.1755190397945,MAX_HOLD,120
6,LONG,116641.5,118136.7,9490.045363643285,1.2818765190776844,5.127506076310738,448.6424712108817,MAX_HOLD,120
6,LONG,118136.7,118551.9,3410.4915610749454,0.3514572524880051,1.4058290099520203,34.30371350325733,MAX_HOLD,120
6,SHORT,118551.9,119742.7,8945.234578190335,-1.004454589087145,-4.01781835634858,-395.18421521373307,STOP_LOSS,100
6,SHORT,119742.7,120667.3,9586.26719046233,-0.7721556303641106,-3.0886225214564424,-334.4286761734586,STOP_LOSS,6
6,SHORT,120667.3,121580.2,9000.023118106226,-0.7565429905202106,-3.0261719620808423,-308.3562686533495,STOP_LOSS,6
6,SHORT,121580.2,120225.8,8911.36044154098,1.1139971804619455,4.455988721847782,361.4437744721069,MAX_HOLD,120
6,SHORT,120225.8,118676.4,9282.065284395207,1.2887416843972,5.1549667375888,441.3591168342693,MAX_HOLD,120
6,SHORT,118676.4,118728.8,9260.071133883122,-0.044153681776670624,-0.1766147271066825,-53.39493389852485,MAX_HOLD,120
6,SHORT,118728.8,119650.0,9613.490036775944,-0.7758858844694776,-3.1035435378779104,-336.8128089480003,STOP_LOSS,82
6,SHORT,119650.0,119475.2,8456.645698731321,0.14609277058086328,0.5843710823234531,15.591609203010677,MAX_HOLD,120
6,SHORT,119475.2,120374.9,9412.023972827457,-0.7530433094064686,-3.0121732376258743,-321.1545631197501,STOP_LOSS,106
6,SHORT,120374.9,121967.0,9119.702810925704,-1.3226179211779248,-5.290471684711699,-518.9541061855841,STOP_LOSS,44
6,SHORT,121967.0,121930.0,8525.00079799707,0.03033607451195815,0.1213442980478326,-23.755400815086613,WINDOW_END,6
7,SHORT,121525.5,122494.2,9240.923828125,-0.7971166545292939,-3.1884666181171757,-331.60746699152446,STOP_LOSS,60
7,SHORT,122494.2,123537.8,9156.192736562927,-0.8519587049835877,-3.407834819934351,-348.6526952031431,STOP_LOSS,40
7,SHORT,123537.8,121720.2,8753.202830196757,1.4712905685547304,5.885162274218922,480.1273794278154,MAX_HOLD,120
7,SHORT,121720.2,118004.1,9275.760687337539,3.05298545352373,12.21194181409492,1095.647455203001,MAX_HOLD,120
7,SHORT,118004.1,118891.3,6406.688610313718,-0.7518382835850594,-3.0073531343402378,-218.29850517094346,STOP_LOSS,104
7,SHORT,119038.1,118175.7,2225.8493624387934,0.724473928935365,2.89789571574146,55.59939586321721,MAX_HOLD,120
7,SHORT,118175.7,117148.0,9938.745853184759,0.8696373281478317,3.4785493125913267,305.9691921434184,MAX_HOLD,120
7,LONG,117148.0,117596.7,10207.745443006841,0.38301976986375963,1.5320790794550385,115.55975064430547,MAX_HOLD,120
7,LONG,117596.7,117662.7,7172.202371021361,0.056124023888425446,0.22449609555370179,-12.587495195932465,MAX_HOLD,120
7,LONG,117662.7,117988.7,10204.551865134152,0.27706316445228607,1.1082526578091443,72.27400980232525,MAX_HOLD,120
7,LONG,117988.7,118140.8,6794.9014463568865,0.12891064991817508,0.5156425996727003,7.857800677765013,MAX_HOLD,120
7,LONG,118140.8,117247.9,7040.570694218824,-0.7557930875700932,-3.023172350280373,-241.0108693064417,STOP_LOSS,104
7,LONG,117247.9,116260.2,10038.979860561001,-0.8424031475190576,-3.3696125900762306,-378.43064873892473,STOP_LOSS,18
7,LONG,116260.2,115304.2,8326.957076339026,-0.8222934417797321,-3.2891737671189283,-307.1959160595526,STOP_LOSS,13
7,LONG,115304.2,115269.9,6842.812094785797,-0.029747398620347667,-0.11898959448139067,-35.513482741852364,MAX_HOLD,120
7,LONG,115269.9,115140.0,8470.428893992465,-0.11269203842459669,-0.45076815369838674,-72.06371151175438,WINDOW_END,18
8,LONG,115364.2,116077.3,8009.61083984375,0.6181293676894616,2.4725174707578463,166.00058283580802,MAX_HOLD,120
8,LONG,116077.3,115182.5,9444.193537120718,-0.7708656214436439,-3.0834624857745756,-328.9849389495472,STOP_LOSS,38
8,LONG,115182.5,115437.3,8723.657116258317,0.22121416013717612,0.8848566405487045,42.29723082687807,MAX_HOLD,120
8,LONG,115437.3,114543.0,8860.857570986758,-0.7747062691175234,-3.0988250764700935,-310.0259066839835,STOP_LOSS,10
8,LONG,114543.0,113586.9,8883.316469749483,-0.8347083627982554,-3.3388334511930218,-332.1324077463327,STOP_LOSS,10
8,LONG,113586.9,113193.2,7935.539682011387,-0.3466068710388232,-1.3864274841552928,-141.76266189550097,MAX_HOLD,120
8,LONG,113193.2,113564.7,8075.828236756454,0.3281999272041077,1.3127997088164307,73.716136629628,MAX_HOLD,120
8,LONG,113564.7,112605.0,8590.156026184564,-0.8450689342727071,-3.3802757370908285,-324.73158403610074,STOP_LOSS,32
8,LONG,112605.0,114189.6,8023.466305296507,1.4072199280671427,5.628879712268571,419.5374018583537,MAX_HOLD,120
8,LONG,114189.6,113376.9,8511.344428455512,-0.7117110489922126,-2.8468441959688504,-276.35009257422587,MAX_HOLD,120
8,LONG,113376.9,112462.3,6708.9405983963015,-0.806689898912381,-3.226759595649524,-243.31714691876448,STOP_LOSS,83
8,LONG,112462.3,113337.2,8181.887310727994,0.7779495884398542,3.1117983537594167,221.87628539877238,MAX_HOLD,120
8,LONG,113337.2,112420.0,7193.613713554044,-0.8092665073779811,-3.2370660295119245,-261.63648066998536,STOP_LOSS,100
8,LONG,112420.0,116980.0,7483.581827585061,4.056217754847892,16.224871019391568,1184.2671718459621,MAX_HOLD,120
8,LONG,116593.5,115667.0,4259.639673021408,-0.7946412107021403,-3.1785648428085613,-152.43396776906968,STOP_LOSS,50
8,LONG,115667.0,115330.0,9001.943506318752,-0.2913536272229763,-1.1654145088919052,-140.91772973016646,MAX_HOLD,120
8,LONG,115330.0,114960.4,8646.94434404861,-0.32047168993324016,-1.2818867597329606,-145.4318120440317,WINDOW_END,22
9,LONG,115005.9,115373.4,8685.4111328125,0.3195488231473342,1.2781952925893367,76.27487042865128,MAX_HOLD,120
9,LONG,115373.4,114723.2,9461.244436175502,-0.5635614448391025,-2.25424577935641,-251.12468112178146,MAX_HOLD,120
9,LONG,114723.2,112648.7,9242.12226182668,-1.8082654598198098,-7.233061839279239,-705.4569075070237,STOP_LOSS,111
9,LONG,112648.7,112435.0,8515.961269395835,-0.18970480795605904,-0.7588192318242362,-98.68459696446229,MAX_HOLD,120
9,LONG,112435.0,111534.6,8391.678701306548,-0.8008182505447541,-3.2032730021790163,-302.37509307378554,STOP_LOSS,26
9,LONG,111534.6,112309.1,6322.822694217516,0.6944033510677403,2.7776134042709613,150.33227990600201,MAX_HOLD,120
9,LONG,112309.1,111157.4,7166.6739220126765,-1.0254734478328218,-4.101893791331287,-322.6360483400471,STOP_LOSS,22
9,LONG,111157.4,110026.2,8050.294532286235,-1.017656044491862,-4.070624177967448,-359.8984137579799,STOP_LOSS,7
9,LONG,110026.2,109173.1,7574.216015987907,-0.7753607777056659,-3.1014431108226637,-265.20686489063536,STOP_LOSS,54
9,LONG,109173.1,110316.3,7298.396361252324,1.0471443972920043,4.188577589168017,276.50540891105953,MAX_HOLD,120
9,LONG,110316.3,109363.6,6461.679595313168,-0.8636076445638561,-3.4544305782554243,-249.06095419064206,STOP_LOSS,37
9,LONG,109363.6,111693.6,7520.534666702786,2.1305077740674228,8.522031096269691,610.8201642353424,MAX_HOLD,120
9,LONG,111693.6,110844.6,3331.2136635381285,-0.7601151722211479,-3.0404606888845915,-114.60909655678154,STOP_LOSS,90
9,LONG,110844.6,111901.9,7731.480864543424,0.9538579236155738,3.815431694462295,264.0634478989036,MAX_HOLD,120
9,LONG,111901.9,110928.3,8072.575911268082,-0.8700477829241428,-3.480191131696571,-313.23137460849773,STOP_LOSS,85
9,LONG,110928.3,112844.2,7880.729381048765,1.727151682663481,6.908606730653924,512.9256829195613,MAX_HOLD,120
9,LONG,112844.2,112829.7,5578.881764808657,-0.012849574900615184,-0.051398299602460736,-25.18297742317803,WINDOW_END,48
10,LONG,112799.6,111861.2,9284.14453125,-0.8319178436803045,-3.327671374721218,-346.0824013750501,STOP_LOSS,67
10,LONG,111861.2,111264.0,7082.843202397541,-0.5338759105033712,-2.135503642013485,-179.58574735489418,MAX_HOLD,120
10,LONG,111264.0,110389.2,8695.096865961928,-0.7862381363244202,-3.1449525452976808,-308.23705766601626,STOP_LOSS,16
10,LONG,110389.2,109458.3,7959.9632655185715,-0.8432890174038712,-3.3731560696154848,-300.3418370920769,STOP_LOSS,21
10,LONG,109458.3,108602.5,3817.379622530537,-0.7818502571298868,-3.127401028519547,-134.65428806763776,STOP_LOSS,65
10,LONG,108602.5,107689.1,8080.035210832609,-0.8410487788034292,-3.364195115213717,-304.1482907137094,STOP_LOSS,74
10,LONG,107689.1,108265.0,7917.010164676959,0.5347802145249557,2.139120858099823,137.68637511178014,MAX_HOLD,120
10,LONG,108265.0,108766.1,8047.213159400404,0.46284579503995366,1.8513831801598146,116.79589826714468,MAX_HOLD,120
10,LONG,108766.1,109225.0,7914.172989091767,0.42191454874266354,1.6876581949706542,101.90749705819411,MAX_HOLD,120
10,LONG,109225.0,108377.1,7121.348050210991,-0.7762874799725284,-3.105149919890114,-249.61392547706672,STOP_LOSS,90
10,LONG,108377.1,108979.5,8007.227475248237,0.5558369803214832,2.223347921285933,145.99961572257482,MAX_HOLD,120
10,LONG,108979.5,108098.9,6470.541332384474,-0.808041879436046,-3.232167517744184,-235.02090049708062,STOP_LOSS,42
10,LONG,108098.9,107273.4,7876.426950487438,-0.7636525441054443,-3.054610176421777,-272.09984696996645,STOP_LOSS,61
10,LONG,107273.4,109048.0,7250.365491496145,1.65427776130896,6.61711104523584,450.76327379177474,MAX_HOLD,120
10,LONG,109048.0,108162.5,7760.216130073327,-0.8120277309074904,-3.2481109236299615,-283.10129233849926,STOP_LOSS,80
10,LONG,108162.5,110121.9,7076.9762182240565,1.8115335721714958,7.246134288685983,484.49929547798973,MAX_HOLD,120
10,LONG,110010.0,108718.0,5291.73350457342,-1.1744386873920554,-4.6977547495682215,-269.7595960638844,STOP_LOSS,58
10,LONG,108718.0,111165.3,7569.770987811883,2.251053183465482,9.004212733861928,651.3191992574959,WINDOW_END,20
11,SHORT,111152.5,111509.8,8534.3798828125,-0.32145025977823527,-1.285801039112941,-143.8726650514747,MAX_HOLD,120
11,SHORT,111596.5,111424.3,4073.285183479493,0.1543059146120148,0.6172236584480592,8.848139094576894,MAX_HOLD,120
11,LONG,111316.4,112090.4,7232.482125548281,0.6953153353863403,2.781261341545361,172.22430088985945,MAX_HOLD,120
11,LONG,112090.4,111244.0,7199.503299161443,-0.7551048082618977,-3.020419233047591,-246.2531955284138,STOP_LOSS,80
11,LONG,111244.0,110360.2,8354.925526582549,-0.7944698141023362,-3.1778792564093448,-298.9291473040462,STOP_LOSS,34
11,LONG,110360.2,109414.3,4418.300425166752,-0.8571024699121551,-3.4284098796486204,-169.1506499896409,STOP_LOSS,106
11,LONG,109414.3,110548.9,8113.503647112018,1.0369759711481874,4.14790388459275,304.08631836668576,MAX_HOLD,120
11,LONG,110548.9,112135.9,8930.073266919011,1.4355638093187721,5.742255237275089,477.06730679448344,MAX_HOLD,120
11,LONG,112135.9,111099.5,5909.33586688613,-0.924235681882425,-3.6969427275297,-242.10210604369547,STOP_LOSS,38
11,LONG,111099.5,110600.5,8386.787826892452,-0.4491469358547968,-1.7965877434191873,-184.223153472092,MAX_HOLD,120
11,LONG,110600.5,110680.6,8539.48836980832,0.07242281906501853,0.2896912762600741,-9.419800634654958,MAX_HOLD,120
11,LONG,110680.6,110014.2,9077.897496710228,-0.6020928690303528,-2.408371476121411,-254.94108392914967,MAX_HOLD,120
11,LONG,110014.2,110522.1,8904.419281306082,0.46166767562733607,1.8466707025093443,128.8176249712482,MAX_HOLD,120
11,LONG,110522.1,111039.6,9005.483422851128,0.4682321454261184,1.8729285817044736,132.6443392558326,WINDOW_END,96
12,LONG,111120.5,111035.4,9443.43359375,-0.07658352869183077,-0.3063341147673231,-66.7021937494408,MAX_HOLD,120
12,LONG,111035.4,112032.8,9405.174305701441,0.8982720825970896,3.5930883303883583,300.315523208037,MAX_HOLD,120
12,LONG,111877.8,112202.8,4171.770839458676,0.29049552279361945,1.1619820911744778,31.788146681514288,MAX_HOLD,120
12,LONG,112202.8,111337.1,9410.858953780986,-0.771549373099421,-3.086197492397684,-328.0811288597956,STOP_LOSS,45
12,LONG,111337.1,112654.6,8233.837864280942,1.1833431982690406,4.733372793076162,356.80288983675365,MAX_HOLD,120
12,LONG,112654.6,111640.8,7919.220368757366,-0.8999188670502607,-3.599675468201043,-316.7431143619685,STOP_LOSS,37
12,LONG,111640.8,110775.3,9335.096553737601,-0.77525420813896,-3.10101683255584,-326.8233016816935,STOP_LOSS,14
12,LONG,110775.3,110955.4,7276.218507081126,0.16258136967355652,0.6503254786942261,18.214228808688702,MAX_HOLD,120
12,LONG,110955.4,112193.4,9089.529966264685,1.1157636311526975,4.46305452461079,369.3125585601708,MAX_HOLD,120
12,LONG,112193.4,113739.3,9332.213843286005,1.377888538898018,5.511554155592072,477.0211645152243,MAX_HOLD,120
12,LONG,113736.6,114087.7,3799.4325489982643,0.30869570569191557,1.2347828227676623,31.71701028168105,MAX_HOLD,120
12,LONG,114087.7,114137.7,7134.232411928155,0.04382593390873863,0.17530373563495452,-16.030353720722847,MAX_HOLD,120
12,LONG,114137.7,115337.1,8244.791736610066,1.0508359639277896,4.203343855711158,313.57777993054026,MAX_HOLD,120
12,LONG,115369.3,115304.6,2866.5784007531934,-0.056080777121814106,-0.22432310848725642,-17.89671137880662,WINDOW_END,116
13,LONG,115240.8,116027.7,8667.3173828125,0.6828310806589282,2.7313243226357127,202.06327823502332,MAX_HOLD,120
13,LONG,116027.7,116044.7,4929.924741913418,0.014651673695160726,0.058606694780642905,-16.830433021245078,MAX_HOLD,120
13,LONG,115983.0,115856.1,8807.98332109273,-0.10941258632730157,-0.43765034530920627,-73.78010270391054,MAX_HOLD,120
13,LONG,115856.1,115707.4,9492.438141818893,-0.12834887416373555,-0.5133954966549422,-86.70350251012985,MAX_HOLD,120
13,LONG,115707.4,115464.3,9470.605899446486,-0.210098921935841,-0.840395687743364,-117.47298717990284,MAX_HOLD,120
13,LONG,115464.3,115331.0,9176.631565278843,-0.11544693901058846,-0.46178775604235384,-79.08308724669087,MAX_HOLD,120
13,LONG,115331.0,114744.6,9216.938034729914,-0.5084495929108342,-2.033798371643337,-224.321687804632,MAX_HOLD,120
13,LONG,114744.6,115382.1,9057.850014125806,0.5555817005767592,2.2223268023070366,165.06362852018628,MAX_HOLD,120
13,LONG,115382.1,115713.0,3657.2105865105905,0.28678625194028723,1.147145007761149,27.32466632042611,MAX_HOLD,120
13,LONG,115713.0,116427.9,9044.676715919099,0.6178216795001376,2.47128671800055,187.34118750292066,MAX_HOLD,120
13,SHORT,116807.0,117111.6,3843.66128153457,-0.26077204277141425,-1.043088171085657,-55.46742129042475,MAX_HOLD,120
13,LONG,116700.1,115863.2,8921.109354605353,-0.7171373460691196,-2.8685493842764784,-291.59086488058455,WINDOW_END,70
14,LONG,115761.0,114835.0,9249.3330078125,-0.7999239813063121,-3.1996959252252486,-332.94786488810183,STOP_LOSS,52
14,LONG,114835.0,117390.0,8947.553143217092,2.2249314233465407,8.899725693386163,760.5174734434042,MAX_HOLD,120
14,LONG,117213.4,117283.0,6013.911000739284,0.05937887647658529,0.23751550590634116,-9.77167286479412,MAX_HOLD,120
14,LONG,117283.0,117288.2,9743.241629729102,0.004433720146992394,0.017734880587969577,-37.24501425048661,MAX_HOLD,120
14,LONG,117288.2,116386.8,9249.838976303514,-0.7685342600534361,-3.0741370402137442,-321.3520820358882,STOP_LOSS,103
14,LONG,116386.8,115470.3,9484.277276585844,-0.787460433657425,-3.1498417346297,-336.6768329922454,STOP_LOSS,62
14,LONG,115470.3,115560.1,9102.041173543,0.07776891547004114,0.31107566188016456,-8.093929868968015,MAX_HOLD,120
14,LONG,115560.1,115779.8,8867.97868115201,0.19011752326278453,0.7604700930511381,31.96641100370374,MAX_HOLD,120
14,LONG,115779.8,115767.8,9202.184861210153,-0.010364502270689706,-0.041458009082758825,-40.62378208041338,MAX_HOLD,120
14,LONG,115767.8,115592.5,9185.853240688819,-0.15142379832734396,-0.6056951933093758,-92.38168450606099,MAX_HOLD,120
14,LONG,115592.5,115328.3,9068.072892268092,-0.2285615416225076,-0.9142461664900304,-119.17680036115502,MAX_HOLD,120
14,LONG,115328.3,114350.2,8989.496587807409,-0.8481005962977047,-3.392402385190819,-340.91788301265547,STOP_LOSS,93
14,LONG,114350.2,112427.5,8597.160407660982,-1.6814137622846286,-6.725655049138514,-612.6039946710321,STOP_LOSS,61
14,LONG,112427.5,113082.8,7778.232194123109,0.5828645126859557,2.331458050743823,150.23329191893873,WINDOW_END,100
15,LONG,113167.0,112250.2,8437.7197265625,-0.810130161619556,-3.240520646478224,-307.1769310262921,STOP_LOSS,34
15,LONG,112250.2,111765.1,9141.58486871038,-0.43215958635262236,-1.7286383454104894,-194.59128089361232,MAX_HOLD,120
15,LONG,111765.1,112867.0,8773.66479367194,0.9859070496961879,3.9436281987847517,310.9060596954089,MAX_HOLD,120
15,LONG,112867.0,111962.9,9118.079916064284,-0.8010313023292954,-3.2041252093171817,-328.62701686055976,STOP_LOSS,54
15,LONG,111962.9,111789.0,8867.08328402379,-0.15531930666318414,-0.6212772266527365,-90.55750224806656,MAX_HOLD,120
15,LONG,111789.0,113050.2,8875.003545040092,1.1281968708906933,4.512787483562773,365.01003496616136,MAX_HOLD,120
15,LONG,113050.2,113168.5,8153.738460915248,0.10464377771998892,0.4185751108799557,1.5145659599766006,MAX_HOLD,120
15,LONG,113168.5,112309.1,9139.599305178366,-0.7593985958990304,-3.0375943835961214,-314.1823523980017,STOP_LOSS,45
15,LONG,112309.1,111442.8,8710.218955753766,-0.7713533453656052,-3.0854133814624207,-303.58713703851805,STOP_LOSS,95
15,LONG,111442.8,110123.0,8596.440357720907,-1.18428467339299,-4.73713869357196,-441.61106388631646,STOP_LOSS,70
15,LONG,110123.0,109099.4,8113.996567152969,-0.9295060977270923,-3.718024390908369,-334.136357712827,STOP_LOSS,7
15,LONG,109099.4,109315.4,7737.234455822162,0.19798459019939618,0.7919383607975847,30.325189897215306,MAX_HOLD,120
15,LONG,109315.4,109631.4,7774.2476718093385,0.2890718050704658,1.1562872202818633,58.795641614954334,MAX_HOLD,120
15,LONG,109631.4,108799.6,7329.225368555323,-0.7587242341153979,-3.0348969364615916,-251.75133765087259,STOP_LOSS,9
15,LONG,108799.6,109464.5,7765.821722901678,0.6111235703072384,2.4444942812289536,158.7717810151606,MAX_HOLD,120
15,LONG,109464.5,109316.5,6768.672145688051,-0.13520365049856345,-0.5408146019942538,-63.68065590775096,MAX_HOLD,120
15,LONG,109316.5,109265.8,7670.704873973431,-0.04637909190286653,-0.18551636761146612,-44.913232548284924,WINDOW_END,46
16,LONG,109265.8,109650.0,9382.5732421875,0.3516196284656289,1.4064785138625155,94.43358037309719,MAX_HOLD,120
16,LONG,109650.0,109395.9,6335.451372745731,-0.23173734610123653,-0.9269493844049461,-84.06823298992418,MAX_HOLD,120
16,LONG,109395.9,110567.0,9379.066505864846,1.0705154397925387,4.282061759170155,364.10115419131563,MAX_HOLD,120
