window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,12,8,4,1.7515115099288638,9.546563124777094,75.0,10954.65631247771,52.758663
1,11,8,3,1.5199167275115328,7.034846627321313,72.72727272727273,10703.484662732131,51.284397
2,5,4,1,1.426929558323197,2.738161272373236,80.0,10273.816127237324,50.459736
3,3,3,0,1.6020220001832366,1.7698403447051896,100.0,10176.984034470519,48.360996
4,6,4,2,2.6145565192042795,6.925573435375627,100.0,10692.557343537563,57.231182
5,23,20,3,1.2416259475897373,9.531297730426996,47.82608695652174,10953.1297730427,49.55637
6,25,22,3,1.1348254277067087,8.81928847943571,48.0,10881.92884794357,48.629826
7,25,22,3,1.1348254277067087,8.81928847943571,48.0,10881.92884794357,48.629826
8,41,38,3,0.7271636406257131,6.4935183494533515,31.70731707317073,10649.351834945335,45.819935
9,48,45,3,0.43296771126028727,0.9998442853936649,31.25,10099.984428539366,45.035465
10,41,34,7,0.35687123728474124,-0.36420152127349864,31.70731707317073,9963.57984787265,46.25672
11,54,45,9,0.510744772085699,3.954054004100781,38.88888888888889,10395.405400410078,45.95333
12,66,55,11,0.5282440579947195,5.388320183874912,36.36363636363637,10538.832018387491,45.772465
13,55,43,12,0.7315320416999382,10.777335192876654,50.90909090909091,11077.733519287665,47.102318
14,45,35,10,0.8575577387592379,11.233662137601332,51.11111111111111,11123.366213760133,46.6916
15,38,31,7,1.0129145182140094,14.236393131423847,55.26315789473685,11423.639313142385,45.462967
16,34,24,10,1.2257157843582167,17.46270665312979,64.70588235294117,11746.270665312979,48.976566
17,28,19,9,1.3881173643501883,16.52284242365731,75.0,11652.284242365731,49.221558
18,31,21,10,1.4466215006208887,19.548809360242995,70.96774193548387,11954.8809360243,48.946793
19,44,31,13,1.319804679140261,25.401337441028314,65.9090909090909,12540.133744102832,49.26959
20,43,31,12,1.283055212288896,22.435801265956815,69.76744186046511,12243.580126595682,48.93795
21,32,25,7,1.1978871708423835,14.279424373053754,62.5,11427.942437305375,46.826164
22,31,25,6,1.0321512922070861,11.339059191754385,61.29032258064516,11133.905919175439,47.57269
23,26,22,4,0.9530085482093352,7.844989841228581,57.692307692307686,10784.498984122858,47.789658
24,14,14,0,0.7512794155047297,2.4699253058993236,64.28571428571429,10246.992530589932,46.875153
25,15,13,2,1.0962876153106196,6.245041153239471,60.0,10624.504115323947,49.808033
26,25,20,5,0.5313776831573094,4.072960655491915,48.0,10407.296065549192,49.745644
27,31,23,8,0.7407953436036308,9.160331725181967,67.74193548387096,10916.033172518197,49.962223
28,33,25,8,0.7536665174530086,9.433325968203043,69.6969696969697,10943.332596820304,49.501534
29,31,23,8,0.7086239025285432,8.146494052722428,67.74193548387096,10814.649405272243,49.318615
30,34,27,7,0.5176645793685005,5.191710474919182,61.76470588235294,10519.171047491918,47.07416
31,28,22,6,0.7455211850042234,6.752503455091792,67.85714285714286,10675.25034550918,46.961098
32,23,20,3,0.4591750258681452,1.1697887451232236,43.47826086956522,10116.978874512322,44.88822
33,21,17,4,0.46649992570906,1.82717140262479,38.095238095238095,10182.717140262479,46.112087
34,19,15,4,0.4338335500451483,1.5291861251629961,31.57894736842105,10152.9186125163,46.709805
