entry_time,exit_time,side,entry_price,exit_price,entry_prob,exit_prob,hold_candles,pnl,balance,exit_reason
2025-10-06 07:35:00,2025-10-06 07:40:00,SHORT,123558.2,123391.6,0.8287696,0.9866208,1,49.97392555949616,9803.383114075421,ML Exit
2025-10-06 07:45:00,2025-10-06 07:50:00,SHORT,123300.2,123282.5,0.93664,0.9969861,1,5.347724888139714,9808.73083896356,ML Exit
2025-10-06 07:55:00,2025-10-06 08:00:00,SHORT,123356.1,123412.5,0.93320906,0.9755715,1,-17.041777369797302,9791.689061593763,ML Exit
2025-10-06 08:05:00,2025-10-06 11:05:00,SHORT,123556.4,123785.2,0.81697094,0.87141085,36,-68.90202480577445,9722.787036787988,ML Exit
2025-10-07 01:15:00,2025-10-07 01:20:00,SHORT,124556.3,124502.5,0.9143028,0.95888734,1,15.958458799763992,9738.745495587751,ML Exit
2025-10-07 01:25:00,2025-10-07 01:30:00,SHORT,124649.2,124527.0,0.8101396,0.90224195,1,36.28008730365715,9775.025582891409,ML Exit
2025-10-07 01:35:00,2025-10-07 02:15:00,SHORT,124604.1,124459.4,0.934269,0.75775087,8,43.135784191764984,9818.161367083174,ML Exit
2025-10-07 02:20:00,2025-10-07 02:35:00,SHORT,124409.8,124414.2,0.92273337,0.7883342,3,-1.3195074508391902,9816.841859632335,ML Exit
2025-10-07 02:40:00,2025-10-07 02:55:00,SHORT,124413.0,124200.2,0.9441394,0.9789257,3,63.80596080291609,9880.647820435252,ML Exit
2025-10-07 03:00:00,2025-10-07 03:15:00,SHORT,124355.1,124305.4,0.9464528,0.79224896,3,15.005891574755186,9895.653712010007,ML Exit
2025-10-07 03:20:00,2025-10-07 03:25:00,SHORT,124142.0,124094.1,0.94229007,0.9090219,1,14.509246577788684,9910.162958587796,ML Exit
2025-10-07 03:30:00,2025-10-07 04:10:00,SHORT,124181.3,124115.7,0.94426847,0.8359277,8,19.89353809564713,9930.056496683443,ML Exit
2025-10-07 04:15:00,2025-10-07 06:10:00,SHORT,124072.2,124233.2,0.9340101,0.78772706,23,-48.965107128518156,9881.091389554924,ML Exit
2025-10-07 06:15:00,2025-10-07 06:20:00,SHORT,124172.0,124027.6,0.94634765,0.9813355,1,43.66485574265018,9924.756245297574,ML Exit
2025-10-07 06:25:00,2025-10-07 06:30:00,SHORT,123830.7,123941.4,0.93843275,0.98885137,1,-33.71496698433238,9891.041278313241,ML Exit
2025-10-07 06:35:00,2025-10-07 06:40:00,SHORT,123893.1,123803.4,0.93499523,0.99394494,1,27.212656153783293,9918.253934467024,ML Exit
2025-10-07 06:45:00,2025-10-07 06:50:00,SHORT,123909.1,123897.2,0.93589413,0.89996594,1,3.6196166618668677,9921.87355112889,ML Exit
2025-10-07 06:55:00,2025-10-07 07:05:00,SHORT,123841.2,123847.0,0.9324858,0.8318628,2,-1.765794364613638,9920.107756764277,ML Exit
2025-10-07 07:10:00,2025-10-07 07:15:00,SHORT,123770.7,123725.7,0.9129382,0.9522875,1,13.705492708748448,9933.813249473025,ML Exit
2025-10-07 07:20:00,2025-10-07 07:35:00,SHORT,123741.8,123622.5,0.92272455,0.9658875,3,36.39348141465706,9970.206730887683,ML Exit
2025-10-07 07:40:00,2025-10-07 07:45:00,SHORT,123641.2,123621.8,0.90294546,0.87639946,1,5.944649843262758,9976.151380730946,ML Exit
2025-10-07 07:50:00,2025-10-07 08:00:00,SHORT,123646.3,123502.5,0.8673045,0.9659041,2,44.08840507549946,10020.239785806445,ML Exit
2025-10-07 08:25:00,2025-10-07 08:30:00,SHORT,123599.4,123388.3,0.8838468,0.88720083,1,65.0329690223244,10085.27275482877,ML Exit
2025-10-07 08:35:00,2025-10-07 12:45:00,SHORT,123680.6,124852.5,0.90949434,0.8216151,50,-363.1283995813276,9722.144355247441,ML Exit
2025-10-07 13:00:00,2025-10-07 13:35:00,SHORT,124766.3,124273.9,0.8283971,0.97884387,7,145.80298322536547,9867.947338472806,ML Exit
2025-10-07 13:40:00,2025-10-07 13:45:00,SHORT,123741.7,123612.7,0.8723729,0.9970114,1,39.09165451355016,9907.038992986356,ML Exit
2025-10-07 13:50:00,2025-10-07 13:55:00,SHORT,123532.7,123837.3,0.86161864,0.99238986,1,-92.82723921360147,9814.211753772754,ML Exit
2025-10-07 16:45:00,2025-10-07 17:10:00,SHORT,122028.6,121443.6,0.9074469,0.76206934,5,178.78589714736407,9992.997650920117,ML Exit
2025-10-07 20:00:00,2025-10-07 21:45:00,SHORT,121991.8,121770.9,0.87103385,0.9401887,21,68.76136009252832,10061.759011012646,ML Exit
2025-10-07 21:55:00,2025-10-07 22:05:00,SHORT,121960.6,121777.4,0.8871695,0.89962196,2,57.43325428955751,10119.192265302203,ML Exit
2025-10-07 22:15:00,2025-10-07 22:35:00,SHORT,122035.8,121800.2,0.8097044,0.8819519,4,74.23649823478011,10193.428763536984,ML Exit
2025-10-07 22:40:00,2025-10-07 23:10:00,SHORT,121882.5,121748.1,0.8942933,0.7864073,6,42.71316996380433,10236.141933500789,ML Exit
2025-10-07 23:15:00,2025-10-07 23:20:00,SHORT,121648.9,121572.9,0.86874574,0.97131574,1,24.301064706668356,10260.442998207456,ML Exit
2025-10-07 23:25:00,2025-10-07 23:30:00,SHORT,121617.0,121485.1,0.8594429,0.97866905,1,42.28635173998136,10302.729349947438,ML Exit
2025-10-08 00:15:00,2025-10-08 00:30:00,SHORT,121727.4,121291.8,0.81517375,0.93322587,3,140.09912179493406,10442.828471742372,ML Exit
2025-10-08 01:00:00,2025-10-08 03:00:00,SHORT,121904.0,121796.7,0.8106536,0.83645815,24,34.92878725118413,10477.757258993557,ML Exit
2025-10-08 03:05:00,2025-10-08 03:10:00,SHORT,121750.1,121687.3,0.90299433,0.9287934,1,20.537247955330947,10498.294506948889,ML Exit
2025-10-08 03:15:00,2025-10-08 03:20:00,SHORT,121742.5,121530.6,0.87515223,0.9784465,1,69.43702242754298,10567.731529376431,ML Exit
2025-10-08 03:25:00,2025-10-08 03:30:00,SHORT,121407.8,121342.4,0.84766585,0.9934888,1,21.631992670001278,10589.363522046433,ML Exit
2025-10-08 03:35:00,2025-10-08 03:40:00,SHORT,121305.0,121265.9,0.8542424,0.99213105,1,12.97034443844766,10602.33386648488,ML Exit
2025-10-08 03:45:00,2025-10-08 03:50:00,SHORT,121335.1,121267.2,0.85869634,0.9732214,1,22.54594247032211,10624.879808955202,ML Exit
2025-10-08 03:55:00,2025-10-08 04:05:00,SHORT,121333.9,121206.5,0.8764801,0.9064644,2,42.393072448105244,10667.272881403307,ML Exit
2025-10-08 04:10:00,2025-10-08 05:20:00,SHORT,121338.6,121372.6,0.8772113,0.77241904,14,-11.358394247809905,10655.914487155496,ML Exit
2025-10-08 05:30:00,2025-10-08 05:40:00,SHORT,121371.3,121250.0,0.8163524,0.9482539,2,40.468687603326096,10696.383174758823,ML Exit
2025-10-08 05:45:00,2025-10-08 05:50:00,SHORT,121176.4,121148.2,0.8222362,0.9802705,1,9.459139081595403,10705.842313840418,ML Exit
2025-10-08 05:55:00,2025-10-08 06:00:00,SHORT,121335.0,121217.9,0.8008058,0.85658,1,39.2622550196806,10745.104568860099,ML Exit
2025-10-08 12:15:00,2025-10-08 12:20:00,SHORT,122861.4,122634.8,0.8716979,0.9207229,1,75.30757945256767,10820.412148312667,ML Exit
2025-10-08 12:25:00,2025-10-08 12:30:00,SHORT,122701.2,122631.4,0.8998815,0.8707484,1,23.390204156263927,10843.80235246893,ML Exit
2025-10-08 12:35:00,2025-10-08 12:40:00,SHORT,122585.7,122599.8,0.9270335,0.9169786,1,-4.739630560869051,10839.062721908062,ML Exit
2025-10-08 12:55:00,2025-10-08 13:05:00,SHORT,122587.1,122470.4,0.8017274,0.9699571,2,39.210412471278204,10878.27313437934,ML Exit
2025-10-08 18:55:00,2025-10-08 19:00:00,SHORT,123394.8,123451.5,0.8355064,0.9246263,1,-18.994582669069136,10859.278551710271,ML Exit
2025-10-08 19:05:00,2025-10-08 19:10:00,SHORT,123290.2,123210.0,0.8817595,0.9719821,1,26.842958575937928,10886.12151028621,ML Exit
2025-10-08 19:15:00,2025-10-08 19:40:00,SHORT,123221.4,123378.5,0.885533,0.7753527,5,-52.74081303418807,10833.380697252021,ML Exit
2025-10-08 19:45:00,2025-10-08 20:00:00,SHORT,123452.9,123254.1,0.8575457,0.9200408,3,66.29223869128703,10899.672935943308,ML Exit
2025-10-08 20:05:00,2025-10-08 20:45:00,SHORT,123346.3,123206.3,0.8489456,0.87819487,8,47.010944000118684,10946.683879943426,ML Exit
2025-10-08 20:55:00,2025-10-08 21:00:00,SHORT,122789.1,123039.6,0.8581796,0.9489599,1,-84.86216109832345,10861.821718845104,ML Exit
2025-10-08 21:05:00,2025-10-08 21:10:00,SHORT,123006.4,123026.4,0.8603535,0.9337529,1,-6.711020326033669,10855.110698519069,ML Exit
2025-10-08 21:15:00,2025-10-08 22:55:00,SHORT,123070.8,123129.1,0.88068753,0.8402488,20,-19.540307076496084,10835.570391442572,ML Exit
2025-10-09 01:10:00,2025-10-09 01:15:00,SHORT,122569.1,122533.4,0.8175896,0.9828987,1,11.992855289820831,10847.563246732392,ML Exit
2025-10-09 01:20:00,2025-10-09 01:25:00,SHORT,122580.4,122471.1,0.8787489,0.97396326,1,36.75487205864357,10884.318118791036,ML Exit
2025-10-09 01:55:00,2025-10-09 02:00:00,SHORT,122493.0,122251.9,0.81638175,0.9655854,1,81.40868926448215,10965.726808055519,ML Exit
2025-10-09 02:10:00,2025-10-09 02:15:00,SHORT,122224.8,121966.4,0.8060398,0.99141484,1,88.09559489863138,11053.82240295415,ML Exit
2025-10-09 03:25:00,2025-10-09 05:10:00,SHORT,121921.2,121858.3,0.80945694,0.8487383,21,21.670428364827906,11075.49283131898,ML Exit
2025-10-09 05:15:00,2025-10-09 07:20:00,SHORT,121838.1,121840.3,0.9194843,0.8157031,25,-0.7599521009413653,11074.732879218038,ML Exit
2025-10-09 07:25:00,2025-10-09 07:30:00,SHORT,121815.0,121795.4,0.8856392,0.9620581,1,6.7713016036153535,11081.504180821654,ML Exit
2025-10-09 07:35:00,2025-10-09 07:40:00,SHORT,121705.5,121670.1,0.9003884,0.98711234,1,12.248287401998132,11093.752468223653,ML Exit
2025-10-09 07:45:00,2025-10-09 08:05:00,SHORT,121882.6,121658.1,0.9067107,0.9496371,4,77.64914951471003,11171.401617738362,ML Exit
2025-10-09 08:10:00,2025-10-09 08:15:00,SHORT,121665.6,121583.8,0.9106856,0.91436386,1,28.54149799826669,11199.943115736629,ML Exit
2025-10-09 08:20:00,2025-10-09 08:25:00,SHORT,121457.4,121135.1,0.8607845,0.9930727,1,112.93686783651538,11312.879983573144,ML Exit
2025-10-09 08:30:00,2025-10-09 08:35:00,SHORT,121421.7,121394.0,0.9103479,0.93723655,1,9.80709170659597,11322.68707527974,ML Exit
2025-10-09 08:40:00,2025-10-09 08:45:00,SHORT,121275.4,121333.0,0.91235036,0.9170734,1,-20.435387119213626,11302.251688160526,ML Exit
2025-10-09 08:50:00,2025-10-09 08:55:00,SHORT,121150.7,121203.1,0.85606706,0.9326708,1,-18.576073899258517,11283.675614261268,ML Exit
2025-10-09 09:00:00,2025-10-09 11:15:00,SHORT,121445.7,122456.1,0.8588342,0.44437438,27,-356.7347233740577,10926.94089088721,Stop Loss
2025-10-09 11:25:00,2025-10-09 13:40:00,SHORT,122622.1,122707.1,0.8504254,0.960559,27,-28.78275537408484,10898.158135513126,ML Exit
2025-10-09 14:20:00,2025-10-09 14:25:00,SHORT,121698.1,121630.7,0.8600381,0.9950197,1,22.93574231370895,10921.093877826836,ML Exit
2025-10-09 14:50:00,2025-10-09 14:55:00,SHORT,121238.3,121252.9,0.85037935,0.98734736,1,-4.997614519021385,10916.096263307814,ML Exit
2025-10-09 15:00:00,2025-10-09 15:15:00,SHORT,121529.4,121230.2,0.8043602,0.80450535,3,102.12479291044251,11018.221056218257,ML Exit
2025-10-09 16:10:00,2025-10-09 16:40:00,SHORT,121177.5,120751.0,0.82634187,0.9253692,6,147.36424555559347,11165.58530177385,ML Exit
2025-10-09 22:00:00,2025-10-10 01:40:00,SHORT,121443.6,121532.2,0.8222943,0.87954247,44,-30.954527528835186,11134.630774245015,ML Exit
2025-10-10 02:20:00,2025-10-10 02:25:00,SHORT,121277.0,121317.9,0.8033026,0.97124803,1,-14.269352927042343,11120.361421317974,ML Exit
2025-10-10 02:45:00,2025-10-10 02:50:00,SHORT,121220.1,120932.1,0.8040632,0.9919012,1,100.39691057415718,11220.758331892132,ML Exit
2025-10-10 02:55:00,2025-10-10 03:00:00,SHORT,121025.1,120902.1,0.8157947,0.97744685,1,43.334667307247685,11264.09299919938,ML Exit
2025-10-10 03:15:00,2025-10-10 03:55:00,SHORT,121190.1,120988.7,0.8157894,0.92628825,8,71.1331672648809,11335.226166464261,ML Exit
2025-10-10 04:20:00,2025-10-10 06:50:00,SHORT,121201.2,121344.0,0.8000718,0.7563744,30,-50.749886362266146,11284.476280101995,ML Exit
2025-10-10 06:55:00,2025-10-10 07:00:00,SHORT,121320.2,121204.1,0.8643422,0.96603954,1,41.03591360099162,11325.512193702987,ML Exit
2025-10-10 07:05:00,2025-10-10 07:10:00,SHORT,121211.8,121218.5,0.85345584,0.90473765,1,-2.3788735127401193,11323.133320190247,ML Exit
2025-10-10 07:15:00,2025-10-10 07:20:00,SHORT,121262.7,121203.3,0.85646254,0.8823586,1,21.07703071952952,11344.210350909776,ML Exit
2025-10-10 07:25:00,2025-10-10 07:30:00,SHORT,121277.8,121100.2,0.82669586,0.9760334,1,63.12763491440511,11407.33798582418,ML Exit
2025-10-10 07:45:00,2025-10-10 07:50:00,SHORT,120986.6,121066.9,0.8015989,0.94987905,1,-28.77041848431054,11378.56756733987,ML Exit
2025-10-10 07:55:00,2025-10-10 08:00:00,SHORT,120880.5,121084.5,0.82337606,0.81342316,1,-72.97012816957132,11305.597439170298,ML Exit
2025-10-10 08:05:00,2025-10-10 09:50:00,SHORT,121100.0,121322.2,0.87268484,0.7592507,21,-78.8273679086516,11226.770071261646,ML Exit
2025-10-10 09:55:00,2025-10-10 10:00:00,SHORT,121258.4,121300.2,0.85337543,0.86509085,1,-14.706281446228253,11212.063789815418,ML Exit
2025-10-10 10:05:00,2025-10-10 10:10:00,SHORT,121358.9,121287.9,0.82683116,0.83170235,1,24.926188441821733,11236.98997825724,ML Exit
2025-10-10 10:15:00,2025-10-10 10:25:00,SHORT,121394.2,121270.3,0.81588215,0.77955127,2,43.58198020632637,11280.571958463566,ML Exit
2025-10-10 10:30:00,2025-10-10 10:35:00,SHORT,121218.6,121209.8,0.8328436,0.8439134,1,3.1119178598923467,11283.68387632346,ML Exit
2025-10-10 10:40:00,2025-10-10 13:35:00,SHORT,121271.1,122363.2,0.83137065,0.74119073,35,-386.13538108473045,10897.548495238729,Stop Loss
