window,side,entry_idx,entry_price,exit_idx,exit_price,exit_reason,hold_time,position_size,gross_pnl,fees,net_pnl,leveraged_pnl_pct
13,SHORT,1187,116603.8,1307,116606.1,MAX_HOLD,120,8933.8948415407,-0.704881252088512,8.933894841540699,-9.638776093629211,-7.889965850179532e-05
13,SHORT,1307,116606.1,1427,116173.2,MAX_HOLD,120,8924.738004251752,132.5323145887106,8.924738004251752,123.60757658445884,0.014849994983110102
14,SHORT,0,115761.0,102,116633.7,STOP_LOSS,102,9500.0,-286.4747194651039,9.5,-295.9747194651039,-0.030155233627905672
14,SHORT,102,116633.7,155,117579.8,STOP_LOSS,53,9218.82401650815,-299.122102857696,9.21882401650815,-308.3409268742042,-0.03244688284775347
14,SHORT,155,117579.8,275,117349.8,MAX_HOLD,120,8925.900135977658,69.84046685824813,8.925900135977658,60.91456672227048,0.007824473251357801
14,SHORT,275,117349.8,395,116694.3,MAX_HOLD,120,8983.768974363815,200.72843968018626,8.983768974363816,191.74467070582244,0.022343455208274746
14,SHORT,395,116694.3,515,116874.1,MAX_HOLD,120,9165.926411534347,-56.49062786421966,9.165926411534347,-65.656554275754,-0.006163111651554631
14,SHORT,515,116874.1,635,115228.0,MAX_HOLD,120,9103.55268497238,512.8718193246608,9.10355268497238,503.7682666396884,0.05633754612869766
14,SHORT,635,115228.0,755,115542.3,MAX_HOLD,120,9582.132538280084,-104.54626503216087,9.582132538280085,-114.12839757044097,-0.010910542576457212
14,SHORT,755,115542.3,875,116048.7,MAX_HOLD,120,9473.710560588164,-166.0859106277715,9.473710560588165,-175.55962118835967,-0.017531241804949155
14,SHORT,875,116048.7,995,115521.0,MAX_HOLD,120,9306.928920459222,169.28294384431035,9.306928920459223,159.97601492385112,0.01818891551564118
14,SHORT,995,115521.0,1115,115581.6,MAX_HOLD,120,9458.906134636882,-19.847809896349585,9.458906134636882,-29.306716030986465,-0.0020983197860131343
14,SHORT,1115,115581.6,1235,115247.4,MAX_HOLD,120,9431.064754407445,109.07832530171162,9.431064754407446,99.64726054730417,0.011565854772732394
14,SHORT,1235,115247.4,1355,112553.8,MAX_HOLD,120,9525.729651927384,890.5539002331166,9.525729651927385,881.0281705811892,0.09348931082176228
15,SHORT,0,113167.0,120,112688.0,MAX_HOLD,120,9500.0,160.8419415554004,9.5,151.3419415554004,0.01693073069004215
15,SHORT,120,112688.0,240,112875.0,MAX_HOLD,120,9643.77484447763,-64.01341388319312,9.64377484447763,-73.65718872767076,-0.00663779639358228
15,SHORT,240,112875.0,360,111632.6,MAX_HOLD,120,9573.800515186342,421.5101576103639,9.573800515186342,411.9363570951775,0.04402746400885915
15,SHORT,360,111632.6,473,112518.3,STOP_LOSS,113,9965.14005442676,-316.2561669693531,9.96514005442676,-326.22130702377984,-0.0317362490885278
15,SHORT,473,112518.3,581,113460.4,STOP_LOSS,108,9655.229812754169,-323.36755911156206,9.65522981275417,-333.0227889243162,-0.03349144094782773
15,SHORT,581,113460.4,701,113038.4,MAX_HOLD,120,9338.858163276069,138.93827784504555,9.338858163276068,129.5994196817695,0.014877437414287277
15,SHORT,701,113038.4,821,111554.1,MAX_HOLD,120,9461.97761197375,496.9784911836165,9.46197761197375,487.51651357164275,0.05252374414358266
15,SHORT,821,111554.1,941,109103.3,MAX_HOLD,120,9925.118299866812,872.2038877751193,9.925118299866812,862.2787694752525,0.08787843745769999
15,SHORT,941,109103.3,1061,109404.6,MAX_HOLD,120,10744.283130868303,-118.68577787585346,10.744283130868304,-129.43006100672176,-0.011046411978372896
15,SHORT,1061,109404.6,1181,109348.6,MAX_HOLD,120,10621.324572911917,21.746587477421144,10.621324572911917,11.125262904509228,0.0020474459026402912
15,SHORT,1181,109348.6,1301,109346.4,MAX_HOLD,120,10631.893572671199,0.8556183018346978,10.6318935726712,-9.776275270836502,8.047656760165714e-05
15,SHORT,1301,109346.4,1421,109339.0,MAX_HOLD,120,10622.606111163905,2.8755326274134703,10.622606111163904,-7.747073483750434,0.0002706993554426732
16,SHORT,0,109265.8,120,109650.0,MAX_HOLD,120,9500.0,-133.61545881693897,9.5,-143.11545881693897,-0.014064785138625155
16,SHORT,120,109650.0,240,109395.9,MAX_HOLD,120,9364.040314123908,86.79991404720253,9.364040314123908,77.43587373307862,0.00926949384404946
16,SHORT,240,109395.9,320,110259.8,STOP_LOSS,80,9437.604394170332,-298.1152469561961,9.437604394170332,-307.5528513503664,-0.03158802112327825
16,SHORT,320,110259.8,381,111406.1,STOP_LOSS,61,9145.429185387484,-380.3165061140941,9.145429185387483,-389.4619352994816,-0.04158541916455509
16,SHORT,381,111406.1,393,112259.4,STOP_LOSS,12,8775.440346852976,-268.8572079255819,8.775440346852976,-277.6326482724349,-0.030637460605837143
16,SHORT,393,112259.4,513,112056.3,MAX_HOLD,120,8511.689330994164,61.59748237118105,8.511689330994164,53.085793040186886,0.0072368104586338885
16,SHORT,513,112056.3,568,113236.8,STOP_LOSS,55,8562.120834382342,-360.80376185857835,8.562120834382341,-369.36588269296067,-0.04213953164614573
16,SHORT,568,113236.8,581,114103.4,STOP_LOSS,13,8211.223245824029,-251.36160911756713,8.211223245824028,-259.57283236339117,-0.03061195653709717
16,SHORT,581,114103.4,701,114451.6,MAX_HOLD,120,7964.629055078808,-97.22002453839356,7.964629055078809,-105.18465359347236,-0.012206472375056718
16,SHORT,701,114451.6,821,112931.6,MAX_HOLD,120,7864.703634165009,417.795802729916,7.864703634165009,409.931099095751,0.05312289212208479
16,SHORT,821,112931.6,920,113840.3,STOP_LOSS,99,8254.138178305971,-265.66648706390816,8.254138178305972,-273.92062524221416,-0.03218585409221147
16,SHORT,920,113840.3,944,114696.1,STOP_LOSS,24,7993.913584325869,-240.37853889935644,7.9939135843258695,-248.3724524836823,-0.030070194825558363
16,SHORT,944,114696.1,1064,114333.4,MAX_HOLD,120,7757.959754466371,98.13104379120277,7.757959754466372,90.3730840367364,0.012649078739382128
16,SHORT,1064,114333.4,1083,115320.6,STOP_LOSS,19,7843.81418430127,-270.90643198723404,7.84381418430127,-278.7502461715353,-0.0345375891909105
16,SHORT,1083,115320.6,1090,116212.0,STOP_LOSS,7,7579.001450438312,-234.33530151319596,7.579001450438311,-241.91430296363427,-0.030919020539261644
16,SHORT,1090,116212.0,1148,117164.0,STOP_LOSS,58,7349.182862622859,-240.81582229776484,7.349182862622859,-248.1650051603877,-0.032767700409596257
16,SHORT,1148,117164.0,1259,118319.0,STOP_LOSS,111,7113.426107720491,-280.4959596605499,7.113426107720491,-287.6093857682704,-0.03943190741183299
16,SHORT,1259,118319.0,1269,119360.2,STOP_LOSS,10,6840.197191240633,-240.77327616087788,6.840197191240634,-247.61347335211852,-0.035199756590234776
16,SHORT,1269,119360.2,1389,118667.6,MAX_HOLD,120,6604.964391556121,153.3039769568654,6.604964391556121,146.6990125653093,0.02321041687262559
17,SHORT,0,119573.2,56,120593.3,STOP_LOSS,56,9500.0,-324.1846835244037,9.5,-333.6846835244037,-0.034124703528884595
17,SHORT,56,120593.3,176,119902.1,MAX_HOLD,120,9182.999550651817,210.53538760148396,9.182999550651818,201.35238805083213,0.02292664683693031
17,SHORT,176,119902.1,294,120899.2,STOP_LOSS,118,9374.284319300108,-311.8243598660593,9.374284319300108,-321.1986441853594,-0.033263804387078835
17,SHORT,294,120899.2,306,122010.0,STOP_LOSS,12,9069.145607324017,-333.3026832473844,9.069145607324018,-342.3718288547084,-0.03675127709695359
17,SHORT,306,122010.0,310,123063.1,STOP_LOSS,4,8743.892369912044,-301.8832244817449,8.743892369912045,-310.6271168516569,-0.03452503893123533
17,SHORT,310,123063.1,430,121829.5,MAX_HOLD,120,8448.796608902969,338.7672014354506,8.448796608902969,330.31840482654763,0.040096503338531396
17,SHORT,430,121829.5,550,122060.0,MAX_HOLD,120,8762.59909348819,-66.31494313114732,8.762599093488191,-75.07754222463551,-0.0075679535744626715
17,SHORT,550,122060.0,670,122144.2,MAX_HOLD,120,8691.275428374787,-23.981825039132616,8.691275428374787,-32.6731004675074,-0.00275929870555455
17,SHORT,670,122144.2,722,124124.5,STOP_LOSS,52,8660.235982930655,-561.6268416182709,8.660235982930656,-570.2870776012015,-0.06485121684042314
17,SHORT,722,124124.5,749,125271.1,STOP_LOSS,27,8118.463259209513,-299.97719944119575,8.118463259209513,-308.0956627004053,-0.036949997784482706
17,SHORT,749,125271.1,869,122839.6,MAX_HOLD,120,7825.772379644128,607.589956218304,7.825772379644128,599.7641838386598,0.07763961520254871
17,SHORT,869,122839.6,983,124301.8,STOP_LOSS,114,8395.548354290853,-399.739849483198,8.395548354290854,-408.1353978374888,-0.04761331036571259
17,SHORT,983,124301.8,1103,123899.8,MAX_HOLD,120,8007.81972634524,103.59121203364028,8.007819726345241,95.58339230729503,0.012936256755734832
17,SHORT,1103,123899.8,1147,124979.9,STOP_LOSS,44,8098.62394903717,-282.3999305036804,8.09862394903717,-290.4985544527176,-0.03487011278468541
17,SHORT,1147,124979.9,1207,125977.4,STOP_LOSS,60,7822.650322307089,-249.73915634438245,7.822650322307089,-257.56180666668956,-0.031925133561476686
17,SHORT,1207,125977.4,1327,124432.7,MAX_HOLD,120,7577.966605973734,371.67571377874464,7.577966605973734,364.0977471727709,0.049046892537867814
18,SHORT,0,123085.7,120,121683.5,MAX_HOLD,120,9500.0,432.89837893435134,9.5,423.39837893435134,0.045568250414142246
18,SHORT,120,121683.5,220,122792.2,STOP_LOSS,100,9902.228459987633,-360.890365368789,9.902228459987633,-370.7925938287766,-0.036445368517506384
18,SHORT,220,122792.2,323,123732.9,STOP_LOSS,103,9549.975495850294,-292.64601331180137,9.549975495850294,-302.19598880765164,-0.030643640231219803
18,SHORT,323,123732.9,443,121884.0,MAX_HOLD,120,9262.889306483026,553.649224701156,9.262889306483027,544.386335394673,0.0597706834641391
18,SHORT,443,121884.0,548,122936.0,STOP_LOSS,105,9780.056325107966,-337.6528257692094,9.780056325107966,-347.4328820943174,-0.034524629976042796
18,SHORT,548,122936.0,668,121443.6,MAX_HOLD,120,9449.995087118365,458.87852762463046,9.449995087118365,449.4285325375121,0.04855859959653785
18,SHORT,668,121443.6,788,121084.5,MAX_HOLD,120,9876.952193029,116.8217520731194,9.876952193029,106.9447998800904,0.011827712617215096
18,SHORT,788,121084.5,855,122363.2,STOP_LOSS,67,9978.549752915085,-421.50965876069984,9.978549752915086,-431.48820851361495,-0.04224157509838161
18,SHORT,855,122363.2,975,114245.7,MAX_HOLD,120,9568.635954827152,2539.1098749725215,9.568635954827153,2529.5412390176944,0.265357558481635
18,SHORT,975,114245.7,1095,111621.9,MAX_HOLD,120,11971.70013189396,1099.7821994548035,11.97170013189396,1087.8104993229094,0.09186516429064737
18,SHORT,1095,111621.9,1138,112466.4,STOP_LOSS,43,13005.120106250724,-393.57236992843656,13.005120106250725,-406.5774900346873,-0.03026287852115042
18,SHORT,1138,112466.4,1258,110847.9,MAX_HOLD,120,12618.871490717771,726.3909401466291,12.61887149071777,713.7720686559113,0.05756385907257634
18,SHORT,1258,110847.9,1338,111752.3,STOP_LOSS,80,13296.954955940886,-433.9555756005501,13.296954955940887,-447.25253055649097,-0.03263571073516084
19,SHORT,0,111409.4,6,112900.0,STOP_LOSS,6,9500.0,-508.4202948763769,9.5,-517.9202948763768,-0.05351792577646072
19,SHORT,6,112900.0,20,113854.7,STOP_LOSS,14,9007.975719867442,-304.69138776819915,9.007975719867442,-313.6993634880666,-0.03382462356067306
19,SHORT,20,113854.7,72,114773.5,STOP_LOSS,52,8709.961324553777,-281.1552782625587,8.709961324553777,-289.86523958711246,-0.03227973900067377
19,SHORT,72,114773.5,134,115684.9,STOP_LOSS,62,8434.58934694602,-267.91148586761074,8.434589346946021,-276.3460752145568,-0.03176342971156214
19,SHORT,134,115684.9,254,114065.1,MAX_HOLD,120,8172.060575492192,457.69512599076137,8.172060575492193,449.5230654152692,0.05600730951057531
19,SHORT,254,114065.1,278,115090.4,STOP_LOSS,24,8599.107487636697,-309.1801052933388,8.599107487636697,-317.77921278097546,-0.03595490645254292
19,SHORT,278,115090.4,398,115333.9,MAX_HOLD,120,8297.21723549477,-70.21862455401933,8.29721723549477,-78.5158417895141,-0.008462912632156983
19,SHORT,398,115333.9,518,111605.2,MAX_HOLD,120,8222.627185794732,1063.3373184353532,8.222627185794732,1055.1146912495585,0.12931843976489124
19,SHORT,518,111605.2,594,112597.6,STOP_LOSS,76,9224.986142481812,-328.1164765727415,9.224986142481812,-337.3414627152233,-0.035568235171838186
19,SHORT,594,112597.6,714,112596.5,MAX_HOLD,120,8904.51175290235,0.3479634709174766,8.90451175290235,-8.556548281984874,3.9077209461154434e-05
19,SHORT,714,112596.5,721,113498.5,STOP_LOSS,7,8896.383032034464,-285.0723599719382,8.896383032034464,-293.9687430039727,-0.032043624801836645
19,SHORT,721,113498.5,841,111406.0,MAX_HOLD,120,8617.11272618069,635.4730108162873,8.617112726180691,626.8558980901066,0.07374546800177977
19,SHORT,841,111406.0,961,111115.5,MAX_HOLD,120,9212.625829366292,96.09061642751406,9.212625829366292,86.87799059814778,0.010430317936197333
19,SHORT,961,111115.5,1081,110490.2,MAX_HOLD,120,9295.159920434533,209.23322122468028,9.295159920434534,199.93806130424574,0.022509910858521193
19,SHORT,1081,110490.2,1097,111582.2,STOP_LOSS,16,9485.101078673566,-374.9737217567362,9.485101078673566,-384.45882283540976,-0.039532917851537966
19,SHORT,1097,111582.2,1217,108197.7,MAX_HOLD,120,9119.865196979927,1106.4913134596222,9.119865196979926,1097.3714482626424,0.12132759526160983
19,SHORT,1217,108197.7,1314,109050.5,STOP_LOSS,97,10162.368072829437,-320.3937788884227,10.162368072829437,-330.5561469612521,-0.031527472395439196
19,SHORT,1314,109050.5,1434,105876.1,MAX_HOLD,120,9848.339733216248,1146.7189842915566,9.848339733216248,1136.8706445583402,0.1164377971673672
20,SHORT,0,105090.7,13,106039.9,STOP_LOSS,13,9500.0,-343.2235202544078,9.5,-352.7235202544078,-0.036128791605727135
20,SHORT,13,106039.9,20,107251.4,STOP_LOSS,7,9164.912655758313,-418.83448333886383,9.164912655758313,-427.99939599462215,-0.045699779045434784
20,SHORT,20,107251.4,140,107182.2,MAX_HOLD,120,8758.313229563422,22.603911016015207,8.758313229563422,13.845597786451785,0.0025808520914411223
20,SHORT,140,107182.2,260,107075.8,MAX_HOLD,120,8771.466547460552,34.82981467630825,8.771466547460552,26.0583481288477,0.003970808585753761
20,SHORT,260,107075.8,380,107109.4,MAX_HOLD,120,8796.221978182957,-11.040890975061425,8.796221978182958,-19.837112953244382,-0.0012551855788139343
20,SHORT,380,107109.4,500,106759.6,MAX_HOLD,120,8777.376720877375,114.66132298240132,8.777376720877376,105.88394626152395,0.01306327922665941
20,SHORT,500,106759.6,521,107883.8,STOP_LOSS,21,8877.966469825822,-373.9470700668853,8.877966469825822,-382.82503653671114,-0.04212080225103867
20,SHORT,521,107883.8,604,108854.5,STOP_LOSS,83,8514.282685115946,-306.4339299298699,8.514282685115946,-314.9482126149859,-0.03599057504463125
20,SHORT,604,108854.5,724,108696.5,MAX_HOLD,120,8215.081883131712,47.696069065948045,8.215081883131711,39.480987182816335,0.005805915235474877
20,SHORT,724,108696.5,738,110270.1,STOP_LOSS,14,8252.588820955387,-477.8911471355727,8.252588820955387,-486.1437359565281,-0.05790802831737934
20,SHORT,738,110270.1,764,111119.5,STOP_LOSS,26,7790.752271796685,-240.04566894068503,7.790752271796685,-247.83642121248172,-0.030811616204211082
20,SHORT,764,111119.5,884,110809.3,MAX_HOLD,120,7555.307671644828,84.3652622534912,7.555307671644828,76.80995458184637,0.011166356940050921
20,SHORT,884,110809.3,1004,109573.2,MAX_HOLD,120,7628.277128497582,340.3798547066322,7.628277128497583,332.75157757813463,0.04462080348851606
20,SHORT,1004,109573.2,1124,108501.3,MAX_HOLD,120,7944.39112719681,310.86407439929525,7.94439112719681,302.91968327209844,0.03913000624240213
20,SHORT,1124,108501.3,1150,109697.1,STOP_LOSS,26,8232.164826305305,-362.9089310191088,8.232164826305304,-371.1410958454141,-0.04408426442816825
20,SHORT,1150,109697.1,1157,110729.2,STOP_LOSS,7,7879.580785252161,-296.5444055844206,7.879580785252161,-304.4239863696728,-0.037634540931346085
20,SHORT,1157,110729.2,1159,112144.4,STOP_LOSS,2,7590.377998200972,-388.0422848915731,7.590377998200972,-395.63266288977405,-0.05112291969959133
20,SHORT,1159,112144.4,1168,113294.3,STOP_LOSS,9,7214.526968455686,-295.9036585340777,7.2145269684556865,-303.1181855025334,-0.04101497711878645
20,SHORT,1168,113294.3,1288,108205.4,MAX_HOLD,120,6926.5646922282795,1244.496680319506,6.92656469222828,1237.5701156272776,0.17967011579576408
20,SHORT,1288,108205.4,1408,107663.4,MAX_HOLD,120,8102.256302074194,162.3365531008328,8.102256302074194,154.2342967987586,0.020035968630031403
