timestamp,open,high,low,close,volume
2025-10-12 17:50:00,114044.5,114044.7,113468.4,113807.4,479.808
2025-10-12 17:55:00,113807.2,113843.0,113692.4,113757.9,384.3753
2025-10-12 18:00:00,113757.9,114027.3,113732.9,113993.9,183.0262
2025-10-12 18:05:00,113993.7,114123.5,113915.7,114080.6,135.6243
2025-10-12 18:10:00,114080.8,114194.6,113883.2,113984.3,181.9085
2025-10-12 18:15:00,113984.3,114132.4,113949.7,114014.7,137.4302
2025-10-12 18:20:00,114014.9,114021.3,113811.6,113967.8,164.3762
2025-10-12 18:25:00,113967.6,113967.8,113749.8,113837.3,260.3045
2025-10-12 18:30:00,113837.1,113965.2,113800.0,113867.9,119.7101
2025-10-12 18:35:00,113867.9,113916.3,113487.1,113691.0,246.1855
2025-10-12 18:40:00,113693.6,113758.6,113560.9,113581.8,148.7007
2025-10-12 18:45:00,113581.6,113642.4,113497.5,113626.6,269.4848
2025-10-12 18:50:00,113626.6,113722.3,113547.8,113699.9,188.43
2025-10-12 18:55:00,113699.7,113859.1,113697.2,113821.6,118.2338
2025-10-12 19:00:00,113821.6,113864.3,113784.1,113833.7,246.9267
2025-10-12 19:05:00,113833.7,114057.2,113823.4,114037.8,184.9041
2025-10-12 19:10:00,114037.6,114326.8,113960.3,114300.8,289.9963
2025-10-12 19:15:00,114300.6,114344.3,114133.4,114169.5,165.6193
2025-10-12 19:20:00,114161.6,114243.0,114124.8,114190.3,85.7264
2025-10-12 19:25:00,114190.5,114251.4,114140.2,114240.2,137.0133
2025-10-12 19:30:00,114240.2,114308.4,114175.0,114270.9,67.1709
2025-10-12 19:35:00,114270.7,114350.1,114108.5,114108.7,87.7508
2025-10-12 19:40:00,114106.6,114178.5,114031.0,114129.8,83.2373
2025-10-12 19:45:00,114129.8,114264.2,114062.7,114172.0,107.2813
2025-10-12 19:50:00,114172.0,114266.7,114091.3,114248.3,821.9371
2025-10-12 19:55:00,114248.3,114300.0,114227.9,114260.2,442.2469
2025-10-12 20:00:00,114260.0,114789.9,114260.0,114574.9,483.048
2025-10-12 20:05:00,114583.9,114640.6,114430.5,114473.2,175.1281
2025-10-12 20:10:00,114471.7,114572.2,114405.4,114551.1,104.1724
2025-10-12 20:15:00,114550.9,114711.9,114495.0,114654.5,163.9094
2025-10-12 20:20:00,114654.3,114831.4,114654.2,114773.5,281.0442
2025-10-12 20:25:00,114773.7,115318.1,114760.0,115180.8,723.237
2025-10-12 20:30:00,115180.8,115402.0,115005.2,115217.6,436.2636
2025-10-12 20:35:00,115217.4,115243.5,114893.1,114978.6,272.7628
2025-10-12 20:40:00,114978.8,115140.9,114935.2,115047.0,203.4517
2025-10-12 20:45:00,115047.0,115066.9,114942.6,114996.5,123.4379
2025-10-12 20:50:00,114996.5,115227.7,114933.5,114983.6,154.0368
2025-10-12 20:55:00,114983.8,115027.4,114845.3,114870.3,124.7031
2025-10-12 21:00:00,114870.5,115060.9,114725.4,115012.0,271.7583
2025-10-12 21:05:00,115012.0,115012.0,114605.9,114809.4,156.5147
2025-10-12 21:10:00,114809.6,115576.9,114809.4,115323.1,452.0399
2025-10-12 21:15:00,115323.1,115355.2,115107.1,115197.7,202.9725
2025-10-12 21:20:00,115197.9,115227.0,114958.4,114958.6,244.2287
2025-10-12 21:25:00,114958.4,115056.8,114639.7,114905.6,312.0591
2025-10-12 21:30:00,114905.6,114919.6,114199.3,114465.6,235.1422
2025-10-12 21:35:00,114447.8,114703.8,114305.1,114560.7,189.7707
2025-10-12 21:40:00,114560.9,114638.6,114486.3,114579.0,91.925
2025-10-12 21:45:00,114579.0,114699.3,114565.6,114630.6,113.0031
